source,event_id,division_id,athlete_id,place,incomplete
Live Heats,199466,377534,1163257,41,False
Live Heats,199466,377534,1351675,41,False
Live Heats,72449,168178,1437356,1,False
Live Heats,72449,168178,1437353,2,False
Live Heats,72449,168178,566293,3,False
Live Heats,72449,168178,566294,4,False
Live Heats,72449,168178,566295,5,False
Live Heats,72449,168178,819666,6,False
Live Heats,72449,168178,1206490,7,False
Live Heats,72449,168178,566297,8,False
Live Heats,72449,168178,1207547,9,False
Live Heats,72449,168178,1437366,10,False
Live Heats,72449,168178,566300,11,False
Live Heats,72449,168178,566301,12,False
Live Heats,72449,168178,1206567,13,False
Live Heats,72449,168178,566303,14,False
Live Heats,72449,168178,1205619,15,False
Live Heats,72449,168178,566305,16,False
Live Heats,72449,168178,1385622,17,False
Live Heats,72449,168178,566404,18,False
Live Heats,72449,168178,1216650,19,False
Live Heats,72449,168178,566406,20,False
Live Heats,72449,168178,566399,21,False
Live Heats,72449,168178,566402,22,False
Live Heats,72449,168178,566400,23,False
Live Heats,72449,168178,566407,24,False
Live Heats,72449,168178,566408,25,False
Live Heats,72449,168178,566409,26,False
Live Heats,72449,168178,566410,27,False
Live Heats,72449,168178,566413,28,False
Live Heats,72449,168178,566411,29,False
Live Heats,72449,168178,566412,30,False
Live Heats,72449,168179,566390,1,False
Live Heats,72449,168179,566391,2,False
Live Heats,72449,168179,566392,3,False
Live Heats,72449,168179,566393,4,False
Live Heats,72449,168179,566394,5,False
Live Heats,72449,168181,566301,1,False
Live Heats,72449,168181,529958,2,False
Live Heats,72449,168181,566294,3,False
Live Heats,72449,168181,566300,4,False
Live Heats,72449,168181,1206567,5,False
Live Heats,72449,168181,566399,6,False
Live Heats,72449,168181,566400,7,False
Live Heats,72449,168181,566401,8,False
Live Heats,72449,168181,566402,9,False
Live Heats,74629,172519,1205611,1,False
Live Heats,74629,172519,1334796,2,False
Live Heats,74629,172519,1165941,3,False
Live Heats,74629,172519,776204,4,False
Live Heats,74629,172519,1540490,5,False
Live Heats,74629,172519,776206,5,False
Live Heats,74629,172519,1199256,5,False
Live Heats,74629,172519,776207,7,False
Live Heats,74629,172519,817982,7,False
Live Heats,74629,172519,776209,10,False
Live Heats,74629,172519,776210,10,False
Live Heats,74629,172519,776211,10,False
Live Heats,74629,172519,776237,13,False
Live Heats,74629,172519,776238,13,False
Live Heats,74629,172519,776239,13,False
Live Heats,74629,172519,776240,13,False
Live Heats,74629,172519,776241,13,False
Live Heats,74629,172519,776242,13,False
Live Heats,74629,172519,776243,19,False
Live Heats,74629,172519,776244,19,False
Live Heats,74629,172519,776245,19,False
Live Heats,74629,172519,776246,19,False
Live Heats,74629,172519,1198581,19,False
Live Heats,74629,172519,776248,19,False
Live Heats,74629,172519,776249,25,False
Live Heats,74629,172519,776250,25,False
Live Heats,74629,172519,776251,25,False
Live Heats,74629,172519,776252,25,False
Live Heats,74629,172519,776253,25,False
Live Heats,74629,172519,776254,25,False
Live Heats,74629,172520,776256,1,False
Live Heats,74629,172520,1198918,2,False
Live Heats,74629,172520,820028,3,False
Live Heats,74629,172520,776259,4,False
Live Heats,74629,172520,776260,5,False
Live Heats,74629,172520,776261,6,False
Live Heats,74629,172520,776262,7,False
Live Heats,74629,172520,776263,8,False
Live Heats,74629,172521,1198918,1,False
Live Heats,74629,172521,776243,2,False
Live Heats,74629,172521,776238,3,False
Live Heats,74629,172521,1198581,4,False
Live Heats,74629,172521,776248,5,False
Live Heats,74629,172522,1540490,1,False
Live Heats,74629,172522,776204,2,False
Live Heats,74629,172522,776209,3,False
Live Heats,74629,172522,776210,4,False
Live Heats,74629,172522,776207,5,False
Live Heats,74629,172522,776239,7,False
Live Heats,74629,172522,776240,7,False
Live Heats,74629,172522,776242,7,False
Live Heats,74629,172522,776245,9,False
Live Heats,74629,172522,776246,9,False
Live Heats,74629,172522,776250,11,False
Live Heats,74629,172522,776251,11,False
Live Heats,74528,172447,1199509,1,False
Live Heats,74528,172447,1540490,2,False
Live Heats,74528,172447,1202340,3,False
Live Heats,74528,172447,776570,3,False
Live Heats,74528,172447,776571,5,False
Live Heats,74528,172447,776600,5,False
Live Heats,74528,172447,107339,7,False
Live Heats,74528,172447,566400,7,False
Live Heats,74528,172447,1206477,9,False
Live Heats,74528,172447,776602,9,False
Live Heats,74528,172447,776603,9,False
Live Heats,74528,172447,1338689,13,False
Live Heats,74528,172447,776575,13,False
Live Heats,74528,172447,776604,13,False
Live Heats,74528,172450,1540490,1,False
Live Heats,72488,168251,856823,1,False
Live Heats,72488,168251,791484,2,False
Live Heats,72488,168251,791485,3,False
Live Heats,72488,168251,791615,4,False
Live Heats,72488,168251,936057,5,False
Live Heats,72488,168251,936058,6,False
Live Heats,72488,168251,1337275,7,False
Live Heats,72488,168251,936059,8,False
Live Heats,72488,168251,813428,9,False
Live Heats,72488,168251,936060,9,False
Live Heats,72488,168251,936061,9,False
Live Heats,72488,168251,936062,9,False
Live Heats,72488,168251,936063,13,False
Live Heats,72488,168252,529331,1,False
Live Heats,72488,168253,791650,1,False
Live Heats,72488,168254,791615,1,True
Live Heats,72488,168254,791616,1,True
Live Heats,72488,168254,791455,3,True
Live Heats,72488,168254,791617,4,True
Live Heats,72488,168254,923881,5,True
Live Heats,72488,168254,791714,6,True
Live Heats,72488,168254,924051,7,True
Live Heats,72488,168254,923857,8,True
Live Heats,72488,168254,813428,8,True
Live Heats,72488,168254,924052,8,True
Live Heats,72488,168254,924053,11,True
Live Heats,72488,168254,924054,11,True
Live Heats,74628,172513,776633,1,True
Live Heats,74628,172513,776666,1,True
Live Heats,74628,172513,776669,1,True
Live Heats,74628,172513,776670,1,True
Live Heats,74628,172513,776687,1,True
Live Heats,74628,172513,776672,6,True
Live Heats,74628,172513,776671,6,True
Live Heats,74628,172513,776674,6,True
Live Heats,74628,172513,776675,6,True
Live Heats,74628,172513,776676,6,True
Live Heats,74628,172513,776677,6,True
Live Heats,74628,172513,776678,6,True
Live Heats,74628,172513,776680,6,True
Live Heats,74628,172513,776681,6,True
Live Heats,74628,172513,776682,6,True
Live Heats,74628,172513,776683,6,True
Live Heats,74628,172513,776685,6,True
Live Heats,74628,172513,776686,6,True
Live Heats,74628,172513,776673,6,True
Live Heats,74628,172514,776673,1,False
Live Heats,74628,172516,776676,1,False
Live Heats,272891,474990,1113096,1,False
Live Heats,272891,474990,1113114,2,False
Live Heats,272891,474990,1113124,3,False
Live Heats,272891,474990,1488194,4,False
Live Heats,272891,474990,1488195,5,False
Live Heats,272891,474991,1198522,1,False
Live Heats,272891,474991,1113088,2,False
Live Heats,272891,474991,1304751,3,False
Live Heats,272891,474991,1198353,4,False
Live Heats,272891,474991,923883,5,False
Live Heats,272891,474991,151806,6,False
Live Heats,272891,474991,1113090,7,False
Live Heats,272891,474991,1122476,7,False
Live Heats,272891,474991,1113089,9,False
Live Heats,272891,474991,1488187,9,False
Live Heats,272891,474991,1113093,11,False
Live Heats,272891,474991,1113092,11,False
Live Heats,272891,474991,1393372,13,False
Live Heats,272891,474991,1113095,13,False
Live Heats,272891,474991,1488188,15,False
Live Heats,272891,474991,1304753,15,False
Live Heats,272891,474991,1113096,17,False
Live Heats,272891,474991,1113091,17,False
Live Heats,272891,474991,1363406,17,False
Live Heats,272891,474991,1304754,20,False
Live Heats,272891,474991,1304755,20,False
Live Heats,272891,474991,1392033,22,False
Live Heats,272891,474991,1113101,23,False
Live Heats,272891,474991,1113109,24,False
Live Heats,272891,474991,1113111,25,False
Live Heats,272891,474991,1113102,26,False
Live Heats,272891,474991,1488190,27,False
Live Heats,272891,474991,1363410,28,False
Live Heats,272891,474991,1177658,29,False
Live Heats,272891,474991,1113107,30,False
Live Heats,272891,474991,1113103,30,False
Live Heats,272891,474991,1113106,32,False
Live Heats,272891,474991,1113116,33,False
Live Heats,272891,474991,1113120,33,False
Live Heats,272891,474991,1113113,35,False
Live Heats,272891,474991,1113117,35,False
Live Heats,272891,474991,1304764,37,False
Live Heats,272891,474991,1304763,38,False
Live Heats,272891,474991,1363407,39,False
Live Heats,272891,474991,1488192,39,False
Live Heats,72453,168199,814748,1,False
Live Heats,72453,168199,1205611,2,False
Live Heats,72453,168199,1200826,3,False
Live Heats,72453,168199,817949,4,False
Live Heats,72453,168199,837486,5,False
Live Heats,72453,168199,1437356,5,False
Live Heats,72453,168199,566301,7,False
Live Heats,72453,168199,1171826,7,False
Live Heats,72453,168199,527167,9,False
Live Heats,72453,168199,566295,9,False
Live Heats,72453,168199,819666,9,False
Live Heats,72453,168199,1200835,9,False
Live Heats,72453,168199,1437353,13,False
Live Heats,72453,168199,844750,13,False
Live Heats,72453,168199,1205557,13,False
Live Heats,72453,168199,1207547,13,False
Live Heats,72453,168199,818180,17,False
Live Heats,72453,168199,835109,17,False
Live Heats,72453,168199,1200379,17,False
Live Heats,72453,168199,530552,17,False
Live Heats,72453,168199,1437366,17,False
Live Heats,72453,168199,1169635,17,False
Live Heats,72453,168199,1438222,17,False
Live Heats,72453,168199,769113,17,False
Live Heats,72453,168199,530548,25,False
Live Heats,72453,168199,769114,25,False
Live Heats,72453,168199,1206458,25,False
Live Heats,72453,168199,1380909,25,False
Live Heats,72453,168199,530553,25,False
Live Heats,72453,168199,1212625,25,False
Live Heats,72453,168199,769117,25,False
Live Heats,72453,168199,1392368,25,False
Live Heats,72453,168199,1163257,33,False
Live Heats,72453,168199,566303,33,False
Live Heats,72453,168199,1206490,33,False
Live Heats,72453,168199,769119,33,False
Live Heats,72453,168199,566300,37,False
Live Heats,72453,168199,1329185,37,False
Live Heats,72453,168199,1206482,37,False
Live Heats,72485,168233,776732,1,False
Live Heats,72485,168233,776106,2,False
Live Heats,72485,168233,776765,3,False
Live Heats,72485,168234,1589294,1,False
Live Heats,72485,168235,30676,1,False
Live Heats,72485,168235,776006,2,False
Live Heats,74594,172501,1113085,1,False
Live Heats,74594,172501,1200379,2,False
Live Heats,74594,172501,1198353,3,False
Live Heats,74594,172501,1113088,4,False
Live Heats,74594,172501,1113089,5,False
Live Heats,74594,172501,1113090,6,False
Live Heats,74594,172501,1113092,7,False
Live Heats,74594,172501,1113091,7,False
Live Heats,74594,172501,1113094,9,False
Live Heats,74594,172501,1113093,9,False
Live Heats,74594,172501,1113098,11,False
Live Heats,74594,172501,1113097,11,False
Live Heats,74594,172501,1113095,11,False
Live Heats,74594,172501,1113096,11,False
Live Heats,74594,172501,1113100,15,False
Live Heats,74594,172501,1113099,15,False
Live Heats,74594,172501,1113101,17,False
Live Heats,74594,172501,1113102,18,False
Live Heats,74594,172501,1113103,19,False
Live Heats,74594,172501,1113104,20,False
Live Heats,74594,172501,1113107,21,False
Live Heats,74594,172501,1113106,21,False
Live Heats,74594,172501,1113109,23,False
Live Heats,74594,172501,1113108,23,False
Live Heats,74594,172501,1113110,25,False
Live Heats,74594,172501,1113114,26,False
Live Heats,74594,172501,1113113,26,False
Live Heats,74594,172501,1113112,26,False
Live Heats,74594,172501,1113111,26,False
Live Heats,74594,172501,1113116,30,False
Live Heats,74594,172501,1113115,30,False
Live Heats,74594,172501,1113117,32,False
Live Heats,74594,172501,1113122,33,False
Live Heats,74594,172501,1113121,33,False
Live Heats,74594,172501,1113120,33,False
Live Heats,74594,172501,1113119,33,False
Live Heats,74594,172501,1113124,37,False
Live Heats,74594,172501,1113123,37,False
Live Heats,74594,172501,1113125,39,False
Live Heats,74594,172502,1113096,1,False
Live Heats,74594,172502,1113114,2,False
Live Heats,74594,172502,1113124,3,False
Live Heats,187576,353346,1111080,1,False
Live Heats,187576,353346,1050500,2,False
Live Heats,187576,353347,936059,1,False
Live Heats,187576,353347,791485,2,False
Live Heats,187576,353347,1050302,3,False
Live Heats,187576,353347,1176367,4,False
Live Heats,187576,353347,1400883,5,False
Live Heats,187576,353347,1050303,5,False
Live Heats,187576,353348,1400234,1,True
Live Heats,187576,353348,924051,1,True
Live Heats,187576,353348,791455,1,True
Live Heats,187576,353348,1176365,1,True
Live Heats,187576,353348,1400893,5,True
Live Heats,187576,353348,791714,5,True
Live Heats,187576,353348,1400891,5,True
Live Heats,187576,353348,1400892,5,True
Live Heats,72450,168184,566301,1,False
Live Heats,72450,168184,1122386,2,False
Live Heats,72450,168184,830095,3,False
Live Heats,72450,168184,1122387,4,False
Live Heats,72450,168184,1122388,5,False
Live Heats,72450,168184,1122389,6,False
Live Heats,72450,168184,1199256,7,False
Live Heats,72450,168184,1122390,7,False
Live Heats,72450,168184,566293,9,False
Live Heats,72450,168184,1122393,9,False
Live Heats,72450,168184,1122392,9,False
Live Heats,72450,168184,1122391,9,False
Live Heats,72450,168184,1122397,13,False
Live Heats,72450,168184,1122396,13,False
Live Heats,72450,168184,1122395,13,False
Live Heats,72450,168184,1488181,13,False
Live Heats,72450,168184,1122401,17,False
Live Heats,72450,168184,1122400,17,False
Live Heats,72450,168184,1122399,17,False
Live Heats,72450,168184,1122398,17,False
Live Heats,72450,168184,1122405,21,False
Live Heats,72450,168184,1122404,21,False
Live Heats,72450,168184,1122403,21,False
Live Heats,72450,168184,1122402,21,False
Live Heats,72450,168184,1122413,25,False
Live Heats,72450,168184,1122412,25,False
Live Heats,72450,168184,1122411,25,False
Live Heats,72450,168184,1122410,25,False
Live Heats,72450,168184,1122409,25,False
Live Heats,72450,168184,1122408,25,False
Live Heats,72450,168184,1122407,25,False
Live Heats,72450,168184,1122406,25,False
Live Heats,72450,168185,923338,1,False
Live Heats,72450,168185,1122415,2,False
Live Heats,72450,168185,1122416,3,False
Live Heats,72450,168185,1122417,4,False
Live Heats,81557,186130,817916,1,False
Live Heats,81557,186130,844750,2,False
Live Heats,81557,186130,532103,3,False
Live Heats,81557,186130,1166082,4,False
Live Heats,81557,186130,1176483,5,False
Live Heats,81557,186130,1166133,6,False
Live Heats,81557,186130,532107,7,False
Live Heats,81557,186130,576026,8,False
Live Heats,81557,186130,1181562,9,False
Live Heats,81557,186130,1171678,9,False
Live Heats,81557,186130,835109,11,False
Live Heats,81557,186131,1166942,1,False
Live Heats,81557,186131,576093,2,False
Live Heats,81557,186131,1167179,3,False
Live Heats,81557,186131,769175,4,False
Live Heats,187565,353304,820787,1,False
Live Heats,187565,353304,815310,2,False
Live Heats,187565,353304,1589294,3,False
Live Heats,187565,353304,174196,4,False
Live Heats,187565,353304,1542069,5,False
Live Heats,187565,353304,1437408,6,False
Live Heats,187565,353304,1206272,7,False
Live Heats,187565,353305,1205611,1,False
Live Heats,187565,353305,1334796,2,False
Live Heats,187565,353305,819666,3,False
Live Heats,187565,353305,1165941,4,False
Live Heats,187565,353305,1324120,5,False
Live Heats,187565,353305,814748,5,False
Live Heats,187565,353305,1205557,7,False
Live Heats,187565,353305,527167,7,False
Live Heats,187565,353305,1205619,9,False
Live Heats,187565,353305,1206567,9,False
Live Heats,187565,353305,566295,9,False
Live Heats,187565,353305,1207547,9,False
Live Heats,187565,353305,1306332,13,False
Live Heats,187565,353305,1324930,13,False
Live Heats,187565,353305,1337275,13,False
Live Heats,187565,353305,1206477,13,False
Live Heats,187565,353305,1339382,17,False
Live Heats,187565,353305,1206482,17,False
Live Heats,187565,353305,1197966,17,False
Live Heats,187565,353305,1202340,17,False
Live Heats,187565,353305,527155,21,False
Live Heats,187565,353305,818279,21,False
Live Heats,187565,353305,1199509,21,False
Live Heats,187565,353305,1329185,21,False
Live Heats,187565,353305,1417289,25,False
Live Heats,187565,353305,1339401,25,False
Live Heats,187565,353305,1342932,27,False
Live Heats,187565,353305,1342934,27,False
Live Heats,187565,353305,999813,29,False
Live Heats,187565,353305,1338967,29,False
Live Heats,187565,353305,1301829,29,False
Live Heats,187565,353305,1338689,29,False
Live Heats,187565,353305,1205039,33,False
Live Heats,187565,353305,1338877,33,False
Live Heats,305429,541464,791484,1,False
Live Heats,305429,541464,936059,2,False
Live Heats,305429,541464,1448311,3,False
Live Heats,305429,541464,1050302,4,False
Live Heats,305429,541464,1103762,5,False
Live Heats,305429,541464,791485,6,False
Live Heats,305429,541464,1111080,7,False
Live Heats,305429,541464,1050269,8,False
Live Heats,305429,541464,1176367,9,False
Live Heats,305429,541464,923859,10,False
Live Heats,305429,541464,1176368,11,False
Live Heats,305429,541464,1400883,11,False
Live Heats,305429,541464,1448341,11,False
Live Heats,305429,541465,1337275,1,False
Live Heats,305429,541465,791714,2,False
Live Heats,305429,541465,1176365,3,False
Live Heats,305429,541465,791455,4,False
Live Heats,305429,541465,1050303,5,False
Live Heats,305429,541465,924054,6,False
Live Heats,268535,467752,1437408,1,False
Live Heats,268535,467752,1206273,2,False
Live Heats,268535,467752,1206272,3,False
Live Heats,268535,467752,566393,4,False
Live Heats,268535,467753,1380909,1,False
Live Heats,268535,467753,566295,2,False
Live Heats,268535,467753,769113,3,False
Live Heats,268535,467753,1207547,4,False
Live Heats,268535,467753,1474162,5,False
Live Heats,268535,467753,1437366,5,False
Live Heats,268535,467753,1438222,7,False
Live Heats,268535,467753,1205619,7,False
Live Heats,268535,467753,1206458,9,False
Live Heats,268535,467753,1137416,10,False
Live Heats,268535,467753,769114,10,False
Live Heats,268535,467753,1329185,10,False
Live Heats,268535,467753,1438249,13,False
Live Heats,268535,467753,1206567,13,False
Live Heats,268535,467753,566297,15,False
Live Heats,268535,467753,1475389,15,False
Live Heats,268535,467753,1218411,17,False
Live Heats,268535,467753,566303,17,False
Live Heats,268535,467754,1437366,1,False
Live Heats,268535,467754,1206458,2,False
Live Heats,268535,467754,1474162,3,False
Live Heats,268535,467754,1137416,4,False
Live Heats,268535,467754,566297,5,False
Live Heats,268535,467754,1475389,5,False
Live Heats,268535,467754,1206567,7,False
Live Heats,268535,467754,566400,7,False
Live Heats,268535,467754,1208568,9,False
Live Heats,268535,467754,1206563,9,False
Live Heats,268535,467758,1474032,1,False
Live Heats,268535,467758,1206491,2,False
Live Heats,268535,467758,1616846,3,False
Live Heats,268535,467758,1206272,4,False
Live Heats,268535,467758,1137417,5,False
Live Heats,268535,467758,1213112,6,False
Live Heats,268535,467758,1435891,7,False
Live Heats,268535,467758,1338689,7,False
Live Heats,268535,569238,1329185,1,False
Live Heats,268535,569238,566400,2,False
Live Heats,268535,569238,1437352,3,False
Live Heats,268535,569238,566402,4,False
Live Heats,268535,569239,1474032,1,False
Live Heats,268535,569239,1206491,2,False
Live Heats,268535,569239,1213112,3,False
Live Heats,268535,569239,1437408,4,False
Live Heats,268535,569239,1206478,5,False
Live Heats,268535,569239,1206273,5,False
Live Heats,268535,569239,1137410,7,False
Live Heats,268535,569239,1208568,7,False
Live Heats,268535,569239,1213120,9,False
Live Heats,268535,569239,566411,9,False
Live Heats,268535,569239,566393,9,False
Live Heats,268535,569239,1616846,9,False
Live Heats,268535,569239,1137417,9,False
Live Heats,268535,569239,1218411,9,False
Live Heats,268535,569239,566402,9,False
Live Heats,268535,569239,1437666,9,False
Live Heats,268535,569239,1206467,17,False
Live Heats,268535,569239,1206563,17,False
Live Heats,268535,569239,1471907,17,False
Live Heats,268535,569239,1437352,20,False
Live Heats,268535,467757,1206272,1,False
Live Heats,268535,467757,1434327,2,False
Live Heats,268536,467760,1380909,1,False
Live Heats,268536,467760,1437356,2,False
Live Heats,268536,467760,1438222,3,False
Live Heats,268536,467760,1207547,4,False
Live Heats,268536,467760,1437366,5,False
Live Heats,268536,467760,1437353,5,False
Live Heats,268536,467760,769113,7,False
Live Heats,268536,467760,1205619,7,False
Live Heats,268536,467760,1212625,9,False
Live Heats,268536,467760,1206490,9,False
Live Heats,268536,467760,1437567,9,False
Live Heats,268536,467760,529958,9,False
Live Heats,268536,467760,1329185,13,False
Live Heats,268536,467760,1437351,13,False
Live Heats,268536,467760,1438205,13,False
Live Heats,268536,467760,1206482,13,False
Live Heats,268536,467760,1385631,17,False
Live Heats,268536,467760,1206567,17,False
Live Heats,268536,467760,1438209,17,False
Live Heats,268536,467760,1385622,20,False
Live Heats,268536,467763,1213112,1,False
Live Heats,268536,467763,1208831,2,False
Live Heats,268536,467763,1435891,3,False
Live Heats,268536,467763,1616846,3,False
Live Heats,268536,467763,1206272,5,False
Live Heats,268536,467763,1434269,5,False
Live Heats,268536,467763,1137398,7,False
Live Heats,268536,533821,776041,1,False
Live Heats,268536,533821,1435842,2,False
Live Heats,268536,533821,1390230,3,False
Live Heats,268536,533821,1216649,4,False
Live Heats,268536,533821,1437408,5,False
Live Heats,268536,533821,1222638,5,False
Live Heats,268536,533821,1222601,7,False
Live Heats,268536,533821,1221689,7,False
Live Heats,268536,533821,1380240,9,False
Live Heats,268536,533821,1436047,9,False
Live Heats,268536,533821,1218411,9,False
Live Heats,268536,533821,1385631,9,False
Live Heats,268536,533821,1208831,13,False
Live Heats,268536,533821,1380239,13,False
Live Heats,268536,533821,1206273,13,False
Live Heats,268536,533821,1208568,13,False
Live Heats,268536,533821,566402,17,False
Live Heats,268536,533821,1213702,17,False
Live Heats,268536,533821,1206467,19,False
Live Heats,268536,533821,1213112,19,False
Live Heats,268536,533821,1206478,19,False
Live Heats,268536,533821,1385556,19,False
Live Heats,268536,533821,1437352,23,False
Live Heats,268536,533821,1437666,23,False
Live Heats,268536,533821,1616846,23,False
Live Heats,268536,533821,1434167,23,False
Live Heats,268536,533821,1384384,27,False
Live Heats,268536,533821,1437570,27,False
Live Heats,268536,533821,1437410,27,False
Live Heats,268536,533821,1206570,27,False
Live Heats,268536,533821,1385584,27,False
Live Heats,268536,533821,1207620,32,False
Live Heats,268536,534578,1329185,1,True
Live Heats,268536,534578,1438241,1,True
Live Heats,268536,534578,1347244,3,True
Live Heats,268536,534578,1437350,3,True
Live Heats,268536,534578,566400,5,True
Live Heats,268536,534578,1437352,6,True
Live Heats,268536,534578,566402,6,True
Live Heats,321864,584943,820787,1,False
Live Heats,321864,584943,107339,2,False
Live Heats,321864,584943,820028,3,False
Live Heats,321864,584943,1542069,4,False
Live Heats,321864,584944,843691,1,False
Live Heats,321864,584944,835109,2,False
Live Heats,321864,584944,1301829,3,False
Live Heats,321864,584944,819666,4,False
Live Heats,321864,584944,1334796,5,False
Live Heats,321864,584944,1165941,5,False
Live Heats,321864,584944,822932,7,False
Live Heats,321864,584944,1202340,7,False
Live Heats,321864,584944,1540490,9,False
Live Heats,321864,584944,1392368,9,False
Live Heats,321864,584944,1199509,9,False
Live Heats,321864,584944,527167,9,False
Live Heats,321864,584944,1205039,13,False
Live Heats,321864,584944,1206477,13,False
Live Heats,321864,584944,1324930,15,False
Live Heats,321864,584944,1515108,15,False
Live Heats,321864,584944,1338689,17,False
Live Heats,321864,584944,1514098,18,False
Live Heats,321864,584944,1557058,19,False
Live Heats,321864,584944,1405283,19,False
Live Heats,321864,584945,1301829,1,False
Live Heats,321864,584945,1199509,2,False
Live Heats,321864,584945,1206477,3,False
Live Heats,321864,584945,1514995,4,False
Live Heats,321864,584945,1540490,5,False
Live Heats,321864,584945,1205039,5,False
Live Heats,321864,584945,1551869,7,False
Live Heats,321864,584945,1557058,7,False
Live Heats,321864,584945,1514098,9,False
Live Heats,321864,584945,1324930,9,False
Live Heats,321864,584945,1565964,11,False
Live Heats,321864,584945,1405283,12,False
Live Heats,321864,584945,1540516,13,False
Live Heats,321864,584950,1206477,1,False
Live Heats,321864,584950,1205039,2,False
Live Heats,321864,584950,1557058,3,False
Live Heats,322457,585833,1502029,1,False
Live Heats,322457,585834,776687,5,False
Live Heats,322457,585834,776681,5,False
Live Heats,322457,585834,776678,5,False
Live Heats,322457,585834,1502035,5,False
Live Heats,322457,585834,1502034,5,False
Live Heats,322457,585834,1502033,5,False
Live Heats,322457,585834,1182249,5,False
Live Heats,322457,585834,776670,5,False
Live Heats,322457,585834,1502037,9,False
Live Heats,322457,585834,776674,9,False
Live Heats,322457,585834,776682,9,False
Live Heats,322457,585834,1502040,9,False
Live Heats,322457,585834,776675,9,False
Live Heats,322457,585834,1502039,9,False
Live Heats,322457,585834,1502038,9,False
Live Heats,322457,585834,1502036,9,False
Live Heats,266589,464921,1525268,1,False
Live Heats,266589,464921,1589294,2,False
Live Heats,266589,464921,936090,3,False
Live Heats,266589,464921,174196,4,False
Live Heats,266589,464921,1202115,5,False
Live Heats,266589,464921,776171,6,False
Live Heats,266589,464922,814748,1,False
Live Heats,266589,464922,1200826,2,False
Live Heats,266589,464922,776138,3,False
Live Heats,266589,464922,1306332,4,False
Live Heats,266589,464922,923494,5,False
Live Heats,266589,464922,776732,5,False
Live Heats,266589,464922,1525317,7,False
Live Heats,266589,464922,776107,7,False
Live Heats,266589,464922,776105,9,False
Live Heats,266589,464922,30676,9,False
Live Heats,266589,464922,1525270,9,False
Live Heats,266589,464922,776174,9,False
Live Heats,266589,464922,776139,13,False
Live Heats,266589,464922,1525271,13,False
Live Heats,266589,464922,1525272,15,False
Live Heats,266589,464922,776006,15,False
Live Heats,266589,464923,776174,1,False
Live Heats,266589,464923,1306332,2,False
Live Heats,266589,464923,776177,3,False
Live Heats,266589,464923,1525257,4,False
Live Heats,266589,464923,776178,5,False
Live Heats,266589,464923,1525267,5,False
Live Heats,266589,464923,1525258,7,False
Live Heats,266589,464923,791455,8,False
Live Heats,266589,464923,1525254,9,False
Live Heats,266589,464924,174196,1,False
Live Heats,266589,464924,936090,2,False
Live Heats,266589,464924,776171,3,False
Live Heats,266589,464924,776016,4,False
Live Heats,266589,464925,936098,1,False
Live Heats,266589,464925,936095,2,False
Live Heats,266589,464925,776008,3,False
Live Heats,266589,464925,1525251,4,False
Live Heats,266589,464925,776011,5,False
Live Heats,266589,464926,174196,1,False
Live Heats,266589,464926,936090,2,False
Live Heats,266589,464926,776171,3,False
Live Heats,266589,464926,776016,4,False
Live Heats,266589,464927,30676,1,False
Live Heats,266589,464927,776006,2,False
Live Heats,266589,464927,776008,3,False
Live Heats,266589,464927,936098,4,False
Live Heats,266589,464927,936095,5,False
Live Heats,266589,601831,1525252,1,False
Live Heats,266589,601831,1525266,2,False
Live Heats,266589,601831,791455,3,False
Live Heats,266589,601831,1525255,4,False
Live Heats,266589,601831,1525253,5,False
Live Heats,321767,584886,1437408,1,False
Live Heats,321767,584886,1206273,2,False
Live Heats,321767,584886,1206272,3,False
Live Heats,321767,584886,1500082,5,False
Live Heats,321767,584886,1434327,5,False
Live Heats,318167,579061,1488115,1,False
Live Heats,318167,579061,1488116,2,False
Live Heats,318167,579061,1488117,3,False
Live Heats,318167,579061,1488118,4,False
Live Heats,318167,579061,937049,5,False
Live Heats,318167,579061,815441,5,False
Live Heats,318167,579061,1488120,5,False
Live Heats,318167,579061,1488121,5,False
Live Heats,318167,579061,1488122,9,False
Live Heats,318167,579061,1488124,9,False
Live Heats,318167,579061,1488123,9,False
Live Heats,318167,579061,1488125,9,False
Live Heats,318167,579061,1488126,9,False
Live Heats,318167,579061,1488127,9,False
Live Heats,318167,579061,1488128,9,False
Live Heats,318167,579061,1438205,9,False
Live Heats,318167,579061,1488130,9,False
Live Heats,318167,579061,1488131,17,False
Live Heats,318167,579061,1488132,17,False
Live Heats,318167,579061,1488133,17,False
Live Heats,318167,579061,1488134,17,False
Live Heats,318167,579061,1488135,17,False
Live Heats,318167,579061,1488114,17,False
Live Heats,318167,579062,815441,1,False
Live Heats,318167,579062,1488114,2,False
Live Heats,322589,586057,1167311,1,False
Live Heats,322589,586057,1169643,2,False
Live Heats,322589,586057,1170707,3,False
Live Heats,322589,586057,1502301,4,False
Live Heats,322589,586057,1165931,5,False
Live Heats,322589,586057,1502304,5,False
Live Heats,322589,586057,1502303,5,False
Live Heats,322589,586057,1546281,5,False
Live Heats,322589,586057,1543327,9,False
Live Heats,268537,467766,1500082,1,False
Live Heats,268537,467766,566392,2,False
Live Heats,268537,467766,1206272,3,False
Live Heats,268537,467766,1437408,4,False
Live Heats,268537,467766,1247117,4,False
Live Heats,268537,467767,819666,1,False
Live Heats,268537,467767,1380909,2,False
