source,event_id,heat_id,division_id,athlete_id,score,modified_total,modifier,type,counting,total_wave,total_jump,total_points,heat_id_athlete_id
Live Heats,187565,2356630,353304,820787,7.13,7.13,,,True,0.0,0.0,13.8,2356630_820787
Live Heats,187565,2356630,353304,820787,6.67,6.67,,,True,0.0,0.0,13.8,2356630_820787
Live Heats,187565,2356630,353304,820787,6.67,6.67,,,,0.0,0.0,13.8,2356630_820787
Live Heats,187565,2356630,353304,174196,1.43,1.43,,,,0.0,0.0,11.94,2356630_174196
Live Heats,187565,2356630,353304,174196,4.5,4.5,,,,0.0,0.0,11.94,2356630_174196
Live Heats,187565,2356630,353304,174196,5.67,5.67,,,True,0.0,0.0,11.94,2356630_174196
Live Heats,187565,2356630,353304,174196,6.27,6.27,,,True,0.0,0.0,11.94,2356630_174196
Live Heats,187565,2356630,353304,1542069,1.0,1.0,,,,0.0,0.0,10.6,2356630_1542069
Live Heats,187565,2356630,353304,1542069,5.07,5.07,,,True,0.0,0.0,10.6,2356630_1542069
Live Heats,187565,2356630,353304,1542069,2.23,2.23,,,,0.0,0.0,10.6,2356630_1542069
Live Heats,187565,2356630,353304,1542069,5.53,5.53,,,True,0.0,0.0,10.6,2356630_1542069
Live Heats,187565,2356630,353304,1437408,3.17,3.17,,,True,0.0,0.0,8.5,2356630_1437408
Live Heats,187565,2356630,353304,1437408,2.17,2.17,,,,0.0,0.0,8.5,2356630_1437408
Live Heats,187565,2356630,353304,1437408,5.33,5.33,,,True,0.0,0.0,8.5,2356630_1437408
Live Heats,187565,2356630,353304,1206272,1.67,1.67,,,True,0.0,0.0,2.2,2356630_1206272
Live Heats,187565,2356630,353304,1206272,0.53,0.53,,,True,0.0,0.0,2.2,2356630_1206272
Live Heats,187565,2356633,353304,820787,4.67,4.67,,,,0.0,0.0,15.2,2356633_820787
Live Heats,187565,2356633,353304,820787,7.3,7.3,,,True,0.0,0.0,15.2,2356633_820787
Live Heats,187565,2356633,353304,820787,7.9,7.9,,,True,0.0,0.0,15.2,2356633_820787
Live Heats,187565,2356633,353304,815310,5.4,5.4,,,True,0.0,0.0,12.67,2356633_815310
Live Heats,187565,2356633,353304,815310,5.07,5.07,,,,0.0,0.0,12.67,2356633_815310
Live Heats,187565,2356633,353304,815310,7.27,7.27,,,True,0.0,0.0,12.67,2356633_815310
Live Heats,187565,2356633,353304,815310,3.67,3.67,,,,0.0,0.0,12.67,2356633_815310
Live Heats,187565,2356633,353304,1589294,3.3,3.3,,,,0.0,0.0,11.83,2356633_1589294
Live Heats,187565,2356633,353304,1589294,6.43,6.43,,,True,0.0,0.0,11.83,2356633_1589294
Live Heats,187565,2356633,353304,1589294,5.4,5.4,,,True,0.0,0.0,11.83,2356633_1589294
Live Heats,187565,2356633,353304,174196,1.23,1.23,,,True,0.0,0.0,1.23,2356633_174196
Live Heats,187565,2356549,353305,1339382,6.97,6.97,,,True,0.0,0.0,11.8,2356549_1339382
Live Heats,187565,2356549,353305,1339382,4.83,4.83,,,True,0.0,0.0,11.8,2356549_1339382
Live Heats,187565,2356549,353305,1339382,4.63,4.63,,,,0.0,0.0,11.8,2356549_1339382
Live Heats,187565,2356549,353305,1339382,2.67,2.67,,,,0.0,0.0,11.8,2356549_1339382
Live Heats,187565,2356549,353305,1417289,2.93,2.93,,,True,0.0,0.0,5.630000000000001,2356549_1417289
Live Heats,187565,2356549,353305,1417289,2.7,2.7,,,True,0.0,0.0,5.630000000000001,2356549_1417289
Live Heats,187565,2356549,353305,999813,2.93,2.93,,,True,0.0,0.0,2.93,2356549_999813
Live Heats,187565,2356549,353305,1205039,0.0,0.0,,,True,0.0,0.0,0.0,2356549_1205039
Live Heats,187565,2356550,353305,1306332,7.0,7.0,,,True,0.0,0.0,13.67,2356550_1306332
Live Heats,187565,2356550,353305,1306332,6.67,6.67,,,True,0.0,0.0,13.67,2356550_1306332
Live Heats,187565,2356550,353305,1306332,4.07,4.07,,,,0.0,0.0,13.67,2356550_1306332
Live Heats,187565,2356550,353305,1306332,5.5,5.5,,,,0.0,0.0,13.67,2356550_1306332
Live Heats,187565,2356550,353305,1306332,4.27,4.27,,,,0.0,0.0,13.67,2356550_1306332
Live Heats,187565,2356550,353305,1339401,5.43,5.43,,,True,0.0,0.0,9.83,2356550_1339401
Live Heats,187565,2356550,353305,1339401,3.17,3.17,,,,0.0,0.0,9.83,2356550_1339401
Live Heats,187565,2356550,353305,1339401,0.67,0.67,,,,0.0,0.0,9.83,2356550_1339401
Live Heats,187565,2356550,353305,1339401,2.97,2.97,,,,0.0,0.0,9.83,2356550_1339401
Live Heats,187565,2356550,353305,1339401,4.4,4.4,,,True,0.0,0.0,9.83,2356550_1339401
Live Heats,187565,2356550,353305,1338967,0.0,0.0,,,True,0.0,0.0,0.0,2356550_1338967
Live Heats,187565,2356551,353305,1324930,3.9,3.9,,,True,0.0,0.0,9.9,2356551_1324930
Live Heats,187565,2356551,353305,1324930,6.0,6.0,,,True,0.0,0.0,9.9,2356551_1324930
Live Heats,187565,2356551,353305,1206482,3.5,3.5,,,True,0.0,0.0,8.629999999999999,2356551_1206482
Live Heats,187565,2356551,353305,1206482,5.13,5.13,,,True,0.0,0.0,8.629999999999999,2356551_1206482
Live Heats,187565,2356551,353305,1206482,1.33,1.33,,,,0.0,0.0,8.629999999999999,2356551_1206482
Live Heats,187565,2356551,353305,1206482,1.67,1.67,,,,0.0,0.0,8.629999999999999,2356551_1206482
Live Heats,187565,2356551,353305,1206482,2.83,2.83,,,,0.0,0.0,8.629999999999999,2356551_1206482
Live Heats,187565,2356551,353305,1338689,3.67,3.67,,,True,0.0,0.0,5.5,2356551_1338689
Live Heats,187565,2356551,353305,1338689,1.83,1.83,,,True,0.0,0.0,5.5,2356551_1338689
Live Heats,187565,2356551,353305,1338689,1.77,1.77,,,,0.0,0.0,5.5,2356551_1338689
Live Heats,187565,2356551,353305,1338877,3.1,3.1,,,True,0.0,0.0,3.1,2356551_1338877
Live Heats,187565,2356555,353305,1324930,5.17,5.17,,,True,0.0,0.0,11.67,2356555_1324930
Live Heats,187565,2356555,353305,1324930,6.5,6.5,,,True,0.0,0.0,11.67,2356555_1324930
Live Heats,187565,2356555,353305,1324930,4.43,4.43,,,,0.0,0.0,11.67,2356555_1324930
Live Heats,187565,2356555,353305,1324930,4.9,4.9,,,,0.0,0.0,11.67,2356555_1324930
Live Heats,187565,2356555,353305,1339382,1.5,1.5,,,,0.0,0.0,9.06,2356555_1339382
Live Heats,187565,2356555,353305,1339382,2.83,2.83,,,,0.0,0.0,9.06,2356555_1339382
Live Heats,187565,2356555,353305,1339382,5.73,5.73,,,True,0.0,0.0,9.06,2356555_1339382
Live Heats,187565,2356555,353305,1339382,3.33,3.33,,,True,0.0,0.0,9.06,2356555_1339382
Live Heats,187565,2356555,353305,1339401,2.17,2.17,,,,0.0,0.0,8.27,2356555_1339401
Live Heats,187565,2356555,353305,1339401,4.17,4.17,,,True,0.0,0.0,8.27,2356555_1339401
Live Heats,187565,2356555,353305,1339401,4.1,4.1,,,True,0.0,0.0,8.27,2356555_1339401
Live Heats,187565,2356556,353305,1306332,5.6,5.6,,,True,0.0,0.0,11.67,2356556_1306332
Live Heats,187565,2356556,353305,1306332,6.07,6.07,,,True,0.0,0.0,11.67,2356556_1306332
Live Heats,187565,2356556,353305,1306332,4.3,4.3,,,,0.0,0.0,11.67,2356556_1306332
Live Heats,187565,2356556,353305,1306332,0.5,0.5,,,,0.0,0.0,11.67,2356556_1306332
Live Heats,187565,2356556,353305,1306332,4.23,4.23,,,,0.0,0.0,11.67,2356556_1306332
Live Heats,187565,2356556,353305,1206482,3.7,3.7,,,True,0.0,0.0,6.5,2356556_1206482
Live Heats,187565,2356556,353305,1206482,2.3,2.3,,,,0.0,0.0,6.5,2356556_1206482
Live Heats,187565,2356556,353305,1206482,2.8,2.8,,,True,0.0,0.0,6.5,2356556_1206482
Live Heats,187565,2356556,353305,1417289,3.17,3.17,,,True,0.0,0.0,6.27,2356556_1417289
Live Heats,187565,2356556,353305,1417289,3.1,3.1,,,True,0.0,0.0,6.27,2356556_1417289
Live Heats,187565,2356558,353305,1324120,5.6,5.6,,,True,0.0,0.0,12.73,2356558_1324120
Live Heats,187565,2356558,353305,1324120,5.13,5.13,,,,0.0,0.0,12.73,2356558_1324120
Live Heats,187565,2356558,353305,1324120,7.13,7.13,,,True,0.0,0.0,12.73,2356558_1324120
Live Heats,187565,2356558,353305,1324120,5.07,5.07,,,,0.0,0.0,12.73,2356558_1324120
Live Heats,187565,2356558,353305,1324120,5.2,5.2,,,,0.0,0.0,12.73,2356558_1324120
Live Heats,187565,2356558,353305,1324120,2.25,2.25,,,,0.0,0.0,12.73,2356558_1324120
Live Heats,187565,2356558,353305,1205619,2.63,2.63,,,,0.0,0.0,9.17,2356558_1205619
Live Heats,187565,2356558,353305,1205619,4.07,4.07,,,True,0.0,0.0,9.17,2356558_1205619
Live Heats,187565,2356558,353305,1205619,4.0,4.0,,,,0.0,0.0,9.17,2356558_1205619
Live Heats,187565,2356558,353305,1205619,5.1,5.1,,,True,0.0,0.0,9.17,2356558_1205619
Live Heats,187565,2356558,353305,1206567,4.23,4.23,,,,0.0,0.0,8.93,2356558_1206567
Live Heats,187565,2356558,353305,1206567,4.6,4.6,,,True,0.0,0.0,8.93,2356558_1206567
Live Heats,187565,2356558,353305,1206567,3.8,3.8,,,,0.0,0.0,8.93,2356558_1206567
Live Heats,187565,2356558,353305,1206567,4.33,4.33,,,True,0.0,0.0,8.93,2356558_1206567
Live Heats,187565,2356558,353305,1206567,1.1,1.1,,,,0.0,0.0,8.93,2356558_1206567
Live Heats,187565,2356559,353305,1205611,5.53,5.53,,,,0.0,0.0,15.63,2356559_1205611
Live Heats,187565,2356559,353305,1205611,7.63,7.63,,,True,0.0,0.0,15.63,2356559_1205611
Live Heats,187565,2356559,353305,1205611,5.93,5.93,,,,0.0,0.0,15.63,2356559_1205611
Live Heats,187565,2356559,353305,1205611,8.0,8.0,,,True,0.0,0.0,15.63,2356559_1205611
Live Heats,187565,2356559,353305,1205557,5.93,5.93,,,,0.0,0.0,12.3,2356559_1205557
Live Heats,187565,2356559,353305,1205557,6.3,6.3,,,True,0.0,0.0,12.3,2356559_1205557
Live Heats,187565,2356559,353305,1205557,5.23,5.23,,,,0.0,0.0,12.3,2356559_1205557
Live Heats,187565,2356559,353305,1205557,6.0,6.0,,,True,0.0,0.0,12.3,2356559_1205557
Live Heats,187565,2356559,353305,1205557,5.7,5.7,,,,0.0,0.0,12.3,2356559_1205557
Live Heats,187565,2356559,353305,1337275,4.9,4.9,,,True,0.0,0.0,10.07,2356559_1337275
Live Heats,187565,2356559,353305,1337275,4.0,4.0,,,,0.0,0.0,10.07,2356559_1337275
Live Heats,187565,2356559,353305,1337275,3.07,3.07,,,,0.0,0.0,10.07,2356559_1337275
Live Heats,187565,2356559,353305,1337275,5.17,5.17,,,True,0.0,0.0,10.07,2356559_1337275
Live Heats,187565,2356559,353305,1337275,2.47,2.47,,,,0.0,0.0,10.07,2356559_1337275
Live Heats,187565,2356559,353305,1337275,3.07,3.07,,,,0.0,0.0,10.07,2356559_1337275
Live Heats,187565,2356559,353305,1337275,3.9,3.9,,,,0.0,0.0,10.07,2356559_1337275
Live Heats,187565,2356559,353305,1206482,3.57,3.57,,,True,0.0,0.0,7.67,2356559_1206482
Live Heats,187565,2356559,353305,1206482,4.1,4.1,,,True,0.0,0.0,7.67,2356559_1206482
Live Heats,187565,2356559,353305,1206482,0.87,0.87,,,,0.0,0.0,7.67,2356559_1206482
Live Heats,187565,2356559,353305,1206482,3.4,3.4,,,,0.0,0.0,7.67,2356559_1206482
Live Heats,187565,2356560,353305,814748,5.23,5.23,,,,0.0,0.0,15.64,2356560_814748
Live Heats,187565,2356560,353305,814748,1.53,1.53,,,,0.0,0.0,15.64,2356560_814748
Live Heats,187565,2356560,353305,814748,7.47,7.47,,,True,0.0,0.0,15.64,2356560_814748
Live Heats,187565,2356560,353305,814748,8.17,8.17,,,True,0.0,0.0,15.64,2356560_814748
Live Heats,187565,2356560,353305,814748,4.6,4.6,,,,0.0,0.0,15.64,2356560_814748
Live Heats,187565,2356560,353305,566295,6.27,6.27,,,,0.0,0.0,15.5,2356560_566295
Live Heats,187565,2356560,353305,566295,7.17,7.17,,,True,0.0,0.0,15.5,2356560_566295
Live Heats,187565,2356560,353305,566295,8.33,8.33,,,True,0.0,0.0,15.5,2356560_566295
Live Heats,187565,2356560,353305,566295,1.33,1.33,,,,0.0,0.0,15.5,2356560_566295
Live Heats,187565,2356560,353305,566295,5.3,5.3,,,,0.0,0.0,15.5,2356560_566295
Live Heats,187565,2356560,353305,566295,5.5,5.5,,,,0.0,0.0,15.5,2356560_566295
Live Heats,187565,2356560,353305,1197966,0.73,0.73,,,,0.0,0.0,7.800000000000001,2356560_1197966
Live Heats,187565,2356560,353305,1197966,3.0,3.0,,,,0.0,0.0,7.800000000000001,2356560_1197966
Live Heats,187565,2356560,353305,1197966,4.33,4.33,,,True,0.0,0.0,7.800000000000001,2356560_1197966
Live Heats,187565,2356560,353305,1197966,2.5,2.5,,,,0.0,0.0,7.800000000000001,2356560_1197966
Live Heats,187565,2356560,353305,1197966,2.2,2.2,,,,0.0,0.0,7.800000000000001,2356560_1197966
Live Heats,187565,2356560,353305,1197966,3.47,3.47,,,True,0.0,0.0,7.800000000000001,2356560_1197966
Live Heats,187565,2356560,353305,1324930,1.83,1.83,,,,0.0,0.0,5.66,2356560_1324930
Live Heats,187565,2356560,353305,1324930,2.63,2.63,,,True,0.0,0.0,5.66,2356560_1324930
Live Heats,187565,2356560,353305,1324930,3.03,3.03,,,True,0.0,0.0,5.66,2356560_1324930
Live Heats,187565,2356560,353305,1324930,2.5,2.5,,,,0.0,0.0,5.66,2356560_1324930
Live Heats,187565,2356560,353305,1324930,2.33,2.33,,,,0.0,0.0,5.66,2356560_1324930
Live Heats,187565,2356561,353305,1334796,8.03,8.03,,,True,0.0,0.0,15.3,2356561_1334796
Live Heats,187565,2356561,353305,1334796,7.27,7.27,,,True,0.0,0.0,15.3,2356561_1334796
Live Heats,187565,2356561,353305,1334796,1.5,1.5,,,,0.0,0.0,15.3,2356561_1334796
Live Heats,187565,2356561,353305,819666,7.33,7.33,,,True,0.0,0.0,14.3,2356561_819666
Live Heats,187565,2356561,353305,819666,2.93,2.93,,,,0.0,0.0,14.3,2356561_819666
Live Heats,187565,2356561,353305,819666,6.97,6.97,,,True,0.0,0.0,14.3,2356561_819666
Live Heats,187565,2356561,353305,819666,5.87,5.87,,,,0.0,0.0,14.3,2356561_819666
Live Heats,187565,2356561,353305,1306332,4.77,4.77,,,True,0.0,0.0,10.0,2356561_1306332
Live Heats,187565,2356561,353305,1306332,4.03,4.03,,,,0.0,0.0,10.0,2356561_1306332
Live Heats,187565,2356561,353305,1306332,5.23,5.23,,,True,0.0,0.0,10.0,2356561_1306332
Live Heats,187565,2356561,353305,1306332,4.37,4.37,,,,0.0,0.0,10.0,2356561_1306332
Live Heats,187565,2356561,353305,1202340,4.47,4.47,,,,0.0,0.0,9.57,2356561_1202340
Live Heats,187565,2356561,353305,1202340,4.33,4.33,,,,0.0,0.0,9.57,2356561_1202340
Live Heats,187565,2356561,353305,1202340,4.7,4.7,,,True,0.0,0.0,9.57,2356561_1202340
Live Heats,187565,2356561,353305,1202340,4.87,4.87,,,True,0.0,0.0,9.57,2356561_1202340
Live Heats,187565,2356562,353305,527167,7.13,7.13,,,True,0.0,0.0,13.73,2356562_527167
Live Heats,187565,2356562,353305,527167,6.6,6.6,,,True,0.0,0.0,13.73,2356562_527167
Live Heats,187565,2356562,353305,527167,6.03,6.03,,,,0.0,0.0,13.73,2356562_527167
Live Heats,187565,2356562,353305,527167,2.83,2.83,,,,0.0,0.0,13.73,2356562_527167
Live Heats,187565,2356562,353305,1206477,4.93,4.93,,,True,0.0,0.0,9.53,2356562_1206477
Live Heats,187565,2356562,353305,1206477,4.0,4.0,,,,0.0,0.0,9.53,2356562_1206477
Live Heats,187565,2356562,353305,1206477,3.4,3.4,,,,0.0,0.0,9.53,2356562_1206477
Live Heats,187565,2356562,353305,1206477,4.6,4.6,,,True,0.0,0.0,9.53,2356562_1206477
Live Heats,187565,2356562,353305,1206477,1.17,1.17,,,,0.0,0.0,9.53,2356562_1206477
Live Heats,187565,2356562,353305,1339382,2.83,2.83,,,True,0.0,0.0,7.23,2356562_1339382
Live Heats,187565,2356562,353305,1339382,4.4,4.4,,,True,0.0,0.0,7.23,2356562_1339382
Live Heats,187565,2356562,353305,1339382,0.4,0.4,,,,0.0,0.0,7.23,2356562_1339382
Live Heats,187565,2356562,353305,1339382,2.33,2.33,,,,0.0,0.0,7.23,2356562_1339382
Live Heats,187565,2356562,353305,1339382,1.87,1.87,,,,0.0,0.0,7.23,2356562_1339382
Live Heats,187565,2356562,353305,1339382,1.17,1.17,,,,0.0,0.0,7.23,2356562_1339382
Live Heats,187565,2356563,353305,1165941,5.93,5.93,,,,0.0,0.0,14.34,2356563_1165941
Live Heats,187565,2356563,353305,1165941,7.27,7.27,,,True,0.0,0.0,14.34,2356563_1165941
Live Heats,187565,2356563,353305,1165941,6.87,6.87,,,,0.0,0.0,14.34,2356563_1165941
Live Heats,187565,2356563,353305,1165941,7.07,7.07,,,True,0.0,0.0,14.34,2356563_1165941
Live Heats,187565,2356563,353305,1207547,4.97,4.97,,,,0.0,0.0,11.239999999999998,2356563_1207547
Live Heats,187565,2356563,353305,1207547,2.6,2.6,,,,0.0,0.0,11.239999999999998,2356563_1207547
Live Heats,187565,2356563,353305,1207547,5.97,5.97,,,True,0.0,0.0,11.239999999999998,2356563_1207547
Live Heats,187565,2356563,353305,1207547,5.27,5.27,,,True,0.0,0.0,11.239999999999998,2356563_1207547
Live Heats,187565,2356563,353305,1207547,0.47,0.47,,,,0.0,0.0,11.239999999999998,2356563_1207547
Live Heats,187565,2356563,353305,1207547,4.13,4.13,,,,0.0,0.0,11.239999999999998,2356563_1207547
Live Heats,187565,2356563,353305,1199509,4.93,4.93,,,,0.0,0.0,10.67,2356563_1199509
Live Heats,187565,2356563,353305,1199509,5.27,5.27,,,True,0.0,0.0,10.67,2356563_1199509
Live Heats,187565,2356563,353305,1199509,5.4,5.4,,,True,0.0,0.0,10.67,2356563_1199509
Live Heats,187565,2356563,353305,1199509,4.6,4.6,,,,0.0,0.0,10.67,2356563_1199509
Live Heats,187565,2356563,353305,1329185,2.47,2.47,,,True,0.0,0.0,6.0,2356563_1329185
Live Heats,187565,2356563,353305,1329185,3.53,3.53,,,True,0.0,0.0,6.0,2356563_1329185
Live Heats,187565,2356563,353305,1329185,2.1,2.1,,,,0.0,0.0,6.0,2356563_1329185
Live Heats,187565,2356565,353305,1206567,4.03,4.03,,,,0.0,0.0,11.8,2356565_1206567
Live Heats,187565,2356565,353305,1206567,5.1,5.1,,,,0.0,0.0,11.8,2356565_1206567
Live Heats,187565,2356565,353305,1206567,6.1,6.1,,,True,0.0,0.0,11.8,2356565_1206567
Live Heats,187565,2356565,353305,1206567,5.7,5.7,,,True,0.0,0.0,11.8,2356565_1206567
Live Heats,187565,2356565,353305,1206482,2.1,2.1,,,,0.0,0.0,8.17,2356565_1206482
Live Heats,187565,2356565,353305,1206482,1.53,1.53,,,,0.0,0.0,8.17,2356565_1206482
Live Heats,187565,2356565,353305,1206482,4.2,4.2,,,True,0.0,0.0,8.17,2356565_1206482
Live Heats,187565,2356565,353305,1206482,3.97,3.97,,,True,0.0,0.0,8.17,2356565_1206482
Live Heats,187565,2356566,353305,1337275,4.6,4.6,,,True,0.0,0.0,9.43,2356566_1337275
Live Heats,187565,2356566,353305,1337275,4.43,4.43,,,,0.0,0.0,9.43,2356566_1337275
Live Heats,187565,2356566,353305,1337275,4.23,4.23,,,,0.0,0.0,9.43,2356566_1337275
Live Heats,187565,2356566,353305,1337275,4.6,4.6,,,,0.0,0.0,9.43,2356566_1337275
Live Heats,187565,2356566,353305,1337275,3.4,3.4,,,,0.0,0.0,9.43,2356566_1337275
Live Heats,187565,2356566,353305,1337275,4.83,4.83,,,True,0.0,0.0,9.43,2356566_1337275
Live Heats,187565,2356566,353305,1339382,1.1,1.1,,,,0.0,0.0,8.870000000000001,2356566_1339382
Live Heats,187565,2356566,353305,1339382,4.7,4.7,,,True,0.0,0.0,8.870000000000001,2356566_1339382
Live Heats,187565,2356566,353305,1339382,3.07,3.07,,,,0.0,0.0,8.870000000000001,2356566_1339382
Live Heats,187565,2356566,353305,1339382,3.03,3.03,,,,0.0,0.0,8.870000000000001,2356566_1339382
Live Heats,187565,2356566,353305,1339382,4.17,4.17,,,True,0.0,0.0,8.870000000000001,2356566_1339382
Live Heats,187565,2356566,353305,1339382,3.7,3.7,,,,0.0,0.0,8.870000000000001,2356566_1339382
Live Heats,187565,2356566,353305,1329185,2.93,2.93,,,,0.0,0.0,7.140000000000001,2356566_1329185
Live Heats,187565,2356566,353305,1329185,4.17,4.17,,,True,0.0,0.0,7.140000000000001,2356566_1329185
Live Heats,187565,2356566,353305,1329185,2.97,2.97,,,True,0.0,0.0,7.140000000000001,2356566_1329185
Live Heats,187565,2356566,353305,1329185,2.5,2.5,,,,0.0,0.0,7.140000000000001,2356566_1329185
Live Heats,187565,2356567,353305,1306332,3.5,3.5,,,,0.0,0.0,13.63,2356567_1306332
Live Heats,187565,2356567,353305,1306332,1.13,1.13,,,,0.0,0.0,13.63,2356567_1306332
Live Heats,187565,2356567,353305,1306332,6.3,6.3,,,True,0.0,0.0,13.63,2356567_1306332
Live Heats,187565,2356567,353305,1306332,7.33,7.33,,,True,0.0,0.0,13.63,2356567_1306332
Live Heats,187565,2356567,353305,1306332,6.03,6.03,,,,0.0,0.0,13.63,2356567_1306332
Live Heats,187565,2356567,353305,1306332,5.53,5.53,,,,0.0,0.0,13.63,2356567_1306332
Live Heats,187565,2356567,353305,1306332,2.8,2.8,,,,0.0,0.0,13.63,2356567_1306332
Live Heats,187565,2356567,353305,1197966,1.83,1.83,,,,0.0,0.0,8.7,2356567_1197966
Live Heats,187565,2356567,353305,1197966,2.87,2.87,,,,0.0,0.0,8.7,2356567_1197966
Live Heats,187565,2356567,353305,1197966,1.5,1.5,,,,0.0,0.0,8.7,2356567_1197966
Live Heats,187565,2356567,353305,1197966,0.93,0.93,,,,0.0,0.0,8.7,2356567_1197966
Live Heats,187565,2356567,353305,1197966,3.03,3.03,,,,0.0,0.0,8.7,2356567_1197966
Live Heats,187565,2356567,353305,1197966,4.83,4.83,,,True,0.0,0.0,8.7,2356567_1197966
Live Heats,187565,2356567,353305,1197966,3.87,3.87,,,True,0.0,0.0,8.7,2356567_1197966
Live Heats,187565,2356567,353305,1197966,2.0,2.0,,,,0.0,0.0,8.7,2356567_1197966
Live Heats,187565,2356581,353305,1324930,3.07,3.07,,,,0.0,0.0,9.83,2356581_1324930
Live Heats,187565,2356581,353305,1324930,2.27,2.27,,,,0.0,0.0,9.83,2356581_1324930
Live Heats,187565,2356581,353305,1324930,3.27,3.27,,,,0.0,0.0,9.83,2356581_1324930
Live Heats,187565,2356581,353305,1324930,3.67,3.67,,,,0.0,0.0,9.83,2356581_1324930
Live Heats,187565,2356581,353305,1324930,5.6,5.6,,,True,0.0,0.0,9.83,2356581_1324930
Live Heats,187565,2356581,353305,1324930,4.23,4.23,,,True,0.0,0.0,9.83,2356581_1324930
Live Heats,187565,2356581,353305,1202340,4.27,4.27,,,True,0.0,0.0,8.1,2356581_1202340
Live Heats,187565,2356581,353305,1202340,3.6,3.6,,,,0.0,0.0,8.1,2356581_1202340
Live Heats,187565,2356581,353305,1202340,2.83,2.83,,,,0.0,0.0,8.1,2356581_1202340
Live Heats,187565,2356581,353305,1202340,2.97,2.97,,,,0.0,0.0,8.1,2356581_1202340
Live Heats,187565,2356581,353305,1202340,3.0,3.0,,,,0.0,0.0,8.1,2356581_1202340
Live Heats,187565,2356581,353305,1202340,1.43,1.43,,,,0.0,0.0,8.1,2356581_1202340
Live Heats,187565,2356581,353305,1202340,2.5,2.5,,,,0.0,0.0,8.1,2356581_1202340
Live Heats,187565,2356581,353305,1202340,3.83,3.83,,,True,0.0,0.0,8.1,2356581_1202340
Live Heats,187565,2356581,353305,1199509,3.77,3.77,,,True,0.0,0.0,7.640000000000001,2356581_1199509
Live Heats,187565,2356581,353305,1199509,3.7,3.7,,,,0.0,0.0,7.640000000000001,2356581_1199509
Live Heats,187565,2356581,353305,1199509,3.2,3.2,,,,0.0,0.0,7.640000000000001,2356581_1199509
Live Heats,187565,2356581,353305,1199509,3.87,3.87,,,True,0.0,0.0,7.640000000000001,2356581_1199509
Live Heats,187565,2356581,353305,1199509,3.37,3.37,,,,0.0,0.0,7.640000000000001,2356581_1199509
Live Heats,187565,2356581,353305,1199509,1.67,1.67,,,,0.0,0.0,7.640000000000001,2356581_1199509
Live Heats,187565,2356570,353305,1324120,5.6,5.6,,,True,0.0,0.0,10.37,2356570_1324120
Live Heats,187565,2356570,353305,1324120,4.77,4.77,,,True,0.0,0.0,10.37,2356570_1324120
Live Heats,187565,2356570,353305,1324120,3.67,3.67,,,,0.0,0.0,10.37,2356570_1324120
Live Heats,187565,2356570,353305,1324120,2.17,2.17,,,,0.0,0.0,10.37,2356570_1324120
Live Heats,187565,2356570,353305,1205557,4.5,4.5,,,True,0.0,0.0,10.17,2356570_1205557
Live Heats,187565,2356570,353305,1205557,5.67,5.67,,,True,0.0,0.0,10.17,2356570_1205557
Live Heats,187565,2356570,353305,1205557,4.07,4.07,,,,0.0,0.0,10.17,2356570_1205557
Live Heats,187565,2356570,353305,1207547,3.77,3.77,,,,0.0,0.0,10.14,2356570_1207547
Live Heats,187565,2356570,353305,1207547,4.67,4.67,,,True,0.0,0.0,10.14,2356570_1207547
Live Heats,187565,2356570,353305,1207547,5.47,5.47,,,True,0.0,0.0,10.14,2356570_1207547
Live Heats,187565,2356570,353305,1207547,3.4,3.4,,,,0.0,0.0,10.14,2356570_1207547
Live Heats,187565,2356570,353305,1337275,5.17,5.17,,,True,0.0,0.0,8.67,2356570_1337275
Live Heats,187565,2356570,353305,1337275,3.5,3.5,,,True,0.0,0.0,8.67,2356570_1337275
Live Heats,187565,2356570,353305,1337275,3.0,3.0,,,,0.0,0.0,8.67,2356570_1337275
Live Heats,187565,2356571,353305,1334796,0.5,0.5,,,,0.0,0.0,14.2,2356571_1334796
Live Heats,187565,2356571,353305,1334796,5.1,5.1,,,,0.0,0.0,14.2,2356571_1334796
Live Heats,187565,2356571,353305,1334796,7.0,7.0,,,True,0.0,0.0,14.2,2356571_1334796
Live Heats,187565,2356571,353305,1334796,7.2,7.2,,,True,0.0,0.0,14.2,2356571_1334796
Live Heats,187565,2356571,353305,1205611,4.0,4.0,,,,0.0,0.0,13.43,2356571_1205611
Live Heats,187565,2356571,353305,1205611,5.6,5.6,,,,0.0,0.0,13.43,2356571_1205611
Live Heats,187565,2356571,353305,1205611,6.6,6.6,,,True,0.0,0.0,13.43,2356571_1205611
Live Heats,187565,2356571,353305,1205611,6.83,6.83,,,True,0.0,0.0,13.43,2356571_1205611
Live Heats,187565,2356571,353305,566295,7.23,7.23,,,True,0.0,0.0,12.0,2356571_566295
Live Heats,187565,2356571,353305,566295,4.77,4.77,,,True,0.0,0.0,12.0,2356571_566295
Live Heats,187565,2356571,353305,1306332,5.1,5.1,,,True,0.0,0.0,10.67,2356571_1306332
Live Heats,187565,2356571,353305,1306332,5.57,5.57,,,True,0.0,0.0,10.67,2356571_1306332
Live Heats,187565,2356571,353305,1306332,4.8,4.8,,,,0.0,0.0,10.67,2356571_1306332
Live Heats,187565,2356572,353305,814748,3.0,3.0,,,,0.0,0.0,10.24,2356572_814748
