source,event_id,eventDivisionId,athleteId,place
Live Heats,214877,400732,1196284,3
Live Heats,214877,400732,1202115,4
Live Heats,214877,400732,1069736,5
Live Heats,214877,400732,1196288,5
Live Heats,214877,400732,1069738,5
Live Heats,214877,400732,1196286,5
Live Heats,214877,400732,1196285,5
Live Heats,214877,400733,530553,1
Live Heats,214877,400733,923895,2
Live Heats,214877,400733,1196289,3
Live Heats,214877,400733,1196290,4
Live Heats,214877,400733,1196294,5
Live Heats,214877,400733,1576322,5
Live Heats,214877,400733,1196293,5
Live Heats,214877,400733,1196292,5
Live Heats,214877,400733,923905,9
Live Heats,214877,400733,1196297,9
Live Heats,214877,400733,1196296,9
Live Heats,214877,400733,923883,9
Live Heats,214877,400733,923882,9
Live Heats,214877,400733,923907,9
Live Heats,214877,400733,1163257,9
Live Heats,214877,400733,1196295,9
Live Heats,214877,400733,1203243,17
Live Heats,214877,400733,1196306,17
Live Heats,214877,400733,1051960,17
Live Heats,214877,400733,923901,17
Live Heats,214877,400733,1202115,17
Live Heats,214877,400733,1196305,17
Live Heats,214877,400733,1196304,17
Live Heats,214877,400733,1196303,17
Live Heats,214877,400733,1196302,17
Live Heats,214877,400733,1196301,17
Live Heats,214877,400733,923887,17
Live Heats,214877,400733,1196285,17
Live Heats,214877,400733,1196300,17
Live Heats,214877,400733,1196299,17
Live Heats,214877,400733,1196298,17
Live Heats,214877,400733,1196314,33
Live Heats,214877,400733,1196313,33
Live Heats,214877,400733,1196312,33
Live Heats,214877,400733,1196311,33
Live Heats,214877,400733,1196310,33
Live Heats,214877,400733,1196309,33
Live Heats,214877,400733,1069738,33
Live Heats,214877,400733,1196308,33
Live Heats,214877,400733,1196286,33
Live Heats,214877,400733,1196307,33
Live Heats,263420,460768,1171826,1
Live Heats,263420,460768,817949,2
Live Heats,263420,460768,1578513,3
Live Heats,263420,460768,1488151,4
Live Heats,263420,460768,1122387,5
Live Heats,263420,460768,1122389,6
Live Heats,263420,460768,1488152,7
Live Heats,263420,460768,1488153,8
Live Heats,263420,460768,1488154,9
Live Heats,263420,460768,1488155,9
Live Heats,263420,460768,1488156,9
Live Heats,263420,460768,1488157,9
Live Heats,263420,460768,1122396,13
Live Heats,263420,460768,1488158,13
Live Heats,263420,460768,1488159,13
Live Heats,263420,460768,1122406,13
Live Heats,263420,460768,1488160,17
Live Heats,263420,460768,1488161,17
Live Heats,263420,460768,1488162,17
Live Heats,263420,460768,1488163,17
Live Heats,263420,460768,1488164,17
Live Heats,263420,460768,1488165,17
Live Heats,263420,460768,1488166,17
Live Heats,263420,460768,1488167,17
Live Heats,263420,460768,1122415,25
Live Heats,263420,460768,1488168,25
Live Heats,263420,460768,1488169,25
Live Heats,263420,460768,1488170,25
Live Heats,263420,460768,1488171,29
Live Heats,263420,460768,1488172,29
Live Heats,263420,460768,1488173,29
Live Heats,263420,460768,1488174,29
Live Heats,263420,460771,1488142,1
Live Heats,263420,460771,1488143,2
Live Heats,263420,460771,1488144,3
Live Heats,263420,460771,1488145,4
Live Heats,263420,460771,1488147,5
Live Heats,263420,460771,1488148,6
Live Heats,263420,460771,1488149,7
Live Heats,263420,460771,1488150,8
Live Heats,72455,168211,1334796,1
Live Heats,72455,168211,843691,2
Live Heats,72455,168211,527155,3
Live Heats,72455,168211,1205611,4
Live Heats,72455,168211,845736,5
Live Heats,72455,168211,1165941,5
Live Heats,72455,168211,1076658,7
Live Heats,72455,168211,1169354,7
Live Heats,72455,168211,835109,9
Live Heats,72455,168211,1408086,9
Live Heats,72455,168211,1409162,9
Live Heats,72455,168211,843557,9
Live Heats,72455,168211,1171826,13
Live Heats,72455,168211,818279,13
Live Heats,72455,168211,844750,13
Live Heats,72455,168211,530552,13
Live Heats,72455,168211,1169635,17
Live Heats,72455,168211,822932,17
Live Heats,72455,168211,527167,17
Live Heats,72455,168211,819666,17
Live Heats,72455,168211,817982,17
Live Heats,72455,168211,1076659,17
Live Heats,72455,168211,817916,17
Live Heats,72455,168211,1578513,17
Live Heats,72455,168211,837486,25
Live Heats,72455,168211,530553,25
Live Heats,72455,168211,820094,25
Live Heats,72455,168211,1166233,25
Live Heats,72455,168211,1200379,25
Live Heats,72455,168211,818679,25
Live Heats,72455,168211,1200826,25
Live Heats,72455,168211,1169471,25
Live Heats,72455,168212,820127,1
Live Heats,72455,168212,820028,2
Live Heats,72455,168212,1203243,3
Live Heats,72455,168212,1076672,4
Live Heats,72455,168212,1589294,5
Live Heats,72455,168212,1210135,5
Live Heats,72455,168212,529366,7
Live Heats,72455,168212,820787,7
Live Heats,72455,168212,529331,9
Live Heats,72455,168212,815441,9
Live Heats,72455,168212,1198791,9
Live Heats,72455,168212,923338,9
Live Heats,72455,168212,1198918,13
Live Heats,72455,168212,815310,13
Live Heats,72455,168212,1076669,13
Live Heats,72455,168212,903847,13
Live Heats,72455,168213,597678,1
Live Heats,72455,168213,1076613,2
Live Heats,72455,168213,1076697,3
Live Heats,72455,168213,1076696,4
Live Heats,72455,168214,1076677,1
Live Heats,72455,168214,1199509,1
Live Heats,72455,168214,1205039,1
Live Heats,72455,168214,1076680,1
Live Heats,72455,168214,1087575,1
Live Heats,72455,168214,791455,1
Live Heats,72455,168214,1164252,1
Live Heats,72455,168214,1076676,1
Live Heats,72455,168214,1076683,1
Live Heats,72455,168214,1087576,1
Live Heats,72455,168214,1076681,1
Live Heats,72455,168214,1086827,1
Live Heats,72455,168214,813428,1
Live Heats,72455,168214,1084037,1
Live Heats,72455,168214,1087577,1
Live Heats,72455,168214,1076678,1
Live Heats,72455,168214,842633,1
Live Heats,72455,168214,1301829,1
Live Heats,72455,168214,1205557,1
Live Heats,72455,168214,1088557,1
Live Heats,72455,336314,1076672,1
Live Heats,72455,336314,903847,2
Live Heats,72455,336314,1078967,3
Live Heats,72455,336314,1076674,4
Live Heats,72455,336874,1166233,1
Live Heats,72455,336874,1169471,1
Live Heats,72455,336874,1181562,3
Live Heats,72455,336874,1405412,3
Live Heats,72455,336874,1076663,5
Live Heats,72455,336874,1163257,5
Live Heats,72455,338059,1334796,1
Live Heats,72455,338059,843691,2
Live Heats,72455,338059,527155,3
Live Heats,72455,338059,1205611,4
Live Heats,72455,338059,1165941,5
Live Heats,72455,338059,1076658,6
Live Heats,72455,338059,845736,7
Live Heats,72455,338059,822932,8
Live Heats,72455,338059,835109,9
Live Heats,72455,338059,843557,9
Live Heats,72455,338059,1076659,11
Live Heats,72455,338059,1169354,11
Live Heats,72455,338059,819666,13
Live Heats,72455,338059,818279,14
Live Heats,72455,338059,1408086,15
Live Heats,72455,338059,1171826,15
Live Heats,72455,338059,1169471,17
Live Heats,72455,338059,820094,17
Live Heats,72455,338059,1578513,17
Live Heats,72455,338059,844750,17
Live Heats,72455,338059,818679,21
Live Heats,72455,338059,837486,21
Live Heats,72455,338059,530552,21
Live Heats,72455,338059,1409162,21
Live Heats,72455,338059,527167,25
Live Heats,72455,338059,1169635,26
Live Heats,72455,338059,1166233,26
Live Heats,72455,338059,817916,26
Live Heats,72455,338059,1200826,29
Live Heats,72455,338059,1200379,29
Live Heats,72455,338059,817982,29
Live Heats,72455,338059,530553,29
Live Heats,72455,338060,820127,1
Live Heats,72455,338060,820028,2
Live Heats,72455,338060,815310,3
Live Heats,72455,338060,1203243,4
Live Heats,72455,338060,1076672,5
Live Heats,72455,338060,529366,6
Live Heats,72455,338060,820787,7
Live Heats,72455,338060,529331,8
Live Heats,72455,338060,1589294,9
Live Heats,72455,338060,1210135,9
Live Heats,72455,338060,1076669,11
Live Heats,72455,338060,1198918,11
Live Heats,72455,338060,815441,13
Live Heats,72455,338060,1198791,13
Live Heats,72455,338060,903847,15
Live Heats,72455,338060,923338,15
Live Heats,72455,338128,1084037,1
Live Heats,72455,338128,1076677,2
Live Heats,72455,338128,1076681,3
Live Heats,72455,338128,1199509,4
Live Heats,72455,338128,842633,5
Live Heats,72455,338128,1076683,6
Live Heats,72455,338128,1301829,7
Live Heats,72455,338128,1076676,8
Live Heats,72455,338128,1205039,9
Live Heats,72455,338128,1164252,9
Live Heats,72455,338128,813428,9
Live Heats,72455,338128,1088557,9
Live Heats,72455,338128,1076680,13
Live Heats,72455,338128,791455,13
Live Heats,72455,338128,1086827,13
Live Heats,72455,338128,1205557,13
Live Heats,72455,338128,1087575,17
Live Heats,72455,338128,1087576,17
Live Heats,72455,338128,1087577,17
Live Heats,72455,338128,1076678,17
Live Heats,187569,353315,815310,1
Live Heats,187569,353315,820127,2
Live Heats,187569,353315,820028,3
Live Heats,187569,353315,1205855,4
Live Heats,187569,353315,1210135,5
Live Heats,187569,353315,1198918,5
Live Heats,187569,353315,1076672,7
Live Heats,187569,353315,820787,7
Live Heats,187569,353315,903847,9
Live Heats,187569,353315,1203243,9
Live Heats,187569,353315,1416230,11
Live Heats,187569,353315,923338,11
Live Heats,187569,353315,1409639,13
Live Heats,187569,353316,843691,1
Live Heats,187569,353316,527155,2
Live Heats,187569,353316,1169635,3
Live Heats,187569,353316,1205611,4
Live Heats,187569,353316,1076658,5
Live Heats,187569,353316,1165941,5
Live Heats,187569,353316,817916,7
Live Heats,187569,353316,820094,7
Live Heats,187569,353316,1076659,9
Live Heats,187569,353316,817949,9
Live Heats,187569,353316,1334796,9
Live Heats,187569,353316,822932,9
Live Heats,187569,353316,1409162,13
Live Heats,187569,353316,1166233,13
Live Heats,187569,353316,818279,13
Live Heats,187569,353316,530552,13
Live Heats,187569,353316,1408086,17
Live Heats,187569,353316,1301829,17
Live Heats,187569,353316,1578513,17
Live Heats,187569,353316,1166082,17
Live Heats,187569,353316,835109,17
Live Heats,187569,353316,1169354,17
Live Heats,187569,353316,527167,17
Live Heats,187569,353316,819666,17
Live Heats,187569,353316,1399622,25
Live Heats,187569,353316,1164252,25
Live Heats,187569,353316,814748,25
Live Heats,187569,353316,844750,25
Live Heats,187569,353316,1392368,29
Live Heats,187569,353316,566295,29
Live Heats,187569,353316,1171826,29
Live Heats,187569,353316,817982,29
Live Heats,187569,353316,1411927,33
Live Heats,187569,353316,1405412,33
Live Heats,187569,353316,597678,33
Live Heats,187569,353316,1181562,33
Live Heats,187569,353316,1396558,37
Live Heats,187569,353316,1202340,37
Live Heats,187569,353316,1199256,37
Live Heats,187569,353316,1205619,37
Live Heats,187569,353316,1289257,41
Live Heats,187569,353316,1397983,41
Live Heats,187569,353316,1398810,43
Live Heats,187569,353316,1205039,43
Live Heats,187569,353316,1396577,45
Live Heats,187569,353316,1405811,45
Live Heats,187569,474353,1169635,1
Live Heats,187569,474353,844750,2
Live Heats,187569,474353,1396558,3
Live Heats,187569,474353,1166082,4
Live Heats,187569,474353,597678,5
Live Heats,187569,474353,1396577,5
Live Heats,187569,474353,1398810,7
Live Heats,187569,474353,1198918,7
Live Heats,187569,377530,1416269,1
Live Heats,187569,377530,1164252,2
Live Heats,187569,377530,1301829,3
Live Heats,187569,377530,1076681,4
Live Heats,187569,377530,1076677,5
Live Heats,187569,377530,842633,5
Live Heats,187569,377530,1205039,7
Live Heats,187569,377530,1199509,7
Live Heats,187569,377530,1417823,9
Live Heats,187569,377530,1076678,9
Live Heats,187569,377530,1396584,9
Live Heats,187569,377530,1076680,9
Live Heats,187569,377530,1416426,13
Live Heats,187569,377530,1206477,13
Live Heats,187569,377530,1168147,13
Live Heats,187569,377530,1417289,13
Live Heats,187569,377530,1417824,17
Live Heats,187569,377530,1397496,17
Live Heats,187569,377530,1086827,19
Live Heats,187569,377530,1405283,19
Live Heats,81623,186196,30676,1
Live Heats,81623,186196,776006,2
Live Heats,81623,186196,1065219,3
Live Heats,81623,186196,776008,4
Live Heats,81623,186196,776009,5
Live Heats,81623,186196,776010,6
Live Heats,81623,248339,936090,1
Live Heats,81623,248339,174196,2
Live Heats,81623,248339,936092,3
Live Heats,81623,248339,776171,4
Live Heats,81623,248339,936093,5
Live Heats,81623,248336,776008,1
Live Heats,81623,248336,30676,2
Live Heats,81623,248336,936095,3
Live Heats,81623,248336,776009,4
Live Heats,81623,248336,776010,5
Live Heats,81623,248336,936096,6
Live Heats,81623,248336,936097,7
Live Heats,81623,248337,936098,1
Live Heats,81623,248337,936099,2
Live Heats,81623,248337,936095,3
Live Heats,81623,248337,776173,4
Live Heats,81623,248337,936101,5
Live Heats,81623,248337,936102,6
Live Heats,81623,248338,776011,1
Live Heats,81623,248338,776020,2
Live Heats,81623,248338,776012,3
Live Heats,81623,248338,1525251,4
Live Heats,81623,248338,776014,5
Live Heats,81623,248338,776015,6
Live Heats,81623,248338,776016,7
Live Heats,81623,248338,776017,8
Live Heats,81623,248338,776018,9
Live Heats,81623,248338,776019,10
Live Heats,81623,248340,174196,1
Live Heats,81623,248340,936103,2
Live Heats,81623,248340,776016,3
Live Heats,187559,353274,1206273,1
Live Heats,187559,353274,1206272,2
Live Heats,187559,353274,1137398,2
Live Heats,187559,353274,1137396,3
Live Heats,187559,353276,566301,1
Live Heats,187559,353276,1137416,2
Live Heats,187559,353276,1137412,3
Live Heats,187559,353276,1206567,4
Live Heats,187559,353276,1137414,5
Live Heats,187559,353276,529958,5
Live Heats,187559,353276,1137415,7
Live Heats,187559,353276,566399,7
Live Heats,187559,353276,1206435,7
Live Heats,187559,353276,566401,10
Live Heats,187559,353276,566400,10
Live Heats,187559,353276,1137409,10
Live Heats,187559,353276,1137413,13
Live Heats,187559,363036,566295,1
Live Heats,187559,363036,1438222,2
Live Heats,187559,363036,1206490,3
Live Heats,187559,363036,1206567,4
Live Heats,187559,363036,1385622,5
Live Heats,187559,363036,1207547,5
Live Heats,187559,363036,1219525,7
Live Heats,187559,363036,566303,7
Live Heats,187559,363036,1137416,7
Live Heats,187559,363036,1329185,10
Live Heats,187559,363036,1206482,10
Live Heats,187559,363036,566301,10
Live Heats,187559,363036,1438209,13
Live Heats,187559,363037,1206491,1
Live Heats,187559,363037,1137410,2
Live Heats,187559,363037,1616846,3
Live Heats,187559,363037,1137417,4
Live Heats,187559,363037,1206272,5
Live Heats,187559,363037,1137398,5
Live Heats,187559,363038,1329185,1
Live Heats,187559,363038,1137423,2
Live Heats,187559,363038,1137560,3
Live Heats,187559,363038,566402,4
Live Heats,187559,363038,1137419,5
Live Heats,187559,363038,1137422,5
Live Heats,187559,363039,1438209,1
Live Heats,187559,363039,566406,2
Live Heats,187559,363039,1216650,3
Live Heats,187559,363039,1216649,4
Live Heats,187559,363039,566399,5
Live Heats,187559,363039,566400,5
Live Heats,187559,363039,1206491,7
Live Heats,187559,363039,566402,7
Live Heats,187559,363039,1137406,9
Live Heats,187559,363039,1137410,9
Live Heats,187559,363039,1206467,9
Live Heats,187559,363039,1137408,9
Live Heats,187559,363039,566410,13
Live Heats,187559,363039,566411,13
Live Heats,187559,363039,566412,13
Live Heats,187559,363039,1137415,13
Live Heats,187559,363039,1137411,13
Live Heats,187559,363039,1137409,13
Live Heats,187559,363039,1137404,19
Live Heats,187559,353275,566295,1
Live Heats,187559,353275,1438222,2
Live Heats,187559,353275,1206490,3
Live Heats,187559,353275,1206567,4
Live Heats,187559,353275,1207547,5
Live Heats,187559,353275,1385622,5
Live Heats,187559,353275,1137416,7
Live Heats,187559,353275,566303,7
Live Heats,187559,353275,1219525,7
Live Heats,187559,353275,566301,10
Live Heats,187559,353275,1206482,10
Live Heats,187559,353275,1329185,10
Live Heats,187559,353275,1438209,13
Live Heats,187567,353311,820127,1
Live Heats,187567,353311,1207521,2
Live Heats,187567,353311,815441,3
Live Heats,187567,353311,1210135,4
Live Heats,187567,353311,820028,5
Live Heats,187567,353311,1205034,5
Live Heats,187567,353311,1177773,5
Live Heats,187567,353311,1203243,5
Live Heats,187567,353311,1404079,9
Live Heats,187567,353311,1198791,9
Live Heats,187567,353311,1198918,9
Live Heats,187567,353311,923338,9
Live Heats,187567,353311,1205855,9
Live Heats,187567,353311,1202115,9
Live Heats,187567,353312,822932,1
Live Heats,187567,353312,527155,2
Live Heats,187567,353312,820094,3
Live Heats,187567,353312,1334796,4
Live Heats,187567,353312,818279,5
Live Heats,187567,353312,814748,5
Live Heats,187567,353312,1171826,5
Live Heats,187567,353312,1200835,5
Live Heats,187567,353312,1169635,9
Live Heats,187567,353312,1169354,9
Live Heats,187567,353312,1200379,9
Live Heats,187567,353312,530553,9
Live Heats,187567,353312,817916,9
Live Heats,187567,353312,1578513,9
Live Heats,187567,353312,1165941,9
Live Heats,187567,353312,1169471,9
Live Heats,187567,353312,1200826,17
Live Heats,187567,353312,1576322,17
Live Heats,187567,353312,1203723,17
Live Heats,187567,353312,1576025,17
Live Heats,187567,353312,1202030,17
Live Heats,187567,353312,923485,17
Live Heats,187567,353312,530548,17
Live Heats,187567,353312,923494,17
Live Heats,187567,353312,1163257,17
Live Heats,187567,353312,1392368,17
Live Heats,187567,353312,1166233,17
Live Heats,187567,353312,817982,17
Live Heats,187567,353312,530552,17
Live Heats,187567,353312,819666,17
Live Heats,187567,353312,837486,17
Live Heats,187567,353312,818679,17
Live Heats,199466,377533,1210135,1
Live Heats,199466,377533,923332,2
Live Heats,199466,377533,1207521,3
Live Heats,199466,377533,820127,4
Live Heats,199466,377533,1205855,5
Live Heats,199466,377533,1177773,6
Live Heats,199466,377533,1205034,7
Live Heats,199466,377533,1198791,8
Live Heats,199466,377533,923338,9
Live Heats,199466,377533,815441,9
Live Heats,199466,377533,1203243,11
Live Heats,199466,377533,1351661,11
Live Heats,199466,377533,1202115,13
Live Heats,199466,377533,1051960,13
Live Heats,199466,377533,1351662,15
Live Heats,199466,377533,1351663,15
Live Heats,199466,377533,937179,17
Live Heats,199466,377533,923342,17
Live Heats,199466,377533,1409639,17
Live Heats,199466,377533,1573703,17
Live Heats,199466,377533,937178,21
Live Heats,199466,377533,1351664,21
Live Heats,199466,377534,822932,1
Live Heats,199466,377534,820094,2
Live Heats,199466,377534,1200826,3
Live Heats,199466,377534,1171826,4
Live Heats,199466,377534,1169635,5
Live Heats,199466,377534,845736,6
Live Heats,199466,377534,817916,7
Live Heats,199466,377534,1576025,8
Live Heats,199466,377534,1200379,9
Live Heats,199466,377534,818679,9
Live Heats,199466,377534,1200835,11
Live Heats,199466,377534,844750,11
Live Heats,199466,377534,530552,13
Live Heats,199466,377534,1578513,13
Live Heats,199466,377534,1392368,15
Live Heats,199466,377534,530553,15
Live Heats,199466,377534,835109,17
Live Heats,199466,377534,923487,17
Live Heats,199466,377534,1411927,17
Live Heats,199466,377534,1351668,17
Live Heats,199466,377534,923494,21
Live Heats,199466,377534,923450,21
Live Heats,199466,377534,1585991,21
Live Heats,199466,377534,937046,21
Live Heats,199466,377534,1203723,25
Live Heats,199466,377534,923492,25
Live Heats,199466,377534,923485,25
Live Heats,199466,377534,1396558,25
Live Heats,199466,377534,1076613,29
Live Heats,199466,377534,1166082,29
Live Heats,199466,377534,1322560,29
Live Heats,199466,377534,1076612,29
Live Heats,199466,377534,1351673,33
Live Heats,199466,377534,1322591,33
Live Heats,199466,377534,1351672,33
Live Heats,199466,377534,1576322,33
Live Heats,199466,377534,1351671,33
Live Heats,199466,377534,530548,33
Live Heats,199466,377534,1202030,33
Live Heats,199466,377534,1198522,33
Live Heats,199466,377534,1205039,41
Live Heats,199466,377534,1322590,41
Live Heats,199466,377534,1351674,41
Live Heats,199466,377534,1163257,41
Live Heats,199466,377534,1351675,41
Live Heats,72449,168178,1437356,1
Live Heats,72449,168178,1437353,2
Live Heats,72449,168178,566293,3
Live Heats,72449,168178,566294,4
Live Heats,72449,168178,566295,5
Live Heats,72449,168178,819666,6
Live Heats,72449,168178,1206490,7
Live Heats,72449,168178,566297,8
Live Heats,72449,168178,1207547,9
Live Heats,72449,168178,1437366,10
Live Heats,72449,168178,566300,11
Live Heats,72449,168178,566301,12
Live Heats,72449,168178,1206567,13
Live Heats,72449,168178,566303,14
Live Heats,72449,168178,1205619,15
Live Heats,72449,168178,566305,16
Live Heats,72449,168178,1385622,17
Live Heats,72449,168178,566404,18
Live Heats,72449,168178,1216650,19
Live Heats,72449,168178,566406,20
Live Heats,72449,168178,566399,21
Live Heats,72449,168178,566402,22
Live Heats,72449,168178,566400,23
Live Heats,72449,168178,566407,24
Live Heats,72449,168178,566408,25
Live Heats,72449,168178,566409,26
Live Heats,72449,168178,566410,27
Live Heats,72449,168178,566413,28
Live Heats,72449,168178,566411,29
Live Heats,72449,168178,566412,30
Live Heats,72449,168179,566390,1
Live Heats,72449,168179,566391,2
Live Heats,72449,168179,566392,3
Live Heats,72449,168179,566393,4
Live Heats,72449,168179,566394,5
Live Heats,72449,168181,566301,1
Live Heats,72449,168181,529958,2
Live Heats,72449,168181,566294,3
Live Heats,72449,168181,566300,4
Live Heats,72449,168181,1206567,5
Live Heats,72449,168181,566399,6
Live Heats,72449,168181,566400,7
Live Heats,72449,168181,566401,8
Live Heats,72449,168181,566402,9
Live Heats,74629,172519,1205611,1
Live Heats,74629,172519,1334796,2
Live Heats,74629,172519,1165941,3
Live Heats,74629,172519,776204,4
Live Heats,74629,172519,1540490,5
Live Heats,74629,172519,776206,5
Live Heats,74629,172519,1199256,5
Live Heats,74629,172519,776207,7
Live Heats,74629,172519,817982,7
Live Heats,74629,172519,776209,10
Live Heats,74629,172519,776210,10
Live Heats,74629,172519,776211,10
Live Heats,74629,172519,776237,13
Live Heats,74629,172519,776238,13
Live Heats,74629,172519,776239,13
Live Heats,74629,172519,776240,13
Live Heats,74629,172519,776241,13
Live Heats,74629,172519,776242,13
Live Heats,74629,172519,776243,19
Live Heats,74629,172519,776244,19
Live Heats,74629,172519,776245,19
Live Heats,74629,172519,776246,19
Live Heats,74629,172519,1198581,19
Live Heats,74629,172519,776248,19
Live Heats,74629,172519,776249,25
Live Heats,74629,172519,776250,25
Live Heats,74629,172519,776251,25
Live Heats,74629,172519,776252,25
Live Heats,74629,172519,776253,25
Live Heats,74629,172519,776254,25
Live Heats,74629,172520,776256,1
Live Heats,74629,172520,1198918,2
Live Heats,74629,172520,820028,3
Live Heats,74629,172520,776259,4
Live Heats,74629,172520,776260,5
Live Heats,74629,172520,776261,6
Live Heats,74629,172520,776262,7
Live Heats,74629,172520,776263,8
Live Heats,74629,172521,1198918,1
Live Heats,74629,172521,776243,2
Live Heats,74629,172521,776238,3
Live Heats,74629,172521,1198581,4
Live Heats,74629,172521,776248,5
Live Heats,74629,172522,1540490,1
Live Heats,74629,172522,776204,2
Live Heats,74629,172522,776209,3
Live Heats,74629,172522,776210,4
Live Heats,74629,172522,776207,5
Live Heats,74629,172522,776239,7
Live Heats,74629,172522,776240,7
Live Heats,74629,172522,776242,7
Live Heats,74629,172522,776245,9
Live Heats,74629,172522,776246,9
Live Heats,74629,172522,776250,11
Live Heats,74629,172522,776251,11
Live Heats,74528,172447,1199509,1
Live Heats,74528,172447,1540490,2
Live Heats,74528,172447,1202340,3
Live Heats,74528,172447,776570,3
Live Heats,74528,172447,776571,5
Live Heats,74528,172447,776600,5
Live Heats,74528,172447,107339,7
Live Heats,74528,172447,566400,7
Live Heats,74528,172447,1206477,9
Live Heats,74528,172447,776602,9
Live Heats,74528,172447,776603,9
Live Heats,74528,172447,1338689,13
Live Heats,74528,172447,776575,13
Live Heats,74528,172447,776604,13
Live Heats,74528,172450,1540490,1
Live Heats,72488,168251,856823,1
Live Heats,72488,168251,791484,2
Live Heats,72488,168251,791485,3
Live Heats,72488,168251,791615,4
Live Heats,72488,168251,936057,5
Live Heats,72488,168251,936058,6
Live Heats,72488,168251,1337275,7
Live Heats,72488,168251,936059,8
Live Heats,72488,168251,813428,9
Live Heats,72488,168251,936060,9
Live Heats,72488,168251,936061,9
Live Heats,72488,168251,936062,9
Live Heats,72488,168251,936063,13
Live Heats,72488,168252,529331,1
Live Heats,72488,168253,791650,1
Live Heats,72488,168254,791615,1
Live Heats,72488,168254,791616,1
Live Heats,72488,168254,791455,3
Live Heats,72488,168254,791617,4
Live Heats,72488,168254,923881,5
Live Heats,72488,168254,791714,6
Live Heats,72488,168254,924051,7
Live Heats,72488,168254,923857,8
Live Heats,72488,168254,813428,8
Live Heats,72488,168254,924052,8
Live Heats,72488,168254,924053,11
Live Heats,72488,168254,924054,11
Live Heats,74628,172513,776633,1
Live Heats,74628,172513,776666,1
Live Heats,74628,172513,776669,1
Live Heats,74628,172513,776670,1
Live Heats,74628,172513,776687,1
Live Heats,74628,172513,776672,6
Live Heats,74628,172513,776671,6
Live Heats,74628,172513,776674,6
Live Heats,74628,172513,776675,6
Live Heats,74628,172513,776676,6
Live Heats,74628,172513,776677,6
Live Heats,74628,172513,776678,6
Live Heats,74628,172513,776680,6
Live Heats,74628,172513,776681,6
Live Heats,74628,172513,776682,6
Live Heats,74628,172513,776683,6
Live Heats,74628,172513,776685,6
Live Heats,74628,172513,776686,6
Live Heats,74628,172513,776673,6
Live Heats,74628,172514,776673,1
Live Heats,74628,172516,776676,1
Live Heats,272891,474990,1113096,1
Live Heats,272891,474990,1113114,2
Live Heats,272891,474990,1113124,3
Live Heats,272891,474990,1488194,4
Live Heats,272891,474990,1488195,5
Live Heats,272891,474991,1198522,1
Live Heats,272891,474991,1113088,2
Live Heats,272891,474991,1304751,3
Live Heats,272891,474991,1198353,4
Live Heats,272891,474991,923883,5
Live Heats,272891,474991,151806,6
Live Heats,272891,474991,1113090,7
Live Heats,272891,474991,1122476,7
Live Heats,272891,474991,1113089,9
Live Heats,272891,474991,1488187,9
Live Heats,272891,474991,1113093,11
Live Heats,272891,474991,1113092,11
Live Heats,272891,474991,1393372,13
Live Heats,272891,474991,1113095,13
Live Heats,272891,474991,1488188,15
Live Heats,272891,474991,1304753,15
Live Heats,272891,474991,1113096,17
Live Heats,272891,474991,1113091,17
Live Heats,272891,474991,1363406,17
Live Heats,272891,474991,1304754,20
Live Heats,272891,474991,1304755,20
Live Heats,272891,474991,1392033,22
Live Heats,272891,474991,1113101,23
Live Heats,272891,474991,1113109,24
Live Heats,272891,474991,1113111,25
Live Heats,272891,474991,1113102,26
Live Heats,272891,474991,1488190,27
Live Heats,272891,474991,1363410,28
Live Heats,272891,474991,1177658,29
Live Heats,272891,474991,1113107,30
Live Heats,272891,474991,1113103,30
Live Heats,272891,474991,1113106,32
Live Heats,272891,474991,1113116,33
Live Heats,272891,474991,1113120,33
Live Heats,272891,474991,1113113,35
Live Heats,272891,474991,1113117,35
Live Heats,272891,474991,1304764,37
Live Heats,272891,474991,1304763,38
Live Heats,272891,474991,1363407,39
Live Heats,272891,474991,1488192,39
Live Heats,72453,168199,814748,1
Live Heats,72453,168199,1205611,2
Live Heats,72453,168199,1200826,3
Live Heats,72453,168199,817949,4
Live Heats,72453,168199,837486,5
Live Heats,72453,168199,1437356,5
Live Heats,72453,168199,566301,7
Live Heats,72453,168199,1171826,7
Live Heats,72453,168199,527167,9
Live Heats,72453,168199,566295,9
Live Heats,72453,168199,819666,9
Live Heats,72453,168199,1200835,9
Live Heats,72453,168199,1437353,13
Live Heats,72453,168199,844750,13
Live Heats,72453,168199,1205557,13
Live Heats,72453,168199,1207547,13
Live Heats,72453,168199,818180,17
Live Heats,72453,168199,835109,17
Live Heats,72453,168199,1200379,17
Live Heats,72453,168199,530552,17
Live Heats,72453,168199,1437366,17
Live Heats,72453,168199,1169635,17
Live Heats,72453,168199,1438222,17
Live Heats,72453,168199,769113,17
Live Heats,72453,168199,530548,25
Live Heats,72453,168199,769114,25
Live Heats,72453,168199,1206458,25
Live Heats,72453,168199,1380909,25
Live Heats,72453,168199,530553,25
Live Heats,72453,168199,1212625,25
Live Heats,72453,168199,769117,25
Live Heats,72453,168199,1392368,25
Live Heats,72453,168199,1163257,33
Live Heats,72453,168199,566303,33
Live Heats,72453,168199,1206490,33
Live Heats,72453,168199,769119,33
Live Heats,72453,168199,566300,37
Live Heats,72453,168199,1329185,37
Live Heats,72453,168199,1206482,37
