event_id,eventDivisionId,sex,round_name,round_order,heat_id,heat_order,total_winners_progressing,winners_progressing_to_round_order,total_losers_progressing,losers_progressing_to_round_order,source
288,602,Women,Round 1,0,1304_4b,4 b,1,,,,PWA
288,602,Women,Round 1,0,1304_5a,5 a,1,,,,PWA
288,602,Women,Round 1,0,1304_5b,5 b,1,,,,PWA
288,602,Women,Round 1,0,1304_6a,6 a,1,,,,PWA
288,602,Women,Round 1,0,1304_6b,6 b,1,,,,PWA
288,602,Women,Round 1,0,1304_7a,7 a,1,,,,PWA
288,602,Women,Round 1,0,1304_7b,7 b,1,,,,PWA
288,602,Women,Round 1,0,1304_8a,8 a,1,,,,PWA
288,602,Women,Round 1,0,1304_8b,8 b,1,,,,PWA
288,602,Women,Round 2,1,1304_9a,9 a,1,,,,PWA
288,602,Women,Round 2,1,1304_9b,9 b,1,,,,PWA
288,602,Women,Round 2,1,1304_10a,10 a,1,,,,PWA
288,602,Women,Round 2,1,1304_10b,10 b,1,,,,PWA
288,602,Women,Round 2,1,1304_11a,11 a,1,,,,PWA
288,602,Women,Round 2,1,1304_11b,11 b,1,,,,PWA
288,602,Women,Round 2,1,1304_12a,12 a,1,,,,PWA
288,602,Women,Round 2,1,1304_12b,12 b,1,,,,PWA
288,602,Women,Round 3,2,1304_13a,13 a,1,,,,PWA
288,602,Women,Round 3,2,1304_13b,13 b,1,,,,PWA
288,602,Women,Round 3,2,1304_14a,14 a,1,,,,PWA
288,602,Women,Round 3,2,1304_14b,14 b,1,,,,PWA
288,602,Women,Round 4,3,1304_15a,15 a,1,,,,PWA
288,602,Women,Round 4,3,1304_15b,15 b,1,,,,PWA
288,602,Women,Round 5,4,1304_16a,16,1,,,,PWA
288,602,Women,Round 5,4,1304_17a,17,1,,,,PWA
291,628,Men,Round 1,0,1340_18a,18 a,1,,,,PWA
291,628,Men,Round 1,0,1340_18b,18 b,1,,,,PWA
291,628,Men,Round 1,0,1340_19a,19 a,1,,,,PWA
291,628,Men,Round 1,0,1340_19b,19 b,1,,,,PWA
291,628,Men,Round 1,0,1340_20a,20 a,1,,,,PWA
291,628,Men,Round 1,0,1340_20b,20 b,1,,,,PWA
291,628,Men,Round 1,0,1340_21a,21 a,1,,,,PWA
291,628,Men,Round 1,0,1340_21b,21 b,1,,,,PWA
291,628,Men,Round 2,1,1340_22a,22 a,1,,,,PWA
291,628,Men,Round 2,1,1340_22b,22 b,1,,,,PWA
291,628,Men,Round 2,1,1340_23a,23 a,1,,,,PWA
291,628,Men,Round 2,1,1340_23b,23 b,1,,,,PWA
291,628,Men,Round 2,1,1340_24a,24 a,1,,,,PWA
291,628,Men,Round 2,1,1340_24b,24 b,1,,,,PWA
291,628,Men,Round 2,1,1340_25a,25 a,1,,,,PWA
291,628,Men,Round 2,1,1340_25b,25 b,1,,,,PWA
291,628,Men,Round 3,2,1340_26a,26 a,1,,,,PWA
291,628,Men,Round 3,2,1340_26b,26 b,1,,,,PWA
291,628,Men,Round 3,2,1340_27a,27 a,1,,,,PWA
291,628,Men,Round 3,2,1340_27b,27 b,1,,,,PWA
291,628,Men,Round 4,3,1340_28a,28 a,1,,,,PWA
291,628,Men,Round 4,3,1340_28b,28 b,1,,,,PWA
291,628,Men,Round 4,3,1340_29a,29 a,1,,,,PWA
291,628,Men,Round 4,3,1340_29b,29 b,1,,,,PWA
291,628,Men,Round 5,4,1340_30a,30 a,1,,,,PWA
291,628,Men,Round 5,4,1340_30b,30 b,1,,,,PWA
291,628,Men,Round 6,5,1340_31a,31,1,,,,PWA
291,628,Men,Round 6,5,1340_32a,32,1,,,,PWA
291,628,Men,Round 6,5,1340_33a,33,1,,,,PWA
291,628,Men,Round 6,5,1340_34a,34,1,,,,PWA
291,628,Men,Round 6,5,1340_35a,35,1,,,,PWA
291,628,Men,Round 6,5,1340_36a,36,1,,,,PWA
291,627,Women,Round 1,0,1339_10a,10 a,1,,,,PWA
291,627,Women,Round 1,0,1339_10b,10 b,1,,,,PWA
291,627,Women,Round 1,0,1339_11a,11 a,1,,,,PWA
291,627,Women,Round 1,0,1339_11b,11 b,1,,,,PWA
291,627,Women,Round 2,1,1339_12a,12 a,1,,,,PWA
291,627,Women,Round 2,1,1339_12b,12 b,1,,,,PWA
291,627,Women,Round 2,1,1339_13a,13 a,1,,,,PWA
291,627,Women,Round 2,1,1339_13b,13 b,1,,,,PWA
291,627,Women,Round 3,2,1339_14a,14 a,1,,,,PWA
291,627,Women,Round 3,2,1339_14b,14 b,1,,,,PWA
291,627,Women,Round 4,3,1339_15a,15,1,,,,PWA
291,627,Women,Round 4,3,1339_16a,16,1,,,,PWA
291,627,Women,Round 4,3,1339_17a,17,1,,,,PWA
291,627,Women,Round 4,3,1339_18a,18,1,,,,PWA
291,627,Women,Round 4,3,1339_19a,19,1,,,,PWA
291,627,Women,Round 4,3,1339_20a,20,1,,,,PWA
291,626,Men,Round 1,0,1340_1a,1 a,1,,,,PWA
291,626,Men,Round 1,0,1340_1b,1 b,1,,,,PWA
291,626,Men,Round 1,0,1340_2a,2 a,1,,,,PWA
291,626,Men,Round 1,0,1340_2b,2 b,1,,,,PWA
291,626,Men,Round 1,0,1340_3a,3 a,1,,,,PWA
291,626,Men,Round 1,0,1340_3b,3 b,1,,,,PWA
291,626,Men,Round 1,0,1340_4a,4 a,1,,,,PWA
291,626,Men,Round 1,0,1340_4b,4 b,1,,,,PWA
291,626,Men,Round 1,0,1340_5a,5 a,1,,,,PWA
291,626,Men,Round 1,0,1340_5b,5 b,1,,,,PWA
291,626,Men,Round 1,0,1340_6a,6 a,1,,,,PWA
291,626,Men,Round 1,0,1340_6b,6 b,1,,,,PWA
291,626,Men,Round 1,0,1340_7a,7 a,1,,,,PWA
291,626,Men,Round 1,0,1340_7b,7 b,1,,,,PWA
291,626,Men,Round 1,0,1340_8a,8 a,1,,,,PWA
291,626,Men,Round 1,0,1340_8b,8 b,1,,,,PWA
291,626,Men,Round 2,1,1340_9a,9 a,1,,,,PWA
291,626,Men,Round 2,1,1340_9b,9 b,1,,,,PWA
291,626,Men,Round 2,1,1340_10a,10 a,1,,,,PWA
291,626,Men,Round 2,1,1340_10b,10 b,1,,,,PWA
291,626,Men,Round 2,1,1340_11a,11 a,1,,,,PWA
291,626,Men,Round 2,1,1340_11b,11 b,1,,,,PWA
291,626,Men,Round 2,1,1340_12a,12 a,1,,,,PWA
291,626,Men,Round 2,1,1340_12b,12 b,1,,,,PWA
291,626,Men,Round 3,2,1340_13a,13 a,1,,,,PWA
291,626,Men,Round 3,2,1340_13b,13 b,1,,,,PWA
291,626,Men,Round 3,2,1340_14a,14 a,1,,,,PWA
291,626,Men,Round 3,2,1340_14b,14 b,1,,,,PWA
291,626,Men,Round 4,3,1340_15a,15 a,1,,,,PWA
291,626,Men,Round 4,3,1340_15b,15 b,1,,,,PWA
291,626,Men,Round 5,4,1340_16a,16,1,,,,PWA
291,626,Men,Round 5,4,1340_17a,17,1,,,,PWA
291,625,Women,Round 1,0,1339_1a,1 a,1,,,,PWA
291,625,Women,Round 1,0,1339_1b,1 b,1,,,,PWA
291,625,Women,Round 1,0,1339_2a,2 a,1,,,,PWA
291,625,Women,Round 1,0,1339_2b,2 b,1,,,,PWA
291,625,Women,Round 1,0,1339_3a,3 a,1,,,,PWA
291,625,Women,Round 1,0,1339_3b,3 b,1,,,,PWA
291,625,Women,Round 1,0,1339_4a,4 a,1,,,,PWA
291,625,Women,Round 1,0,1339_4b,4 b,1,,,,PWA
291,625,Women,Round 2,1,1339_5a,5 a,1,,,,PWA
291,625,Women,Round 2,1,1339_5b,5 b,1,,,,PWA
291,625,Women,Round 2,1,1339_6a,6 a,1,,,,PWA
291,625,Women,Round 2,1,1339_6b,6 b,1,,,,PWA
291,625,Women,Round 3,2,1339_7a,7 a,1,,,,PWA
291,625,Women,Round 3,2,1339_7b,7 b,1,,,,PWA
291,625,Women,Round 4,3,1339_8a,8,1,,,,PWA
291,625,Women,Round 4,3,1339_9a,9,1,,,,PWA
292,642,Men,Round 1,0,1357_24a,24,2,,,,PWA
292,642,Men,Round 1,0,1357_25a,25,2,,,,PWA
292,642,Men,Round 1,0,1357_26a,26,2,,,,PWA
292,642,Men,Round 1,0,1357_27a,27,2,,,,PWA
292,642,Men,Round 1,0,1357_28a,28,2,,,,PWA
292,642,Men,Round 1,0,1357_29a,29,2,,,,PWA
292,642,Men,Round 1,0,1357_30a,30,2,,,,PWA
292,642,Men,Round 1,0,1357_31a,31,2,,,,PWA
292,642,Men,Round 2,1,1357_32a,32,2,,,,PWA
292,642,Men,Round 2,1,1357_33a,33,2,,,,PWA
292,642,Men,Round 2,1,1357_34a,34,2,,,,PWA
292,642,Men,Round 2,1,1357_35a,35,2,,,,PWA
292,642,Men,Round 3,2,1357_36a,36,2,,,,PWA
292,642,Men,Round 3,2,1357_37a,37,2,,,,PWA
292,642,Men,Round 3,2,1357_38a,38,2,,,,PWA
292,642,Men,Round 3,2,1357_39a,39,2,,,,PWA
292,642,Men,Round 4,3,1357_40a,40,2,,,,PWA
292,642,Men,Round 4,3,1357_41a,41,2,,,,PWA
292,642,Men,Round 5,4,1357_42a,42,2,,,,PWA
292,642,Men,Round 5,4,1357_43a,43,2,,,,PWA
292,642,Men,Round 6,5,1357_44a,44,2,,,,PWA
292,642,Men,Round 7,6,1357_45a,45,2,,,,PWA
292,642,Men,Round 7,6,1357_46a,46,2,,,,PWA
292,642,Men,Round 7,6,1357_47a,47,2,,,,PWA
292,642,Men,Round 7,6,1357_48a,48,2,,,,PWA
292,642,Men,Round 7,6,1357_49a,49,2,,,,PWA
292,642,Men,Round 7,6,1357_50a,50,2,,,,PWA
292,643,Women,Round 1,0,1358_16a,16,2,,,,PWA
292,643,Women,Round 1,0,1358_17a,17,2,,,,PWA
292,643,Women,Round 1,0,1358_18a,18,2,,,,PWA
292,643,Women,Round 1,0,1358_19a,19,2,,,,PWA
292,643,Women,Round 2,1,1358_20a,20,2,,,,PWA
292,643,Women,Round 2,1,1358_21a,21,2,,,,PWA
292,643,Women,Round 2,1,1358_22a,22,2,,,,PWA
292,643,Women,Round 2,1,1358_23a,23,2,,,,PWA
292,643,Women,Round 3,2,1358_24a,24,2,,,,PWA
292,643,Women,Round 3,2,1358_25a,25,2,,,,PWA
292,643,Women,Round 4,3,1358_26a,26,2,,,,PWA
292,643,Women,Round 4,3,1358_27a,27,2,,,,PWA
292,643,Women,Round 5,4,1358_28a,28,2,,,,PWA
292,643,Women,Round 6,5,1358_29a,29,2,,,,PWA
292,643,Women,Round 6,5,1358_30a,30,2,,,,PWA
292,643,Women,Round 6,5,1358_31a,31,2,,,,PWA
292,643,Women,Round 6,5,1358_32a,32,2,,,,PWA
292,643,Women,Round 6,5,1358_33a,33,2,,,,PWA
292,643,Women,Round 6,5,1358_34a,34,2,,,,PWA
292,641,Men,Round 1,0,1357_1a,1,2,,,,PWA
292,641,Men,Round 1,0,1357_2a,2,2,,,,PWA
292,641,Men,Round 1,0,1357_3a,3,2,,,,PWA
292,641,Men,Round 1,0,1357_4a,4,2,,,,PWA
292,641,Men,Round 1,0,1357_5a,5,2,,,,PWA
292,641,Men,Round 1,0,1357_6a,6,2,,,,PWA
292,641,Men,Round 1,0,1357_7a,7,2,,,,PWA
292,641,Men,Round 1,0,1357_8a,8,2,,,,PWA
292,641,Men,Round 2,1,1357_9a,9,2,,,,PWA
292,641,Men,Round 2,1,1357_10a,10,2,,,,PWA
292,641,Men,Round 2,1,1357_11a,11,2,,,,PWA
292,641,Men,Round 2,1,1357_12a,12,2,,,,PWA
292,641,Men,Round 2,1,1357_13a,13,2,,,,PWA
292,641,Men,Round 2,1,1357_14a,14,2,,,,PWA
292,641,Men,Round 2,1,1357_15a,15,2,,,,PWA
292,641,Men,Round 2,1,1357_16a,16,2,,,,PWA
292,641,Men,Round 3,2,1357_17a,17,2,,,,PWA
292,641,Men,Round 3,2,1357_18a,18,2,,,,PWA
292,641,Men,Round 3,2,1357_19a,19,2,,,,PWA
292,641,Men,Round 3,2,1357_20a,20,2,,,,PWA
292,641,Men,Round 4,3,1357_21a,21,2,,,,PWA
292,641,Men,Round 4,3,1357_22a,22,2,,,,PWA
292,641,Men,Round 5,4,1357_23a,23,2,,,,PWA
292,640,Women,Round 1,0,1358_1a,1,2,,,,PWA
292,640,Women,Round 1,0,1358_2a,2,2,,,,PWA
292,640,Women,Round 1,0,1358_3a,3,2,,,,PWA
292,640,Women,Round 1,0,1358_4a,4,2,,,,PWA
292,640,Women,Round 1,0,1358_5a,5,2,,,,PWA
292,640,Women,Round 1,0,1358_6a,6,2,,,,PWA
292,640,Women,Round 1,0,1358_7a,7,2,,,,PWA
292,640,Women,Round 1,0,1358_8a,8,2,,,,PWA
292,640,Women,Round 2,1,1358_9a,9,2,,,,PWA
292,640,Women,Round 2,1,1358_10a,10,2,,,,PWA
292,640,Women,Round 2,1,1358_11a,11,2,,,,PWA
292,640,Women,Round 2,1,1358_12a,12,2,,,,PWA
292,640,Women,Round 3,2,1358_13a,13,2,,,,PWA
292,640,Women,Round 3,2,1358_14a,14,2,,,,PWA
292,640,Women,Round 4,3,1358_15a,15,2,,,,PWA
279,425,Women,Round 1,0,1069_16a,16,2,,,,PWA
279,425,Women,Round 1,0,1069_17a,17,2,,,,PWA
279,425,Women,Round 1,0,1069_18a,18,2,,,,PWA
279,425,Women,Round 1,0,1069_19a,19,2,,,,PWA
279,425,Women,Round 2,1,1069_20a,20,2,,,,PWA
279,425,Women,Round 2,1,1069_21a,21,2,,,,PWA
279,425,Women,Round 2,1,1069_22a,22,2,,,,PWA
279,425,Women,Round 2,1,1069_23a,23,2,,,,PWA
279,425,Women,Round 3,2,1069_24a,24,2,,,,PWA
279,425,Women,Round 3,2,1069_25a,25,2,,,,PWA
279,425,Women,Round 4,3,1069_26a,26,2,,,,PWA
279,425,Women,Round 4,3,1069_27a,27,2,,,,PWA
279,425,Women,Round 5,4,1069_28a,28,2,,,,PWA
279,425,Women,Round 6,5,1069_29a,29,2,,,,PWA
279,425,Women,Round 6,5,1069_30a,30,2,,,,PWA
279,425,Women,Round 6,5,1069_31a,31,2,,,,PWA
279,425,Women,Round 6,5,1069_32a,32,2,,,,PWA
279,425,Women,Round 6,5,1069_33a,33,2,,,,PWA
279,425,Women,Round 6,5,1069_34a,34,2,,,,PWA
279,423,Women,Round 1,0,1069_1a,1,2,,,,PWA
279,423,Women,Round 1,0,1069_2a,2,2,,,,PWA
279,423,Women,Round 1,0,1069_3a,3,2,,,,PWA
279,423,Women,Round 1,0,1069_4a,4,2,,,,PWA
279,423,Women,Round 1,0,1069_5a,5,2,,,,PWA
279,423,Women,Round 1,0,1069_6a,6,2,,,,PWA
279,423,Women,Round 1,0,1069_7a,7,2,,,,PWA
279,423,Women,Round 1,0,1069_8a,8,2,,,,PWA
279,423,Women,Round 2,1,1069_9a,9,2,,,,PWA
279,423,Women,Round 2,1,1069_10a,10,2,,,,PWA
279,423,Women,Round 2,1,1069_11a,11,2,,,,PWA
279,423,Women,Round 2,1,1069_12a,12,2,,,,PWA
279,423,Women,Round 3,2,1069_13a,13,2,,,,PWA
279,423,Women,Round 3,2,1069_14a,14,2,,,,PWA
279,423,Women,Round 4,3,1069_15a,15,2,,,,PWA
275,500,Men,Round 1,0,1185_26a,26 a,1,,,,PWA
275,500,Men,Round 1,0,1185_26b,26 b,1,,,,PWA
275,500,Men,Round 1,0,1185_27a,27 a,1,,,,PWA
275,500,Men,Round 1,0,1185_27b,27 b,1,,,,PWA
275,500,Men,Round 1,0,1185_28a,28 a,1,,,,PWA
275,500,Men,Round 1,0,1185_28b,28 b,1,,,,PWA
275,500,Men,Round 1,0,1185_29a,29 a,1,,,,PWA
275,500,Men,Round 1,0,1185_29b,29 b,1,,,,PWA
275,500,Men,Round 1,0,1185_30a,30 a,1,,,,PWA
275,500,Men,Round 1,0,1185_30b,30 b,1,,,,PWA
275,500,Men,Round 1,0,1185_31a,31 a,1,,,,PWA
275,500,Men,Round 1,0,1185_31b,31 b,1,,,,PWA
275,500,Men,Round 1,0,1185_32a,32 a,1,,,,PWA
275,500,Men,Round 1,0,1185_32b,32 b,1,,,,PWA
275,500,Men,Round 1,0,1185_33a,33 a,1,,,,PWA
275,500,Men,Round 1,0,1185_33b,33 b,1,,,,PWA
275,500,Men,Round 2,1,1185_34a,34 a,1,,,,PWA
275,500,Men,Round 2,1,1185_34b,34 b,1,,,,PWA
275,500,Men,Round 2,1,1185_35a,35 a,1,,,,PWA
275,500,Men,Round 2,1,1185_35b,35 b,1,,,,PWA
275,500,Men,Round 2,1,1185_36a,36 a,1,,,,PWA
275,500,Men,Round 2,1,1185_36b,36 b,1,,,,PWA
275,500,Men,Round 2,1,1185_37a,37 a,1,,,,PWA
275,500,Men,Round 2,1,1185_37b,37 b,1,,,,PWA
275,500,Men,Round 3,2,1185_38a,38 a,1,,,,PWA
275,500,Men,Round 3,2,1185_38b,38 b,1,,,,PWA
275,500,Men,Round 3,2,1185_39a,39 a,1,,,,PWA
275,500,Men,Round 3,2,1185_39b,39 b,1,,,,PWA
275,500,Men,Round 3,2,1185_40a,40 a,1,,,,PWA
275,500,Men,Round 3,2,1185_40b,40 b,1,,,,PWA
275,500,Men,Round 3,2,1185_41a,41 a,1,,,,PWA
275,500,Men,Round 3,2,1185_41b,41 b,1,,,,PWA
275,500,Men,Round 4,3,1185_42a,42 a,1,,,,PWA
275,500,Men,Round 4,3,1185_42b,42 b,1,,,,PWA
275,500,Men,Round 4,3,1185_43a,43 a,1,,,,PWA
275,500,Men,Round 4,3,1185_43b,43 b,1,,,,PWA
275,500,Men,Round 5,4,1185_44a,44 a,1,,,,PWA
275,500,Men,Round 5,4,1185_44b,44 b,1,,,,PWA
275,500,Men,Round 5,4,1185_45a,45 a,1,,,,PWA
275,500,Men,Round 5,4,1185_45b,45 b,1,,,,PWA
275,500,Men,Round 6,5,1185_46a,46 a,1,,,,PWA
275,500,Men,Round 6,5,1185_46b,46 b,1,,,,PWA
275,500,Men,Round 7,6,1185_47a,47,1,,,,PWA
275,500,Men,Round 7,6,1185_48a,48,1,,,,PWA
275,500,Men,Round 7,6,1185_49a,49,1,,,,PWA
275,500,Men,Round 7,6,1185_50a,50,1,,,,PWA
275,500,Men,Round 7,6,1185_51a,51,1,,,,PWA
275,500,Men,Round 7,6,1185_52a,52,1,,,,PWA
275,501,Women,Round 1,0,1186_18a,18 a,1,,,,PWA
275,501,Women,Round 1,0,1186_18b,18 b,1,,,,PWA
275,501,Women,Round 1,0,1186_19a,19 a,1,,,,PWA
275,501,Women,Round 1,0,1186_19b,19 b,1,,,,PWA
275,501,Women,Round 1,0,1186_20a,20 a,1,,,,PWA
275,501,Women,Round 1,0,1186_20b,20 b,1,,,,PWA
275,501,Women,Round 1,0,1186_21a,21 a,1,,,,PWA
275,501,Women,Round 1,0,1186_21b,21 b,1,,,,PWA
275,501,Women,Round 2,1,1186_22a,22 a,1,,,,PWA
275,501,Women,Round 2,1,1186_22b,22 b,1,,,,PWA
275,501,Women,Round 2,1,1186_23a,23 a,1,,,,PWA
275,501,Women,Round 2,1,1186_23b,23 b,1,,,,PWA
275,501,Women,Round 2,1,1186_24a,24 a,1,,,,PWA
275,501,Women,Round 2,1,1186_24b,24 b,1,,,,PWA
275,501,Women,Round 2,1,1186_25a,25 a,1,,,,PWA
275,501,Women,Round 2,1,1186_25b,25 b,1,,,,PWA
275,501,Women,Round 3,2,1186_26a,26 a,1,,,,PWA
275,501,Women,Round 3,2,1186_26b,26 b,1,,,,PWA
275,501,Women,Round 3,2,1186_27a,27 a,1,,,,PWA
275,501,Women,Round 3,2,1186_27b,27 b,1,,,,PWA
275,501,Women,Round 4,3,1186_28a,28 a,1,,,,PWA
275,501,Women,Round 4,3,1186_28b,28 b,1,,,,PWA
275,501,Women,Round 4,3,1186_29a,29 a,1,,,,PWA
275,501,Women,Round 4,3,1186_29b,29 b,1,,,,PWA
275,501,Women,Round 5,4,1186_30a,30 a,1,,,,PWA
275,501,Women,Round 5,4,1186_30b,30 b,1,,,,PWA
275,501,Women,Round 6,5,1186_31a,31,1,,,,PWA
275,501,Women,Round 6,5,1186_32a,32,1,,,,PWA
275,501,Women,Round 6,5,1186_33a,33,1,,,,PWA
275,501,Women,Round 6,5,1186_34a,34,1,,,,PWA
275,501,Women,Round 6,5,1186_35a,35,1,,,,PWA
275,501,Women,Round 6,5,1186_36a,36,1,,,,PWA
275,498,Women,Round 1,0,1186_1a,1 a,1,,,,PWA
275,498,Women,Round 1,0,1186_1b,1 b,1,,,,PWA
275,498,Women,Round 1,0,1186_2a,2 a,1,,,,PWA
275,498,Women,Round 1,0,1186_2b,2 b,1,,,,PWA
275,498,Women,Round 1,0,1186_3a,3 a,1,,,,PWA
275,498,Women,Round 1,0,1186_3b,3 b,1,,,,PWA
275,498,Women,Round 1,0,1186_4a,4 a,1,,,,PWA
275,498,Women,Round 1,0,1186_4b,4 b,1,,,,PWA
275,498,Women,Round 1,0,1186_5a,5 a,1,,,,PWA
275,498,Women,Round 1,0,1186_5b,5 b,1,,,,PWA
275,498,Women,Round 1,0,1186_6a,6 a,1,,,,PWA
275,498,Women,Round 1,0,1186_6b,6 b,1,,,,PWA
275,498,Women,Round 1,0,1186_7a,7 a,1,,,,PWA
275,498,Women,Round 1,0,1186_7b,7 b,1,,,,PWA
275,498,Women,Round 1,0,1186_8a,8 a,1,,,,PWA
275,498,Women,Round 1,0,1186_8b,8 b,1,,,,PWA
275,498,Women,Round 2,1,1186_9a,9 a,1,,,,PWA
275,498,Women,Round 2,1,1186_9b,9 b,1,,,,PWA
275,498,Women,Round 2,1,1186_10a,10 a,1,,,,PWA
275,498,Women,Round 2,1,1186_10b,10 b,1,,,,PWA
275,498,Women,Round 2,1,1186_11a,11 a,1,,,,PWA
275,498,Women,Round 2,1,1186_11b,11 b,1,,,,PWA
275,498,Women,Round 2,1,1186_12a,12 a,1,,,,PWA
275,498,Women,Round 2,1,1186_12b,12 b,1,,,,PWA
275,498,Women,Round 3,2,1186_13a,13 a,1,,,,PWA
275,498,Women,Round 3,2,1186_13b,13 b,1,,,,PWA
275,498,Women,Round 3,2,1186_14a,14 a,1,,,,PWA
275,498,Women,Round 3,2,1186_14b,14 b,1,,,,PWA
275,498,Women,Round 4,3,1186_15a,15 a,1,,,,PWA
275,498,Women,Round 4,3,1186_15b,15 b,1,,,,PWA
275,498,Women,Round 5,4,1186_16a,16,1,,,,PWA
275,498,Women,Round 5,4,1186_17a,17,1,,,,PWA
275,499,Men,Round 1,0,1185_1a,1 a,1,,,,PWA
275,499,Men,Round 1,0,1185_1b,1 b,1,,,,PWA
275,499,Men,Round 1,0,1185_2a,2 a,1,,,,PWA
275,499,Men,Round 1,0,1185_2b,2 b,1,,,,PWA
275,499,Men,Round 1,0,1185_3a,3 a,1,,,,PWA
275,499,Men,Round 1,0,1185_3b,3 b,1,,,,PWA
275,499,Men,Round 1,0,1185_4a,4 a,1,,,,PWA
275,499,Men,Round 1,0,1185_4b,4 b,1,,,,PWA
275,499,Men,Round 1,0,1185_5a,5 a,1,,,,PWA
275,499,Men,Round 1,0,1185_5b,5 b,1,,,,PWA
275,499,Men,Round 1,0,1185_6a,6 a,1,,,,PWA
275,499,Men,Round 1,0,1185_6b,6 b,1,,,,PWA
275,499,Men,Round 1,0,1185_7a,7 a,1,,,,PWA
275,499,Men,Round 1,0,1185_7b,7 b,1,,,,PWA
275,499,Men,Round 1,0,1185_8a,8 a,1,,,,PWA
275,499,Men,Round 1,0,1185_8b,8 b,1,,,,PWA
275,499,Men,Round 2,1,1185_9a,9 a,1,,,,PWA
275,499,Men,Round 2,1,1185_9b,9 b,1,,,,PWA
275,499,Men,Round 2,1,1185_10a,10 a,1,,,,PWA
275,499,Men,Round 2,1,1185_10b,10 b,1,,,,PWA
275,499,Men,Round 2,1,1185_11a,11 a,1,,,,PWA
275,499,Men,Round 2,1,1185_11b,11 b,1,,,,PWA
275,499,Men,Round 2,1,1185_12a,12 a,1,,,,PWA
275,499,Men,Round 2,1,1185_12b,12 b,1,,,,PWA
275,499,Men,Round 2,1,1185_13a,13 a,1,,,,PWA
275,499,Men,Round 2,1,1185_13b,13 b,1,,,,PWA
275,499,Men,Round 2,1,1185_14a,14 a,1,,,,PWA
275,499,Men,Round 2,1,1185_14b,14 b,1,,,,PWA
275,499,Men,Round 2,1,1185_15a,15 a,1,,,,PWA
275,499,Men,Round 2,1,1185_15b,15 b,1,,,,PWA
275,499,Men,Round 2,1,1185_16a,16 a,1,,,,PWA
275,499,Men,Round 2,1,1185_16b,16 b,1,,,,PWA
275,499,Men,Round 3,2,1185_17a,17 a,1,,,,PWA
275,499,Men,Round 3,2,1185_17b,17 b,1,,,,PWA
275,499,Men,Round 3,2,1185_18a,18 a,1,,,,PWA
275,499,Men,Round 3,2,1185_18b,18 b,1,,,,PWA
275,499,Men,Round 3,2,1185_19a,19 a,1,,,,PWA
275,499,Men,Round 3,2,1185_19b,19 b,1,,,,PWA
275,499,Men,Round 3,2,1185_20a,20 a,1,,,,PWA
275,499,Men,Round 3,2,1185_20b,20 b,1,,,,PWA
275,499,Men,Round 4,3,1185_21a,21 a,1,,,,PWA
275,499,Men,Round 4,3,1185_21b,21 b,1,,,,PWA
275,499,Men,Round 4,3,1185_22a,22 a,1,,,,PWA
275,499,Men,Round 4,3,1185_22b,22 b,1,,,,PWA
275,499,Men,Round 5,4,1185_23a,23 a,1,,,,PWA
275,499,Men,Round 5,4,1185_23b,23 b,1,,,,PWA
275,499,Men,Round 6,5,1185_24a,24,1,,,,PWA
275,499,Men,Round 6,5,1185_25a,25,1,,,,PWA
277,514,Women,Round 1,0,1195_18a,18 a,1,,,,PWA
277,514,Women,Round 1,0,1195_18b,18 b,1,,,,PWA
277,514,Women,Round 1,0,1195_19a,19 a,1,,,,PWA
277,514,Women,Round 1,0,1195_19b,19 b,1,,,,PWA
277,514,Women,Round 1,0,1195_20a,20 a,1,,,,PWA
277,514,Women,Round 1,0,1195_20b,20 b,1,,,,PWA
277,514,Women,Round 1,0,1195_21a,21 a,1,,,,PWA
277,514,Women,Round 1,0,1195_21b,21 b,1,,,,PWA
277,514,Women,Round 2,1,1195_22a,22 a,1,,,,PWA
277,514,Women,Round 2,1,1195_22b,22 b,1,,,,PWA
277,514,Women,Round 2,1,1195_23a,23 a,1,,,,PWA
277,514,Women,Round 2,1,1195_23b,23 b,1,,,,PWA
277,514,Women,Round 2,1,1195_24a,24 a,1,,,,PWA
277,514,Women,Round 2,1,1195_24b,24 b,1,,,,PWA
277,514,Women,Round 2,1,1195_25a,25 a,1,,,,PWA
277,514,Women,Round 2,1,1195_25b,25 b,1,,,,PWA
277,514,Women,Round 3,2,1195_26a,26 a,1,,,,PWA
277,514,Women,Round 3,2,1195_26b,26 b,1,,,,PWA
277,514,Women,Round 3,2,1195_27a,27 a,1,,,,PWA
277,514,Women,Round 3,2,1195_27b,27 b,1,,,,PWA
277,514,Women,Round 4,3,1195_28a,28 a,1,,,,PWA
277,514,Women,Round 4,3,1195_28b,28 b,1,,,,PWA
277,514,Women,Round 4,3,1195_29a,29 a,1,,,,PWA
277,514,Women,Round 4,3,1195_29b,29 b,1,,,,PWA
277,514,Women,Round 5,4,1195_30a,30 a,1,,,,PWA
277,514,Women,Round 5,4,1195_30b,30 b,1,,,,PWA
277,514,Women,Round 6,5,1195_31a,31,1,,,,PWA
277,514,Women,Round 6,5,1195_32a,32,1,,,,PWA
277,514,Women,Round 6,5,1195_33a,33,1,,,,PWA
277,514,Women,Round 6,5,1195_34a,34,1,,,,PWA
277,514,Women,Round 6,5,1195_35a,35,1,,,,PWA
277,514,Women,Round 6,5,1195_36a,36,1,,,,PWA
