source,event_id,heat_id,eventDivisionId,athleteId,score,modified_total,modifier,type,counting,total_wave,total_jump,total_points
PWA,256,873_11a,297,Browne_BRA-105,3.38,,,Wave,Yes,8.5,7.62,16.12
PWA,256,873_11a,297,Browne_BRA-105,3.12,,,Wave,No,8.5,7.62,16.12
PWA,256,873_11a,297,Browne_BRA-105,2.75,,,Wave,No,8.5,7.62,16.12
PWA,256,873_11a,297,Browne_BRA-105,5.12,,,Wave,Yes,8.5,7.62,16.12
PWA,256,873_11a,297,Browne_BRA-105,1.12,,,Wave,No,8.5,7.62,16.12
PWA,256,873_11a,297,Browne_BRA-105,7.62,,,2xF,Yes,8.5,7.62,16.12
PWA,256,873_11b,297,Mussolini_E-30,5.88,,,Wave,Yes,12.88,7.5,20.38
PWA,256,873_11b,297,Mussolini_E-30,1.12,,,Wave,No,12.88,7.5,20.38
PWA,256,873_11b,297,Mussolini_E-30,7.00,,,Wave,Yes,12.88,7.5,20.38
PWA,256,873_11b,297,Mussolini_E-30,2.38,,,Wave,No,12.88,7.5,20.38
PWA,256,873_11b,297,Mussolini_E-30,2.75,,,Wave,No,12.88,7.5,20.38
PWA,256,873_11b,297,Mussolini_E-30,4.12,,,Wave,No,12.88,7.5,20.38
PWA,256,873_11b,297,Mussolini_E-30,7.50,,,B ,Yes,12.88,7.5,20.38
PWA,256,873_11b,297,Mussolini_E-30,7.00,,,B ,No,12.88,7.5,20.38
PWA,256,873_11b,297,Jamaer_G-208,6.00,,,Wave,Yes,10.12,6.38,16.5
PWA,256,873_11b,297,Jamaer_G-208,3.12,,,Wave,No,10.12,6.38,16.5
PWA,256,873_11b,297,Jamaer_G-208,4.12,,,Wave,Yes,10.12,6.38,16.5
PWA,256,873_11b,297,Jamaer_G-208,4.00,,,Wave,No,10.12,6.38,16.5
PWA,256,873_11b,297,Jamaer_G-208,1.75,,,Wave,No,10.12,6.38,16.5
PWA,256,873_11b,297,Jamaer_G-208,1.00,,,B ,No,10.12,6.38,16.5
PWA,256,873_11b,297,Jamaer_G-208,6.38,,,B ,Yes,10.12,6.38,16.5
PWA,256,873_12a,297,Bruch_G-1181,2.25,,,Wave,No,15.25,5.62,20.87
PWA,256,873_12a,297,Bruch_G-1181,2.38,,,Wave,No,15.25,5.62,20.87
PWA,256,873_12a,297,Bruch_G-1181,6.75,,,Wave,Yes,15.25,5.62,20.87
PWA,256,873_12a,297,Bruch_G-1181,4.00,,,Wave,No,15.25,5.62,20.87
PWA,256,873_12a,297,Bruch_G-1181,8.50,,,Wave,Yes,15.25,5.62,20.87
PWA,256,873_12a,297,Bruch_G-1181,5.62,,,B ,Yes,15.25,5.62,20.87
PWA,256,873_12a,297,Bruch_G-1181,4.12,,,F,No,15.25,5.62,20.87
PWA,256,873_12a,297,Juban_GPE-8,2.12,,,Wave,No,8.5,6.0,14.5
PWA,256,873_12a,297,Juban_GPE-8,1.25,,,Wave,No,8.5,6.0,14.5
PWA,256,873_12a,297,Juban_GPE-8,0.88,,,Wave,No,8.5,6.0,14.5
PWA,256,873_12a,297,Juban_GPE-8,1.00,,,Wave,No,8.5,6.0,14.5
PWA,256,873_12a,297,Juban_GPE-8,3.50,,,Wave,Yes,8.5,6.0,14.5
PWA,256,873_12a,297,Juban_GPE-8,5.00,,,Wave,Yes,8.5,6.0,14.5
PWA,256,873_12a,297,Juban_GPE-8,2.00,,,Wave,No,8.5,6.0,14.5
PWA,256,873_12a,297,Juban_GPE-8,6.00,,,B ,Yes,8.5,6.0,14.5
PWA,256,873_12a,297,Juban_GPE-8,5.50,,,T,No,8.5,6.0,14.5
PWA,256,873_12b,297,Fernandez Lopez_E-42,4.50,,,Wave,Yes,10.5,9.5,20.0
PWA,256,873_12b,297,Fernandez Lopez_E-42,6.00,,,Wave,Yes,10.5,9.5,20.0
PWA,256,873_12b,297,Fernandez Lopez_E-42,4.00,,,Wave,No,10.5,9.5,20.0
PWA,256,873_12b,297,Fernandez Lopez_E-42,3.00,,,Wave,No,10.5,9.5,20.0
PWA,256,873_12b,297,Fernandez Lopez_E-42,1.50,,,Wave,No,10.5,9.5,20.0
PWA,256,873_12b,297,Fernandez Lopez_E-42,2.38,,,Wave,No,10.5,9.5,20.0
PWA,256,873_12b,297,Fernandez Lopez_E-42,8.50,,,2xF,No,10.5,9.5,20.0
PWA,256,873_12b,297,Fernandez Lopez_E-42,6.88,,,TF,No,10.5,9.5,20.0
PWA,256,873_12b,297,Fernandez Lopez_E-42,9.50,,,2xF,Yes,10.5,9.5,20.0
PWA,256,873_12b,297,Fernandez Lopez_E-42,6.88,,,B ,No,10.5,9.5,20.0
PWA,256,873_12b,297,Stillrich_G-95,3.62,,,Wave,Yes,9.24,7.38,16.62
PWA,256,873_12b,297,Stillrich_G-95,3.50,,,Wave,No,9.24,7.38,16.62
PWA,256,873_12b,297,Stillrich_G-95,1.00,,,Wave,No,9.24,7.38,16.62
PWA,256,873_12b,297,Stillrich_G-95,5.62,,,Wave,Yes,9.24,7.38,16.62
PWA,256,873_12b,297,Stillrich_G-95,3.00,,,Wave,No,9.24,7.38,16.62
PWA,256,873_12b,297,Stillrich_G-95,7.38,,,PT,Yes,9.24,7.38,16.62
PWA,256,873_12b,297,Stillrich_G-95,7.38,,,2xF,No,9.24,7.38,16.62
PWA,256,873_13a,297,Stone_KA-120,5.88,,,Wave,Yes,11.88,8.38,20.26
PWA,256,873_13a,297,Stone_KA-120,1.12,,,Wave,No,11.88,8.38,20.26
PWA,256,873_13a,297,Stone_KA-120,6.00,,,Wave,Yes,11.88,8.38,20.26
PWA,256,873_13a,297,Stone_KA-120,5.62,,,Wave,No,11.88,8.38,20.26
PWA,256,873_13a,297,Stone_KA-120,8.38,,,B ,Yes,11.88,8.38,20.26
PWA,256,873_13a,297,Swift_K-89,5.12,,,Wave,Yes,9.62,6.5,16.12
PWA,256,873_13a,297,Swift_K-89,4.50,,,Wave,Yes,9.62,6.5,16.12
PWA,256,873_13a,297,Swift_K-89,1.12,,,Wave,No,9.62,6.5,16.12
PWA,256,873_13a,297,Swift_K-89,1.25,,,Wave,No,9.62,6.5,16.12
PWA,256,873_13a,297,Swift_K-89,2.50,,,Wave,No,9.62,6.5,16.12
PWA,256,873_13a,297,Swift_K-89,2.00,,,Wave,No,9.62,6.5,16.12
PWA,256,873_13a,297,Swift_K-89,5.00,,,2xF,No,9.62,6.5,16.12
PWA,256,873_13a,297,Swift_K-89,1.00,,,B ,No,9.62,6.5,16.12
PWA,256,873_13a,297,Swift_K-89,6.50,,,B ,Yes,9.62,6.5,16.12
PWA,256,873_13a,297,Swift_K-89,6.12,,,B ,No,9.62,6.5,16.12
PWA,256,873_13b,297,Traversa_F-3,4.75,,,Wave,No,15.5,6.25,21.75
PWA,256,873_13b,297,Traversa_F-3,4.62,,,Wave,No,15.5,6.25,21.75
PWA,256,873_13b,297,Traversa_F-3,6.75,,,Wave,No,15.5,6.25,21.75
PWA,256,873_13b,297,Traversa_F-3,8.25,,,Wave,Yes,15.5,6.25,21.75
PWA,256,873_13b,297,Traversa_F-3,1.38,,,Wave,No,15.5,6.25,21.75
PWA,256,873_13b,297,Traversa_F-3,7.25,,,Wave,Yes,15.5,6.25,21.75
PWA,256,873_13b,297,Traversa_F-3,3.62,,,Wave,No,15.5,6.25,21.75
PWA,256,873_13b,297,Traversa_F-3,6.25,,,2xF,Yes,15.5,6.25,21.75
PWA,256,873_13b,297,Traversa_F-3,1.00,,,B ,No,15.5,6.25,21.75
PWA,256,873_13b,297,Danielsen_D-38,5.38,,,Wave,Yes,10.63,6.5,17.13
PWA,256,873_13b,297,Danielsen_D-38,4.00,,,Wave,No,10.63,6.5,17.13
PWA,256,873_13b,297,Danielsen_D-38,4.12,,,Wave,No,10.63,6.5,17.13
PWA,256,873_13b,297,Danielsen_D-38,5.25,,,Wave,Yes,10.63,6.5,17.13
PWA,256,873_13b,297,Danielsen_D-38,6.50,,,B ,Yes,10.63,6.5,17.13
PWA,256,873_14a,297,Mussolini_E-30,7.75,,,Wave,Yes,13.75,7.5,21.25
PWA,256,873_14a,297,Mussolini_E-30,5.38,,,Wave,No,13.75,7.5,21.25
PWA,256,873_14a,297,Mussolini_E-30,3.88,,,Wave,No,13.75,7.5,21.25
PWA,256,873_14a,297,Mussolini_E-30,6.00,,,Wave,Yes,13.75,7.5,21.25
PWA,256,873_14a,297,Mussolini_E-30,6.88,,,B ,No,13.75,7.5,21.25
PWA,256,873_14a,297,Mussolini_E-30,7.50,,,B ,Yes,13.75,7.5,21.25
PWA,256,873_14a,297,Voget_G-4,1.88,,,Wave,No,9.5,6.12,15.62
PWA,256,873_14a,297,Voget_G-4,5.38,,,Wave,Yes,9.5,6.12,15.62
PWA,256,873_14a,297,Voget_G-4,2.88,,,Wave,No,9.5,6.12,15.62
PWA,256,873_14a,297,Voget_G-4,4.12,,,Wave,Yes,9.5,6.12,15.62
PWA,256,873_14a,297,Voget_G-4,4.00,,,Wave,No,9.5,6.12,15.62
PWA,256,873_14a,297,Voget_G-4,1.00,,,B ,No,9.5,6.12,15.62
PWA,256,873_14a,297,Voget_G-4,1.00,,,B ,No,9.5,6.12,15.62
PWA,256,873_14a,297,Voget_G-4,6.12,,,B ,Yes,9.5,6.12,15.62
PWA,256,873_14a,297,Voget_G-4,4.75,,,F,No,9.5,6.12,15.62
PWA,256,873_14b,297,Fernandez Lopez_E-42,7.00,,,Wave,Yes,14.75,8.38,23.13
PWA,256,873_14b,297,Fernandez Lopez_E-42,3.50,,,Wave,No,14.75,8.38,23.13
PWA,256,873_14b,297,Fernandez Lopez_E-42,2.88,,,Wave,No,14.75,8.38,23.13
PWA,256,873_14b,297,Fernandez Lopez_E-42,3.25,,,Wave,No,14.75,8.38,23.13
PWA,256,873_14b,297,Fernandez Lopez_E-42,4.75,,,Wave,No,14.75,8.38,23.13
PWA,256,873_14b,297,Fernandez Lopez_E-42,7.75,,,Wave,Yes,14.75,8.38,23.13
PWA,256,873_14b,297,Fernandez Lopez_E-42,1.00,,,F,No,14.75,8.38,23.13
PWA,256,873_14b,297,Fernandez Lopez_E-42,8.38,,,2xF,Yes,14.75,8.38,23.13
PWA,256,873_14b,297,Fernandez Lopez_E-42,6.12,,,2xF,No,14.75,8.38,23.13
PWA,256,873_14b,297,Bruch_G-1181,8.12,,,Wave,Yes,15.37,7.5,22.87
PWA,256,873_14b,297,Bruch_G-1181,1.00,,,Wave,No,15.37,7.5,22.87
PWA,256,873_14b,297,Bruch_G-1181,5.50,,,Wave,No,15.37,7.5,22.87
PWA,256,873_14b,297,Bruch_G-1181,7.25,,,Wave,Yes,15.37,7.5,22.87
PWA,256,873_14b,297,Bruch_G-1181,2.12,,,Wave,No,15.37,7.5,22.87
PWA,256,873_14b,297,Bruch_G-1181,7.12,,,B ,No,15.37,7.5,22.87
PWA,256,873_14b,297,Bruch_G-1181,4.12,,,2xF,No,15.37,7.5,22.87
PWA,256,873_14b,297,Bruch_G-1181,7.50,,,B ,Yes,15.37,7.5,22.87
PWA,256,873_14b,297,Bruch_G-1181,6.50,,,B ,No,15.37,7.5,22.87
PWA,256,873_15a,297,Traversa_F-3,6.25,,,Wave,Yes,11.25,6.0,17.25
PWA,256,873_15a,297,Traversa_F-3,2.50,,,Wave,No,11.25,6.0,17.25
PWA,256,873_15a,297,Traversa_F-3,5.00,,,Wave,Yes,11.25,6.0,17.25
PWA,256,873_15a,297,Traversa_F-3,4.12,,,Wave,No,11.25,6.0,17.25
PWA,256,873_15a,297,Traversa_F-3,1.62,,,Wave,No,11.25,6.0,17.25
PWA,256,873_15a,297,Traversa_F-3,4.62,,,Wave,No,11.25,6.0,17.25
PWA,256,873_15a,297,Traversa_F-3,6.00,,,B ,Yes,11.25,6.0,17.25
PWA,256,873_15a,297,Stone_KA-120,4.50,,,Wave,Yes,10.62,6.5,17.12
PWA,256,873_15a,297,Stone_KA-120,3.00,,,Wave,No,10.62,6.5,17.12
PWA,256,873_15a,297,Stone_KA-120,4.50,,,Wave,No,10.62,6.5,17.12
PWA,256,873_15a,297,Stone_KA-120,1.12,,,Wave,No,10.62,6.5,17.12
PWA,256,873_15a,297,Stone_KA-120,6.12,,,Wave,Yes,10.62,6.5,17.12
PWA,256,873_15a,297,Stone_KA-120,4.38,,,F,No,10.62,6.5,17.12
PWA,256,873_15a,297,Stone_KA-120,5.50,,,B ,No,10.62,6.5,17.12
PWA,256,873_15a,297,Stone_KA-120,6.50,,,B ,Yes,10.62,6.5,17.12
PWA,256,873_15b,297,Mussolini_E-30,1.00,,,Wave,No,10.38,6.62,17.0
PWA,256,873_15b,297,Mussolini_E-30,5.88,,,Wave,Yes,10.38,6.62,17.0
PWA,256,873_15b,297,Mussolini_E-30,2.12,,,Wave,No,10.38,6.62,17.0
PWA,256,873_15b,297,Mussolini_E-30,2.38,,,Wave,No,10.38,6.62,17.0
PWA,256,873_15b,297,Mussolini_E-30,1.50,,,Wave,No,10.38,6.62,17.0
PWA,256,873_15b,297,Mussolini_E-30,4.50,,,Wave,Yes,10.38,6.62,17.0
PWA,256,873_15b,297,Mussolini_E-30,5.88,,,B ,No,10.38,6.62,17.0
PWA,256,873_15b,297,Mussolini_E-30,5.88,,,B ,No,10.38,6.62,17.0
PWA,256,873_15b,297,Mussolini_E-30,6.62,,,B ,Yes,10.38,6.62,17.0
PWA,256,873_15b,297,Fernandez Lopez_E-42,1.12,,,Wave,No,9.87,6.12,15.99
PWA,256,873_15b,297,Fernandez Lopez_E-42,4.50,,,Wave,No,9.87,6.12,15.99
PWA,256,873_15b,297,Fernandez Lopez_E-42,2.50,,,Wave,No,9.87,6.12,15.99
PWA,256,873_15b,297,Fernandez Lopez_E-42,3.12,,,Wave,No,9.87,6.12,15.99
PWA,256,873_15b,297,Fernandez Lopez_E-42,4.62,,,Wave,Yes,9.87,6.12,15.99
PWA,256,873_15b,297,Fernandez Lopez_E-42,5.25,,,Wave,Yes,9.87,6.12,15.99
PWA,256,873_15b,297,Fernandez Lopez_E-42,6.12,,,TF,Yes,9.87,6.12,15.99
PWA,256,873_15b,297,Fernandez Lopez_E-42,5.00,,,B ,No,9.87,6.12,15.99
PWA,256,873_16a,297,Stone_KA-120,6.25,,,Wave,Yes,14.25,7.5,21.75
PWA,256,873_16a,297,Stone_KA-120,5.88,,,Wave,No,14.25,7.5,21.75
PWA,256,873_16a,297,Stone_KA-120,2.88,,,Wave,No,14.25,7.5,21.75
PWA,256,873_16a,297,Stone_KA-120,8.00,,,Wave,Yes,14.25,7.5,21.75
PWA,256,873_16a,297,Stone_KA-120,5.38,,,Wave,No,14.25,7.5,21.75
PWA,256,873_16a,297,Stone_KA-120,4.38,,,F,No,14.25,7.5,21.75
PWA,256,873_16a,297,Stone_KA-120,7.50,,,B ,Yes,14.25,7.5,21.75
PWA,256,873_16a,297,Stone_KA-120,7.50,,,B ,No,14.25,7.5,21.75
PWA,256,873_16a,297,Fernandez Lopez_E-42,0.62,,,Wave,No,13.38,8.0,21.38
PWA,256,873_16a,297,Fernandez Lopez_E-42,5.50,,,Wave,No,13.38,8.0,21.38
PWA,256,873_16a,297,Fernandez Lopez_E-42,5.50,,,Wave,No,13.38,8.0,21.38
PWA,256,873_16a,297,Fernandez Lopez_E-42,6.38,,,Wave,Yes,13.38,8.0,21.38
PWA,256,873_16a,297,Fernandez Lopez_E-42,3.25,,,Wave,No,13.38,8.0,21.38
PWA,256,873_16a,297,Fernandez Lopez_E-42,7.00,,,Wave,Yes,13.38,8.0,21.38
PWA,256,873_16a,297,Fernandez Lopez_E-42,4.38,,,Wave,No,13.38,8.0,21.38
PWA,256,873_16a,297,Fernandez Lopez_E-42,4.88,,,B ,No,13.38,8.0,21.38
PWA,256,873_16a,297,Fernandez Lopez_E-42,6.38,,,TF,No,13.38,8.0,21.38
PWA,256,873_16a,297,Fernandez Lopez_E-42,3.25,,,2xF,No,13.38,8.0,21.38
PWA,256,873_16a,297,Fernandez Lopez_E-42,6.75,,,B ,No,13.38,8.0,21.38
PWA,256,873_16a,297,Fernandez Lopez_E-42,5.62,,,F,No,13.38,8.0,21.38
PWA,256,873_16a,297,Fernandez Lopez_E-42,5.62,,,2xF,No,13.38,8.0,21.38
PWA,256,873_16a,297,Fernandez Lopez_E-42,8.00,,,B ,Yes,13.38,8.0,21.38
PWA,256,873_17a,297,Mussolini_E-30,4.75,,,Wave,No,12.0,7.0,19.0
PWA,256,873_17a,297,Mussolini_E-30,5.00,,,Wave,No,12.0,7.0,19.0
PWA,256,873_17a,297,Mussolini_E-30,6.88,,,Wave,Yes,12.0,7.0,19.0
PWA,256,873_17a,297,Mussolini_E-30,5.12,,,Wave,Yes,12.0,7.0,19.0
PWA,256,873_17a,297,Mussolini_E-30,7.00,,,B ,Yes,12.0,7.0,19.0
PWA,256,873_17a,297,Mussolini_E-30,1.00,,,B ,No,12.0,7.0,19.0
PWA,256,873_17a,297,Mussolini_E-30,5.62,,,B ,No,12.0,7.0,19.0
PWA,256,873_17a,297,Mussolini_E-30,6.50,,,B ,No,12.0,7.0,19.0
PWA,256,873_17a,297,Traversa_F-3,6.50,,,Wave,Yes,12.38,6.28,18.66
PWA,256,873_17a,297,Traversa_F-3,5.88,,,Wave,Yes,12.38,6.28,18.66
PWA,256,873_17a,297,Traversa_F-3,4.38,,,Wave,No,12.38,6.28,18.66
PWA,256,873_17a,297,Traversa_F-3,5.50,,,Wave,No,12.38,6.28,18.66
PWA,256,873_17a,297,Traversa_F-3,2.88,,,Wave,No,12.38,6.28,18.66
PWA,256,873_17a,297,Traversa_F-3,3.62,,,Wave,No,12.38,6.28,18.66
PWA,256,873_17a,297,Traversa_F-3,5.50,,,Wave,No,12.38,6.28,18.66
PWA,256,873_17a,297,Traversa_F-3,3.62,,,B ,No,12.38,6.28,18.66
PWA,256,873_17a,297,Traversa_F-3,6.28,,,B ,Yes,12.38,6.28,18.66
PWA,256,872_9a,296,Erpenstein_G-423,1.50,,,Wave,No,4.75,6.0,10.75
PWA,256,872_9a,296,Erpenstein_G-423,3.00,,,Wave,Yes,4.75,6.0,10.75
PWA,256,872_9a,296,Erpenstein_G-423,1.75,,,Wave,Yes,4.75,6.0,10.75
PWA,256,872_9a,296,Erpenstein_G-423,1.62,,,Wave,No,4.75,6.0,10.75
PWA,256,872_9a,296,Erpenstein_G-423,6.00,,,F,Yes,4.75,6.0,10.75
PWA,256,872_9a,296,Erpenstein_G-423,1.75,,,B ,No,4.75,6.0,10.75
PWA,256,872_9a,296,Erpenstein_G-423,4.12,,,P,No,4.75,6.0,10.75
PWA,256,872_9a,296,Erpenstein_G-423,2.25,,,F,No,4.75,6.0,10.75
PWA,256,872_9a,296,Weber_G-118,0.50,,,Wave,Yes,5.5,2.62,8.12
PWA,256,872_9a,296,Weber_G-118,5.00,,,Wave,Yes,5.5,2.62,8.12
PWA,256,872_9a,296,Weber_G-118,2.62,,,T,Yes,5.5,2.62,8.12
PWA,256,872_10a,296,Arutkin_F-111,1.12,,,Wave,No,9.75,4.0,13.75
PWA,256,872_10a,296,Arutkin_F-111,2.50,,,Wave,No,9.75,4.0,13.75
PWA,256,872_10a,296,Arutkin_F-111,4.75,,,Wave,Yes,9.75,4.0,13.75
PWA,256,872_10a,296,Arutkin_F-111,0.88,,,Wave,No,9.75,4.0,13.75
PWA,256,872_10a,296,Arutkin_F-111,5.00,,,Wave,Yes,9.75,4.0,13.75
PWA,256,872_10a,296,Arutkin_F-111,1.00,,,Wave,No,9.75,4.0,13.75
PWA,256,872_10a,296,Arutkin_F-111,4.00,,,F,Yes,9.75,4.0,13.75
PWA,256,872_10a,296,Arutkin_F-111,2.88,,,F,No,9.75,4.0,13.75
PWA,256,872_10a,296,Stenta_ITA-662,1.12,,,Wave,No,5.26,4.88,10.14
PWA,256,872_10a,296,Stenta_ITA-662,1.88,,,Wave,Yes,5.26,4.88,10.14
PWA,256,872_10a,296,Stenta_ITA-662,3.38,,,Wave,Yes,5.26,4.88,10.14
PWA,256,872_10a,296,Stenta_ITA-662,4.88,,,F,Yes,5.26,4.88,10.14
PWA,256,872_11a,296,Wahl_G-303,0.88,,,Wave,No,7.26,2.5,9.76
PWA,256,872_11a,296,Wahl_G-303,1.88,,,Wave,No,7.26,2.5,9.76
PWA,256,872_11a,296,Wahl_G-303,4.88,,,Wave,Yes,7.26,2.5,9.76
PWA,256,872_11a,296,Wahl_G-303,2.38,,,Wave,Yes,7.26,2.5,9.76
PWA,256,872_11a,296,Wahl_G-303,2.50,,,F,Yes,7.26,2.5,9.76
PWA,256,872_11a,296,Wahl_G-303,1.75,,,F,No,7.26,2.5,9.76
PWA,256,872_11a,296,Huvermann_NED-108,0.88,,,Wave,Yes,0.88,5.0,5.88
PWA,256,872_11a,296,Huvermann_NED-108,5.00,,,F,Yes,0.88,5.0,5.88
PWA,256,872_11a,296,Huvermann_NED-108,3.00,,,F,No,0.88,5.0,5.88
PWA,256,872_12a,296,Sniady_POL-1111,2.00,,,Wave,Yes,7.38,5.0,12.38
PWA,256,872_12a,296,Sniady_POL-1111,5.38,,,Wave,Yes,7.38,5.0,12.38
PWA,256,872_12a,296,Sniady_POL-1111,5.00,,,F,Yes,7.38,5.0,12.38
PWA,256,872_12a,296,Aukes_H-131,0.50,,,Wave,No,5.76,6.0,11.76
PWA,256,872_12a,296,Aukes_H-131,0.50,,,Wave,No,5.76,6.0,11.76
PWA,256,872_12a,296,Aukes_H-131,1.00,,,Wave,No,5.76,6.0,11.76
PWA,256,872_12a,296,Aukes_H-131,0.50,,,Wave,No,5.76,6.0,11.76
PWA,256,872_12a,296,Aukes_H-131,3.88,,,Wave,Yes,5.76,6.0,11.76
PWA,256,872_12a,296,Aukes_H-131,1.88,,,Wave,Yes,5.76,6.0,11.76
PWA,256,872_12a,296,Aukes_H-131,6.00,,,F,Yes,5.76,6.0,11.76
PWA,256,872_12a,296,Aukes_H-131,1.00,,,B ,No,5.76,6.0,11.76
PWA,256,872_13a,296,Offringa_ARU-91,1.88,,,Wave,Yes,3.0,6.25,9.25
PWA,256,872_13a,296,Offringa_ARU-91,1.00,,,Wave,No,3.0,6.25,9.25
PWA,256,872_13a,296,Offringa_ARU-91,0.88,,,Wave,No,3.0,6.25,9.25
PWA,256,872_13a,296,Offringa_ARU-91,1.12,,,Wave,Yes,3.0,6.25,9.25
PWA,256,872_13a,296,Offringa_ARU-91,1.12,,,Wave,No,3.0,6.25,9.25
PWA,256,872_13a,296,Offringa_ARU-91,3.88,,,F,No,3.0,6.25,9.25
PWA,256,872_13a,296,Offringa_ARU-91,4.50,,,F,No,3.0,6.25,9.25
PWA,256,872_13a,296,Offringa_ARU-91,3.75,,,F,No,3.0,6.25,9.25
PWA,256,872_13a,296,Offringa_ARU-91,1.25,,,PT,No,3.0,6.25,9.25
PWA,256,872_13a,296,Offringa_ARU-91,6.25,,,P,Yes,3.0,6.25,9.25
PWA,256,872_13a,296,Erpenstein_G-423,0.88,,,Wave,No,5.88,0.0,5.88
PWA,256,872_13a,296,Erpenstein_G-423,1.75,,,Wave,No,5.88,0.0,5.88
PWA,256,872_13a,296,Erpenstein_G-423,3.00,,,Wave,Yes,5.88,0.0,5.88
PWA,256,872_13a,296,Erpenstein_G-423,1.75,,,Wave,No,5.88,0.0,5.88
PWA,256,872_13a,296,Erpenstein_G-423,2.88,,,Wave,Yes,5.88,0.0,5.88
PWA,256,872_13b,296,Ruano Moreno_E-63,4.75,,,Wave,Yes,12.25,7.0,19.25
PWA,256,872_13b,296,Ruano Moreno_E-63,7.50,,,Wave,Yes,12.25,7.0,19.25
PWA,256,872_13b,296,Ruano Moreno_E-63,2.00,,,F,No,12.25,7.0,19.25
PWA,256,872_13b,296,Ruano Moreno_E-63,5.50,,,F,No,12.25,7.0,19.25
PWA,256,872_13b,296,Ruano Moreno_E-63,7.00,,,F,Yes,12.25,7.0,19.25
PWA,256,872_13b,296,Ruano Moreno_E-63,5.25,,,F,No,12.25,7.0,19.25
PWA,256,872_13b,296,Arutkin_F-111,1.75,,,Wave,No,5.24,0.88,6.12
PWA,256,872_13b,296,Arutkin_F-111,2.62,,,Wave,Yes,5.24,0.88,6.12
PWA,256,872_13b,296,Arutkin_F-111,2.62,,,Wave,Yes,5.24,0.88,6.12
PWA,256,872_13b,296,Arutkin_F-111,0.88,,,F,Yes,5.24,0.88,6.12
PWA,256,872_14a,296,Beenen_H-87,1.88,,,Wave,Yes,7.76,4.12,11.88
PWA,256,872_14a,296,Beenen_H-87,5.88,,,Wave,Yes,7.76,4.12,11.88
PWA,256,872_14a,296,Beenen_H-87,4.12,,,F,Yes,7.76,4.12,11.88
PWA,256,872_14a,296,Wahl_G-303,1.00,,,Wave,No,6.5,4.12,10.62
PWA,256,872_14a,296,Wahl_G-303,1.38,,,Wave,No,6.5,4.12,10.62
PWA,256,872_14a,296,Wahl_G-303,1.00,,,Wave,No,6.5,4.12,10.62
PWA,256,872_14a,296,Wahl_G-303,2.75,,,Wave,Yes,6.5,4.12,10.62
PWA,256,872_14a,296,Wahl_G-303,3.75,,,Wave,Yes,6.5,4.12,10.62
PWA,256,872_14a,296,Wahl_G-303,4.12,,,F,Yes,6.5,4.12,10.62
PWA,256,872_14a,296,Wahl_G-303,3.25,,,F,No,6.5,4.12,10.62
PWA,256,872_14b,296,Ruano Moreno_E-64,1.88,,,Wave,No,13.5,7.88,21.38
PWA,256,872_14b,296,Ruano Moreno_E-64,5.00,,,Wave,Yes,13.5,7.88,21.38
PWA,256,872_14b,296,Ruano Moreno_E-64,2.38,,,Wave,No,13.5,7.88,21.38
PWA,256,872_14b,296,Ruano Moreno_E-64,8.50,,,Wave,Yes,13.5,7.88,21.38
PWA,256,872_14b,296,Ruano Moreno_E-64,4.75,,,F,No,13.5,7.88,21.38
PWA,256,872_14b,296,Ruano Moreno_E-64,1.38,,,B ,No,13.5,7.88,21.38
PWA,256,872_14b,296,Ruano Moreno_E-64,7.88,,,TF,Yes,13.5,7.88,21.38
PWA,256,872_14b,296,Ruano Moreno_E-64,6.75,,,B ,No,13.5,7.88,21.38
PWA,256,872_14b,296,Ruano Moreno_E-64,1.50,,,B ,No,13.5,7.88,21.38
PWA,256,872_14b,296,Sniady_POL-1111,1.38,,,Wave,No,5.38,3.5,8.88
PWA,256,872_14b,296,Sniady_POL-1111,0.62,,,Wave,No,5.38,3.5,8.88
PWA,256,872_14b,296,Sniady_POL-1111,3.88,,,Wave,Yes,5.38,3.5,8.88
PWA,256,872_14b,296,Sniady_POL-1111,1.50,,,Wave,Yes,5.38,3.5,8.88
PWA,256,872_14b,296,Sniady_POL-1111,3.50,,,F,Yes,5.38,3.5,8.88
PWA,256,872_15a,296,Ruano Moreno_E-63,7.50,,,Wave,Yes,12.62,5.38,18.0
PWA,256,872_15a,296,Ruano Moreno_E-63,1.00,,,Wave,No,12.62,5.38,18.0
PWA,256,872_15a,296,Ruano Moreno_E-63,5.12,,,Wave,Yes,12.62,5.38,18.0
PWA,256,872_15a,296,Ruano Moreno_E-63,5.38,,,F,Yes,12.62,5.38,18.0
PWA,256,872_15a,296,Offringa_ARU-91,1.62,,,Wave,No,7.62,4.62,12.24
PWA,256,872_15a,296,Offringa_ARU-91,2.38,,,Wave,No,7.62,4.62,12.24
PWA,256,872_15a,296,Offringa_ARU-91,3.50,,,Wave,Yes,7.62,4.62,12.24
PWA,256,872_15a,296,Offringa_ARU-91,3.12,,,Wave,No,7.62,4.62,12.24
PWA,256,872_15a,296,Offringa_ARU-91,4.12,,,Wave,Yes,7.62,4.62,12.24
PWA,256,872_15a,296,Offringa_ARU-91,4.12,,,F,No,7.62,4.62,12.24
PWA,256,872_15a,296,Offringa_ARU-91,4.62,,,F,Yes,7.62,4.62,12.24
