event_href,event_name,id,category_codes,event_id,elimination_names,year,section,ladder_url
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=277&cHash=d78002b0587a46dad91ac0b7d4a59ae8,Tenerife,2180,"['514', '513', '512', '511']",277,"['Womens 2018 Tenerife Women Wave elimination double elimination', 'Mens 2018 Tenerife Mens Wave elimination double elimination', 'Mens 2018 Tenerife Mens Wave elimination', 'Womens 2018 Tenerife Women Wave elimination']",2018,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=277
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=278&cHash=3d18b0f380e7f3f57b7b10393a7b7f63,Mercedes-Benz World Cup Sylt,2180,"['527', '526', '525', '517', '524', '523', '515', '516', '522', '521', '518', '520', '519']",278,"['2018 Mercedes-Benz World Cup Sylt Mens Slalom Elimination 3', '2018 Mercedes-Benz World Cup Sylt Mens Foil Elimination 3', 'Mens 2018 Mercedes-Benz World Cup Sylt Mens Freestyle elimination 1(double)', 'Mens 2018 Mercedes-Benz World Cup Sylt Mens Freestyle elimination 1', 'Womens 2018 Mercedes-Benz World Cup Sylt Women Wave elimination double elimination', 'Mens 2018 Mercedes-Benz World Cup Sylt Mens Wave elimination double elimination', 'Womens 2018 Mercedes-Benz World Cup Sylt Women Wave elimination', 'Mens 2018 Mercedes-Benz World Cup Sylt Mens Wave elimination', '2018 Mercedes-Benz World Cup Sylt Mens Slalom Elimination 3', '2018 Mercedes-Benz World Cup Sylt Mens Slalom Elimination 2', '2018 Mercedes-Benz World Cup Sylt Mens Slalom Elimination 1', '2018 Mercedes-Benz World Cup Sylt Mens Foil Elimination 2', '2018 Mercedes-Benz World Cup Sylt Mens Foil Elimination 1']",2018,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=278
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=261&cHash=3708739a95f1087a43d1dac095d0ccfb,Korea,2151,"['316', '320', '319']",261,"['2017 Korea Mens Slalom Elimination 1', '2017 Korea Womens Slalom Elimination 2', '2017 Korea Womens Slalom Elimination 1']",2017,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=261
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=262&cHash=fbf653331eb5956bd037ffcbc1fe8305,"Fly! ANA Windsurfing World Cup, Yokosuka, Japan",2151,"['417', '416', '415', '414', '413', '325', '324', '322', '321']",262,"['2017 Japan Mens Foil Elimination 7', '2017 Japan Mens Foil Elimination 6', '2017 Japan Mens Foil Elimination 5', '2017 Japan Mens Foil Elimination 4', '2017 Japan Mens Foil Elimination 3', '2017 Fly! ANA Windsurfing World Cup, Yokosuka, Japan Mens Slalom Elimination 2', '2017 Fly! ANA Windsurfing World Cup, Yokosuka, Japan Womens Slalom Elimination 2', '2017 Fly! ANA Windsurfing World Cup, Yokosuka, Japan Mens Slalom Elimination 1', '2017 Fly! ANA Windsurfing World Cup, Yokosuka, Japan Womens Slalom Elimination 1']",2017,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=262
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=263&cHash=2af9465f4a328731bc654906339c917d,"Catalunya, Costa Brava PWA World Cup + Foil Race",2151,"['422', '421', '420', '419', '418', '333', '332', '331', '330', '329', '328', '327', '326']",263,"['2017 Costa Brava Mens Foil Elimination 5', '2017 Costa Brava Mens Foil Elimination 4', '2017 Costa Brava Mens Foil Elimination 3', '2017 Costa Brava Mens Foil Elimination 2', '2017 Costa Brava Mens Foil Elimination 1', '2017 Costa Brava Mens Slalom Elimination 8', '2017 Costa Brava Mens Slalom Elimination 7', '2017 Costa Brava Mens Slalom Elimination 6', '2017 Costa Brava Mens Slalom Elimination 5', '2017 Costa Brava Mens Slalom Elimination 4', '2017 Costa Brava Mens Slalom Elimination 3', '2017 Costa Brava Mens Slalom Elimination 2', '2017 Costa Brava Mens Slalom Elimination 1']",2017,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=263
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=264&cHash=60af7dbac52a36795726e39a3940dcdf,Gran Canaria,2151,"['339', '340', '337', '338']",264,"['Womens 2017 Gran Canaria Women Wave elimination double elimination', 'Mens 2017 Gran Canaria Mens Wave elimination double elimination', 'Mens 2017 Gran Canaria Mens Wave elimination', 'Womens 2017 Gran Canaria Women Wave elimination']",2017,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=264
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=265&cHash=60b963ba35208fb991757e52115c0a53,Fuerteventura,2151,"['354', '355', '353', '352', '351', '350', '349', '348', '347', '346', '344', '345', '343', '341', '342']",265,"['2017 Fuerteventura Mens Slalom Elimination 8', '2017 Fuerteventura Mens Slalom Elimination 9', '2017 Fuerteventura Mens Slalom Elimination 7', '2017 Fuerteventura Mens Slalom Elimination 6', '2017 Fuerteventura Mens Slalom Elimination 5', '2017 Fuerteventura Mens Slalom Elimination 4', '2017 Fuerteventura Mens Slalom Elimination 3', '2017 Fuerteventura Mens Slalom Elimination 2', '2017 Fuerteventura Mens Slalom Elimination 1', 'Womens 2017 Fuerteventura Womens Freestyle elimination 2(double)', 'Mens 2017 Fuerteventura Mens Freestyle elimination 1(double)', 'Womens 2017 Fuerteventura Womens Freestyle elimination 2', 'Womens 2017 Fuerteventura Womens Freestyle elimination 1(double)', 'Mens 2017 Fuerteventura Mens Freestyle elimination 1', 'Womens 2017 Fuerteventura Womens Freestyle elimination 1']",2017,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=265
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=266&cHash=ca589f52071d421a8009ccfa63d5b240,Tenerife,2151,"['359', '360', '356', '358']",266,"['Womens 2017 Tenerife Women Wave elimination double elimination', 'Mens 2017 Tenerife Mens Wave elimination double elimination', 'Mens 2017 Tenerife Mens Wave elimination', 'Womens 2017 Tenerife Women Wave elimination']",2017,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=266
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=267&cHash=f33f8ea9faec0410518266724fa131fe,"Waterz Festival, Hvide Sande, Denmark",2151,"['374', '373', '372', '371', '370', '369', '368', '367', '366', '365', '364', '363', '361', '362']",267,"['2017 Hvide Sande Mens Slalom Elimination 7', '2017 Hvide Sande Womens Slalom Elimination 7', '2017 Hvide Sande Mens Slalom Elimination 6', '2017 Hvide Sande Womens Slalom Elimination 6', '2017 Hvide Sande Mens Slalom Elimination 5', '2017 Hvide Sande Womens Slalom Elimination 5', '2017 Hvide Sande Mens Slalom Elimination 4', '2017 Hvide Sande Womens Slalom Elimination 4', '2017 Hvide Sande Mens Slalom Elimination 3', '2017 Hvide Sande Womens Slalom Elimination 3', '2017 Hvide Sande Mens Slalom Elimination 2', '2017 Hvide Sande Womens Slalom Elimination 2', '2017 Hvide Sande Mens Slalom Elimination 1', '2017 Hvide Sande Womens Slalom Elimination 1']",2017,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=267
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=268&cHash=8100ba3a663cdc201537b161dac23c34,Mercedes-Benz World Cup Sylt,2151,"['387', '386', '376', '384', '385', '375', '378', '383', '381', '377', '380', '379']",268,"['2017 Mercedes-Benz World Cup Sylt Mens Foil Elimination 3', 'Womens 2017 Mercedes-Benz World Cup Sylt Women Wave elimination double elimination', 'Womens 2017 Mercedes-Benz World Cup Sylt Women Wave elimination', 'Mens 2017 Mercedes-Benz World Cup Sylt Mens Freestyle elimination 1(double)', 'Mens 2017 Mercedes-Benz World Cup Sylt Mens Wave elimination double elimination', 'Mens 2017 Mercedes-Benz World Cup Sylt Mens Wave elimination', 'Mens 2017 Mercedes-Benz World Cup Sylt Mens Freestyle elimination 1', '2017 Mercedes-Benz World Cup Sylt Mens Slalom Elimination 3', '2017 Mercedes-Benz World Cup Sylt Mens Slalom Elimination 2', '2017 Mercedes-Benz World Cup Sylt Mens Slalom Elimination 1', '2017 Mercedes-Benz World Cup Sylt Mens Foil Elimination 2', '2017 Mercedes-Benz World Cup Sylt Mens Foil Elimination 1']",2017,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=268
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=270&cHash=a82022dd91c290fedfaae6ba06fbe67b,Noumea Dream Cup,2151,"['412', '411', '407', '410', '409', '401', '408', '400', '406', '405', '404', '403', '402', '398', '399', '397', '391', '396', '395', '394', '393', '390', '392', '388', '389']",270,"['2017 Noumea Dream Cup Mens Foil Elimination 9', '2017 Noumea Dream Cup Mens Foil Elimination 8', '2017 Noumea Dream Cup Mens Foil Elimination 7', '2017 Noumea Dream Cup Mens Slalom Elimination 7', '2017 Noumea Dream Cup Womens Slalom Elimination 9', '2017 Noumea Dream Cup Mens Slalom Elimination 6', '2017 Noumea Dream Cup Womens Slalom Elimination 8', '2017 Noumea Dream Cup Womens Slalom Elimination 7', '2017 Noumea Dream Cup Mens Foil Elimination 6', '2017 Noumea Dream Cup Mens Foil Elimination 5', '2017 Noumea Dream Cup Mens Foil Elimination 4', '2017 Noumea Dream Cup Mens Foil Elimination 3', '2017 Noumea Dream Cup Mens Foil Elimination 2', '2017 Noumea Dream Cup Mens Slalom Elimination 5', '2017 Noumea Dream Cup Womens Slalom Elimination 6', '2017 Noumea Dream Cup Womens Slalom Elimination 5', '2017 Noumea Dream Cup Mens Foil Elimination 1', '2017 Noumea Dream Cup Mens Slalom Elimination 4', '2017 Noumea Dream Cup Womens Slalom Elimination 4', '2017 Noumea Dream Cup Mens Slalom Elimination 3', '2017 Noumea Dream Cup Womens Slalom Elimination 3', '2017 Noumea Dream Cup Mens Slalom Elimination 2', '2017 Noumea Dream Cup Womens Slalom Elimination 2', '2017 Noumea Dream Cup Mens Slalom Elimination 1', '2017 Noumea Dream Cup Womens Slalom Elimination 1']",2017,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=270
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=246&cHash=ae869f24566b18215e3cf9daa3f2dec4,"Podersdorf, Austria",2114,"['253', '252', '251', '242']",246,"['Mens Austria freestyle elimination 2', 'Mens Austria freestyle elimination 1(double)', 'Mens Austria freestyle elimination 1(double)', 'Mens Austria freestyle elimination 1']",2016,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=246
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=247&cHash=a6cac26475d1d3371463c2702a5a0ebf,"Ulsan, Korea",2114,"['260', '259', '256', '258']",247,"['Korea Mens Slalom Elimination 2', 'Korea Womens Slalom Elimination 2', 'Korea Womens Slalom Elimination 1', 'Korea Mens Slalom Elimination 1']",2016,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=247
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=249&cHash=662ac62c4d4164ecae5f9df8ce5f972f,"Costa Brava, Spain",2114,"['262', '261']",249,"['Costa Brava Mens Slalom Elimination 2', 'Costa Brava Mens Slalom Elimination 1']",2016,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=249
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=250&cHash=7ed612ace28a6a0e2b122a6e45682438,"Pozo Izquierdo, Gran Canaria",2114,"['265', '266', '263', '264']",250,"['Mens Gran Canaria Mens Wave elimination double elimination', 'Womens Gran Canaria Women Wave elimination double elimination', 'Mens Gran Canaria Mens Wave elimination', 'Womens Gran Canaria Women Wave elimination']",2016,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=250
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=251&cHash=ef97ef23c051d614c2af1b30b35bf43c,"Sotavento, Fuerteventura",2114,"['283', '282', '281', '280', '279', '278', '277', '276', '275', '274', '273', '272', '270', '269', '267', '268']",251,"['Fuerteventura Mens Slalom Elimination 9', 'Fuerteventura Mens Slalom Elimination 8', 'Fuerteventura Mens Slalom Elimination 7', 'Fuerteventura Mens Slalom Elimination 6', 'Fuerteventura Mens Slalom Elimination 5', 'Fuerteventura Mens Slalom Elimination 4', 'Fuerteventura Mens Slalom Elimination 3', 'Fuerteventura Mens Slalom Elimination 2', 'Fuerteventura Mens Slalom Elimination 1', 'Womens Fuerteventura Womens Freestyle elimination 2(double)', 'Womens Fuerteventura Womens Freestyle elimination 2', 'Mens Fuerteventura Mens Freestyle elimination 2', 'Mens Fuerteventura mens freestyle elimination 1(double)', 'Womens Fuerteventura womens freestyle elimination 1(double)', 'Mens Fuerteventura mens freestyle elimination 1', 'Womens Fuerteventura womens freestyle elimination 1']",2016,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=251
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=252&cHash=22b72835d905a72357024a204012c1dd,"El Medano, Tenerife",2114,"['287', '286', '285', '284']",252,"['Mens Tenerife Mens Wave elimination double elimination', 'Womens Tenerife Women Wave elimination double elimination', 'Mens Tenerife Mens Wave elimination', 'Womens Tenerife Women Wave elimination']",2016,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=252
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=254&cHash=1a91a1d354046e1f9d52cf759abce37b,"Hvide Sande, Denmark",2114,"['294', '293', '290', '292', '289', '291', '288']",254,"['Denmark, Hvide Sande Mens Slalom Elimination 3', 'Denmark, Hvide Sande Womens Slalom Elimination 3', 'Denmark, Hvide Sande Mens Slalom Elimination 2', 'Denmark, Hvide Sande Womens Slalom Elimination 2', 'Denmark, Hvide Sande Womens Slalom Elimination 1', 'Denmark, Hvide Sande Womens Slalom Elimination 2', 'Denmark, Hvide Sande Mens Slalom Elimination 1']",2016,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=254
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=256&cHash=e665ec90d2ac3822cac4d3b214b2d1a3,Mercedes-Benz World Cup Sylt,2114,"['307', '303', '306', '300', '305', '304', '302', '301', '297', '298', '299', '296']",256,"['Sylt Mens Slalom Elimination 5', 'Mens Sylt Mens Freestyle elimination 1(double)', 'Sylt Mens Slalom Elimination 4', 'Mens Sylt Mens Freestyle elimination 1', 'Sylt Mens Slalom Elimination 3', 'Sylt Mens Slalom Elimination 2', 'Sylt Mens Slalom Elimination 1', 'Sylt Mens Slalom Elimination 1', 'Mens Sylt Mens Wave elimination', 'Womens Sylt Women Wave elimination double elimination', 'Mens Sylt Mens Wave elimination double elimination', 'Womens Sylt Women Wave elimination']",2016,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=256
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=257&cHash=52ee803369fb0b2531d3d47a71a6d7a7,"La Torche, France (wave & Slalom)",2114,"['311', '309', '308']",257,"['France, La Torche Mens Slalom Elimination 1', 'Mens France, La Torche Mens Wave elimination', 'Womens France, La Torche Women Wave elimination']",2016,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=257
https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=258&cHash=7c8a99dcdb6f596f416e923c85626935,NoveNove Maui Aloha Classic,2114,"['315', '314', '313', '312']",258,"['Womens Maui Women Wave elimination double elimination', 'Mens Maui Mens Wave elimination double elimination', 'Womens Maui Women Wave elimination', 'Mens Maui Mens Wave elimination']",2016,Completed events,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=258
