source,event_id,eventDivisionId,heat_id,athleteId,result_total,winBy,needs,place
PWA,292,641,1357_3a,Lenny_US-1112,,,,1
PWA,292,641,1357_3a,Talma_KBA-8,,,,3
PWA,292,641,1357_4a,Salmonn_G-901,,,,3
PWA,292,641,1357_4a,Fukui_J-394,,,,4
PWA,292,641,1357_4a,Sugi_J-7,,,,1
PWA,292,641,1357_4a,Guadagnino_V-69,,,,2
PWA,292,641,1357_5a,Guilloul_M-3,,,,2
PWA,292,641,1357_5a,Shirakata_JPN-136,,,,3
PWA,292,641,1357_5a,Ruenes_F-85,,,,1
PWA,292,641,1357_5a,Soltysiak_Can-10,,,,4
PWA,292,641,1357_6a,Stillrich_G-95,,,,3
PWA,292,641,1357_6a,Schweitzer_HI-11,,,,2
PWA,292,641,1357_6a,Chapuis_E-99,,,,4
PWA,292,641,1357_6a,Morisio_I-676,,,,1
PWA,292,641,1357_7a,Pritchard_US-3,,,,1
PWA,292,641,1357_7a,Loffreda_HI-1001,,,,3
PWA,292,641,1357_7a,Ishii_J-20,,,,2
PWA,292,641,1357_7a,Kolberg_G-45,,,,4
PWA,292,641,1357_8a,Siver_USA-0,,,,1
PWA,292,641,1357_8a,Schettewi_US-255,,,,4
PWA,292,641,1357_8a,Arutkin_F-7,,,,3
PWA,292,641,1357_8a,Faurot_US-785,,,,2
PWA,292,641,1357_9a,Paré_E-334,,,,3
PWA,292,641,1357_9a,Schettewi_US-25,,,,2
PWA,292,641,1357_9a,Martin_F-193,,,,1
PWA,292,641,1357_9a,Metcalf-Perez_US-505,,,,4
PWA,292,641,1357_10a,Ezzy_USA-1,,,,1
PWA,292,641,1357_10a,Voget_G-4,,,,3
PWA,292,641,1357_10a,Campello_V-111,,,,2
PWA,292,641,1357_10a,Gil Gherardi_E-959,,,,4
PWA,292,641,1357_11a,Mussolini_E-30,,,,4
PWA,292,641,1357_11a,Lenny_US-1112,,,,1
PWA,292,641,1357_11a,Traversa_F-3,,,,2
PWA,292,641,1357_11a,Guadagnino_V-69,,,,3
PWA,292,641,1357_12a,Jamaer_G-208,,,,2
PWA,292,641,1357_12a,Sugi_J-7,,,,4
PWA,292,641,1357_12a,Fernandez_E-42,,,,1
PWA,292,641,1357_12a,Pons_E-203,,,,3
PWA,292,641,1357_13a,Lewis_K-516,,,,3
PWA,292,641,1357_13a,Ruenes_F-85,,,,2
PWA,292,641,1357_13a,Juban_GPE-8,,,,1
PWA,292,641,1357_13a,Schweitzer_HI-11,,,,4
PWA,292,641,1357_14a,Swift_K-89,,,,1
PWA,292,641,1357_14a,Morisio_I-676,,,,3
PWA,292,641,1357_14a,Köster_G-44,,,,2
PWA,292,641,1357_14a,Guilloul_M-3,,,,4
PWA,292,641,1357_15a,Roediger_US-1113,,,,2
PWA,292,641,1357_15a,Pritchard_US-3,,,,3
PWA,292,641,1357_15a,Noireaux_HI-101,,,,1
PWA,292,641,1357_15a,Faurot_US-785,,,,4
PWA,292,641,1357_16a,Denel_FRA-41,,,,3
PWA,292,641,1357_16a,Siver_USA-0,,,,1
PWA,292,641,1357_16a,Browne_BRA-105,,,,2
PWA,292,641,1357_16a,Ishii_J-20,,,,4
PWA,292,641,1357_17a,Martin_F-193,,,,1
PWA,292,641,1357_17a,Campello_V-111,,,,2
PWA,292,641,1357_17a,Ezzy_USA-1,,,,3
PWA,292,641,1357_17a,Schettewi_US-25,,,,4
PWA,292,641,1357_18a,Lenny_US-1112,,,,2
PWA,292,641,1357_18a,Jamaer_G-208,,,,1
PWA,292,641,1357_18a,Fernandez_E-42,,,,4
PWA,292,641,1357_18a,Traversa_F-3,,,,3
PWA,292,641,1357_19a,Juban_GPE-8,,,,1
PWA,292,641,1357_19a,Köster_G-44,,,,3
PWA,292,641,1357_19a,Swift_K-89,,,,2
PWA,292,641,1357_19a,Ruenes_F-85,,,,4
PWA,292,641,1357_20a,Noireaux_HI-101,,,,3
PWA,292,641,1357_20a,Browne_BRA-105,,,,2
PWA,292,641,1357_20a,Siver_USA-0,,,,4
PWA,292,641,1357_20a,Roediger_US-1113,,,,1
PWA,292,641,1357_21a,Martin_F-193,,,,1
PWA,292,641,1357_21a,Lenny_US-1112,,,,2
PWA,292,641,1357_21a,Jamaer_G-208,,,,3
PWA,292,641,1357_21a,Campello_V-111,,,,4
PWA,292,641,1357_22a,Juban_GPE-8,,,,1
PWA,292,641,1357_22a,Browne_BRA-105,,,,3
PWA,292,641,1357_22a,Roediger_US-1113,,,,2
PWA,292,641,1357_22a,Swift_K-89,,,,4
PWA,292,641,1357_23a,Martin_F-193,,,,0
PWA,292,641,1357_23a,Roediger_US-1113,,,,0
PWA,292,641,1357_23a,Juban_GPE-8,,,,0
PWA,292,641,1357_23a,Lenny_US-1112,,,,0
PWA,292,640,1358_1a,None_None,,,,
PWA,292,640,1358_1a,None_None,,,,
PWA,292,640,1358_1a,None_None,,,,
PWA,292,640,1358_1a,None_None,,,,
PWA,292,640,1358_2a,None_None,,,,
PWA,292,640,1358_2a,None_None,,,,
PWA,292,640,1358_2a,None_None,,,,
PWA,292,640,1358_2a,None_None,,,,
PWA,292,640,1358_3a,None_None,,,,
PWA,292,640,1358_3a,None_None,,,,
PWA,292,640,1358_3a,None_None,,,,
PWA,292,640,1358_3a,None_None,,,,
PWA,292,640,1358_4a,None_None,,,,
PWA,292,640,1358_4a,None_None,,,,
PWA,292,640,1358_4a,None_None,,,,
PWA,292,640,1358_4a,None_None,,,,
PWA,292,640,1358_5a,None_None,,,,
PWA,292,640,1358_5a,None_None,,,,
PWA,292,640,1358_5a,None_None,,,,
PWA,292,640,1358_5a,None_None,,,,
PWA,292,640,1358_6a,None_None,,,,
PWA,292,640,1358_6a,None_None,,,,
PWA,292,640,1358_6a,None_None,,,,
PWA,292,640,1358_6a,None_None,,,,
PWA,292,640,1358_7a,None_None,,,,
PWA,292,640,1358_7a,None_None,,,,
PWA,292,640,1358_7a,None_None,,,,
PWA,292,640,1358_7a,None_None,,,,
PWA,292,640,1358_8a,None_None,,,,
PWA,292,640,1358_8a,None_None,,,,
PWA,292,640,1358_8a,None_None,,,,
PWA,292,640,1358_8a,None_None,,,,
PWA,292,640,1358_9a,Andrés_E-2,,,,3
PWA,292,640,1358_9a,Howard_US-16,,,,2
PWA,292,640,1358_9a,Hauser_NC-6,,,,1
PWA,292,640,1358_9a,Zollet_I-115,,,,4
PWA,292,640,1358_10a,Sato_J-0,,,,1
PWA,292,640,1358_10a,Cropas_KC-99,,,,3
PWA,292,640,1358_10a,Ruano Moreno_E-63,,,,2
PWA,292,640,1358_10a,Ishihara_IWT-2,,,,4
PWA,292,640,1358_11a,Erpenstein_G-423,,,,2
PWA,292,640,1358_11a,Cochran_US-21,,,,1
PWA,292,640,1358_11a,Sniady_POL-1111,,,,4
PWA,292,640,1358_11a,Zoia_I-17,,,,3
PWA,292,640,1358_12a,Aukes_H-131,,,,2
PWA,292,640,1358_12a,Hunter_F-181,,,,3
PWA,292,640,1358_12a,Offringa_ARU-91,,,,1
PWA,292,640,1358_12a,Reichman_H-98,,,,4
PWA,292,640,1358_13a,Hauser_NC-6,,,,4
PWA,292,640,1358_13a,Ruano Moreno_E-63,,,,1
PWA,292,640,1358_13a,Sato_J-0,,,,2
PWA,292,640,1358_13a,Howard_US-16,,,,3
PWA,292,640,1358_14a,Cochran_US-21,,,,3
PWA,292,640,1358_14a,Aukes_H-131,,,,4
PWA,292,640,1358_14a,Offringa_ARU-91,,,,1
PWA,292,640,1358_14a,Erpenstein_G-423,,,,2
PWA,292,640,1358_15a,Ruano Moreno_E-63,,,,2
PWA,292,640,1358_15a,Erpenstein_G-423,,,,4
PWA,292,640,1358_15a,Offringa_ARU-91,,,,1
PWA,292,640,1358_15a,Sato_J-0,,,,3
PWA,279,425,1069_16a,None_None,,,,
PWA,279,425,1069_16a,None_None,,,,
PWA,279,425,1069_16a,None_None,,,,
PWA,279,425,1069_16a,None_None,,,,
PWA,279,425,1069_17a,None_None,,,,
PWA,279,425,1069_17a,None_None,,,,
PWA,279,425,1069_17a,None_None,,,,
PWA,279,425,1069_17a,None_None,,,,
PWA,279,425,1069_18a,None_None,,,,
PWA,279,425,1069_18a,None_None,,,,
PWA,279,425,1069_18a,None_None,,,,
PWA,279,425,1069_18a,None_None,,,,
PWA,279,425,1069_19a,None_None,,,,
PWA,279,425,1069_19a,None_None,,,,
PWA,279,425,1069_19a,None_None,,,,
PWA,279,425,1069_19a,None_None,,,,
PWA,279,425,1069_20a,None_None,,,,
PWA,279,425,1069_20a,None_None,,,,
PWA,279,425,1069_20a,None_None,,,,
PWA,279,425,1069_20a,None_None,,,,
PWA,279,425,1069_21a,None_None,,,,
PWA,279,425,1069_21a,None_None,,,,
PWA,279,425,1069_21a,None_None,,,,
PWA,279,425,1069_21a,None_None,,,,
PWA,279,425,1069_22a,None_None,,,,
PWA,279,425,1069_22a,None_None,,,,
PWA,279,425,1069_22a,None_None,,,,
PWA,279,425,1069_22a,None_None,,,,
PWA,279,425,1069_23a,None_None,,,,
PWA,279,425,1069_23a,None_None,,,,
PWA,279,425,1069_23a,None_None,,,,
PWA,279,425,1069_23a,None_None,,,,
PWA,279,425,1069_24a,Zollet_I-115,,,,0
PWA,279,425,1069_24a,Huvermann_NED-108,,,,0
PWA,279,425,1069_24a,Stenta_ITA-662,,,,0
PWA,279,425,1069_24a,dApolito_ITA-2501,,,,0
PWA,279,425,1069_25a,Benvenuti_I-38,,,,0
PWA,279,425,1069_25a,Bandini_ITA-613,,,,0
PWA,279,425,1069_25a,Erdil_TUR-33,,,,0
PWA,279,425,1069_25a,Brødholt_NOR-500,,,,0
PWA,279,425,1069_26a,Hunter_F-181,,,,0
PWA,279,425,1069_26a,Aukes_H-131,,,,0
PWA,279,425,1069_26a,None_None,,,,
PWA,279,425,1069_26a,None_None,,,,
PWA,279,425,1069_27a,Andrés_E-2,,,,0
PWA,279,425,1069_27a,Zoia_I-17,,,,0
PWA,279,425,1069_27a,None_None,,,,
PWA,279,425,1069_27a,None_None,,,,
PWA,279,425,1069_28a,None_None,,,,
PWA,279,425,1069_28a,None_None,,,,
PWA,279,425,1069_28a,None_None,,,,
PWA,279,425,1069_28a,None_None,,,,
PWA,279,425,1069_29a,None_None,,,,
PWA,279,425,1069_29a,None_None,,,,
PWA,279,425,1069_30a,Erpenstein_G-423,,,,0
PWA,279,425,1069_30a,None_None,,,,
PWA,279,425,1069_31a,Ruano Moreno_E-64,,,,0
PWA,279,425,1069_31a,None_None,,,,
PWA,279,425,1069_32a,Offringa_ARU-91,,,,0
PWA,279,425,1069_32a,None_None,,,,
PWA,279,425,1069_33a,Ruano Moreno_E-63,,,,0
PWA,279,425,1069_33a,None_None,,,,
PWA,279,425,1069_34a,None_None,,,,
PWA,279,425,1069_34a,None_None,,,,
PWA,279,423,1069_1a,None_None,,,,
PWA,279,423,1069_1a,None_None,,,,
PWA,279,423,1069_1a,None_None,,,,
PWA,279,423,1069_1a,None_None,,,,
PWA,279,423,1069_2a,None_None,,,,
PWA,279,423,1069_2a,None_None,,,,
PWA,279,423,1069_2a,None_None,,,,
PWA,279,423,1069_2a,None_None,,,,
PWA,279,423,1069_3a,None_None,,,,
PWA,279,423,1069_3a,None_None,,,,
PWA,279,423,1069_3a,None_None,,,,
PWA,279,423,1069_3a,None_None,,,,
PWA,279,423,1069_4a,None_None,,,,
PWA,279,423,1069_4a,None_None,,,,
PWA,279,423,1069_4a,None_None,,,,
PWA,279,423,1069_4a,None_None,,,,
PWA,279,423,1069_5a,None_None,,,,
PWA,279,423,1069_5a,None_None,,,,
PWA,279,423,1069_5a,None_None,,,,
PWA,279,423,1069_5a,None_None,,,,
PWA,279,423,1069_6a,None_None,,,,
PWA,279,423,1069_6a,None_None,,,,
PWA,279,423,1069_6a,None_None,,,,
PWA,279,423,1069_6a,None_None,,,,
PWA,279,423,1069_7a,None_None,,,,
PWA,279,423,1069_7a,None_None,,,,
PWA,279,423,1069_7a,None_None,,,,
PWA,279,423,1069_7a,None_None,,,,
PWA,279,423,1069_8a,None_None,,,,
PWA,279,423,1069_8a,None_None,,,,
PWA,279,423,1069_8a,None_None,,,,
PWA,279,423,1069_8a,None_None,,,,
PWA,279,423,1069_9a,Hunter_F-181,,,,1
PWA,279,423,1069_9a,Bandini_ITA-613,,,,4
PWA,279,423,1069_9a,Zollet_I-115,,,,3
PWA,279,423,1069_9a,Offringa_ARU-91,,,,2
PWA,279,423,1069_10a,Zoia_I-17,,,,2
PWA,279,423,1069_10a,Stenta_ITA-662,,,,3
PWA,279,423,1069_10a,Brødholt_NOR-500,,,,4
PWA,279,423,1069_10a,Ruano Moreno_E-64,,,,1
PWA,279,423,1069_11a,Andrés_E-2,,,,1
PWA,279,423,1069_11a,Benvenuti_I-38,,,,3
PWA,279,423,1069_11a,Huvermann_NED-108,,,,4
PWA,279,423,1069_11a,Erpenstein_G-423,,,,2
PWA,279,423,1069_12a,Aukes_H-131,,,,2
PWA,279,423,1069_12a,Erdil_TUR-33,,,,3
PWA,279,423,1069_12a,dApolito_ITA-2501,,,,4
PWA,279,423,1069_12a,Ruano Moreno_E-63,,,,1
PWA,279,423,1069_13a,Hunter_F-181,,,,3
PWA,279,423,1069_13a,Zoia_I-17,,,,4
PWA,279,423,1069_13a,Ruano Moreno_E-64,,,,2
PWA,279,423,1069_13a,Offringa_ARU-91,,,,1
PWA,279,423,1069_14a,Andrés_E-2,,,,3
PWA,279,423,1069_14a,Aukes_H-131,,,,4
PWA,279,423,1069_14a,Ruano Moreno_E-63,,,,1
PWA,279,423,1069_14a,Erpenstein_G-423,,,,2
PWA,279,423,1069_15a,Offringa_ARU-91,,,,2
PWA,279,423,1069_15a,Erpenstein_G-423,,,,4
PWA,279,423,1069_15a,Ruano Moreno_E-63,,,,1
PWA,279,423,1069_15a,Ruano Moreno_E-64,,,,3
PWA,275,500,1185_26a,Lesauvage_F-780,,,,2
PWA,275,500,1185_26a,Proffitt_K-800,,,,1
PWA,275,500,1185_26b,Mauch_G-103,,,,1
PWA,275,500,1185_26b,Romero Santana_E-45,,,,2
PWA,275,500,1185_27a,Jung_G-21,,,,1
PWA,275,500,1185_27a,Chapuis_E-99,,,,2
PWA,275,500,1185_27b,Ezzy_USA-1,,,,1
PWA,275,500,1185_27b,Grand-Guillot_F-585,,,,2
PWA,275,500,1185_28a,Sanllehy_CAT-1111,,,,2
PWA,275,500,1185_28a,Cappuzzo_ITA-333,,,,1
PWA,275,500,1185_28b,Sanchez_E-33,,,,1
PWA,275,500,1185_28b,Ramírez Bolaños_E-244,,,,2
PWA,275,500,1185_29a,Traversa_F-3,,,,1
PWA,275,500,1185_29a,Ishii_J-20,,,,2
PWA,275,500,1185_29b,Bjørnå_DEN-20,,,,2
PWA,275,500,1185_29b,Rydberg_S-313,,,,1
PWA,275,500,1185_30a,Noireaux_HI-101,,,,2
PWA,275,500,1185_30a,Danielsen_D-38,,,,1
PWA,275,500,1185_30b,Juban_GPE-8,,,,1
PWA,275,500,1185_30b,Vocker_F-210,,,,2
PWA,275,500,1185_31a,Testa_ITA-261,,,,2
PWA,275,500,1185_31a,Vrieswijk_NB-20,,,,1
PWA,275,500,1185_31b,Ojeda_E-211,,,,2
PWA,275,500,1185_31b,Schettewi_US-25,,,,1
PWA,275,500,1185_32a,Gil Gherardi_E-959,,,,1
PWA,275,500,1185_32a,Haggstrom_swe-7,,,,2
PWA,275,500,1185_32b,Jamaer_G-208,,,,1
PWA,275,500,1185_32b,Alba Lasheras_E-68,,,,2
PWA,275,500,1185_33a,Albert_NC-21,,,,2
PWA,275,500,1185_33a,Sugi_J-7,,,,1
PWA,275,500,1185_33b,Salmonn_G-901,,,,1
PWA,275,500,1185_33b,Arutkin_F-111,,,,2
PWA,275,500,1185_34a,Proffitt_K-800,,,,2
PWA,275,500,1185_34a,Mauch_G-103,,,,1
PWA,275,500,1185_34b,Jung_G-21,,,,1
PWA,275,500,1185_34b,Ezzy_USA-1,,,,2
PWA,275,500,1185_35a,Cappuzzo_ITA-333,,,,2
PWA,275,500,1185_35a,Sanchez_E-33,,,,1
PWA,275,500,1185_35b,Traversa_F-3,,,,1
PWA,275,500,1185_35b,Rydberg_S-313,,,,2
PWA,275,500,1185_36a,Danielsen_D-38,,,,2
PWA,275,500,1185_36a,Juban_GPE-8,,,,1
PWA,275,500,1185_36b,Vrieswijk_NB-20,,,,1
PWA,275,500,1185_36b,Schettewi_US-25,,,,2
PWA,275,500,1185_37a,Gil Gherardi_E-959,,,,1
PWA,275,500,1185_37a,Jamaer_G-208,,,,2
PWA,275,500,1185_37b,Sugi_J-7,,,,2
PWA,275,500,1185_37b,Salmonn_G-901,,,,1
PWA,275,500,1185_38a,Paré_E-334,,,,1
PWA,275,500,1185_38a,Mauch_G-103,,,,2
PWA,275,500,1185_38b,Martin_F-193,,,,1
PWA,275,500,1185_38b,Jung_G-21,,,,2
PWA,275,500,1185_39a,Swift_K-89,,,,1
PWA,275,500,1185_39a,Sanchez_E-33,,,,2
PWA,275,500,1185_39b,Pons_E-203,,,,1
PWA,275,500,1185_39b,Traversa_F-3,,,,2
PWA,275,500,1185_40a,Sanllehy_CAT-555,,,,2
PWA,275,500,1185_40a,Juban_GPE-8,,,,1
PWA,275,500,1185_40b,Van der Eyken_B-35,,,,1
PWA,275,500,1185_40b,Vrieswijk_NB-20,,,,2
PWA,275,500,1185_41a,Bruch_G-1181,,,,1
PWA,275,500,1185_41a,Gil Gherardi_E-959,,,,2
PWA,275,500,1185_41b,Denel_FRA-41,,,,1
PWA,275,500,1185_41b,Salmonn_G-901,,,,2
PWA,275,500,1185_42a,Paré_E-334,,,,1
PWA,275,500,1185_42a,Martin_F-193,,,,2
PWA,275,500,1185_42b,Swift_K-89,,,,1
PWA,275,500,1185_42b,Pons_E-203,,,,2
PWA,275,500,1185_43a,Juban_GPE-8,,,,2
PWA,275,500,1185_43a,Van der Eyken_B-35,,,,1
PWA,275,500,1185_43b,Bruch_G-1181,,,,1
PWA,275,500,1185_43b,Denel_FRA-41,,,,2
PWA,275,500,1185_44a,Stone_KA-120,,,,1
PWA,275,500,1185_44a,Paré_E-334,,,,2
PWA,275,500,1185_44b,Estredo_V-10,,,,1
PWA,275,500,1185_44b,Swift_K-89,,,,2
PWA,275,500,1185_45a,Campello_V-111,,,,1
PWA,275,500,1185_45a,Van der Eyken_B-35,,,,2
PWA,275,500,1185_45b,Lewis_K-516,,,,1
PWA,275,500,1185_45b,Bruch_G-1181,,,,2
PWA,275,500,1185_46a,Stone_KA-120,,,,1
PWA,275,500,1185_46a,Estredo_V-10,,,,2
PWA,275,500,1185_46b,Campello_V-111,,,,1
PWA,275,500,1185_46b,Lewis_K-516,,,,2
PWA,275,500,1185_47a,Stone_KA-120,,,,2
PWA,275,500,1185_47a,Campello_V-111,,,,1
PWA,275,500,1185_48a,Mussolini_E-30,,,,2
PWA,275,500,1185_48a,Campello_V-111,,,,1
PWA,275,500,1185_49a,Fernandez_E-42,,,,2
PWA,275,500,1185_49a,Campello_V-111,,,,1
PWA,275,500,1185_50a,Browne_BRA-105,,,,1
PWA,275,500,1185_50a,Campello_V-111,,,,2
PWA,275,500,1185_51a,Köster_G-44,,,,1
PWA,275,500,1185_51a,Browne_BRA-105,,,,2
PWA,275,500,1185_52a,None_None,,,,
PWA,275,500,1185_52a,None_None,,,,
PWA,275,501,1186_18a,None_None,,,,
PWA,275,501,1186_18a,None_None,,,,
PWA,275,501,1186_18b,None_None,,,,
PWA,275,501,1186_18b,None_None,,,,
PWA,275,501,1186_19a,None_None,,,,
PWA,275,501,1186_19a,None_None,,,,
PWA,275,501,1186_19b,None_None,,,,
PWA,275,501,1186_19b,None_None,,,,
PWA,275,501,1186_20a,None_None,,,,
PWA,275,501,1186_20a,None_None,,,,
PWA,275,501,1186_20b,None_None,,,,
PWA,275,501,1186_20b,None_None,,,,
PWA,275,501,1186_21a,None_None,,,,
PWA,275,501,1186_21a,None_None,,,,
PWA,275,501,1186_21b,None_None,,,,
PWA,275,501,1186_21b,None_None,,,,
PWA,275,501,1186_22a,Benvenuti_I-38,,,,2
PWA,275,501,1186_22a,Escherich_G-200,,,,1
PWA,275,501,1186_22b,None_None,,,,
PWA,275,501,1186_22b,None_None,,,,
PWA,275,501,1186_23a,Hunter_F-181,,,,2
PWA,275,501,1186_23a,Le Derff_F-605,,,,1
PWA,275,501,1186_23b,Brødholt_NOR-500,,,,1
PWA,275,501,1186_23b,Kolpikova Bala_ESP-1010,,,,2
PWA,275,501,1186_24a,Erdil_TUR-33,,,,2
PWA,275,501,1186_24a,Hilder_K-349,,,,1
PWA,275,501,1186_24b,Alonso_E-4,,,,1
PWA,275,501,1186_24b,Bang Wittrup_D-82,,,,2
PWA,275,501,1186_25a,Zoia_I-17,,,,2
PWA,275,501,1186_25a,Rieger_AUT-32,,,,1
PWA,275,501,1186_25b,Wahl_G-303,,,,1
PWA,275,501,1186_25b,De Arce_E-279,,,,2
PWA,275,501,1186_26a,Escherich_G-200,,,,2
PWA,275,501,1186_26a,Huvermann_NED-108,,,,1
PWA,275,501,1186_26b,Le Derff_F-605,,,,2
PWA,275,501,1186_26b,Brødholt_NOR-500,,,,1
PWA,275,501,1186_27a,Hilder_K-349,,,,2
PWA,275,501,1186_27a,Alonso_E-4,,,,1
PWA,275,501,1186_27b,Rieger_AUT-32,,,,2
PWA,275,501,1186_27b,Wahl_G-303,,,,1
PWA,275,501,1186_28a,Aukes_H-131,,,,2
PWA,275,501,1186_28a,Huvermann_NED-108,,,,1
PWA,275,501,1186_28b,Erpenstein_G-423,,,,1
PWA,275,501,1186_28b,Brødholt_NOR-500,,,,2
PWA,275,501,1186_29a,Bandini_ITA-613,,,,2
PWA,275,501,1186_29a,Alonso_E-4,,,,1
PWA,275,501,1186_29b,Stenta_ITA-662,,,,2
PWA,275,501,1186_29b,Wahl_G-303,,,,1
PWA,275,501,1186_30a,Huvermann_NED-108,,,,2
PWA,275,501,1186_30a,Erpenstein_G-423,,,,1
PWA,275,501,1186_30b,Alonso_E-4,,,,1
PWA,275,501,1186_30b,Wahl_G-303,,,,2
PWA,275,501,1186_31a,Erpenstein_G-423,,,,1
PWA,275,501,1186_31a,Alonso_E-4,,,,2
PWA,275,501,1186_32a,Sniady_POL-1111,,,,2
PWA,275,501,1186_32a,Erpenstein_G-423,,,,1
PWA,275,501,1186_33a,Offringa_ARU-91,,,,1
PWA,275,501,1186_33a,Erpenstein_G-423,,,,2
PWA,275,501,1186_34a,Ruano Moreno_E-63,,,,2
PWA,275,501,1186_34a,Offringa_ARU-91,,,,1
PWA,275,501,1186_35a,Ruano Moreno_E-64,,,,1
PWA,275,501,1186_35a,Offringa_ARU-91,,,,2
PWA,275,501,1186_36a,None_None,,,,
PWA,275,501,1186_36a,None_None,,,,
PWA,275,498,1186_1a,Stenta_ITA-662,,,,1
PWA,275,498,1186_1a,De Arce_E-279,,,,2
PWA,275,498,1186_1b,None_None,,,,
PWA,275,498,1186_1b,None_None,,,,
PWA,275,498,1186_2a,Rieger_AUT-32,,,,2
PWA,275,498,1186_2a,Huvermann_NED-108,,,,1
PWA,275,498,1186_2b,None_None,,,,
PWA,275,498,1186_2b,None_None,,,,
PWA,275,498,1186_3a,Bandini_ITA-613,,,,1
PWA,275,498,1186_3a,Bang Wittrup_D-82,,,,2
PWA,275,498,1186_3b,None_None,,,,
PWA,275,498,1186_3b,None_None,,,,
PWA,275,498,1186_4a,Hilder_K-349,,,,2
PWA,275,498,1186_4a,Brødholt_NOR-500,,,,1
PWA,275,498,1186_4b,None_None,,,,
PWA,275,498,1186_4b,None_None,,,,
PWA,275,498,1186_5a,Erdil_TUR-33,,,,1
PWA,275,498,1186_5a,Kolpikova Bala_ESP-0000,,,,2
PWA,275,498,1186_5b,None_None,,,,
PWA,275,498,1186_5b,None_None,,,,
PWA,275,498,1186_6a,Alonso_E-4,,,,1
PWA,275,498,1186_6a,Le Derff_F-605,,,,2
PWA,275,498,1186_6b,None_None,,,,
PWA,275,498,1186_6b,None_None,,,,
PWA,275,498,1186_7a,None_None,,,,
PWA,275,498,1186_7a,None_None,,,,
PWA,275,498,1186_7b,None_None,,,,
PWA,275,498,1186_7b,None_None,,,,
PWA,275,498,1186_8a,Escherich_G-200,,,,2
PWA,275,498,1186_8a,Wahl_G-303,,,,1
PWA,275,498,1186_8b,None_None,,,,
PWA,275,498,1186_8b,None_None,,,,
PWA,275,498,1186_9a,Stenta_ITA-662,,,,1
PWA,275,498,1186_9a,Benvenuti_I-38,,,,2
PWA,275,498,1186_9b,Huvermann_NED-108,,,,2
PWA,275,498,1186_9b,Offringa_ARU-91,,,,1
PWA,275,498,1186_10a,Bandini_ITA-613,,,,1
PWA,275,498,1186_10a,Hunter_F-181,,,,2
PWA,275,498,1186_10b,Brødholt_NOR-500,,,,2
PWA,275,498,1186_10b,Ruano Moreno_E-64,,,,1
PWA,275,498,1186_11a,Erdil_TUR-33,,,,2
PWA,275,498,1186_11a,Sniady_POL-1111,,,,1
PWA,275,498,1186_11b,Alonso_E-4,,,,2
PWA,275,498,1186_11b,Erpenstein_G-423,,,,1
PWA,275,498,1186_12a,Aukes_H-131,,,,1
PWA,275,498,1186_12a,Zoia_I-17,,,,2
PWA,275,498,1186_12b,Wahl_G-303,,,,2
PWA,275,498,1186_12b,Ruano Moreno_E-63,,,,1
PWA,275,498,1186_13a,Stenta_ITA-662,,,,2
PWA,275,498,1186_13a,Offringa_ARU-91,,,,1
PWA,275,498,1186_13b,Bandini_ITA-613,,,,2
PWA,275,498,1186_13b,Ruano Moreno_E-64,,,,1
PWA,275,498,1186_14a,Sniady_POL-1111,,,,1
PWA,275,498,1186_14a,Erpenstein_G-423,,,,2
PWA,275,498,1186_14b,Aukes_H-131,,,,2
PWA,275,498,1186_14b,Ruano Moreno_E-63,,,,1
PWA,275,498,1186_15a,Offringa_ARU-91,,,,2
PWA,275,498,1186_15a,Ruano Moreno_E-64,,,,1
PWA,275,498,1186_15b,Sniady_POL-1111,,,,2
PWA,275,498,1186_15b,Ruano Moreno_E-63,,,,1
PWA,275,498,1186_16a,Offringa_ARU-91,,,,1
PWA,275,498,1186_16a,Sniady_POL-1111,,,,2
PWA,275,498,1186_17a,Ruano Moreno_E-64,,,,1
PWA,275,498,1186_17a,Ruano Moreno_E-63,,,,2
PWA,275,499,1185_1a,Salmonn_G-901,,,,1
PWA,275,499,1185_1a,Proffitt_K-800,,,,2
PWA,275,499,1185_1b,Romero Santana_E-45,,,,2
PWA,275,499,1185_1b,Albert_NC-21,,,,1
PWA,275,499,1185_2a,Martin_F-193,,,,1
PWA,275,499,1185_2a,Chapuis_E-99,,,,2
PWA,275,499,1185_2b,Grand-Guillot_F-585,,,,2
PWA,275,499,1185_2b,Gil Gherardi_E-959,,,,1
PWA,275,499,1185_3a,Ojeda_E-211,,,,1
PWA,275,499,1185_3a,Cappuzzo_ITA-333,,,,2
PWA,275,499,1185_3b,Ramírez Bolaños_E-244,,,,2
PWA,275,499,1185_3b,Testa_ITA-261,,,,1
PWA,275,499,1185_4a,Pons_E-203,,,,1
PWA,275,499,1185_4a,Ishii_J-20,,,,2
PWA,275,499,1185_4b,Noireaux_HI-101,,,,1
PWA,275,499,1185_4b,Rydberg_S-313,,,,2
PWA,275,499,1185_5a,Danielsen_D-38,,,,2
PWA,275,499,1185_5a,Bjørnå_DEN-20,,,,1
PWA,275,499,1185_5b,Estredo_V-10,,,,1
PWA,275,499,1185_5b,Vocker_F-210,,,,2
PWA,275,499,1185_6a,Van der Eyken_B-35,,,,1
PWA,275,499,1185_6a,Vrieswijk_NB-20,,,,2
PWA,275,499,1185_6b,Sanllehy_CAT-1111,,,,1
PWA,275,499,1185_6b,Schettewi_US-25,,,,2
