source,event_id,heat_id,eventDivisionId,athleteId,score,modified_total,modifier,type,counting,total_wave,total_jump,total_points,heat_id_athleteid
PWA,338,1554_12a,758,B-5,3.38,,,Wave,Yes,3.38,7.46,10.84,1554_12a_B-5
PWA,338,1554_12a,758,B-5,2.0,,,Wave,No,3.38,7.46,10.84,1554_12a_B-5
PWA,338,1554_12a,758,B-5,3.25,,,Wave,No,3.38,7.46,10.84,1554_12a_B-5
PWA,338,1554_12a,758,B-5,0.5,,,Wave,No,3.38,7.46,10.84,1554_12a_B-5
PWA,338,1554_12a,758,B-5,1.12,,,Wave,No,3.38,7.46,10.84,1554_12a_B-5
PWA,338,1554_12a,758,B-5,3.12,,,Wave,No,3.38,7.46,10.84,1554_12a_B-5
PWA,338,1554_12a,758,B-5,4.38,,,F,Yes,3.38,7.46,10.84,1554_12a_B-5
PWA,338,1554_12a,758,B-5,2.75,,,T,No,3.38,7.46,10.84,1554_12a_B-5
PWA,338,1554_12a,758,B-5,3.08,,,T,Yes,3.38,7.46,10.84,1554_12a_B-5
PWA,338,1554_12a,758,F-181,0.5,,,Wave,No,3.12,6.38,9.5,1554_12a_F-181
PWA,338,1554_12a,758,F-181,0.5,,,Wave,No,3.12,6.38,9.5,1554_12a_F-181
PWA,338,1554_12a,758,F-181,3.12,,,Wave,Yes,3.12,6.38,9.5,1554_12a_F-181
PWA,338,1554_12a,758,F-181,1.12,,,Wave,No,3.12,6.38,9.5,1554_12a_F-181
PWA,338,1554_12a,758,F-181,3.38,,,F,No,3.12,6.38,9.5,1554_12a_F-181
PWA,338,1554_12a,758,F-181,3.88,,,F,Yes,3.12,6.38,9.5,1554_12a_F-181
PWA,338,1554_12a,758,F-181,1.88,,,F,No,3.12,6.38,9.5,1554_12a_F-181
PWA,338,1554_12a,758,F-181,0.5,,,B ,No,3.12,6.38,9.5,1554_12a_F-181
PWA,338,1554_12a,758,F-181,2.5,,,B ,Yes,3.12,6.38,9.5,1554_12a_F-181
PWA,338,1554_12a,758,F-181,0.5,,,F,No,3.12,6.38,9.5,1554_12a_F-181
PWA,338,1554_12b,758,ARU-91,5.0,,,Wave,No,6.62,11.25,17.87,1554_12b_ARU-91
PWA,338,1554_12b,758,ARU-91,0.5,,,Wave,No,6.62,11.25,17.87,1554_12b_ARU-91
PWA,338,1554_12b,758,ARU-91,1.38,,,Wave,No,6.62,11.25,17.87,1554_12b_ARU-91
PWA,338,1554_12b,758,ARU-91,4.88,,,Wave,No,6.62,11.25,17.87,1554_12b_ARU-91
PWA,338,1554_12b,758,ARU-91,6.62,,,Wave,Yes,6.62,11.25,17.87,1554_12b_ARU-91
PWA,338,1554_12b,758,ARU-91,4.12,,,Wave,No,6.62,11.25,17.87,1554_12b_ARU-91
PWA,338,1554_12b,758,ARU-91,5.75,,,P,Yes,6.62,11.25,17.87,1554_12b_ARU-91
PWA,338,1554_12b,758,ARU-91,5.5,,,F,Yes,6.62,11.25,17.87,1554_12b_ARU-91
PWA,338,1554_12b,758,F-293,2.75,,,Wave,Yes,2.75,5.12,7.87,1554_12b_F-293
PWA,338,1554_12b,758,F-293,0.5,,,Wave,No,2.75,5.12,7.87,1554_12b_F-293
PWA,338,1554_12b,758,F-293,1.12,,,Wave,No,2.75,5.12,7.87,1554_12b_F-293
PWA,338,1554_12b,758,F-293,1.38,,,Wave,No,2.75,5.12,7.87,1554_12b_F-293
PWA,338,1554_12b,758,F-293,0.5,,,Wave,No,2.75,5.12,7.87,1554_12b_F-293
PWA,338,1554_12b,758,F-293,4.12,,,F,Yes,2.75,5.12,7.87,1554_12b_F-293
PWA,338,1554_12b,758,F-293,0.5,,,P,No,2.75,5.12,7.87,1554_12b_F-293
PWA,338,1554_12b,758,F-293,0.5,,,P,No,2.75,5.12,7.87,1554_12b_F-293
PWA,338,1554_12b,758,F-293,1.0,,,T,Yes,2.75,5.12,7.87,1554_12b_F-293
PWA,338,1554_13a,758,POL-1111,3.88,,,Wave,Yes,3.88,7.12,11.0,1554_13a_POL-1111
PWA,338,1554_13a,758,POL-1111,2.0,,,Wave,No,3.88,7.12,11.0,1554_13a_POL-1111
PWA,338,1554_13a,758,POL-1111,3.38,,,F,No,3.88,7.12,11.0,1554_13a_POL-1111
PWA,338,1554_13a,758,POL-1111,0.5,,,P,No,3.88,7.12,11.0,1554_13a_POL-1111
PWA,338,1554_13a,758,POL-1111,3.5,,,F,No,3.88,7.12,11.0,1554_13a_POL-1111
PWA,338,1554_13a,758,POL-1111,5.12,,,F,Yes,3.88,7.12,11.0,1554_13a_POL-1111
PWA,338,1554_13a,758,POL-1111,2.0,,,T,Yes,3.88,7.12,11.0,1554_13a_POL-1111
PWA,338,1554_13a,758,POL-1111,0.5,,,F,No,3.88,7.12,11.0,1554_13a_POL-1111
PWA,338,1554_13a,758,E-286,3.88,,,Wave,Yes,3.88,5.74,9.62,1554_13a_E-286
PWA,338,1554_13a,758,E-286,0.5,,,Wave,No,3.88,5.74,9.62,1554_13a_E-286
PWA,338,1554_13a,758,E-286,4.12,,,F,Yes,3.88,5.74,9.62,1554_13a_E-286
PWA,338,1554_13a,758,E-286,0.5,,,T,No,3.88,5.74,9.62,1554_13a_E-286
PWA,338,1554_13a,758,E-286,0.5,,,B ,No,3.88,5.74,9.62,1554_13a_E-286
PWA,338,1554_13a,758,E-286,1.62,,,T,Yes,3.88,5.74,9.62,1554_13a_E-286
PWA,338,1554_13a,758,E-286,3.75,,,F,No,3.88,5.74,9.62,1554_13a_E-286
PWA,338,1554_13a,758,E-286,0.5,,,F,No,3.88,5.74,9.62,1554_13a_E-286
PWA,338,1554_13a,758,E-286,1.5,,,T,No,3.88,5.74,9.62,1554_13a_E-286
PWA,338,1554_13b,758,E-64,6.0,,,Wave,Yes,6.0,12.12,18.12,1554_13b_E-64
PWA,338,1554_13b,758,E-64,2.12,,,Wave,No,6.0,12.12,18.12,1554_13b_E-64
PWA,338,1554_13b,758,E-64,3.0,,,Wave,No,6.0,12.12,18.12,1554_13b_E-64
PWA,338,1554_13b,758,E-64,3.0,,,Wave,No,6.0,12.12,18.12,1554_13b_E-64
PWA,338,1554_13b,758,E-64,0.5,,,Wave,No,6.0,12.12,18.12,1554_13b_E-64
PWA,338,1554_13b,758,E-64,5.38,,,Wave,No,6.0,12.12,18.12,1554_13b_E-64
PWA,338,1554_13b,758,E-64,3.12,,,Wave,No,6.0,12.12,18.12,1554_13b_E-64
PWA,338,1554_13b,758,E-64,0.5,,,B ,No,6.0,12.12,18.12,1554_13b_E-64
PWA,338,1554_13b,758,E-64,4.5,,,F,No,6.0,12.12,18.12,1554_13b_E-64
PWA,338,1554_13b,758,E-64,7.0,,,B ,No,6.0,12.12,18.12,1554_13b_E-64
PWA,338,1554_13b,758,E-64,0.5,,,B ,No,6.0,12.12,18.12,1554_13b_E-64
PWA,338,1554_13b,758,E-64,5.12,,,F,Yes,6.0,12.12,18.12,1554_13b_E-64
PWA,338,1554_13b,758,E-64,7.0,,,B ,Yes,6.0,12.12,18.12,1554_13b_E-64
PWA,338,1554_13b,758,E-737,2.38,,,Wave,Yes,2.38,3.62,6.0,1554_13b_E-737
PWA,338,1554_13b,758,E-737,2.0,,,Wave,No,2.38,3.62,6.0,1554_13b_E-737
PWA,338,1554_13b,758,E-737,0.5,,,B ,No,2.38,3.62,6.0,1554_13b_E-737
PWA,338,1554_13b,758,E-737,1.5,,,F,No,2.38,3.62,6.0,1554_13b_E-737
PWA,338,1554_13b,758,E-737,3.12,,,F,Yes,2.38,3.62,6.0,1554_13b_E-737
PWA,338,1554_13b,758,E-737,0.5,,,B ,No,2.38,3.62,6.0,1554_13b_E-737
PWA,338,1554_13b,758,E-737,0.5,,,B ,Yes,2.38,3.62,6.0,1554_13b_E-737
PWA,338,1554_14a,758,E-63,3.25,,,Wave,No,4.25,13.0,17.25,1554_14a_E-63
PWA,338,1554_14a,758,E-63,4.25,,,Wave,Yes,4.25,13.0,17.25,1554_14a_E-63
PWA,338,1554_14a,758,E-63,2.75,,,Wave,No,4.25,13.0,17.25,1554_14a_E-63
PWA,338,1554_14a,758,E-63,2.0,,,Wave,No,4.25,13.0,17.25,1554_14a_E-63
PWA,338,1554_14a,758,E-63,3.12,,,Wave,No,4.25,13.0,17.25,1554_14a_E-63
PWA,338,1554_14a,758,E-63,4.0,,,F,No,4.25,13.0,17.25,1554_14a_E-63
PWA,338,1554_14a,758,E-63,7.62,,,B ,Yes,4.25,13.0,17.25,1554_14a_E-63
PWA,338,1554_14a,758,E-63,5.25,,,F,No,4.25,13.0,17.25,1554_14a_E-63
PWA,338,1554_14a,758,E-63,5.38,,,F,Yes,4.25,13.0,17.25,1554_14a_E-63
PWA,338,1554_14a,758,G-423,0.5,,,Wave,No,2.88,11.5,14.38,1554_14a_G-423
PWA,338,1554_14a,758,G-423,2.38,,,Wave,No,2.88,11.5,14.38,1554_14a_G-423
PWA,338,1554_14a,758,G-423,2.88,,,Wave,Yes,2.88,11.5,14.38,1554_14a_G-423
PWA,338,1554_14a,758,G-423,0.5,,,Wave,No,2.88,11.5,14.38,1554_14a_G-423
PWA,338,1554_14a,758,G-423,2.25,,,Wave,No,2.88,11.5,14.38,1554_14a_G-423
PWA,338,1554_14a,758,G-423,0.5,,,Wave,No,2.88,11.5,14.38,1554_14a_G-423
PWA,338,1554_14a,758,G-423,0.5,,,F,No,2.88,11.5,14.38,1554_14a_G-423
PWA,338,1554_14a,758,G-423,6.0,,,F,Yes,2.88,11.5,14.38,1554_14a_G-423
PWA,338,1554_14a,758,G-423,4.38,,,P,No,2.88,11.5,14.38,1554_14a_G-423
PWA,338,1554_14a,758,G-423,5.0,,,P,No,2.88,11.5,14.38,1554_14a_G-423
PWA,338,1554_14a,758,G-423,5.5,,,P,Yes,2.88,11.5,14.38,1554_14a_G-423
PWA,338,1554_14b,758,ARU-91,4.88,,,Wave,Yes,4.88,12.13,17.01,1554_14b_ARU-91
PWA,338,1554_14b,758,ARU-91,2.5,,,Wave,No,4.88,12.13,17.01,1554_14b_ARU-91
PWA,338,1554_14b,758,ARU-91,1.25,,,Wave,No,4.88,12.13,17.01,1554_14b_ARU-91
PWA,338,1554_14b,758,ARU-91,4.62,,,Wave,No,4.88,12.13,17.01,1554_14b_ARU-91
PWA,338,1554_14b,758,ARU-91,4.25,,,Wave,No,4.88,12.13,17.01,1554_14b_ARU-91
PWA,338,1554_14b,758,ARU-91,0.5,,,Wave,No,4.88,12.13,17.01,1554_14b_ARU-91
PWA,338,1554_14b,758,ARU-91,4.5,,,Wave,No,4.88,12.13,17.01,1554_14b_ARU-91
PWA,338,1554_14b,758,ARU-91,0.5,,,Wave,No,4.88,12.13,17.01,1554_14b_ARU-91
PWA,338,1554_14b,758,ARU-91,6.25,,,P,Yes,4.88,12.13,17.01,1554_14b_ARU-91
PWA,338,1554_14b,758,ARU-91,5.88,,,F,Yes,4.88,12.13,17.01,1554_14b_ARU-91
PWA,338,1554_14b,758,ARU-91,5.5,,,P,No,4.88,12.13,17.01,1554_14b_ARU-91
PWA,338,1554_14b,758,ARU-91,5.62,,,B ,No,4.88,12.13,17.01,1554_14b_ARU-91
PWA,338,1554_14b,758,B-5,2.62,,,Wave,No,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_14b,758,B-5,3.75,,,Wave,Yes,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_14b,758,B-5,2.62,,,Wave,No,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_14b,758,B-5,3.12,,,Wave,No,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_14b,758,B-5,2.62,,,Wave,No,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_14b,758,B-5,2.5,,,Wave,No,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_14b,758,B-5,1.25,,,Wave,No,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_14b,758,B-5,4.12,,,F,Yes,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_14b,758,B-5,0.88,,,T,No,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_14b,758,B-5,1.5,,,T,No,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_14b,758,B-5,0.5,,,B ,No,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_14b,758,B-5,2.0,,,T,Yes,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_14b,758,B-5,0.62,,,T,No,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_14b,758,B-5,0.5,,,B ,No,3.75,6.12,9.87,1554_14b_B-5
PWA,338,1554_15a,758,E-64,2.75,,,Wave,No,2.88,13.0,15.88,1554_15a_E-64
PWA,338,1554_15a,758,E-64,2.88,,,Wave,Yes,2.88,13.0,15.88,1554_15a_E-64
PWA,338,1554_15a,758,E-64,2.38,,,Wave,No,2.88,13.0,15.88,1554_15a_E-64
PWA,338,1554_15a,758,E-64,2.5,,,Wave,No,2.88,13.0,15.88,1554_15a_E-64
PWA,338,1554_15a,758,E-64,2.75,,,Wave,No,2.88,13.0,15.88,1554_15a_E-64
PWA,338,1554_15a,758,E-64,0.5,,,Wave,No,2.88,13.0,15.88,1554_15a_E-64
PWA,338,1554_15a,758,E-64,1.25,,,Wave,No,2.88,13.0,15.88,1554_15a_E-64
PWA,338,1554_15a,758,E-64,6.62,,,B ,Yes,2.88,13.0,15.88,1554_15a_E-64
PWA,338,1554_15a,758,E-64,6.38,,,F,Yes,2.88,13.0,15.88,1554_15a_E-64
PWA,338,1554_15a,758,E-64,0.5,,,B ,No,2.88,13.0,15.88,1554_15a_E-64
PWA,338,1554_15a,758,E-64,5.88,,,F,No,2.88,13.0,15.88,1554_15a_E-64
PWA,338,1554_15a,758,E-64,4.62,,,B ,No,2.88,13.0,15.88,1554_15a_E-64
PWA,338,1554_15a,758,POL-1111,0.75,,,Wave,No,2.12,11.38,13.5,1554_15a_POL-1111
PWA,338,1554_15a,758,POL-1111,2.12,,,Wave,Yes,2.12,11.38,13.5,1554_15a_POL-1111
PWA,338,1554_15a,758,POL-1111,1.12,,,Wave,No,2.12,11.38,13.5,1554_15a_POL-1111
PWA,338,1554_15a,758,POL-1111,1.88,,,Wave,No,2.12,11.38,13.5,1554_15a_POL-1111
PWA,338,1554_15a,758,POL-1111,5.88,,,B ,Yes,2.12,11.38,13.5,1554_15a_POL-1111
PWA,338,1554_15a,758,POL-1111,5.5,,,F,Yes,2.12,11.38,13.5,1554_15a_POL-1111
PWA,338,1554_15a,758,POL-1111,2.38,,,F,No,2.12,11.38,13.5,1554_15a_POL-1111
PWA,338,1554_15a,758,POL-1111,4.38,,,B ,No,2.12,11.38,13.5,1554_15a_POL-1111
PWA,338,1554_15b,758,ARU-91,2.5,,,Wave,No,4.0,14.26,18.26,1554_15b_ARU-91
PWA,338,1554_15b,758,ARU-91,4.0,,,Wave,Yes,4.0,14.26,18.26,1554_15b_ARU-91
PWA,338,1554_15b,758,ARU-91,3.5,,,Wave,No,4.0,14.26,18.26,1554_15b_ARU-91
PWA,338,1554_15b,758,ARU-91,2.38,,,Wave,No,4.0,14.26,18.26,1554_15b_ARU-91
PWA,338,1554_15b,758,ARU-91,3.12,,,Wave,No,4.0,14.26,18.26,1554_15b_ARU-91
PWA,338,1554_15b,758,ARU-91,6.88,,,F,Yes,4.0,14.26,18.26,1554_15b_ARU-91
PWA,338,1554_15b,758,ARU-91,6.0,,,P,No,4.0,14.26,18.26,1554_15b_ARU-91
PWA,338,1554_15b,758,ARU-91,7.38,,,B ,Yes,4.0,14.26,18.26,1554_15b_ARU-91
PWA,338,1554_15b,758,E-63,2.88,,,Wave,No,3.38,12.5,15.88,1554_15b_E-63
PWA,338,1554_15b,758,E-63,3.38,,,Wave,Yes,3.38,12.5,15.88,1554_15b_E-63
PWA,338,1554_15b,758,E-63,2.88,,,Wave,No,3.38,12.5,15.88,1554_15b_E-63
PWA,338,1554_15b,758,E-63,6.0,,,F,Yes,3.38,12.5,15.88,1554_15b_E-63
PWA,338,1554_15b,758,E-63,6.5,,,B ,Yes,3.38,12.5,15.88,1554_15b_E-63
PWA,338,1554_15b,758,E-63,0.5,,,F,No,3.38,12.5,15.88,1554_15b_E-63
PWA,338,1554_16a,758,E-63,3.38,,,Wave,Yes,3.38,11.62,15.0,1554_16a_E-63
PWA,338,1554_16a,758,E-63,2.62,,,Wave,No,3.38,11.62,15.0,1554_16a_E-63
PWA,338,1554_16a,758,E-63,2.25,,,Wave,No,3.38,11.62,15.0,1554_16a_E-63
PWA,338,1554_16a,758,E-63,5.12,,,F,Yes,3.38,11.62,15.0,1554_16a_E-63
PWA,338,1554_16a,758,E-63,0.5,,,B ,No,3.38,11.62,15.0,1554_16a_E-63
PWA,338,1554_16a,758,E-63,2.88,,,B ,No,3.38,11.62,15.0,1554_16a_E-63
PWA,338,1554_16a,758,E-63,6.5,,,B ,Yes,3.38,11.62,15.0,1554_16a_E-63
PWA,338,1554_16a,758,POL-1111,3.25,,,Wave,Yes,3.25,6.0,9.25,1554_16a_POL-1111
PWA,338,1554_16a,758,POL-1111,0.5,,,Wave,No,3.25,6.0,9.25,1554_16a_POL-1111
PWA,338,1554_16a,758,POL-1111,1.5,,,Wave,No,3.25,6.0,9.25,1554_16a_POL-1111
PWA,338,1554_16a,758,POL-1111,0.75,,,B ,No,3.25,6.0,9.25,1554_16a_POL-1111
PWA,338,1554_16a,758,POL-1111,3.62,,,F,Yes,3.25,6.0,9.25,1554_16a_POL-1111
PWA,338,1554_16a,758,POL-1111,2.62,,,F,No,3.25,6.0,9.25,1554_16a_POL-1111
PWA,338,1554_16a,758,POL-1111,2.38,,,B ,Yes,3.25,6.0,9.25,1554_16a_POL-1111
PWA,338,1554_16a,758,POL-1111,0.5,,,B ,No,3.25,6.0,9.25,1554_16a_POL-1111
PWA,338,1554_17a,758,E-64,3.75,,,Wave,No,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,1.25,,,Wave,No,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,1.5,,,Wave,No,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,2.75,,,Wave,No,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,4.5,,,Wave,Yes,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,3.88,,,F,No,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,0.5,,,B ,No,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,4.75,,,B ,No,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,4.75,,,B ,No,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,5.88,,,B ,Yes,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,0.5,,,B ,No,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,4.0,,,F,No,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,4.38,,,F,No,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,4.38,,,F,No,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,4.0,,,B ,No,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,E-64,5.88,,,F,Yes,4.5,11.76,16.26,1554_17a_E-64
PWA,338,1554_17a,758,ARU-91,0.5,,,Wave,No,3.5,11.0,14.5,1554_17a_ARU-91
PWA,338,1554_17a,758,ARU-91,1.5,,,Wave,No,3.5,11.0,14.5,1554_17a_ARU-91
PWA,338,1554_17a,758,ARU-91,1.12,,,Wave,No,3.5,11.0,14.5,1554_17a_ARU-91
PWA,338,1554_17a,758,ARU-91,2.62,,,Wave,No,3.5,11.0,14.5,1554_17a_ARU-91
PWA,338,1554_17a,758,ARU-91,3.5,,,Wave,Yes,3.5,11.0,14.5,1554_17a_ARU-91
PWA,338,1554_17a,758,ARU-91,0.5,,,Wave,No,3.5,11.0,14.5,1554_17a_ARU-91
PWA,338,1554_17a,758,ARU-91,0.5,,,Wave,No,3.5,11.0,14.5,1554_17a_ARU-91
PWA,338,1554_17a,758,ARU-91,4.38,,,F,Yes,3.5,11.0,14.5,1554_17a_ARU-91
PWA,338,1554_17a,758,ARU-91,0.5,,,P,No,3.5,11.0,14.5,1554_17a_ARU-91
PWA,338,1554_17a,758,ARU-91,6.62,,,B ,Yes,3.5,11.0,14.5,1554_17a_ARU-91
PWA,338,1551_26a,759,E-45,4.25,,,Wave,No,5.62,9.88,15.5,1551_26a_E-45
PWA,338,1551_26a,759,E-45,5.62,,,Wave,Yes,5.62,9.88,15.5,1551_26a_E-45
PWA,338,1551_26a,759,E-45,2.38,,,Wave,No,5.62,9.88,15.5,1551_26a_E-45
PWA,338,1551_26a,759,E-45,3.38,,,B ,No,5.62,9.88,15.5,1551_26a_E-45
PWA,338,1551_26a,759,E-45,4.5,,,F,No,5.62,9.88,15.5,1551_26a_E-45
PWA,338,1551_26a,759,E-45,5.0,,,B ,Yes,5.62,9.88,15.5,1551_26a_E-45
PWA,338,1551_26a,759,E-45,4.88,,,F,Yes,5.62,9.88,15.5,1551_26a_E-45
PWA,338,1551_26a,759,G-141,2.25,,,Wave,Yes,2.25,5.5,7.75,1551_26a_G-141
PWA,338,1551_26a,759,G-141,1.5,,,Wave,No,2.25,5.5,7.75,1551_26a_G-141
PWA,338,1551_26a,759,G-141,3.5,,,B ,Yes,2.25,5.5,7.75,1551_26a_G-141
PWA,338,1551_26a,759,G-141,0.5,,,B ,No,2.25,5.5,7.75,1551_26a_G-141
PWA,338,1551_26a,759,G-141,2.0,,,F,Yes,2.25,5.5,7.75,1551_26a_G-141
PWA,338,1551_26b,759,E-203,2.0,,,Wave,No,6.25,12.87,19.12,1551_26b_E-203
PWA,338,1551_26b,759,E-203,0.5,,,Wave,No,6.25,12.87,19.12,1551_26b_E-203
PWA,338,1551_26b,759,E-203,5.75,,,Wave,No,6.25,12.87,19.12,1551_26b_E-203
PWA,338,1551_26b,759,E-203,0.75,,,Wave,No,6.25,12.87,19.12,1551_26b_E-203
PWA,338,1551_26b,759,E-203,0.5,,,Wave,No,6.25,12.87,19.12,1551_26b_E-203
PWA,338,1551_26b,759,E-203,6.25,,,Wave,Yes,6.25,12.87,19.12,1551_26b_E-203
PWA,338,1551_26b,759,E-203,4.88,,,B ,No,6.25,12.87,19.12,1551_26b_E-203
PWA,338,1551_26b,759,E-203,3.5,,,F,No,6.25,12.87,19.12,1551_26b_E-203
PWA,338,1551_26b,759,E-203,5.75,,,F,Yes,6.25,12.87,19.12,1551_26b_E-203
PWA,338,1551_26b,759,E-203,7.12,,,2xF,Yes,6.25,12.87,19.12,1551_26b_E-203
PWA,338,1551_26b,759,J-39,2.5,,,Wave,Yes,2.5,4.25,6.75,1551_26b_J-39
PWA,338,1551_26b,759,J-39,1.12,,,Wave,No,2.5,4.25,6.75,1551_26b_J-39
PWA,338,1551_26b,759,J-39,2.0,,,Wave,No,2.5,4.25,6.75,1551_26b_J-39
PWA,338,1551_26b,759,J-39,1.75,,,Wave,No,2.5,4.25,6.75,1551_26b_J-39
PWA,338,1551_26b,759,J-39,1.0,,,Wave,No,2.5,4.25,6.75,1551_26b_J-39
PWA,338,1551_26b,759,J-39,0.5,,,B ,Yes,2.5,4.25,6.75,1551_26b_J-39
PWA,338,1551_26b,759,J-39,0.5,,,2xF,No,2.5,4.25,6.75,1551_26b_J-39
PWA,338,1551_26b,759,J-39,0.5,,,B ,No,2.5,4.25,6.75,1551_26b_J-39
PWA,338,1551_26b,759,J-39,0.5,,,B ,No,2.5,4.25,6.75,1551_26b_J-39
PWA,338,1551_26b,759,J-39,3.75,,,F,Yes,2.5,4.25,6.75,1551_26b_J-39
PWA,338,1551_27a,759,G-103,4.0,,,Wave,No,5.0,7.5,12.5,1551_27a_G-103
PWA,338,1551_27a,759,G-103,3.12,,,Wave,No,5.0,7.5,12.5,1551_27a_G-103
PWA,338,1551_27a,759,G-103,1.88,,,Wave,No,5.0,7.5,12.5,1551_27a_G-103
PWA,338,1551_27a,759,G-103,2.88,,,Wave,No,5.0,7.5,12.5,1551_27a_G-103
PWA,338,1551_27a,759,G-103,4.88,,,Wave,No,5.0,7.5,12.5,1551_27a_G-103
PWA,338,1551_27a,759,G-103,5.0,,,Wave,Yes,5.0,7.5,12.5,1551_27a_G-103
PWA,338,1551_27a,759,G-103,0.5,,,Wave,No,5.0,7.5,12.5,1551_27a_G-103
PWA,338,1551_27a,759,G-103,3.5,,,Wave,No,5.0,7.5,12.5,1551_27a_G-103
PWA,338,1551_27a,759,G-103,3.12,,,F,Yes,5.0,7.5,12.5,1551_27a_G-103
PWA,338,1551_27a,759,G-103,4.25,,,B ,No,5.0,7.5,12.5,1551_27a_G-103
PWA,338,1551_27a,759,G-103,3.0,,,F,No,5.0,7.5,12.5,1551_27a_G-103
PWA,338,1551_27a,759,G-103,4.38,,,B ,Yes,5.0,7.5,12.5,1551_27a_G-103
PWA,338,1551_27a,759,G-103,2.5,,,B ,No,5.0,7.5,12.5,1551_27a_G-103
PWA,338,1551_27a,759,E-0,1.25,,,Wave,No,2.75,6.74,9.49,1551_27a_E-0
PWA,338,1551_27a,759,E-0,1.25,,,Wave,No,2.75,6.74,9.49,1551_27a_E-0
PWA,338,1551_27a,759,E-0,2.75,,,Wave,Yes,2.75,6.74,9.49,1551_27a_E-0
PWA,338,1551_27a,759,E-0,3.12,,,F,Yes,2.75,6.74,9.49,1551_27a_E-0
PWA,338,1551_27a,759,E-0,0.5,,,B ,No,2.75,6.74,9.49,1551_27a_E-0
PWA,338,1551_27a,759,E-0,0.5,,,F,No,2.75,6.74,9.49,1551_27a_E-0
PWA,338,1551_27a,759,E-0,0.5,,,F,No,2.75,6.74,9.49,1551_27a_E-0
PWA,338,1551_27a,759,E-0,3.62,,,P,Yes,2.75,6.74,9.49,1551_27a_E-0
PWA,338,1551_27a,759,E-0,3.0,,,CR,No,2.75,6.74,9.49,1551_27a_E-0
PWA,338,1551_27a,759,E-0,2.88,,,T,No,2.75,6.74,9.49,1551_27a_E-0
PWA,338,1551_27a,759,E-0,0.5,,,CR,No,2.75,6.74,9.49,1551_27a_E-0
PWA,338,1551_27a,759,E-0,3.12,,,F,No,2.75,6.74,9.49,1551_27a_E-0
PWA,338,1551_27b,759,J-27,3.25,,,Wave,No,4.12,8.37,12.49,1551_27b_J-27
PWA,338,1551_27b,759,J-27,4.12,,,Wave,Yes,4.12,8.37,12.49,1551_27b_J-27
PWA,338,1551_27b,759,J-27,4.25,,,P,Yes,4.12,8.37,12.49,1551_27b_J-27
PWA,338,1551_27b,759,J-27,0.5,,,B ,No,4.12,8.37,12.49,1551_27b_J-27
PWA,338,1551_27b,759,J-27,4.12,,,F,Yes,4.12,8.37,12.49,1551_27b_J-27
PWA,338,1551_27b,759,J-27,0.5,,,B ,No,4.12,8.37,12.49,1551_27b_J-27
PWA,338,1551_27b,759,J-27,0.5,,,B ,No,4.12,8.37,12.49,1551_27b_J-27
PWA,338,1551_27b,759,J-27,2.62,,,F,No,4.12,8.37,12.49,1551_27b_J-27
PWA,338,1551_27b,759,J-27,0.62,,,F,No,4.12,8.37,12.49,1551_27b_J-27
PWA,338,1551_27b,759,J-27,3.38,,,F,No,4.12,8.37,12.49,1551_27b_J-27
PWA,338,1551_27b,759,F-67,2.75,,,Wave,Yes,2.75,3.88,6.63,1551_27b_F-67
PWA,338,1551_27b,759,F-67,0.62,,,Wave,No,2.75,3.88,6.63,1551_27b_F-67
PWA,338,1551_27b,759,F-67,1.12,,,Wave,No,2.75,3.88,6.63,1551_27b_F-67
