source,event_id,eventDivisionId,heat_id,athleteId,result_total,winBy,needs,place,heat_id_athleteid
PWA,328,711,1476_47a,BRA-105,,,,1.0,1476_47a_BRA-105
PWA,328,711,1476_48a,F-3,,,,2.0,1476_48a_F-3
PWA,328,711,1476_48a,BRA-105,,,,1.0,1476_48a_BRA-105
PWA,328,711,1476_49a,V-111,,,,2.0,1476_49a_V-111
PWA,328,711,1476_49a,BRA-105,,,,1.0,1476_49a_BRA-105
PWA,328,711,1476_50a,E-42,,,,2.0,1476_50a_E-42
PWA,328,711,1476_50a,BRA-105,,,,1.0,1476_50a_BRA-105
PWA,328,711,1476_51a,G-44,,,,1.0,1476_51a_G-44
PWA,328,711,1476_51a,BRA-105,,,,2.0,1476_51a_BRA-105
PWA,328,711,1476_52a,None,,,,,1476_52a_None
PWA,328,711,1476_52a,None,,,,,1476_52a_None
PWA,328,708,1476_1a,E-203,,,,1.0,1476_1a_E-203
PWA,328,708,1476_1a,DEN-134,,,,2.0,1476_1a_DEN-134
PWA,328,708,1476_1b,F-258,,,,1.0,1476_1b_F-258
PWA,328,708,1476_1b,E-41,,,,2.0,1476_1b_E-41
PWA,328,708,1476_2a,G-103,,,,1.0,1476_2a_G-103
PWA,328,708,1476_2a,E-51,,,,2.0,1476_2a_E-510
PWA,328,708,1476_2b,Pol-111,,,,2.0,1476_2b_Pol-111
PWA,328,708,1476_2b,E-45,,,,1.0,1476_2b_E-45
PWA,328,708,1476_3a,J-20,,,,1.0,1476_3a_J-20
PWA,328,708,1476_3a,S-141,,,,2.0,1476_3a_S-141
PWA,328,708,1476_3b,NC-21,,,,1.0,1476_3b_NC-21
PWA,328,708,1476_3b,G-45,,,,2.0,1476_3b_G-45
PWA,328,708,1476_4a,E-95,,,,1.0,1476_4a_E-95
PWA,328,708,1476_4a,J-27,,,,2.0,1476_4a_J-27
PWA,328,708,1476_4b,F-585,,,,1.0,1476_4b_F-585
PWA,328,708,1476_4b,G-878,,,,2.0,1476_4b_G-878
PWA,328,708,1476_5a,J-7,,,,1.0,1476_5a_J-7
PWA,328,708,1476_5a,BR-44,,,,2.0,1476_5a_BR-44
PWA,328,708,1476_5b,E-244,,,,2.0,1476_5b_E-244
PWA,328,708,1476_5b,F-67,,,,1.0,1476_5b_F-67
PWA,328,708,1476_6a,F-85,,,,2.0,1476_6a_F-85
PWA,328,708,1476_6a,CAT-555,,,,1.0,1476_6a_CAT-555
PWA,328,708,1476_6b,E-11,,,,1.0,1476_6b_E-11
PWA,328,708,1476_6b,F-47,,,,2.0,1476_6b_F-47
PWA,328,708,1476_7a,F-780,,,,1.0,1476_7a_F-780
PWA,328,708,1476_7a,ISR-13,,,,2.0,1476_7a_ISR-13
PWA,328,708,1476_7b,F-7,,,,1.0,1476_7b_F-7
PWA,328,708,1476_7b,G-21,,,,2.0,1476_7b_G-21
PWA,328,708,1476_8a,E-33,,,,1.0,1476_8a_E-33
PWA,328,708,1476_8a,K-90,,,,2.0,1476_8a_K-579
PWA,328,708,1476_8b,E-255,,,,1.0,1476_8b_E-255
PWA,328,708,1476_8b,B-292,,,,2.0,1476_8b_B-292
PWA,328,708,1476_9a,FRA-41,,,,2.0,1476_9a_FRA-41
PWA,328,708,1476_9a,E-203,,,,1.0,1476_9a_E-203
PWA,328,708,1476_9b,F-3,,,,1.0,1476_9b_F-3
PWA,328,708,1476_9b,F-258,,,,2.0,1476_9b_F-258
PWA,328,708,1476_10a,E-959,,,,1.0,1476_10a_E-959
PWA,328,708,1476_10a,G-103,,,,2.0,1476_10a_G-103
PWA,328,708,1476_10b,BRA-105,,,,1.0,1476_10b_BRA-105
PWA,328,708,1476_10b,E-45,,,,2.0,1476_10b_E-45
PWA,328,708,1476_11a,G-901,,,,1.0,1476_11a_G-901
PWA,328,708,1476_11a,J-20,,,,2.0,1476_11a_J-20
PWA,328,708,1476_11b,E-334,,,,1.0,1476_11b_E-334
PWA,328,708,1476_11b,NC-21,,,,2.0,1476_11b_NC-21
PWA,328,708,1476_12a,B-35,,,,1.0,1476_12a_B-35
PWA,328,708,1476_12a,E-95,,,,2.0,1476_12a_E-95
PWA,328,708,1476_12b,G-44,,,,1.0,1476_12b_G-44
PWA,328,708,1476_12b,F-585,,,,2.0,1476_12b_F-585
PWA,328,708,1476_13a,USA-1,,,,2.0,1476_13a_USA-1
PWA,328,708,1476_13a,J-7,,,,1.0,1476_13a_J-7
PWA,328,708,1476_13b,E-42,,,,1.0,1476_13b_E-42
PWA,328,708,1476_13b,F-67,,,,2.0,1476_13b_F-67
PWA,328,708,1476_14a,HI-101,,,,1.0,1476_14a_HI-101
PWA,328,708,1476_14a,CAT-555,,,,2.0,1476_14a_CAT-555
PWA,328,708,1476_14b,F-193,,,,2.0,1476_14b_F-193
PWA,328,708,1476_14b,E-11,,,,1.0,1476_14b_E-11
PWA,328,708,1476_15a,K-89,,,,1.0,1476_15a_K-89
PWA,328,708,1476_15a,F-780,,,,2.0,1476_15a_F-780
PWA,328,708,1476_15b,G-208,,,,1.0,1476_15b_G-208
PWA,328,708,1476_15b,F-7,,,,2.0,1476_15b_F-7
PWA,328,708,1476_16a,E-99,,,,1.0,1476_16a_E-99
PWA,328,708,1476_16a,E-33,,,,2.0,1476_16a_E-33
PWA,328,708,1476_16b,V-111,,,,1.0,1476_16b_V-111
PWA,328,708,1476_16b,E-255,,,,2.0,1476_16b_E-255
PWA,328,708,1476_17a,E-203,,,,2.0,1476_17a_E-203
PWA,328,708,1476_17a,F-3,,,,1.0,1476_17a_F-3
PWA,328,708,1476_17b,E-959,,,,2.0,1476_17b_E-959
PWA,328,708,1476_17b,BRA-105,,,,1.0,1476_17b_BRA-105
PWA,328,708,1476_18a,G-901,,,,2.0,1476_18a_G-901
PWA,328,708,1476_18a,E-334,,,,1.0,1476_18a_E-334
PWA,328,708,1476_18b,B-35,,,,2.0,1476_18b_B-35
PWA,328,708,1476_18b,G-44,,,,1.0,1476_18b_G-44
PWA,328,708,1476_19a,J-7,,,,2.0,1476_19a_J-7
PWA,328,708,1476_19a,E-42,,,,1.0,1476_19a_E-42
PWA,328,708,1476_19b,HI-101,,,,2.0,1476_19b_HI-101
PWA,328,708,1476_19b,E-11,,,,1.0,1476_19b_E-11
PWA,328,708,1476_20a,K-89,,,,1.0,1476_20a_K-89
PWA,328,708,1476_20a,G-208,,,,2.0,1476_20a_G-208
PWA,328,708,1476_20b,E-99,,,,2.0,1476_20b_E-99
PWA,328,708,1476_20b,V-111,,,,1.0,1476_20b_V-111
PWA,328,708,1476_21a,F-3,,,,1.0,1476_21a_F-3
PWA,328,708,1476_21a,BRA-105,,,,2.0,1476_21a_BRA-105
PWA,328,708,1476_21b,E-334,,,,2.0,1476_21b_E-334
PWA,328,708,1476_21b,G-44,,,,1.0,1476_21b_G-44
PWA,328,708,1476_22a,E-42,,,,1.0,1476_22a_E-42
PWA,328,708,1476_22a,E-11,,,,2.0,1476_22a_E-11
PWA,328,708,1476_22b,K-89,,,,2.0,1476_22b_K-89
PWA,328,708,1476_22b,V-111,,,,1.0,1476_22b_V-111
PWA,328,708,1476_23a,F-3,,,,2.0,1476_23a_F-3
PWA,328,708,1476_23a,G-44,,,,1.0,1476_23a_G-44
PWA,328,708,1476_23b,E-42,,,,1.0,1476_23b_E-42
PWA,328,708,1476_23b,V-111,,,,2.0,1476_23b_V-111
PWA,328,708,1476_24a,F-3,,,,2.0,1476_24a_F-3
PWA,328,708,1476_24a,V-111,,,,1.0,1476_24a_V-111
PWA,328,708,1476_25a,G-44,,,,1.0,1476_25a_G-44
PWA,328,708,1476_25a,E-42,,,,2.0,1476_25a_E-42
PWA,328,709,1477_1a,None,,,,,1477_1a_None
PWA,328,709,1477_1a,None,,,,,1477_1a_None
PWA,328,709,1477_1b,None,,,,,1477_1b_None
PWA,328,709,1477_1b,None,,,,,1477_1b_None
PWA,328,709,1477_2a,None,,,,,1477_2a_None
PWA,328,709,1477_2a,None,,,,,1477_2a_None
PWA,328,709,1477_2b,None,,,,,1477_2b_None
PWA,328,709,1477_2b,None,,,,,1477_2b_None
PWA,328,709,1477_3a,None,,,,,1477_3a_None
PWA,328,709,1477_3a,None,,,,,1477_3a_None
PWA,328,709,1477_3b,None,,,,,1477_3b_None
PWA,328,709,1477_3b,None,,,,,1477_3b_None
PWA,328,709,1477_4a,G-1316,,,,2.0,1477_4a_G-1316
PWA,328,709,1477_4a,E-286,,,,1.0,1477_4a_E-286
PWA,328,709,1477_4b,None,,,,,1477_4b_None
PWA,328,709,1477_4b,None,,,,,1477_4b_None
PWA,328,709,1477_5a,None,,,,,1477_5a_None
PWA,328,709,1477_5a,None,,,,,1477_5a_None
PWA,328,709,1477_5b,None,,,,,1477_5b_None
PWA,328,709,1477_5b,None,,,,,1477_5b_None
PWA,328,709,1477_6a,None,,,,,1477_6a_None
PWA,328,709,1477_6a,None,,,,,1477_6a_None
PWA,328,709,1477_6b,None,,,,,1477_6b_None
PWA,328,709,1477_6b,None,,,,,1477_6b_None
PWA,328,709,1477_7a,None,,,,,1477_7a_None
PWA,328,709,1477_7a,None,,,,,1477_7a_None
PWA,328,709,1477_7b,None,,,,,1477_7b_None
PWA,328,709,1477_7b,None,,,,,1477_7b_None
PWA,328,709,1477_8a,SUI-678,,,,1.0,1477_8a_SUI-678
PWA,328,709,1477_8a,G-209,,,,2.0,1477_8a_G-209
PWA,328,709,1477_8b,None,,,,,1477_8b_None
PWA,328,709,1477_8b,None,,,,,1477_8b_None
PWA,328,709,1477_9a,F-293,,,,2.0,1477_9a_F-293
PWA,328,709,1477_9a,G-59,,,,1.0,1477_9a_G-59
PWA,328,709,1477_9b,D-82,,,,2.0,1477_9b_D-82
PWA,328,709,1477_9b,POL-1111,,,,1.0,1477_9b_POL-1111
PWA,328,709,1477_10a,F-351,,,,2.0,1477_10a_F-351
PWA,328,709,1477_10a,F-181,,,,1.0,1477_10a_F-181
PWA,328,709,1477_10b,E-286,,,,2.0,1477_10b_E-286
PWA,328,709,1477_10b,E-63,,,,1.0,1477_10b_E-63
PWA,328,709,1477_11a,E-528,,,,2.0,1477_11a_E-528
PWA,328,709,1477_11a,E-64,,,,1.0,1477_11a_E-64
PWA,328,709,1477_11b,B-5,,,,1.0,1477_11b_B-5
PWA,328,709,1477_11b,G-423,,,,2.0,1477_11b_G-423
PWA,328,709,1477_12a,E-229,,,,2.0,1477_12a_E-229
PWA,328,709,1477_12a,E-737,,,,1.0,1477_12a_E-737
PWA,328,709,1477_12b,SUI-678,,,,2.0,1477_12b_SUI-678
PWA,328,709,1477_12b,ARU-91,,,,1.0,1477_12b_ARU-91
PWA,328,709,1477_13a,G-59,,,,2.0,1477_13a_G-59
PWA,328,709,1477_13a,POL-1111,,,,1.0,1477_13a_POL-1111
PWA,328,709,1477_13b,F-181,,,,2.0,1477_13b_F-181
PWA,328,709,1477_13b,E-63,,,,1.0,1477_13b_E-63
PWA,328,709,1477_14a,E-64,,,,1.0,1477_14a_E-64
PWA,328,709,1477_14a,B-5,,,,2.0,1477_14a_B-5
PWA,328,709,1477_14b,E-737,,,,2.0,1477_14b_E-737
PWA,328,709,1477_14b,ARU-91,,,,1.0,1477_14b_ARU-91
PWA,328,709,1477_15a,POL-1111,,,,2.0,1477_15a_POL-1111
PWA,328,709,1477_15a,E-63,,,,1.0,1477_15a_E-63
PWA,328,709,1477_15b,E-64,,,,1.0,1477_15b_E-64
PWA,328,709,1477_15b,ARU-91,,,,2.0,1477_15b_ARU-91
PWA,328,709,1477_16a,POL-1111,,,,2.0,1477_16a_POL-1111
PWA,328,709,1477_16a,ARU-91,,,,1.0,1477_16a_ARU-91
PWA,328,709,1477_17a,E-63,,,,1.0,1477_17a_E-63
PWA,328,709,1477_17a,E-64,,,,2.0,1477_17a_E-64
PWA,332,721,1487_18a,F-400,,,,2.0,1487_18a_F-400
PWA,332,721,1487_18a,F-85,,,,1.0,1487_18a_F-85
PWA,332,721,1487_18b,F-258,,,,2.0,1487_18b_F-258
PWA,332,721,1487_18b,E-99,,,,1.0,1487_18b_E-99
PWA,332,721,1487_19a,G-45,,,,2.0,1487_19a_G-45
PWA,332,721,1487_19a,E-11,,,,1.0,1487_19a_E-11
PWA,332,721,1487_19b,G-878,,,,2.0,1487_19b_G-878
PWA,332,721,1487_19b,USA-1,,,,1.0,1487_19b_USA-1
PWA,332,721,1487_20a,F-296,,,,2.0,1487_20a_F-296
PWA,332,721,1487_20a,HI-101,,,,1.0,1487_20a_HI-101
PWA,332,721,1487_20b,G-21,,,,2.0,1487_20b_G-21
PWA,332,721,1487_20b,J-20,,,,1.0,1487_20b_J-20
PWA,332,721,1487_21a,E-51,,,,1.0,1487_21a_E-510
PWA,332,721,1487_21a,G-901,,,,2.0,1487_21a_G-901
PWA,332,721,1487_21b,F-585,,,,1.0,1487_21b_F-585
PWA,332,721,1487_21b,F-7,,,,2.0,1487_21b_F-7
PWA,332,721,1487_22a,FRA-41,,,,1.0,1487_22a_FRA-41
PWA,332,721,1487_22a,F-85,,,,2.0,1487_22a_F-85
PWA,332,721,1487_22b,J-7,,,,1.0,1487_22b_J-7
PWA,332,721,1487_22b,E-99,,,,2.0,1487_22b_E-99
PWA,332,721,1487_23a,E-959,,,,1.0,1487_23a_E-959
PWA,332,721,1487_23a,E-11,,,,2.0,1487_23a_E-11
PWA,332,721,1487_23b,E-203,,,,1.0,1487_23b_E-203
PWA,332,721,1487_23b,USA-1,,,,2.0,1487_23b_USA-1
PWA,332,721,1487_24a,NC-21,,,,0.0,1487_24a_NC-21
PWA,332,721,1487_24a,HI-101,,,,0.0,1487_24a_HI-101
PWA,332,721,1487_24b,G-4,,,,0.0,1487_24b_G-4
PWA,332,721,1487_24b,J-20,,,,0.0,1487_24b_J-20
PWA,332,721,1487_25a,K-89,,,,0.0,1487_25a_K-89
PWA,332,721,1487_25a,E-51,,,,0.0,1487_25a_E-510
PWA,332,721,1487_25b,B-35,,,,0.0,1487_25b_B-35
PWA,332,721,1487_25b,F-585,,,,0.0,1487_25b_F-585
PWA,332,721,1487_26a,FRA-41,,,,0.0,1487_26a_FRA-41
PWA,332,721,1487_26a,J-7,,,,0.0,1487_26a_J-7
PWA,332,721,1487_26b,E-959,,,,0.0,1487_26b_E-959
PWA,332,721,1487_26b,E-203,,,,0.0,1487_26b_E-203
PWA,332,721,1487_27a,None,,,,,1487_27a_None
PWA,332,721,1487_27a,None,,,,,1487_27a_None
PWA,332,721,1487_27b,None,,,,,1487_27b_None
PWA,332,721,1487_27b,None,,,,,1487_27b_None
PWA,332,721,1487_28a,G-208,,,,0.0,1487_28a_G-208
PWA,332,721,1487_28a,None,,,,,1487_28a_None
PWA,332,721,1487_28b,F-193,,,,0.0,1487_28b_F-193
PWA,332,721,1487_28b,None,,,,,1487_28b_None
PWA,332,721,1487_29a,F-3,,,,0.0,1487_29a_F-3
PWA,332,721,1487_29a,None,,,,,1487_29a_None
PWA,332,721,1487_29b,V-111,,,,0.0,1487_29b_V-111
PWA,332,721,1487_29b,None,,,,,1487_29b_None
PWA,332,721,1487_30a,None,,,,,1487_30a_None
PWA,332,721,1487_30a,None,,,,,1487_30a_None
PWA,332,721,1487_30b,None,,,,,1487_30b_None
PWA,332,721,1487_30b,None,,,,,1487_30b_None
PWA,332,721,1487_31a,None,,,,,1487_31a_None
PWA,332,721,1487_31a,None,,,,,1487_31a_None
PWA,332,721,1487_32a,E-42,,,,0.0,1487_32a_E-42
PWA,332,721,1487_32a,None,,,,,1487_32a_None
PWA,332,721,1487_33a,BRA-105,,,,0.0,1487_33a_BRA-105
PWA,332,721,1487_33a,None,,,,,1487_33a_None
PWA,332,721,1487_34a,E-334,,,,0.0,1487_34a_E-334
PWA,332,721,1487_34a,None,,,,,1487_34a_None
PWA,332,721,1487_35a,G-44,,,,0.0,1487_35a_G-44
PWA,332,721,1487_35a,None,,,,,1487_35a_None
PWA,332,721,1487_36a,None,,,,,1487_36a_None
PWA,332,721,1487_36a,None,,,,,1487_36a_None
PWA,332,722,1485_10a,G-118,,,,0.0,1485_10a_G-118
PWA,332,722,1485_10a,G-209,,,,0.0,1485_10a_G-209
PWA,332,722,1485_10b,None,,,,,1485_10b_None
PWA,332,722,1485_10b,None,,,,,1485_10b_None
PWA,332,722,1485_11a,D-82,,,,0.0,1485_11a_D-82
PWA,332,722,1485_11a,SUI-678,,,,0.0,1485_11a_SUI-678
PWA,332,722,1485_11b,None,,,,,1485_11b_None
PWA,332,722,1485_11b,None,,,,,1485_11b_None
PWA,332,722,1485_12a,E-286,,,,0.0,1485_12a_E-286
PWA,332,722,1485_12a,None,,,,,1485_12a_None
PWA,332,722,1485_12b,F-181,,,,0.0,1485_12b_F-181
PWA,332,722,1485_12b,B-5,,,,0.0,1485_12b_B-5
PWA,332,722,1485_13a,NED-108,,,,0.0,1485_13a_NED-108
PWA,332,722,1485_13a,None,,,,,1485_13a_None
PWA,332,722,1485_13b,E-737,,,,0.0,1485_13b_E-737
PWA,332,722,1485_13b,F-351,,,,0.0,1485_13b_F-351
PWA,332,722,1485_14a,None,,,,,1485_14a_None
PWA,332,722,1485_14a,None,,,,,1485_14a_None
PWA,332,722,1485_14b,None,,,,,1485_14b_None
PWA,332,722,1485_14b,None,,,,,1485_14b_None
PWA,332,722,1485_15a,None,,,,,1485_15a_None
PWA,332,722,1485_15a,None,,,,,1485_15a_None
PWA,332,722,1485_16a,G-303,,,,0.0,1485_16a_G-303
PWA,332,722,1485_16a,None,,,,,1485_16a_None
PWA,332,722,1485_17a,G-423,,,,0.0,1485_17a_G-423
PWA,332,722,1485_17a,None,,,,,1485_17a_None
PWA,332,722,1485_18a,POL-1111,,,,0.0,1485_18a_POL-1111
PWA,332,722,1485_18a,None,,,,,1485_18a_None
PWA,332,722,1485_19a,ARU-91,,,,0.0,1485_19a_ARU-91
PWA,332,722,1485_19a,None,,,,,1485_19a_None
PWA,332,722,1485_20a,None,,,,,1485_20a_None
PWA,332,722,1485_20a,None,,,,,1485_20a_None
PWA,332,712,1487_1a,FRA-41,,,,1.0,1487_1a_FRA-41
PWA,332,712,1487_1a,F-7,,,,2.0,1487_1a_F-7
PWA,332,712,1487_1b,V-111,,,,1.0,1487_1b_V-111
PWA,332,712,1487_1b,F-585,,,,2.0,1487_1b_F-585
PWA,332,712,1487_2a,G-901,,,,2.0,1487_2a_G-901
PWA,332,712,1487_2a,J-7,,,,1.0,1487_2a_J-7
PWA,332,712,1487_2b,BRA-105,,,,1.0,1487_2b_BRA-105
PWA,332,712,1487_2b,E-51,,,,2.0,1487_2b_E-510
PWA,332,712,1487_3a,E-959,,,,1.0,1487_3a_E-959
PWA,332,712,1487_3a,J-20,,,,2.0,1487_3a_J-20
PWA,332,712,1487_3b,E-334,,,,1.0,1487_3b_E-334
PWA,332,712,1487_3b,G-21,,,,2.0,1487_3b_G-21
PWA,332,712,1487_4a,HI-101,,,,2.0,1487_4a_HI-101
PWA,332,712,1487_4a,E-203,,,,1.0,1487_4a_E-203
PWA,332,712,1487_4b,F-3,,,,1.0,1487_4b_F-3
PWA,332,712,1487_4b,F-296,,,,2.0,1487_4b_F-296
PWA,332,712,1487_5a,USA-1,,,,2.0,1487_5a_USA-1
PWA,332,712,1487_5a,NC-21,,,,1.0,1487_5a_NC-21
PWA,332,712,1487_5b,E-42,,,,1.0,1487_5b_E-42
PWA,332,712,1487_5b,G-878,,,,2.0,1487_5b_G-878
PWA,332,712,1487_6a,G-4,,,,1.0,1487_6a_G-4
PWA,332,712,1487_6a,E-11,,,,2.0,1487_6a_E-11
PWA,332,712,1487_6b,F-193,,,,1.0,1487_6b_F-193
PWA,332,712,1487_6b,G-45,,,,2.0,1487_6b_G-45
PWA,332,712,1487_7a,K-89,,,,1.0,1487_7a_K-89
PWA,332,712,1487_7a,E-99,,,,2.0,1487_7a_E-99
PWA,332,712,1487_7b,G-208,,,,1.0,1487_7b_G-208
PWA,332,712,1487_7b,F-258,,,,2.0,1487_7b_F-258
PWA,332,712,1487_8a,B-35,,,,1.0,1487_8a_B-35
PWA,332,712,1487_8a,F-85,,,,2.0,1487_8a_F-85
PWA,332,712,1487_8b,G-44,,,,1.0,1487_8b_G-44
PWA,332,712,1487_8b,F-400,,,,2.0,1487_8b_F-400
PWA,332,712,1487_9a,FRA-41,,,,2.0,1487_9a_FRA-41
PWA,332,712,1487_9a,V-111,,,,1.0,1487_9a_V-111
PWA,332,712,1487_9b,J-7,,,,2.0,1487_9b_J-7
PWA,332,712,1487_9b,BRA-105,,,,1.0,1487_9b_BRA-105
PWA,332,712,1487_10a,E-959,,,,2.0,1487_10a_E-959
PWA,332,712,1487_10a,E-334,,,,1.0,1487_10a_E-334
PWA,332,712,1487_10b,E-203,,,,2.0,1487_10b_E-203
PWA,332,712,1487_10b,F-3,,,,1.0,1487_10b_F-3
PWA,332,712,1487_11a,NC-21,,,,2.0,1487_11a_NC-21
PWA,332,712,1487_11a,E-42,,,,1.0,1487_11a_E-42
PWA,332,712,1487_11b,G-4,,,,2.0,1487_11b_G-4
PWA,332,712,1487_11b,F-193,,,,1.0,1487_11b_F-193
PWA,332,712,1487_12a,K-89,,,,2.0,1487_12a_K-89
PWA,332,712,1487_12a,G-208,,,,1.0,1487_12a_G-208
PWA,332,712,1487_12b,B-35,,,,2.0,1487_12b_B-35
PWA,332,712,1487_12b,G-44,,,,1.0,1487_12b_G-44
PWA,332,712,1487_13a,V-111,,,,2.0,1487_13a_V-111
PWA,332,712,1487_13a,BRA-105,,,,1.0,1487_13a_BRA-105
PWA,332,712,1487_13b,E-334,,,,1.0,1487_13b_E-334
PWA,332,712,1487_13b,F-3,,,,2.0,1487_13b_F-3
PWA,332,712,1487_14a,E-42,,,,1.0,1487_14a_E-42
PWA,332,712,1487_14a,F-193,,,,2.0,1487_14a_F-193
PWA,332,712,1487_14b,G-208,,,,2.0,1487_14b_G-208
PWA,332,712,1487_14b,G-44,,,,1.0,1487_14b_G-44
PWA,332,712,1487_15a,BRA-105,,,,2.0,1487_15a_BRA-105
PWA,332,712,1487_15a,E-334,,,,1.0,1487_15a_E-334
PWA,332,712,1487_15b,E-42,,,,2.0,1487_15b_E-42
PWA,332,712,1487_15b,G-44,,,,1.0,1487_15b_G-44
PWA,332,712,1487_16a,BRA-105,,,,1.0,1487_16a_BRA-105
PWA,332,712,1487_16a,E-42,,,,2.0,1487_16a_E-42
PWA,332,712,1487_17a,E-334,,,,2.0,1487_17a_E-334
PWA,332,712,1487_17a,G-44,,,,1.0,1487_17a_G-44
PWA,332,713,1485_1a,G-209,,,,2.0,1485_1a_G-209
PWA,332,713,1485_1a,E-737,,,,1.0,1485_1a_E-737
PWA,332,713,1485_1b,G-118,,,,2.0,1485_1b_G-118
PWA,332,713,1485_1b,POL-1111,,,,1.0,1485_1b_POL-1111
PWA,332,713,1485_2a,B-5,,,,2.0,1485_2a_B-5
PWA,332,713,1485_2a,G-303,,,,1.0,1485_2a_G-303
PWA,332,713,1485_2b,None,,,,,1485_2b_None
PWA,332,713,1485_2b,None,,,,,1485_2b_None
PWA,332,713,1485_3a,SUI-678,,,,2.0,1485_3a_SUI-678
PWA,332,713,1485_3a,F-181,,,,1.0,1485_3a_F-181
PWA,332,713,1485_3b,D-82,,,,2.0,1485_3b_D-82
PWA,332,713,1485_3b,G-423,,,,1.0,1485_3b_G-423
PWA,332,713,1485_4a,E-286,,,,1.0,1485_4a_E-286
PWA,332,713,1485_4a,F-351,,,,2.0,1485_4a_F-351
PWA,332,713,1485_4b,None,,,,,1485_4b_None
PWA,332,713,1485_4b,None,,,,,1485_4b_None
PWA,332,713,1485_5a,E-737,,,,2.0,1485_5a_E-737
PWA,332,713,1485_5a,POL-1111,,,,1.0,1485_5a_POL-1111
PWA,332,713,1485_5b,G-303,,,,1.0,1485_5b_G-303
PWA,332,713,1485_5b,NED-108,,,,2.0,1485_5b_NED-108
PWA,332,713,1485_6a,F-181,,,,2.0,1485_6a_F-181
PWA,332,713,1485_6a,G-423,,,,1.0,1485_6a_G-423
PWA,332,713,1485_6b,E-286,,,,2.0,1485_6b_E-286
PWA,332,713,1485_6b,ARU-91,,,,1.0,1485_6b_ARU-91
PWA,332,713,1485_7a,POL-1111,,,,1.0,1485_7a_POL-1111
PWA,332,713,1485_7a,G-303,,,,2.0,1485_7a_G-303
PWA,332,713,1485_7b,G-423,,,,2.0,1485_7b_G-423
PWA,332,713,1485_7b,ARU-91,,,,1.0,1485_7b_ARU-91
PWA,332,713,1485_8a,G-303,,,,2.0,1485_8a_G-303
PWA,332,713,1485_8a,G-423,,,,1.0,1485_8a_G-423
PWA,332,713,1485_9a,POL-1111,,,,2.0,1485_9a_POL-1111
PWA,332,713,1485_9a,ARU-91,,,,1.0,1485_9a_ARU-91
PWA,322,699,1462_1a,G-901,,,,0.0,1462_1a_G-901
PWA,322,699,1462_1a,J-7,,,,0.0,1462_1a_J-7
PWA,322,699,1462_1b,F-3,,,,0.0,1462_1b_F-3
PWA,322,699,1462_1b,F-258,,,,0.0,1462_1b_F-258
PWA,322,699,1462_2a,GPE-8,,,,0.0,1462_2a_GPE-8
PWA,322,699,1462_2a,E-203,,,,0.0,1462_2a_E-203
PWA,322,699,1462_2b,V-111,,,,0.0,1462_2b_V-111
PWA,322,699,1462_2b,E-11,,,,0.0,1462_2b_E-11
PWA,322,699,1462_3a,K-89,,,,0.0,1462_3a_K-89
PWA,322,699,1462_3a,F-7,,,,0.0,1462_3a_F-7
PWA,322,699,1462_3b,G-208,,,,0.0,1462_3b_G-208
PWA,322,699,1462_3b,NC-21,,,,0.0,1462_3b_NC-21
PWA,322,699,1462_4a,E-959,,,,0.0,1462_4a_E-959
PWA,322,699,1462_4a,B-35,,,,0.0,1462_4a_B-35
PWA,322,699,1462_4b,BRA-105,,,,0.0,1462_4b_BRA-105
PWA,322,699,1462_4b,M-3,,,,0.0,1462_4b_M-3
PWA,322,699,1462_5a,FRA-41,,,,0.0,1462_5a_FRA-41
PWA,322,699,1462_5a,E-99,,,,0.0,1462_5a_E-99
PWA,322,699,1462_5b,E-42,,,,0.0,1462_5b_E-42
PWA,322,699,1462_5b,Pol-111,,,,0.0,1462_5b_Pol-111
PWA,322,699,1462_6a,USA-1,,,,0.0,1462_6a_USA-1
PWA,322,699,1462_6a,F-85,,,,0.0,1462_6a_F-85
PWA,322,699,1462_6b,F-193,,,,0.0,1462_6b_F-193
PWA,322,699,1462_6b,F-585,,,,0.0,1462_6b_F-585
PWA,322,699,1462_7a,E-30,,,,0.0,1462_7a_E-30
PWA,322,699,1462_7a,K-800,,,,0.0,1462_7a_K-800
PWA,322,699,1462_7b,E-334,,,,0.0,1462_7b_E-334
PWA,322,699,1462_7b,F-780,,,,0.0,1462_7b_F-780
PWA,322,699,1462_8a,V-10,,,,0.0,1462_8a_V-10
PWA,322,699,1462_8a,G-95,,,,0.0,1462_8a_G-95
PWA,322,699,1462_8b,G-44,,,,0.0,1462_8b_G-44
PWA,322,699,1462_8b,G-45,,,,0.0,1462_8b_G-45
PWA,322,699,1462_9a,None,,,,,1462_9a_None
PWA,322,699,1462_9a,None,,,,,1462_9a_None
PWA,322,699,1462_9b,None,,,,,1462_9b_None
PWA,322,699,1462_9b,None,,,,,1462_9b_None
PWA,322,699,1462_10a,None,,,,,1462_10a_None
PWA,322,699,1462_10a,None,,,,,1462_10a_None
PWA,322,699,1462_10b,None,,,,,1462_10b_None
PWA,322,699,1462_10b,None,,,,,1462_10b_None
PWA,322,699,1462_11a,None,,,,,1462_11a_None
PWA,322,699,1462_11a,None,,,,,1462_11a_None
PWA,322,699,1462_11b,None,,,,,1462_11b_None
PWA,322,699,1462_11b,None,,,,,1462_11b_None
PWA,322,699,1462_12a,None,,,,,1462_12a_None
PWA,322,699,1462_12a,None,,,,,1462_12a_None
