,event_id,event_name,results_status,day_window,start_date,finish_date,location,stars,division_id,division_name,sex,event_link,source,elimination_name,elimination_id,standard_event_name,year,elimination_type
225,187562,JAPAN: 5 STAR SPiCARE Omaezaki Japan World Cup,Results Published,7,2024-02-18,2024-02-25,Japan,5.0,400715,Pro Junior Boys,Men,https://liveheats.com/events/187562,live heats,Pro Junior Boys,400715,SPiCARE Omaezaki Japan World Cup,2024,
226,187562,JAPAN: 5 STAR SPiCARE Omaezaki Japan World Cup,Results Published,7,2024-02-18,2024-02-25,Japan,5.0,353292,Junior Girls,Women,https://liveheats.com/events/187562,live heats,Junior Girls,353292,SPiCARE Omaezaki Japan World Cup,2024,
227,187562,JAPAN: 5 STAR SPiCARE Omaezaki Japan World Cup,Results Published,7,2024-02-18,2024-02-25,Japan,5.0,353293,Junior Boys,Men,https://liveheats.com/events/187562,live heats,Junior Boys,353293,SPiCARE Omaezaki Japan World Cup,2024,
228,214877,Germany: 2 Star The German Wave Tour ,Results Published,5,2023-06-11,2023-06-16,Germany,2.0,400732,Women,Women,https://liveheats.com/events/214877,live heats,Women,400732,The German Wave Tour,2023,
229,214877,Germany: 2 Star The German Wave Tour ,Results Published,5,2023-06-11,2023-06-16,Germany,2.0,400733,Men,Men,https://liveheats.com/events/214877,live heats,Men,400733,The German Wave Tour,2023,
230,214877,Germany: 2 Star The German Wave Tour ,Results Published,5,2023-06-11,2023-06-16,Germany,2.0,400734,Pro Junior GIrls,Women,https://liveheats.com/events/214877,live heats,Pro Junior GIrls,400734,The German Wave Tour,2023,
231,214877,Germany: 2 Star The German Wave Tour ,Results Published,5,2023-06-11,2023-06-16,Germany,2.0,400735,Pro Junior Boys,Men,https://liveheats.com/events/214877,live heats,Pro Junior Boys,400735,The German Wave Tour,2023,
232,361991,FINALND: 2 STAR Surfsport Wave Champs,Scheduled,115,2025-07-11,2025-11-03,Finalnd,2.0,656149,Men,Men,https://liveheats.com/events/361991,live heats,Men,656149,Surfsport Wave Champs,2025,
233,361991,FINALND: 2 STAR Surfsport Wave Champs,Scheduled,115,2025-07-11,2025-11-03,Finalnd,2.0,656150,Women,Women,https://liveheats.com/events/361991,live heats,Women,656150,Surfsport Wave Champs,2025,
234,361991,FINALND: 2 STAR Surfsport Wave Champs,Scheduled,115,2025-07-11,2025-11-03,Finalnd,2.0,656151,Masters,,https://liveheats.com/events/361991,live heats,Masters,656151,Surfsport Wave Champs,2025,
235,361991,FINALND: 2 STAR Surfsport Wave Champs,Scheduled,115,2025-07-11,2025-11-03,Finalnd,2.0,656152,Junior Boys,Men,https://liveheats.com/events/361991,live heats,Junior Boys,656152,Surfsport Wave Champs,2025,
236,361991,FINALND: 2 STAR Surfsport Wave Champs,Scheduled,115,2025-07-11,2025-11-03,Finalnd,2.0,656153,Junior Girls,Women,https://liveheats.com/events/361991,live heats,Junior Girls,656153,Surfsport Wave Champs,2025,
237,361991,FINALND: 2 STAR Surfsport Wave Champs,Scheduled,115,2025-07-11,2025-11-03,Finalnd,2.0,656154,Pro Junior Boys,Men,https://liveheats.com/events/361991,live heats,Pro Junior Boys,656154,Surfsport Wave Champs,2025,
238,361991,FINALND: 2 STAR Surfsport Wave Champs,Scheduled,115,2025-07-11,2025-11-03,Finalnd,2.0,656155,Pro Junior GIrls,Women,https://liveheats.com/events/361991,live heats,Pro Junior GIrls,656155,Surfsport Wave Champs,2025,
239,72455,HAWAII: detail heat results,Results Published,13,2023-10-23,2023-11-05,Hawaii,,168211,Men,Men,https://liveheats.com/events/72455,live heats,Men,168211,detail heat results,2023,
240,72455,HAWAII: detail heat results,Results Published,13,2023-10-23,2023-11-05,Hawaii,,168212,Women,Women,https://liveheats.com/events/72455,live heats,Women,168212,detail heat results,2023,
241,72455,HAWAII: detail heat results,Results Published,13,2023-10-23,2023-11-05,Hawaii,,168213,Junior Boys,Men,https://liveheats.com/events/72455,live heats,Junior Boys,168213,detail heat results,2023,
242,72455,HAWAII: detail heat results,Results Published,13,2023-10-23,2023-11-05,Hawaii,,168214,Masters,,https://liveheats.com/events/72455,live heats,Masters,168214,detail heat results,2023,
243,72455,HAWAII: detail heat results,Results Published,13,2023-10-23,2023-11-05,Hawaii,,336314,Pro Women's Trials,Women,https://liveheats.com/events/72455,live heats,Pro Women's Trials,336314,detail heat results,2023,
244,72455,HAWAII: detail heat results,Results Published,13,2023-10-23,2023-11-05,Hawaii,,336874,Pro Men Trials,Men,https://liveheats.com/events/72455,live heats,Pro Men Trials,336874,detail heat results,2023,
245,72455,HAWAII: detail heat results,Results Published,13,2023-10-23,2023-11-05,Hawaii,,338059,Pro Men's Double,Men,https://liveheats.com/events/72455,live heats,Pro Men's Double,338059,detail heat results,2023,
246,72455,HAWAII: detail heat results,Results Published,13,2023-10-23,2023-11-05,Hawaii,,338060,Pro Women's Double,Women,https://liveheats.com/events/72455,live heats,Pro Women's Double,338060,detail heat results,2023,
247,72455,HAWAII: detail heat results,Results Published,13,2023-10-23,2023-11-05,Hawaii,,338128,Masters Single,,https://liveheats.com/events/72455,live heats,Masters Single,338128,detail heat results,2023,
248,187569,HAWAI'I: 5 STAR Aloha Classic GRAND FINAL,Results Published,12,2024-10-21,2024-11-02,Hawai'I,5.0,353315,Women,Women,https://liveheats.com/events/187569,live heats,Women,353315,Aloha Classic GRAND FINAL,2024,
249,187569,HAWAI'I: 5 STAR Aloha Classic GRAND FINAL,Results Published,12,2024-10-21,2024-11-02,Hawai'I,5.0,353316,Men,Men,https://liveheats.com/events/187569,live heats,Men,353316,Aloha Classic GRAND FINAL,2024,
250,187569,HAWAI'I: 5 STAR Aloha Classic GRAND FINAL,Results Published,12,2024-10-21,2024-11-02,Hawai'I,5.0,474353,Pro Junior Boys,Men,https://liveheats.com/events/187569,live heats,Pro Junior Boys,474353,Aloha Classic GRAND FINAL,2024,
251,187569,HAWAI'I: 5 STAR Aloha Classic GRAND FINAL,Results Published,12,2024-10-21,2024-11-02,Hawai'I,5.0,377530,Masters,,https://liveheats.com/events/187569,live heats,Masters,377530,Aloha Classic GRAND FINAL,2024,
252,321871,HAWAII: 5 STAR Aloha Classic Grand Final,Scheduled,12,2025-10-13,2025-10-25,Hawaii,5.0,585008,Men,Men,https://liveheats.com/events/321871,live heats,Men,585008,Aloha Classic Grand Final,2025,
253,321871,HAWAII: 5 STAR Aloha Classic Grand Final,Scheduled,12,2025-10-13,2025-10-25,Hawaii,5.0,585009,Women,Women,https://liveheats.com/events/321871,live heats,Women,585009,Aloha Classic Grand Final,2025,
254,321871,HAWAII: 5 STAR Aloha Classic Grand Final,Scheduled,12,2025-10-13,2025-10-25,Hawaii,5.0,585010,Pro Junior Boys,Men,https://liveheats.com/events/321871,live heats,Pro Junior Boys,585010,Aloha Classic Grand Final,2025,
255,321871,HAWAII: 5 STAR Aloha Classic Grand Final,Scheduled,12,2025-10-13,2025-10-25,Hawaii,5.0,585011,Pro Junior GIrls,Women,https://liveheats.com/events/321871,live heats,Pro Junior GIrls,585011,Aloha Classic Grand Final,2025,
256,321871,HAWAII: 5 STAR Aloha Classic Grand Final,Scheduled,12,2025-10-13,2025-10-25,Hawaii,5.0,585012,Masters,,https://liveheats.com/events/321871,live heats,Masters,585012,Aloha Classic Grand Final,2025,
257,321869,SPAIN: 5 STAR Tenerife World Cup,Scheduled,10,2025-08-01,2025-08-11,Spain,5.0,585000,Men,Men,https://liveheats.com/events/321869,live heats,Men,585000,Tenerife World Cup,2025,
258,321869,SPAIN: 5 STAR Tenerife World Cup,Scheduled,10,2025-08-01,2025-08-11,Spain,5.0,585001,Women,Women,https://liveheats.com/events/321869,live heats,Women,585001,Tenerife World Cup,2025,
259,321869,SPAIN: 5 STAR Tenerife World Cup,Scheduled,10,2025-08-01,2025-08-11,Spain,5.0,585002,Pro Junior Boys,Men,https://liveheats.com/events/321869,live heats,Pro Junior Boys,585002,Tenerife World Cup,2025,
260,321869,SPAIN: 5 STAR Tenerife World Cup,Scheduled,10,2025-08-01,2025-08-11,Spain,5.0,585003,Pro Junior GIrls,Women,https://liveheats.com/events/321869,live heats,Pro Junior GIrls,585003,Tenerife World Cup,2025,
261,321869,SPAIN: 5 STAR Tenerife World Cup,Scheduled,10,2025-08-01,2025-08-11,Spain,5.0,585004,Masters,,https://liveheats.com/events/321869,live heats,Masters,585004,Tenerife World Cup,2025,
262,321868, SPAIN: 5 STAR Gran Canaria World Cup,Scheduled,9,2025-07-05,2025-07-14,Spain,5.0,584995,Men,Men,https://liveheats.com/events/321868,live heats,Men,584995,Gran Canaria World Cup,2025,
263,321868, SPAIN: 5 STAR Gran Canaria World Cup,Scheduled,9,2025-07-05,2025-07-14,Spain,5.0,584996,Women,Women,https://liveheats.com/events/321868,live heats,Women,584996,Gran Canaria World Cup,2025,
264,321868, SPAIN: 5 STAR Gran Canaria World Cup,Scheduled,9,2025-07-05,2025-07-14,Spain,5.0,584998,Pro Junior Boys,Men,https://liveheats.com/events/321868,live heats,Pro Junior Boys,584998,Gran Canaria World Cup,2025,
265,321868, SPAIN: 5 STAR Gran Canaria World Cup,Scheduled,9,2025-07-05,2025-07-14,Spain,5.0,584999,Pro Junior GIrls,Women,https://liveheats.com/events/321868,live heats,Pro Junior GIrls,584999,Gran Canaria World Cup,2025,
266,321868, SPAIN: 5 STAR Gran Canaria World Cup,Scheduled,9,2025-07-05,2025-07-14,Spain,5.0,584997,Masters,,https://liveheats.com/events/321868,live heats,Masters,584997,Gran Canaria World Cup,2025,
267,81623,AUSTRALIA: 4 STAR IWT Youth Wave Titles (YOUTH ONLY),Results Published,2,2023-02-25,2023-02-27,Australia,4.0,186196,Junior Boys,Men,https://liveheats.com/events/81623,live heats,Junior Boys,186196,IWT Youth Wave Titles (YOUTH ONLY),2023,
268,81623,AUSTRALIA: 4 STAR IWT Youth Wave Titles (YOUTH ONLY),Results Published,2,2023-02-25,2023-02-27,Australia,4.0,248339,Junior Girls,Women,https://liveheats.com/events/81623,live heats,Junior Girls,248339,IWT Youth Wave Titles (YOUTH ONLY),2023,
269,81623,AUSTRALIA: 4 STAR IWT Youth Wave Titles (YOUTH ONLY),Results Published,2,2023-02-25,2023-02-27,Australia,4.0,248336,U17 Boys,Men,https://liveheats.com/events/81623,live heats,U17 Boys,248336,IWT Youth Wave Titles (YOUTH ONLY),2023,
270,81623,AUSTRALIA: 4 STAR IWT Youth Wave Titles (YOUTH ONLY),Results Published,2,2023-02-25,2023-02-27,Australia,4.0,248337,U15 Boys,Men,https://liveheats.com/events/81623,live heats,U15 Boys,248337,IWT Youth Wave Titles (YOUTH ONLY),2023,
271,81623,AUSTRALIA: 4 STAR IWT Youth Wave Titles (YOUTH ONLY),Results Published,2,2023-02-25,2023-02-27,Australia,4.0,248338,U13,,https://liveheats.com/events/81623,live heats,U13,248338,IWT Youth Wave Titles (YOUTH ONLY),2023,
272,81623,AUSTRALIA: 4 STAR IWT Youth Wave Titles (YOUTH ONLY),Results Published,2,2023-02-25,2023-02-27,Australia,4.0,248340,U15 Girls,Women,https://liveheats.com/events/81623,live heats,U15 Girls,248340,IWT Youth Wave Titles (YOUTH ONLY),2023,
273,187559,Chile: 2 STAR Sirena Wave Classic,Results Published,2,2023-12-02,2023-12-04,Chile,2.0,353274,Women,Women,https://liveheats.com/events/187559,live heats,Women,353274,Sirena Wave Classic,2023,
274,187559,Chile: 2 STAR Sirena Wave Classic,Results Published,2,2023-12-02,2023-12-04,Chile,2.0,353276,Masters,,https://liveheats.com/events/187559,live heats,Masters,353276,Sirena Wave Classic,2023,
275,187559,Chile: 2 STAR Sirena Wave Classic,Results Published,2,2023-12-02,2023-12-04,Chile,2.0,363036,Pro Men's Dingle,Men,https://liveheats.com/events/187559,live heats,Pro Men's Dingle,363036,Sirena Wave Classic,2023,
276,187559,Chile: 2 STAR Sirena Wave Classic,Results Published,2,2023-12-02,2023-12-04,Chile,2.0,363037,U20 Boys,Men,https://liveheats.com/events/187559,live heats,U20 Boys,363037,Sirena Wave Classic,2023,
277,187559,Chile: 2 STAR Sirena Wave Classic,Results Published,2,2023-12-02,2023-12-04,Chile,2.0,363038,Grand Masters,,https://liveheats.com/events/187559,live heats,Grand Masters,363038,Sirena Wave Classic,2023,
278,187559,Chile: 2 STAR Sirena Wave Classic,Results Published,2,2023-12-02,2023-12-04,Chile,2.0,363039,Open AM,,https://liveheats.com/events/187559,live heats,Open AM,363039,Sirena Wave Classic,2023,
279,187559,Chile: 2 STAR Sirena Wave Classic,Results Published,2,2023-12-02,2023-12-04,Chile,2.0,363256,Pro Men's Double,Men,https://liveheats.com/events/187559,live heats,Pro Men's Double,363256,Sirena Wave Classic,2023,
280,187559,Chile: 2 STAR Sirena Wave Classic,Results Published,2,2023-12-02,2023-12-04,Chile,2.0,353275,Men,Men,https://liveheats.com/events/187559,live heats,Men,353275,Sirena Wave Classic,2023,
281,187567,GERMANY: 5 STAR Sylt World Cup,Results Published,10,2024-09-26,2024-10-06,Germany,5.0,353311,Women,Women,https://liveheats.com/events/187567,live heats,Women,353311,Sylt World Cup,2024,
282,187567,GERMANY: 5 STAR Sylt World Cup,Results Published,10,2024-09-26,2024-10-06,Germany,5.0,353312,Men,Men,https://liveheats.com/events/187567,live heats,Men,353312,Sylt World Cup,2024,
283,199466,SPAIN: 4 STAR TBC Tenerife World Cup,Results Published,7,2024-08-05,2024-08-12,Spain,4.0,377533,Women,Women,https://liveheats.com/events/199466,live heats,Women,377533,TBC Tenerife World Cup,2024,
284,199466,SPAIN: 4 STAR TBC Tenerife World Cup,Results Published,7,2024-08-05,2024-08-12,Spain,4.0,377534,Men,Men,https://liveheats.com/events/199466,live heats,Men,377534,TBC Tenerife World Cup,2024,
285,72449,Chile: 2 STAR SIRENA Wave Classic,Results Published,9,2022-12-03,2022-12-12,Chile,2.0,168178,Men,Men,https://liveheats.com/events/72449,live heats,Men,168178,SIRENA Wave Classic,2022,
286,72449,Chile: 2 STAR SIRENA Wave Classic,Results Published,9,2022-12-03,2022-12-12,Chile,2.0,168179,Women,Women,https://liveheats.com/events/72449,live heats,Women,168179,SIRENA Wave Classic,2022,
287,72449,Chile: 2 STAR SIRENA Wave Classic,Results Published,9,2022-12-03,2022-12-12,Chile,2.0,168180,Junior Boys,Men,https://liveheats.com/events/72449,live heats,Junior Boys,168180,SIRENA Wave Classic,2022,
288,72449,Chile: 2 STAR SIRENA Wave Classic,Results Published,9,2022-12-03,2022-12-12,Chile,2.0,168181,Masters,,https://liveheats.com/events/72449,live heats,Masters,168181,SIRENA Wave Classic,2022,
289,72449,Chile: 2 STAR SIRENA Wave Classic,Results Published,9,2022-12-03,2022-12-12,Chile,2.0,293480,Junior Girls,Women,https://liveheats.com/events/72449,live heats,Junior Girls,293480,SIRENA Wave Classic,2022,
290,74629,Guadeloupe: 2 STAR Wanalao Wave Classic,Results Published,15,2023-01-15,2023-01-30,Guadeloupe,2.0,172519,Men,Men,https://liveheats.com/events/74629,live heats,Men,172519,Wanalao Wave Classic,2023,
291,74629,Guadeloupe: 2 STAR Wanalao Wave Classic,Results Published,15,2023-01-15,2023-01-30,Guadeloupe,2.0,172520,Women,Women,https://liveheats.com/events/74629,live heats,Women,172520,Wanalao Wave Classic,2023,
292,74629,Guadeloupe: 2 STAR Wanalao Wave Classic,Results Published,15,2023-01-15,2023-01-30,Guadeloupe,2.0,172521,Junior Boys,Men,https://liveheats.com/events/74629,live heats,Junior Boys,172521,Wanalao Wave Classic,2023,
293,74629,Guadeloupe: 2 STAR Wanalao Wave Classic,Results Published,15,2023-01-15,2023-01-30,Guadeloupe,2.0,172522,Masters,,https://liveheats.com/events/74629,live heats,Masters,172522,Wanalao Wave Classic,2023,
294,74629,Guadeloupe: 2 STAR Wanalao Wave Classic,Results Published,15,2023-01-15,2023-01-30,Guadeloupe,2.0,293482,Junior Girls,Women,https://liveheats.com/events/74629,live heats,Junior Girls,293482,Wanalao Wave Classic,2023,
295,74528,Puerto.Rico: 2 STAR Wind Warriors,Results Published,2,2023-02-25,2023-02-27,Puerto.Rico,2.0,172447,Men,Men,https://liveheats.com/events/74528,live heats,Men,172447,Wind Warriors,2023,
296,74528,Puerto.Rico: 2 STAR Wind Warriors,Results Published,2,2023-02-25,2023-02-27,Puerto.Rico,2.0,172450,Masters,,https://liveheats.com/events/74528,live heats,Masters,172450,Wind Warriors,2023,
297,74528,Puerto.Rico: 2 STAR Wind Warriors,Results Published,2,2023-02-25,2023-02-27,Puerto.Rico,2.0,172449,Junior Boys,Men,https://liveheats.com/events/74528,live heats,Junior Boys,172449,Wind Warriors,2023,
298,74528,Puerto.Rico: 2 STAR Wind Warriors,Results Published,2,2023-02-25,2023-02-27,Puerto.Rico,2.0,293488,Junior Girls,Women,https://liveheats.com/events/74528,live heats,Junior Girls,293488,Wind Warriors,2023,
299,74528,Puerto.Rico: 2 STAR Wind Warriors,Results Published,2,2023-02-25,2023-02-27,Puerto.Rico,2.0,172448,Women,Women,https://liveheats.com/events/74528,live heats,Women,172448,Wind Warriors,2023,
300,72488,Australia: 2 STAR SEVERNE East Coast Titles ,Results Published,9,2023-02-04,2023-02-13,Australia,2.0,168251,Men,Men,https://liveheats.com/events/72488,live heats,Men,168251,SEVERNE East Coast Titles,2023,
301,72488,Australia: 2 STAR SEVERNE East Coast Titles ,Results Published,9,2023-02-04,2023-02-13,Australia,2.0,168252,Women,Women,https://liveheats.com/events/72488,live heats,Women,168252,SEVERNE East Coast Titles,2023,
302,72488,Australia: 2 STAR SEVERNE East Coast Titles ,Results Published,9,2023-02-04,2023-02-13,Australia,2.0,168253,Junior Boys,Men,https://liveheats.com/events/72488,live heats,Junior Boys,168253,SEVERNE East Coast Titles,2023,
303,72488,Australia: 2 STAR SEVERNE East Coast Titles ,Results Published,9,2023-02-04,2023-02-13,Australia,2.0,168254,Masters,,https://liveheats.com/events/72488,live heats,Masters,168254,SEVERNE East Coast Titles,2023,
304,72488,Australia: 2 STAR SEVERNE East Coast Titles ,Results Published,9,2023-02-04,2023-02-13,Australia,2.0,293485,Junior Girls,Women,https://liveheats.com/events/72488,live heats,Junior Girls,293485,SEVERNE East Coast Titles,2023,
305,74628,Taiwan: 1 STAR Wave Jam ,Results Published,10,2022-11-18,2022-11-28,Taiwan,1.0,172513,Men,Men,https://liveheats.com/events/74628,live heats,Men,172513,Wave Jam,2022,
306,74628,Taiwan: 1 STAR Wave Jam ,Results Published,10,2022-11-18,2022-11-28,Taiwan,1.0,172514,Women,Women,https://liveheats.com/events/74628,live heats,Women,172514,Wave Jam,2022,
307,74628,Taiwan: 1 STAR Wave Jam ,Results Published,10,2022-11-18,2022-11-28,Taiwan,1.0,172516,Masters,,https://liveheats.com/events/74628,live heats,Masters,172516,Wave Jam,2022,
308,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-10-06,Ireland,3.0,474990,Women,Women,https://liveheats.com/events/272891,live heats,Women,474990,Mayo Mayhem,2024,
309,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-10-06,Ireland,3.0,474991,Men,Men,https://liveheats.com/events/272891,live heats,Men,474991,Mayo Mayhem,2024,
310,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-10-06,Ireland,3.0,474992,Masters,,https://liveheats.com/events/272891,live heats,Masters,474992,Mayo Mayhem,2024,
311,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-10-06,Ireland,3.0,474993,Pro Junior GIrls,Women,https://liveheats.com/events/272891,live heats,Pro Junior GIrls,474993,Mayo Mayhem,2024,
312,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-10-06,Ireland,3.0,474994,Pro Junior Boys,Men,https://liveheats.com/events/272891,live heats,Pro Junior Boys,474994,Mayo Mayhem,2024,
313,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-10-06,Ireland,3.0,474995,Junior Girls,Women,https://liveheats.com/events/272891,live heats,Junior Girls,474995,Mayo Mayhem,2024,
314,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-10-06,Ireland,3.0,474996,Junior Boys,Men,https://liveheats.com/events/272891,live heats,Junior Boys,474996,Mayo Mayhem,2024,
315,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-10-06,Ireland,3.0,474997,OPEN,,https://liveheats.com/events/272891,live heats,OPEN,474997,Mayo Mayhem,2024,
316,72453,CHILE: 4 STAR SURAZO Infernal - Pro Men,Results Published,9,2023-03-25,2023-04-03,Chile,4.0,168199,Men,Men,https://liveheats.com/events/72453,live heats,Men,168199,SURAZO Infernal - Pro Men,2023,
317,72485,Australia: 2 STAR Lancelin Wave Classic,Results Published,4,2023-01-18,2023-01-22,Australia,2.0,168233,Men,Men,https://liveheats.com/events/72485,live heats,Men,168233,Lancelin Wave Classic,2023,
318,72485,Australia: 2 STAR Lancelin Wave Classic,Results Published,4,2023-01-18,2023-01-22,Australia,2.0,168234,Women,Women,https://liveheats.com/events/72485,live heats,Women,168234,Lancelin Wave Classic,2023,
319,72485,Australia: 2 STAR Lancelin Wave Classic,Results Published,4,2023-01-18,2023-01-22,Australia,2.0,168235,Junior Boys,Men,https://liveheats.com/events/72485,live heats,Junior Boys,168235,Lancelin Wave Classic,2023,
320,72485,Australia: 2 STAR Lancelin Wave Classic,Results Published,4,2023-01-18,2023-01-22,Australia,2.0,293483,Junior Girls,Women,https://liveheats.com/events/72485,live heats,Junior Girls,293483,Lancelin Wave Classic,2023,
321,72485,Australia: 2 STAR Lancelin Wave Classic,Results Published,4,2023-01-18,2023-01-22,Australia,2.0,168236,Masters,,https://liveheats.com/events/72485,live heats,Masters,168236,Lancelin Wave Classic,2023,
322,74594,Ireland: 2 STAR Mayo Mayhem,Results Published,3,2023-09-29,2023-10-02,Ireland,2.0,172501,Men,Men,https://liveheats.com/events/74594,live heats,Men,172501,Mayo Mayhem,2023,
323,74594,Ireland: 2 STAR Mayo Mayhem,Results Published,3,2023-09-29,2023-10-02,Ireland,2.0,172502,Women,Women,https://liveheats.com/events/74594,live heats,Women,172502,Mayo Mayhem,2023,
324,74594,Ireland: 2 STAR Mayo Mayhem,Results Published,3,2023-09-29,2023-10-02,Ireland,2.0,172503,Junior Boys,Men,https://liveheats.com/events/74594,live heats,Junior Boys,172503,Mayo Mayhem,2023,
325,187576,Australia: 2 STAR SurfFX North Coast Woopi Classic,Results Published,3,2024-10-04,2024-10-07,Australia,2.0,353346,Women,Women,https://liveheats.com/events/187576,live heats,Women,353346,SurfFX North Coast Woopi Classic,2024,
326,187576,Australia: 2 STAR SurfFX North Coast Woopi Classic,Results Published,3,2024-10-04,2024-10-07,Australia,2.0,353347,Men,Men,https://liveheats.com/events/187576,live heats,Men,353347,SurfFX North Coast Woopi Classic,2024,
327,187576,Australia: 2 STAR SurfFX North Coast Woopi Classic,Results Published,3,2024-10-04,2024-10-07,Australia,2.0,353348,Masters,,https://liveheats.com/events/187576,live heats,Masters,353348,SurfFX North Coast Woopi Classic,2024,
328,187576,Australia: 2 STAR SurfFX North Coast Woopi Classic,Results Published,3,2024-10-04,2024-10-07,Australia,2.0,353349,Junior Girls,Women,https://liveheats.com/events/187576,live heats,Junior Girls,353349,SurfFX North Coast Woopi Classic,2024,
329,187576,Australia: 2 STAR SurfFX North Coast Woopi Classic,Results Published,3,2024-10-04,2024-10-07,Australia,2.0,353350,Junior Boys,Men,https://liveheats.com/events/187576,live heats,Junior Boys,353350,SurfFX North Coast Woopi Classic,2024,
330,72450,France: 2 STAR Championnat De France Funboard Vagues 2023,Results Published,2,2023-11-18,2023-11-20,France,2.0,168184,Men,Men,https://liveheats.com/events/72450,live heats,Men,168184,Championnat De France Funboard Vagues,2023,
331,72450,France: 2 STAR Championnat De France Funboard Vagues 2023,Results Published,2,2023-11-18,2023-11-20,France,2.0,168185,Women,Women,https://liveheats.com/events/72450,live heats,Women,168185,Championnat De France Funboard Vagues,2023,
332,81557,Japan: 1 STAR Cold Breeze,Results Published,2,2022-12-24,2022-12-26,Japan,1.0,186130,Men,Men,https://liveheats.com/events/81557,live heats,Men,186130,Cold Breeze,2022,
333,81557,Japan: 1 STAR Cold Breeze,Results Published,2,2022-12-24,2022-12-26,Japan,1.0,186131,Women,Women,https://liveheats.com/events/81557,live heats,Women,186131,Cold Breeze,2022,
334,81557,Japan: 1 STAR Cold Breeze,Results Published,2,2022-12-24,2022-12-26,Japan,1.0,186132,Junior Boys,Men,https://liveheats.com/events/81557,live heats,Junior Boys,186132,Cold Breeze,2022,
335,81557,Japan: 1 STAR Cold Breeze,Results Published,2,2022-12-24,2022-12-26,Japan,1.0,186133,Masters,,https://liveheats.com/events/81557,live heats,Masters,186133,Cold Breeze,2022,
336,187565,PERU: 4 STAR Pacasmayo Classic World Cup,Results Published,14,2024-08-03,2024-08-17,Peru,4.0,353304,Women,Women,https://liveheats.com/events/187565,live heats,Women,353304,Pacasmayo Classic World Cup,2024,
337,187565,PERU: 4 STAR Pacasmayo Classic World Cup,Results Published,14,2024-08-03,2024-08-17,Peru,4.0,353305,Men,Men,https://liveheats.com/events/187565,live heats,Men,353305,Pacasmayo Classic World Cup,2024,
338,305429,Australia: 2 Star WSS Sydney Wavesailing Smackfest,Results Published,2,2024-11-15,2024-11-17,Australia,2.0,541463,Women,Women,https://liveheats.com/events/305429,live heats,Women,541463,WSS Sydney Wavesailing Smackfest,2024,
339,305429,Australia: 2 Star WSS Sydney Wavesailing Smackfest,Results Published,2,2024-11-15,2024-11-17,Australia,2.0,541464,Men,Men,https://liveheats.com/events/305429,live heats,Men,541464,WSS Sydney Wavesailing Smackfest,2024,
340,305429,Australia: 2 Star WSS Sydney Wavesailing Smackfest,Results Published,2,2024-11-15,2024-11-17,Australia,2.0,541465,Masters,,https://liveheats.com/events/305429,live heats,Masters,541465,WSS Sydney Wavesailing Smackfest,2024,
341,305429,Australia: 2 Star WSS Sydney Wavesailing Smackfest,Results Published,2,2024-11-15,2024-11-17,Australia,2.0,541466,Junior Girls,Women,https://liveheats.com/events/305429,live heats,Junior Girls,541466,WSS Sydney Wavesailing Smackfest,2024,
342,305429,Australia: 2 Star WSS Sydney Wavesailing Smackfest,Results Published,2,2024-11-15,2024-11-17,Australia,2.0,541467,Junior Boys,Men,https://liveheats.com/events/305429,live heats,Junior Boys,541467,WSS Sydney Wavesailing Smackfest,2024,
343,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-09-01,Peru,3.0,585973,Women,Women,https://liveheats.com/events/322524,live heats,Women,585973,Pacasmayo Classic World Cup,2025,
344,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-09-01,Peru,3.0,585974,Men,Men,https://liveheats.com/events/322524,live heats,Men,585974,Pacasmayo Classic World Cup,2025,
345,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-09-01,Peru,3.0,585975,Masters,,https://liveheats.com/events/322524,live heats,Masters,585975,Pacasmayo Classic World Cup,2025,
346,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-09-01,Peru,3.0,585976,Junior Boys,Men,https://liveheats.com/events/322524,live heats,Junior Boys,585976,Pacasmayo Classic World Cup,2025,
347,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-09-01,Peru,3.0,585977,Pro Junior GIrls,Women,https://liveheats.com/events/322524,live heats,Pro Junior GIrls,585977,Pacasmayo Classic World Cup,2025,
