,event_id,event_name,results_status,day_window,start_date,finish_date,location,stars,elimination_id,event_link,division_id,source,year,elimination_name,division_name,sex,standard_event_name
278,72449,Chile: 2 STAR SIRENA Wave Classic,Results Published,9,2022-12-03,2022-12-12,Chile,2.0,168181,,168181,live heats,2022.0,Masters,Masters,,SIRENA Wave Classic
279,72449,Chile: 2 STAR SIRENA Wave Classic,Results Published,9,2022-12-03,2022-12-12,Chile,2.0,293480,,293480,live heats,2022.0,Junior Girls,Junior Girls,Women,SIRENA Wave Classic
280,74629,Guadeloupe: 2 STAR Wanalao Wave Classic,Results Published,15,2023-01-15,,Guadeloupe,2.0,172519,,172519,live heats,2023.0,Men,Men,Men,Wanalao Wave Classic
281,74629,Guadeloupe: 2 STAR Wanalao Wave Classic,Results Published,15,2023-01-15,,Guadeloupe,2.0,172520,,172520,live heats,2023.0,Women,Women,Women,Wanalao Wave Classic
282,74629,Guadeloupe: 2 STAR Wanalao Wave Classic,Results Published,15,2023-01-15,,Guadeloupe,2.0,172521,,172521,live heats,2023.0,Junior Boys,Junior Boys,Men,Wanalao Wave Classic
283,74629,Guadeloupe: 2 STAR Wanalao Wave Classic,Results Published,15,2023-01-15,,Guadeloupe,2.0,172522,,172522,live heats,2023.0,Masters,Masters,,Wanalao Wave Classic
284,74629,Guadeloupe: 2 STAR Wanalao Wave Classic,Results Published,15,2023-01-15,,Guadeloupe,2.0,293482,,293482,live heats,2023.0,Junior Girls,Junior Girls,Women,Wanalao Wave Classic
285,74528,Puerto.Rico: 2 STAR Wind Warriors,Results Published,2,2023-02-25,,Puerto.Rico,2.0,172447,,172447,live heats,2023.0,Men,Men,Men,Wind Warriors
286,74528,Puerto.Rico: 2 STAR Wind Warriors,Results Published,2,2023-02-25,,Puerto.Rico,2.0,172450,,172450,live heats,2023.0,Masters,Masters,,Wind Warriors
287,74528,Puerto.Rico: 2 STAR Wind Warriors,Results Published,2,2023-02-25,,Puerto.Rico,2.0,172449,,172449,live heats,2023.0,Junior Boys,Junior Boys,Men,Wind Warriors
288,74528,Puerto.Rico: 2 STAR Wind Warriors,Results Published,2,2023-02-25,,Puerto.Rico,2.0,293488,,293488,live heats,2023.0,Junior Girls,Junior Girls,Women,Wind Warriors
289,74528,Puerto.Rico: 2 STAR Wind Warriors,Results Published,2,2023-02-25,,Puerto.Rico,2.0,172448,,172448,live heats,2023.0,Women,Women,Women,Wind Warriors
290,72488,Australia: 2 STAR SEVERNE East Coast Titles ,Results Published,9,2023-02-04,,Australia,2.0,168251,,168251,live heats,2023.0,Men,Men,Men,SEVERNE East Coast Titles
291,72488,Australia: 2 STAR SEVERNE East Coast Titles ,Results Published,9,2023-02-04,,Australia,2.0,168252,,168252,live heats,2023.0,Women,Women,Women,SEVERNE East Coast Titles
292,72488,Australia: 2 STAR SEVERNE East Coast Titles ,Results Published,9,2023-02-04,,Australia,2.0,168253,,168253,live heats,2023.0,Junior Boys,Junior Boys,Men,SEVERNE East Coast Titles
293,72488,Australia: 2 STAR SEVERNE East Coast Titles ,Results Published,9,2023-02-04,,Australia,2.0,168254,,168254,live heats,2023.0,Masters,Masters,,SEVERNE East Coast Titles
294,72488,Australia: 2 STAR SEVERNE East Coast Titles ,Results Published,9,2023-02-04,,Australia,2.0,293485,,293485,live heats,2023.0,Junior Girls,Junior Girls,Women,SEVERNE East Coast Titles
295,74628,Taiwan: 1 STAR Wave Jam ,Results Published,10,2022-11-18,,Taiwan,1.0,172513,,172513,live heats,2022.0,Men,Men,Men,Wave Jam
296,74628,Taiwan: 1 STAR Wave Jam ,Results Published,10,2022-11-18,,Taiwan,1.0,172514,,172514,live heats,2022.0,Women,Women,Women,Wave Jam
297,74628,Taiwan: 1 STAR Wave Jam ,Results Published,10,2022-11-18,,Taiwan,1.0,172516,,172516,live heats,2022.0,Masters,Masters,,Wave Jam
298,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-06-10,Ireland,3.0,474990,,474990,live heats,2024.0,Women,Women,Women,Mayo Mayhem
299,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-06-10,Ireland,3.0,474991,,474991,live heats,2024.0,Men,Men,Men,Mayo Mayhem
300,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-06-10,Ireland,3.0,474992,,474992,live heats,2024.0,Masters,Masters,,Mayo Mayhem
301,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-06-10,Ireland,3.0,474993,,474993,live heats,2024.0,Pro Junior GIrls,Pro Junior GIrls,Women,Mayo Mayhem
302,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-06-10,Ireland,3.0,474994,,474994,live heats,2024.0,Pro Junior Boys,Pro Junior Boys,Men,Mayo Mayhem
303,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-06-10,Ireland,3.0,474995,,474995,live heats,2024.0,Junior Girls,Junior Girls,Women,Mayo Mayhem
304,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-06-10,Ireland,3.0,474996,,474996,live heats,2024.0,Junior Boys,Junior Boys,Men,Mayo Mayhem
305,272891,Ireland: 3 STAR Mayo Mayhem,Results Published,10,2024-09-26,2024-06-10,Ireland,3.0,474997,,474997,live heats,2024.0,OPEN,OPEN,,Mayo Mayhem
306,72453,CHILE: 4 STAR SURAZO Infernal - Pro Men,Results Published,9,2023-03-25,2023-03-04,Chile,4.0,168199,,168199,live heats,2023.0,Men,Men,Men,Chile World Cup
307,72485,Australia: 2 STAR Lancelin Wave Classic,Results Published,4,2023-01-18,,Australia,2.0,168233,,168233,live heats,2023.0,Men,Men,Men,Lancelin Wave Classic
308,72485,Australia: 2 STAR Lancelin Wave Classic,Results Published,4,2023-01-18,,Australia,2.0,168234,,168234,live heats,2023.0,Women,Women,Women,Lancelin Wave Classic
309,72485,Australia: 2 STAR Lancelin Wave Classic,Results Published,4,2023-01-18,,Australia,2.0,168235,,168235,live heats,2023.0,Junior Boys,Junior Boys,Men,Lancelin Wave Classic
310,72485,Australia: 2 STAR Lancelin Wave Classic,Results Published,4,2023-01-18,,Australia,2.0,293483,,293483,live heats,2023.0,Junior Girls,Junior Girls,Women,Lancelin Wave Classic
311,72485,Australia: 2 STAR Lancelin Wave Classic,Results Published,4,2023-01-18,,Australia,2.0,168236,,168236,live heats,2023.0,Masters,Masters,,Lancelin Wave Classic
312,74594,Ireland: 2 STAR Mayo Mayhem,Results Published,3,2023-09-29,2023-02-10,Ireland,2.0,172501,,172501,live heats,2023.0,Men,Men,Men,Mayo Mayhem
313,74594,Ireland: 2 STAR Mayo Mayhem,Results Published,3,2023-09-29,2023-02-10,Ireland,2.0,172502,,172502,live heats,2023.0,Women,Women,Women,Mayo Mayhem
314,74594,Ireland: 2 STAR Mayo Mayhem,Results Published,3,2023-09-29,2023-02-10,Ireland,2.0,172503,,172503,live heats,2023.0,Junior Boys,Junior Boys,Men,Mayo Mayhem
315,187576,Australia: 2 STAR SurfFX North Coast Woopi Classic,Results Published,3,2024-10-04,2024-07-10,Australia,2.0,353346,,353346,live heats,2024.0,Women,Women,Women,SurfFX North Coast Woopi Classic
316,187576,Australia: 2 STAR SurfFX North Coast Woopi Classic,Results Published,3,2024-10-04,2024-07-10,Australia,2.0,353347,,353347,live heats,2024.0,Men,Men,Men,SurfFX North Coast Woopi Classic
317,187576,Australia: 2 STAR SurfFX North Coast Woopi Classic,Results Published,3,2024-10-04,2024-07-10,Australia,2.0,353348,,353348,live heats,2024.0,Masters,Masters,,SurfFX North Coast Woopi Classic
318,187576,Australia: 2 STAR SurfFX North Coast Woopi Classic,Results Published,3,2024-10-04,2024-07-10,Australia,2.0,353349,,353349,live heats,2024.0,Junior Girls,Junior Girls,Women,SurfFX North Coast Woopi Classic
319,187576,Australia: 2 STAR SurfFX North Coast Woopi Classic,Results Published,3,2024-10-04,2024-07-10,Australia,2.0,353350,,353350,live heats,2024.0,Junior Boys,Junior Boys,Men,SurfFX North Coast Woopi Classic
320,72450,France: 2 STAR Championnat De France Funboard Vagues 2023,Results Published,2,2023-11-18,,France,2.0,168184,,168184,live heats,2023.0,Men,Men,Men,Championnat De France Funboard Vagues
321,72450,France: 2 STAR Championnat De France Funboard Vagues 2023,Results Published,2,2023-11-18,,France,2.0,168185,,168185,live heats,2023.0,Women,Women,Women,Championnat De France Funboard Vagues
322,81557,Japan: 1 STAR Cold Breeze,Results Published,2,2022-12-24,,Japan,1.0,186130,,186130,live heats,2022.0,Men,Men,Men,Cold Breeze
323,81557,Japan: 1 STAR Cold Breeze,Results Published,2,2022-12-24,,Japan,1.0,186131,,186131,live heats,2022.0,Women,Women,Women,Cold Breeze
324,81557,Japan: 1 STAR Cold Breeze,Results Published,2,2022-12-24,,Japan,1.0,186132,,186132,live heats,2022.0,Junior Boys,Junior Boys,Men,Cold Breeze
325,81557,Japan: 1 STAR Cold Breeze,Results Published,2,2022-12-24,,Japan,1.0,186133,,186133,live heats,2022.0,Masters,Masters,,Cold Breeze
326,187565,PERU: 4 STAR Pacasmayo Classic World Cup,Results Published,14,2024-08-03,,Peru,4.0,353304,,353304,live heats,2024.0,Women,Women,Women,Pacasmayo Classic World Cup
327,187565,PERU: 4 STAR Pacasmayo Classic World Cup,Results Published,14,2024-08-03,,Peru,4.0,353305,,353305,live heats,2024.0,Men,Men,Men,Pacasmayo Classic World Cup
328,305429,Australia: 2 Star WSS Sydney Wavesailing Smackfest,Results Published,2,2024-11-15,,Australia,2.0,541463,,541463,live heats,2024.0,Women,Women,Women,WSS Sydney Wavesailing Smackfest
329,305429,Australia: 2 Star WSS Sydney Wavesailing Smackfest,Results Published,2,2024-11-15,,Australia,2.0,541464,,541464,live heats,2024.0,Men,Men,Men,WSS Sydney Wavesailing Smackfest
330,305429,Australia: 2 Star WSS Sydney Wavesailing Smackfest,Results Published,2,2024-11-15,,Australia,2.0,541465,,541465,live heats,2024.0,Masters,Masters,,WSS Sydney Wavesailing Smackfest
331,305429,Australia: 2 Star WSS Sydney Wavesailing Smackfest,Results Published,2,2024-11-15,,Australia,2.0,541466,,541466,live heats,2024.0,Junior Girls,Junior Girls,Women,WSS Sydney Wavesailing Smackfest
332,305429,Australia: 2 Star WSS Sydney Wavesailing Smackfest,Results Published,2,2024-11-15,,Australia,2.0,541467,,541467,live heats,2024.0,Junior Boys,Junior Boys,Men,WSS Sydney Wavesailing Smackfest
333,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-01-09,Peru,3.0,585973,,585973,live heats,2025.0,Women,Women,Women,Pacasmayo Classic World Cup
334,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-01-09,Peru,3.0,585974,,585974,live heats,2025.0,Men,Men,Men,Pacasmayo Classic World Cup
335,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-01-09,Peru,3.0,585975,,585975,live heats,2025.0,Masters,Masters,,Pacasmayo Classic World Cup
336,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-01-09,Peru,3.0,585976,,585976,live heats,2025.0,Junior Boys,Junior Boys,Men,Pacasmayo Classic World Cup
337,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-01-09,Peru,3.0,585977,,585977,live heats,2025.0,Pro Junior GIrls,Pro Junior GIrls,Women,Pacasmayo Classic World Cup
338,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-01-09,Peru,3.0,585978,,585978,live heats,2025.0,Pro Junior Boys,Pro Junior Boys,Men,Pacasmayo Classic World Cup
339,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-01-09,Peru,3.0,585979,,585979,live heats,2025.0,Junior Girls,Junior Girls,Women,Pacasmayo Classic World Cup
340,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,,Chile,3.0,467752,,467752,live heats,2024.0,Women,Women,Women,Sirena Wave Classic
341,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,,Chile,3.0,467753,,467753,live heats,2024.0,Men,Men,Men,Sirena Wave Classic
342,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,,Chile,3.0,467754,,467754,live heats,2024.0,Masters,Masters,,Sirena Wave Classic
343,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,,Chile,3.0,467758,,467758,live heats,2024.0,Junior Boys,Junior Boys,Men,Sirena Wave Classic
344,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,,Chile,3.0,569238,,569238,live heats,2024.0,Grand Masters,Grand Masters,,Sirena Wave Classic
345,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,,Chile,3.0,569239,,569239,live heats,2024.0,Open AM,Open AM,,Sirena Wave Classic
346,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,,Chile,3.0,467757,,467757,live heats,2024.0,Junior Girls,Junior Girls,Women,Sirena Wave Classic
347,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,481449,,481449,live heats,2024.0,PRE REGISTER FOR RANKINGS,PRE REGISTER FOR RANKINGS,,Surazo Infernal Navidad
348,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,467760,,467760,live heats,2024.0,Men,Men,Men,Surazo Infernal Navidad
349,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,467763,,467763,live heats,2024.0,Pro Junior Boys,Pro Junior Boys,Men,Surazo Infernal Navidad
350,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,467762,,467762,live heats,2024.0,Pro Junior GIrls,Pro Junior GIrls,Women,Surazo Infernal Navidad
351,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,467761,,467761,live heats,2024.0,Masters,Masters,,Surazo Infernal Navidad
352,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,533821,,533821,live heats,2024.0,OPEN,OPEN,,Surazo Infernal Navidad
353,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,534578,,534578,live heats,2024.0,Grand Master,Grand Master,,Surazo Infernal Navidad
354,321864,Puerto Rico: 4 STAR Puerto Rico World Cup,Results Published,1,2025-03-09,2025-10-03,Puerto Rico,4.0,584943,,584943,live heats,2025.0,Women,Women,Women,Puerto Rico World Cup
355,321864,Puerto Rico: 4 STAR Puerto Rico World Cup,Results Published,1,2025-03-09,2025-10-03,Puerto Rico,4.0,584944,,584944,live heats,2025.0,Men,Men,Men,Puerto Rico World Cup
356,321864,Puerto Rico: 4 STAR Puerto Rico World Cup,Results Published,1,2025-03-09,2025-10-03,Puerto Rico,4.0,584945,,584945,live heats,2025.0,Masters,Masters,,Puerto Rico World Cup
357,321864,Puerto Rico: 4 STAR Puerto Rico World Cup,Results Published,1,2025-03-09,2025-10-03,Puerto Rico,4.0,584950,,584950,live heats,2025.0,Grand Masters,Grand Masters,,Puerto Rico World Cup
358,322457,Taiwan: 1 STAR Taitung Wave Classic,Results Published,30,2024-11-01,2024-01-12,Taiwan,1.0,585833,,585833,live heats,2024.0,Women,Women,Women,Taitung Wave Classic
359,322457,Taiwan: 1 STAR Taitung Wave Classic,Results Published,30,2024-11-01,2024-01-12,Taiwan,1.0,585834,,585834,live heats,2024.0,Men,Men,Men,Taitung Wave Classic
360,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-03-02,Australia,4.0,464921,,464921,live heats,2025.0,Women,Women,Women,Margaret River Wavesailing Classic
361,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-03-02,Australia,4.0,464922,,464922,live heats,2025.0,Men,Men,Men,Margaret River Wavesailing Classic
362,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-03-02,Australia,4.0,464923,,464923,live heats,2025.0,Masters,Masters,,Margaret River Wavesailing Classic
363,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-03-02,Australia,4.0,464924,,464924,live heats,2025.0,Junior Girls,Junior Girls,Women,Margaret River Wavesailing Classic
364,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-03-02,Australia,4.0,464925,,464925,live heats,2025.0,Junior Boys,Junior Boys,Men,Margaret River Wavesailing Classic
365,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-03-02,Australia,4.0,464926,,464926,live heats,2025.0,Pro Junior GIrls,Pro Junior GIrls,Women,Margaret River Wavesailing Classic
366,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-03-02,Australia,4.0,464927,,464927,live heats,2025.0,Pro Junior Boys,Pro Junior Boys,Men,Margaret River Wavesailing Classic
367,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-03-02,Australia,4.0,601831,,601831,live heats,2025.0,Grand Masters,Grand Masters,,Margaret River Wavesailing Classic
368,321767,Chile: 3 STAR Surazo Infernal Navidad - women's results ,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,584886,,584886,live heats,2024.0,Women,Women,Women,Surazo Infernal Navidad - women's results
369,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-01-10,Ireland,3.0,585965,,585965,live heats,2025.0,Women,Women,Women,Mayo Mayhem
370,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-01-10,Ireland,3.0,585966,,585966,live heats,2025.0,Men,Men,Men,Mayo Mayhem
371,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-01-10,Ireland,3.0,585967,,585967,live heats,2025.0,Masters,Masters,,Mayo Mayhem
372,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-01-10,Ireland,3.0,585968,,585968,live heats,2025.0,Pro Junior GIrls,Pro Junior GIrls,Women,Mayo Mayhem
373,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-01-10,Ireland,3.0,585969,,585969,live heats,2025.0,Pro Junior Boys,Pro Junior Boys,Men,Mayo Mayhem
374,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-01-10,Ireland,3.0,585970,,585970,live heats,2025.0,Junior Girls,Junior Girls,Women,Mayo Mayhem
375,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-01-10,Ireland,3.0,585971,,585971,live heats,2025.0,Junior Boys,Junior Boys,Men,Mayo Mayhem
376,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-01-10,Ireland,3.0,585972,,585972,live heats,2025.0,OPEN,OPEN,,Mayo Mayhem
377,318167,Belgium 2 Star Nationals ,Results Published,4,2024-10-18,,Belgium 2 Star Nationals,2.0,579061,,579061,live heats,2024.0,Men,Men,Men,Nationals
378,318167,Belgium 2 Star Nationals ,Results Published,4,2024-10-18,,Belgium 2 Star Nationals,2.0,579062,,579062,live heats,2024.0,Women,Women,Women,Nationals
379,275136,Netherlands: 2 STAR Slam Om Domburg,Finished,122,2024-07-31,,Netherlands,2.0,478849,,478849,live heats,2024.0,Women,Women,Women,Slam Om Domburg
380,275136,Netherlands: 2 STAR Slam Om Domburg,Finished,122,2024-07-31,,Netherlands,2.0,478850,,478850,live heats,2024.0,Men,Men,Men,Slam Om Domburg
381,275136,Netherlands: 2 STAR Slam Om Domburg,Finished,122,2024-07-31,,Netherlands,2.0,478851,,478851,live heats,2024.0,Masters,Masters,,Slam Om Domburg
382,275136,Netherlands: 2 STAR Slam Om Domburg,Finished,122,2024-07-31,,Netherlands,2.0,478852,,478852,live heats,2024.0,Junior Girls,Junior Girls,Women,Slam Om Domburg
383,275136,Netherlands: 2 STAR Slam Om Domburg,Finished,122,2024-07-31,,Netherlands,2.0,478853,,478853,live heats,2024.0,Junior Boys,Junior Boys,Men,Slam Om Domburg
384,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-01-10,Denmark,3.0,585982,,585982,live heats,2025.0,Men,Men,Men,Danish Open Wave Championships
385,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-01-10,Denmark,3.0,585983,,585983,live heats,2025.0,Women,Women,Women,Danish Open Wave Championships
386,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-01-10,Denmark,3.0,585984,,585984,live heats,2025.0,Pro Junior Boys,Pro Junior Boys,Men,Danish Open Wave Championships
387,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-01-10,Denmark,3.0,585985,,585985,live heats,2025.0,Pro Junior GIrls,Pro Junior GIrls,Women,Danish Open Wave Championships
388,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-01-10,Denmark,3.0,585980,,585980,live heats,2025.0,Junior Boys,Junior Boys,Men,Danish Open Wave Championships
389,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-01-10,Denmark,3.0,585981,,585981,live heats,2025.0,Junior Girls,Junior Girls,Women,Danish Open Wave Championships
390,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-01-10,Denmark,3.0,585986,,585986,live heats,2025.0,Masters,Masters,,Danish Open Wave Championships
391,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,,Scotland,3.0,585987,,585987,live heats,2025.0,Men,Men,Men,Tiree Wave Classic
392,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,,Scotland,3.0,585988,,585988,live heats,2025.0,Women,Women,Women,Tiree Wave Classic
393,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,,Scotland,3.0,585989,,585989,live heats,2025.0,Junior Boys,Junior Boys,Men,Tiree Wave Classic
394,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,,Scotland,3.0,585990,,585990,live heats,2025.0,Junior Girls,Junior Girls,Women,Tiree Wave Classic
395,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,,Scotland,3.0,585992,,585992,live heats,2025.0,Pro Junior Boys,Pro Junior Boys,Men,Tiree Wave Classic
396,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,,Scotland,3.0,585993,,585993,live heats,2025.0,Pro Junior GIrls,Pro Junior GIrls,Women,Tiree Wave Classic
397,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,,Scotland,3.0,585991,,585991,live heats,2025.0,Masters,Masters,,Tiree Wave Classic
398,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-01-12,Chile,3.0,585999,,585999,live heats,2025.0,PRE REGISTER FOR RANKINGS,PRE REGISTER FOR RANKINGS,,Surazo Infernal Navidad
399,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-01-12,Chile,3.0,585994,,585994,live heats,2025.0,Men,Men,Men,Surazo Infernal Navidad
400,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-01-12,Chile,3.0,585995,,585995,live heats,2025.0,Pro Junior Boys,Pro Junior Boys,Men,Surazo Infernal Navidad
401,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-01-12,Chile,3.0,585996,,585996,live heats,2025.0,Pro Junior GIrls,Pro Junior GIrls,Women,Surazo Infernal Navidad
402,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-01-12,Chile,3.0,586000,,586000,live heats,2025.0,Masters,Masters,,Surazo Infernal Navidad
403,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-01-12,Chile,3.0,585997,,585997,live heats,2025.0,OPEN,OPEN,,Surazo Infernal Navidad
404,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-01-12,Chile,3.0,585998,,585998,live heats,2025.0,Grand Master,Grand Master,,Surazo Infernal Navidad
405,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-01-12,France,3.0,586001,,586001,live heats,2025.0,Women,Women,Women,Wissant Wave Classic
406,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-01-12,France,3.0,586002,,586002,live heats,2025.0,Men,Men,Men,Wissant Wave Classic
407,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-01-12,France,3.0,586003,,586003,live heats,2025.0,Pro Junior GIrls,Pro Junior GIrls,Women,Wissant Wave Classic
408,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-01-12,France,3.0,586004,,586004,live heats,2025.0,Pro Junior Boys,Pro Junior Boys,Men,Wissant Wave Classic
409,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-01-12,France,3.0,586005,,586005,live heats,2025.0,Junior Boys,Junior Boys,Men,Wissant Wave Classic
410,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-01-12,France,3.0,586006,,586006,live heats,2025.0,Junior Girls,Junior Girls,Women,Wissant Wave Classic
411,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-01-12,France,3.0,586007,,586007,live heats,2025.0,Masters,Masters,,Wissant Wave Classic
413,321870,GERMANY: 5 STAR Sylt World Cup,Scheduled,10,2025-09-26,2025-06-10,Germany,5.0,585005,,585005,live heats,2025.0,Men,Men,Men,Sylt World Cup
414,321870,GERMANY: 5 STAR Sylt World Cup,Scheduled,10,2025-09-26,2025-06-10,Germany,5.0,585006,,585006,live heats,2025.0,Women,Women,Women,Sylt World Cup
419,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,,Japan,4.0,584935,,584935,live heats,2025.0,Women,Women,Women,Japan World Cup
420,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,,Japan,4.0,584936,,584936,live heats,2025.0,Men,Men,Men,Japan World Cup
421,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,,Japan,4.0,584937,,584937,live heats,2025.0,Masters,Masters,,Japan World Cup
422,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,,Japan,4.0,584938,,584938,live heats,2025.0,Junior Girls,Junior Girls,Women,Japan World Cup
423,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,,Japan,4.0,584939,,584939,live heats,2025.0,Junior Boys,Junior Boys,Men,Japan World Cup
424,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,,Japan,4.0,584940,,584940,live heats,2025.0,Pro Junior GIrls,Pro Junior GIrls,Women,Japan World Cup
425,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,,Japan,4.0,584941,,584941,live heats,2025.0,Pro Junior Boys,Pro Junior Boys,Men,Japan World Cup
