,source,event_id,heat_id,division_id,athlete_id,score,modified_total,modifier,type,counting,total_wave,total_jump,total_points,heat_id_athlete_id
26655,PWA,291,1340_21b,628,K-800,1.5,,,Wave,No,5.93,6.12,12.05,1340_21b_K-800
26656,PWA,291,1340_21b,628,K-800,3.12,,,B ,Yes,5.93,6.12,12.05,1340_21b_K-800
26657,PWA,291,1340_21b,628,K-800,1.0,,,B ,No,5.93,6.12,12.05,1340_21b_K-800
26658,PWA,291,1340_21b,628,K-800,3.0,,,F,Yes,5.93,6.12,12.05,1340_21b_K-800
26659,PWA,291,1340_21b,628,K-800,1.0,,,B ,No,5.93,6.12,12.05,1340_21b_K-800
26660,PWA,291,1340_21b,628,E-203,2.25,,,Wave,Yes,5.13,6.0,11.13,1340_21b_E-203
26661,PWA,291,1340_21b,628,E-203,1.12,,,Wave,No,5.13,6.0,11.13,1340_21b_E-203
26662,PWA,291,1340_21b,628,E-203,1.12,,,Wave,No,5.13,6.0,11.13,1340_21b_E-203
26663,PWA,291,1340_21b,628,E-203,1.62,,,Wave,No,5.13,6.0,11.13,1340_21b_E-203
26664,PWA,291,1340_21b,628,E-203,1.12,,,Wave,No,5.13,6.0,11.13,1340_21b_E-203
26665,PWA,291,1340_21b,628,E-203,2.0,,,Wave,No,5.13,6.0,11.13,1340_21b_E-203
26666,PWA,291,1340_21b,628,E-203,1.62,,,Wave,No,5.13,6.0,11.13,1340_21b_E-203
26667,PWA,291,1340_21b,628,E-203,2.88,,,Wave,Yes,5.13,6.0,11.13,1340_21b_E-203
26668,PWA,291,1340_21b,628,E-203,2.0,,,B ,No,5.13,6.0,11.13,1340_21b_E-203
26669,PWA,291,1340_21b,628,E-203,2.5,,,F,No,5.13,6.0,11.13,1340_21b_E-203
26670,PWA,291,1340_21b,628,E-203,2.0,,,TF,Yes,5.13,6.0,11.13,1340_21b_E-203
26671,PWA,291,1340_21b,628,E-203,3.12,,,F,No,5.13,6.0,11.13,1340_21b_E-203
26672,PWA,291,1340_21b,628,E-203,4.0,,,F,Yes,5.13,6.0,11.13,1340_21b_E-203
26673,PWA,291,1340_22a,628,G-4,1.5,,,Wave,No,7.65,9.5,17.15,1340_22a_G-4
26674,PWA,291,1340_22a,628,G-4,2.65,,,Wave,No,7.65,9.5,17.15,1340_22a_G-4
26675,PWA,291,1340_22a,628,G-4,1.5,,,Wave,No,7.65,9.5,17.15,1340_22a_G-4
26676,PWA,291,1340_22a,628,G-4,1.88,,,Wave,No,7.65,9.5,17.15,1340_22a_G-4
26677,PWA,291,1340_22a,628,G-4,3.0,,,Wave,Yes,7.65,9.5,17.15,1340_22a_G-4
26678,PWA,291,1340_22a,628,G-4,2.62,,,Wave,No,7.65,9.5,17.15,1340_22a_G-4
26679,PWA,291,1340_22a,628,G-4,4.65,,,Wave,Yes,7.65,9.5,17.15,1340_22a_G-4
26680,PWA,291,1340_22a,628,G-4,4.0,,,P,Yes,7.65,9.5,17.15,1340_22a_G-4
26681,PWA,291,1340_22a,628,G-4,5.5,,,B ,Yes,7.65,9.5,17.15,1340_22a_G-4
26682,PWA,291,1340_22a,628,G-103,2.0,,,Wave,Yes,6.62,7.05,13.67,1340_22a_G-103
26683,PWA,291,1340_22a,628,G-103,0.62,,,Wave,No,6.62,7.05,13.67,1340_22a_G-103
26684,PWA,291,1340_22a,628,G-103,1.38,,,Wave,No,6.62,7.05,13.67,1340_22a_G-103
26685,PWA,291,1340_22a,628,G-103,1.5,,,Wave,No,6.62,7.05,13.67,1340_22a_G-103
26686,PWA,291,1340_22a,628,G-103,4.62,,,Wave,Yes,6.62,7.05,13.67,1340_22a_G-103
26687,PWA,291,1340_22a,628,G-103,5.05,,,B ,Yes,6.62,7.05,13.67,1340_22a_G-103
26688,PWA,291,1340_22a,628,G-103,4.5,,,B ,No,6.62,7.05,13.67,1340_22a_G-103
26689,PWA,291,1340_22a,628,G-103,2.0,,,F,Yes,6.62,7.05,13.67,1340_22a_G-103
26690,PWA,291,1340_22a,628,G-103,1.12,,,F,No,6.62,7.05,13.67,1340_22a_G-103
26691,PWA,291,1340_22b,628,G-208,6.88,,,Wave,Yes,12.83,9.62,22.45,1340_22b_G-208
26692,PWA,291,1340_22b,628,G-208,3.25,,,Wave,No,12.83,9.62,22.45,1340_22b_G-208
26693,PWA,291,1340_22b,628,G-208,1.0,,,Wave,No,12.83,9.62,22.45,1340_22b_G-208
26694,PWA,291,1340_22b,628,G-208,5.95,,,Wave,Yes,12.83,9.62,22.45,1340_22b_G-208
26695,PWA,291,1340_22b,628,G-208,5.0,,,B ,Yes,12.83,9.62,22.45,1340_22b_G-208
26696,PWA,291,1340_22b,628,G-208,1.0,,,PT,No,12.83,9.62,22.45,1340_22b_G-208
26697,PWA,291,1340_22b,628,G-208,4.62,,,P,Yes,12.83,9.62,22.45,1340_22b_G-208
26698,PWA,291,1340_22b,628,G-208,1.0,,,PT,No,12.83,9.62,22.45,1340_22b_G-208
26699,PWA,291,1340_22b,628,V-10,5.0,,,Wave,Yes,10.88,11.38,22.26,1340_22b_V-10
26700,PWA,291,1340_22b,628,V-10,5.88,,,Wave,Yes,10.88,11.38,22.26,1340_22b_V-10
26701,PWA,291,1340_22b,628,V-10,1.38,,,Wave,No,10.88,11.38,22.26,1340_22b_V-10
26702,PWA,291,1340_22b,628,V-10,1.0,,,Wave,No,10.88,11.38,22.26,1340_22b_V-10
26703,PWA,291,1340_22b,628,V-10,4.0,,,Wave,No,10.88,11.38,22.26,1340_22b_V-10
26704,PWA,291,1340_22b,628,V-10,4.38,,,B ,No,10.88,11.38,22.26,1340_22b_V-10
26705,PWA,291,1340_22b,628,V-10,4.75,,,F,No,10.88,11.38,22.26,1340_22b_V-10
26706,PWA,291,1340_22b,628,V-10,6.38,,,2xF,Yes,10.88,11.38,22.26,1340_22b_V-10
26707,PWA,291,1340_22b,628,V-10,1.0,,,B ,No,10.88,11.38,22.26,1340_22b_V-10
26708,PWA,291,1340_22b,628,V-10,5.0,,,B ,Yes,10.88,11.38,22.26,1340_22b_V-10
26709,PWA,291,1340_23a,628,E-30,3.0,,,Wave,No,8.5,8.83,17.33,1340_23a_E-30
26710,PWA,291,1340_23a,628,E-30,1.0,,,Wave,No,8.5,8.83,17.33,1340_23a_E-30
26711,PWA,291,1340_23a,628,E-30,4.12,,,Wave,Yes,8.5,8.83,17.33,1340_23a_E-30
26712,PWA,291,1340_23a,628,E-30,3.5,,,Wave,No,8.5,8.83,17.33,1340_23a_E-30
26713,PWA,291,1340_23a,628,E-30,4.38,,,Wave,Yes,8.5,8.83,17.33,1340_23a_E-30
26714,PWA,291,1340_23a,628,E-30,4.95,,,B ,Yes,8.5,8.83,17.33,1340_23a_E-30
26715,PWA,291,1340_23a,628,E-30,3.88,,,F,Yes,8.5,8.83,17.33,1340_23a_E-30
26716,PWA,291,1340_23a,628,K-89,4.5,,,Wave,Yes,7.0,9.47,16.47,1340_23a_K-89
26717,PWA,291,1340_23a,628,K-89,2.5,,,Wave,Yes,7.0,9.47,16.47,1340_23a_K-89
26718,PWA,291,1340_23a,628,K-89,2.45,,,Wave,No,7.0,9.47,16.47,1340_23a_K-89
26719,PWA,291,1340_23a,628,K-89,2.12,,,Wave,No,7.0,9.47,16.47,1340_23a_K-89
26720,PWA,291,1340_23a,628,K-89,1.0,,,Wave,No,7.0,9.47,16.47,1340_23a_K-89
26721,PWA,291,1340_23a,628,K-89,1.0,,,Wave,No,7.0,9.47,16.47,1340_23a_K-89
26722,PWA,291,1340_23a,628,K-89,5.12,,,2xF,Yes,7.0,9.47,16.47,1340_23a_K-89
26723,PWA,291,1340_23a,628,K-89,1.0,,,B ,No,7.0,9.47,16.47,1340_23a_K-89
26724,PWA,291,1340_23a,628,K-89,4.35,,,B ,Yes,7.0,9.47,16.47,1340_23a_K-89
26725,PWA,291,1340_23a,628,K-89,1.0,,,2xF,No,7.0,9.47,16.47,1340_23a_K-89
26726,PWA,291,1340_23b,628,USA-1,0.62,,,Wave,No,8.0,8.38,16.38,1340_23b_USA-1
26727,PWA,291,1340_23b,628,USA-1,5.0,,,Wave,Yes,8.0,8.38,16.38,1340_23b_USA-1
26728,PWA,291,1340_23b,628,USA-1,0.62,,,Wave,No,8.0,8.38,16.38,1340_23b_USA-1
26729,PWA,291,1340_23b,628,USA-1,3.0,,,Wave,Yes,8.0,8.38,16.38,1340_23b_USA-1
26730,PWA,291,1340_23b,628,USA-1,1.75,,,Wave,No,8.0,8.38,16.38,1340_23b_USA-1
26731,PWA,291,1340_23b,628,USA-1,4.93,,,P,Yes,8.0,8.38,16.38,1340_23b_USA-1
26732,PWA,291,1340_23b,628,USA-1,3.45,,,F,Yes,8.0,8.38,16.38,1340_23b_USA-1
26733,PWA,291,1340_23b,628,G-901,1.75,,,Wave,No,5.5,8.38,13.88,1340_23b_G-901
26734,PWA,291,1340_23b,628,G-901,1.58,,,Wave,No,5.5,8.38,13.88,1340_23b_G-901
26735,PWA,291,1340_23b,628,G-901,1.55,,,Wave,No,5.5,8.38,13.88,1340_23b_G-901
26736,PWA,291,1340_23b,628,G-901,3.38,,,Wave,Yes,5.5,8.38,13.88,1340_23b_G-901
26737,PWA,291,1340_23b,628,G-901,2.12,,,Wave,Yes,5.5,8.38,13.88,1340_23b_G-901
26738,PWA,291,1340_23b,628,G-901,4.88,,,B ,Yes,5.5,8.38,13.88,1340_23b_G-901
26739,PWA,291,1340_23b,628,G-901,3.5,,,F,Yes,5.5,8.38,13.88,1340_23b_G-901
26740,PWA,291,1340_23b,628,G-901,1.0,,,PT,No,5.5,8.38,13.88,1340_23b_G-901
26741,PWA,291,1340_24a,628,G-95,1.0,,,Wave,No,6.0,10.38,16.38,1340_24a_G-95
26742,PWA,291,1340_24a,628,G-95,1.75,,,Wave,No,6.0,10.38,16.38,1340_24a_G-95
26743,PWA,291,1340_24a,628,G-95,2.38,,,Wave,No,6.0,10.38,16.38,1340_24a_G-95
26744,PWA,291,1340_24a,628,G-95,2.88,,,Wave,Yes,6.0,10.38,16.38,1340_24a_G-95
26745,PWA,291,1340_24a,628,G-95,1.0,,,Wave,No,6.0,10.38,16.38,1340_24a_G-95
26746,PWA,291,1340_24a,628,G-95,1.88,,,Wave,No,6.0,10.38,16.38,1340_24a_G-95
26747,PWA,291,1340_24a,628,G-95,3.12,,,Wave,Yes,6.0,10.38,16.38,1340_24a_G-95
26748,PWA,291,1340_24a,628,G-95,4.5,,,B ,Yes,6.0,10.38,16.38,1340_24a_G-95
26749,PWA,291,1340_24a,628,G-95,2.5,,,P,No,6.0,10.38,16.38,1340_24a_G-95
26750,PWA,291,1340_24a,628,G-95,3.38,,,P,No,6.0,10.38,16.38,1340_24a_G-95
26751,PWA,291,1340_24a,628,G-95,5.88,,,PT,Yes,6.0,10.38,16.38,1340_24a_G-95
26752,PWA,291,1340_24a,628,NC-21,0.88,,,Wave,No,7.75,8.0,15.75,1340_24a_NC-21
26753,PWA,291,1340_24a,628,NC-21,1.5,,,Wave,No,7.75,8.0,15.75,1340_24a_NC-21
26754,PWA,291,1340_24a,628,NC-21,2.0,,,Wave,No,7.75,8.0,15.75,1340_24a_NC-21
26755,PWA,291,1340_24a,628,NC-21,1.75,,,Wave,No,7.75,8.0,15.75,1340_24a_NC-21
26756,PWA,291,1340_24a,628,NC-21,1.0,,,Wave,No,7.75,8.0,15.75,1340_24a_NC-21
26757,PWA,291,1340_24a,628,NC-21,1.0,,,Wave,No,7.75,8.0,15.75,1340_24a_NC-21
26758,PWA,291,1340_24a,628,NC-21,4.75,,,Wave,Yes,7.75,8.0,15.75,1340_24a_NC-21
26759,PWA,291,1340_24a,628,NC-21,3.0,,,Wave,Yes,7.75,8.0,15.75,1340_24a_NC-21
26760,PWA,291,1340_24a,628,NC-21,1.0,,,B ,No,7.75,8.0,15.75,1340_24a_NC-21
26761,PWA,291,1340_24a,628,NC-21,3.12,,,F,Yes,7.75,8.0,15.75,1340_24a_NC-21
26762,PWA,291,1340_24a,628,NC-21,4.88,,,PT,Yes,7.75,8.0,15.75,1340_24a_NC-21
26763,PWA,291,1340_24b,628,FRA-41,4.88,,,Wave,Yes,7.38,8.62,16.0,1340_24b_FRA-41
26764,PWA,291,1340_24b,628,FRA-41,1.58,,,Wave,No,7.38,8.62,16.0,1340_24b_FRA-41
26765,PWA,291,1340_24b,628,FRA-41,2.5,,,Wave,Yes,7.38,8.62,16.0,1340_24b_FRA-41
26766,PWA,291,1340_24b,628,FRA-41,2.0,,,Wave,No,7.38,8.62,16.0,1340_24b_FRA-41
26767,PWA,291,1340_24b,628,FRA-41,1.75,,,Wave,No,7.38,8.62,16.0,1340_24b_FRA-41
26768,PWA,291,1340_24b,628,FRA-41,4.38,,,B ,No,7.38,8.62,16.0,1340_24b_FRA-41
26769,PWA,291,1340_24b,628,FRA-41,3.28,,,F,No,7.38,8.62,16.0,1340_24b_FRA-41
26770,PWA,291,1340_24b,628,FRA-41,3.62,,,TF,Yes,7.38,8.62,16.0,1340_24b_FRA-41
26771,PWA,291,1340_24b,628,FRA-41,5.0,,,B ,Yes,7.38,8.62,16.0,1340_24b_FRA-41
26772,PWA,291,1340_24b,628,B-35,3.62,,,Wave,Yes,5.5,8.16,13.66,1340_24b_B-35
26773,PWA,291,1340_24b,628,B-35,0.88,,,Wave,No,5.5,8.16,13.66,1340_24b_B-35
26774,PWA,291,1340_24b,628,B-35,1.88,,,Wave,Yes,5.5,8.16,13.66,1340_24b_B-35
26775,PWA,291,1340_24b,628,B-35,1.88,,,Wave,No,5.5,8.16,13.66,1340_24b_B-35
26776,PWA,291,1340_24b,628,B-35,4.57,,,B ,No,5.5,8.16,13.66,1340_24b_B-35
26777,PWA,291,1340_24b,628,B-35,2.5,,,F,No,5.5,8.16,13.66,1340_24b_B-35
26778,PWA,291,1340_24b,628,B-35,2.78,,,F,Yes,5.5,8.16,13.66,1340_24b_B-35
26779,PWA,291,1340_24b,628,B-35,1.0,,,B ,No,5.5,8.16,13.66,1340_24b_B-35
26780,PWA,291,1340_24b,628,B-35,5.38,,,B ,Yes,5.5,8.16,13.66,1340_24b_B-35
26781,PWA,291,1340_25a,628,E-959,3.5,,,Wave,Yes,3.5,9.62,13.12,1340_25a_E-959
26782,PWA,291,1340_25a,628,E-959,5.0,,,B ,Yes,3.5,9.62,13.12,1340_25a_E-959
26783,PWA,291,1340_25a,628,E-959,4.62,,,TF,Yes,3.5,9.62,13.12,1340_25a_E-959
26784,PWA,291,1340_25a,628,F-85,1.75,,,Wave,Yes,3.25,1.12,4.37,1340_25a_F-85
26785,PWA,291,1340_25a,628,F-85,1.5,,,Wave,Yes,3.25,1.12,4.37,1340_25a_F-85
26786,PWA,291,1340_25a,628,F-85,1.12,,,B ,Yes,3.25,1.12,4.37,1340_25a_F-85
26787,PWA,291,1340_25a,628,F-85,1.0,,,B ,No,3.25,1.12,4.37,1340_25a_F-85
26788,PWA,291,1340_25b,628,V-111,0.88,,,Wave,No,10.66,9.03,19.69,1340_25b_V-111
26789,PWA,291,1340_25b,628,V-111,4.38,,,Wave,Yes,10.66,9.03,19.69,1340_25b_V-111
26790,PWA,291,1340_25b,628,V-111,6.28,,,Wave,Yes,10.66,9.03,19.69,1340_25b_V-111
26791,PWA,291,1340_25b,628,V-111,2.0,,,Wave,No,10.66,9.03,19.69,1340_25b_V-111
26792,PWA,291,1340_25b,628,V-111,3.42,,,T,No,10.66,9.03,19.69,1340_25b_V-111
26793,PWA,291,1340_25b,628,V-111,4.5,,,B ,Yes,10.66,9.03,19.69,1340_25b_V-111
26794,PWA,291,1340_25b,628,V-111,3.42,,,F,No,10.66,9.03,19.69,1340_25b_V-111
26795,PWA,291,1340_25b,628,V-111,4.53,,,P,Yes,10.66,9.03,19.69,1340_25b_V-111
26796,PWA,291,1340_25b,628,K-800,2.0,,,Wave,Yes,2.0,7.88,9.88,1340_25b_K-800
26797,PWA,291,1340_25b,628,K-800,1.0,,,B ,No,2.0,7.88,9.88,1340_25b_K-800
26798,PWA,291,1340_25b,628,K-800,3.88,,,F,Yes,2.0,7.88,9.88,1340_25b_K-800
26799,PWA,291,1340_25b,628,K-800,4.0,,,B ,Yes,2.0,7.88,9.88,1340_25b_K-800
26800,PWA,291,1340_26a,628,G-4,2.0,,,Wave,No,9.76,9.83,19.59,1340_26a_G-4
26801,PWA,291,1340_26a,628,G-4,2.62,,,Wave,No,9.76,9.83,19.59,1340_26a_G-4
26802,PWA,291,1340_26a,628,G-4,2.75,,,Wave,No,9.76,9.83,19.59,1340_26a_G-4
26803,PWA,291,1340_26a,628,G-4,3.38,,,Wave,Yes,9.76,9.83,19.59,1340_26a_G-4
26804,PWA,291,1340_26a,628,G-4,6.38,,,Wave,Yes,9.76,9.83,19.59,1340_26a_G-4
26805,PWA,291,1340_26a,628,G-4,4.5,,,B ,No,9.76,9.83,19.59,1340_26a_G-4
26806,PWA,291,1340_26a,628,G-4,4.95,,,P,Yes,9.76,9.83,19.59,1340_26a_G-4
26807,PWA,291,1340_26a,628,G-4,4.88,,,B ,Yes,9.76,9.83,19.59,1340_26a_G-4
26808,PWA,291,1340_26a,628,G-208,1.88,,,Wave,No,9.5,8.4,17.9,1340_26a_G-208
26809,PWA,291,1340_26a,628,G-208,2.25,,,Wave,No,9.5,8.4,17.9,1340_26a_G-208
26810,PWA,291,1340_26a,628,G-208,5.25,,,Wave,Yes,9.5,8.4,17.9,1340_26a_G-208
26811,PWA,291,1340_26a,628,G-208,4.25,,,Wave,Yes,9.5,8.4,17.9,1340_26a_G-208
26812,PWA,291,1340_26a,628,G-208,5.28,,,B ,Yes,9.5,8.4,17.9,1340_26a_G-208
26813,PWA,291,1340_26a,628,G-208,3.12,,,F,Yes,9.5,8.4,17.9,1340_26a_G-208
26814,PWA,291,1340_26b,628,E-30,4.25,,,Wave,Yes,10.5,8.73,19.23,1340_26b_E-30
26815,PWA,291,1340_26b,628,E-30,1.38,,,Wave,No,10.5,8.73,19.23,1340_26b_E-30
26816,PWA,291,1340_26b,628,E-30,2.75,,,Wave,No,10.5,8.73,19.23,1340_26b_E-30
26817,PWA,291,1340_26b,628,E-30,6.25,,,Wave,Yes,10.5,8.73,19.23,1340_26b_E-30
26818,PWA,291,1340_26b,628,E-30,3.8,,,F,No,10.5,8.73,19.23,1340_26b_E-30
26819,PWA,291,1340_26b,628,E-30,1.0,,,B ,No,10.5,8.73,19.23,1340_26b_E-30
26820,PWA,291,1340_26b,628,E-30,4.45,,,B ,Yes,10.5,8.73,19.23,1340_26b_E-30
26821,PWA,291,1340_26b,628,E-30,4.28,,,P,Yes,10.5,8.73,19.23,1340_26b_E-30
26822,PWA,291,1340_26b,628,USA-1,1.12,,,Wave,No,6.55,8.25,14.8,1340_26b_USA-1
26823,PWA,291,1340_26b,628,USA-1,2.4,,,Wave,Yes,6.55,8.25,14.8,1340_26b_USA-1
26824,PWA,291,1340_26b,628,USA-1,4.15,,,Wave,Yes,6.55,8.25,14.8,1340_26b_USA-1
26825,PWA,291,1340_26b,628,USA-1,3.45,,,F,Yes,6.55,8.25,14.8,1340_26b_USA-1
26826,PWA,291,1340_26b,628,USA-1,4.8,,,P,Yes,6.55,8.25,14.8,1340_26b_USA-1
26827,PWA,291,1340_27a,628,FRA-41,2.5,,,Wave,No,7.12,8.24,15.36,1340_27a_FRA-41
26828,PWA,291,1340_27a,628,FRA-41,3.12,,,Wave,Yes,7.12,8.24,15.36,1340_27a_FRA-41
26829,PWA,291,1340_27a,628,FRA-41,4.0,,,Wave,Yes,7.12,8.24,15.36,1340_27a_FRA-41
26830,PWA,291,1340_27a,628,FRA-41,2.88,,,Wave,No,7.12,8.24,15.36,1340_27a_FRA-41
26831,PWA,291,1340_27a,628,FRA-41,4.62,,,B ,Yes,7.12,8.24,15.36,1340_27a_FRA-41
26832,PWA,291,1340_27a,628,FRA-41,1.88,,,F,No,7.12,8.24,15.36,1340_27a_FRA-41
26833,PWA,291,1340_27a,628,FRA-41,3.62,,,TF,Yes,7.12,8.24,15.36,1340_27a_FRA-41
26834,PWA,291,1340_27a,628,FRA-41,2.5,,,F,No,7.12,8.24,15.36,1340_27a_FRA-41
26835,PWA,291,1340_27a,628,FRA-41,3.5,,,F,No,7.12,8.24,15.36,1340_27a_FRA-41
26836,PWA,291,1340_27a,628,G-95,2.25,,,Wave,Yes,8.0,5.62,13.62,1340_27a_G-95
26837,PWA,291,1340_27a,628,G-95,1.88,,,Wave,No,8.0,5.62,13.62,1340_27a_G-95
26838,PWA,291,1340_27a,628,G-95,2.0,,,Wave,No,8.0,5.62,13.62,1340_27a_G-95
26839,PWA,291,1340_27a,628,G-95,5.75,,,Wave,Yes,8.0,5.62,13.62,1340_27a_G-95
26840,PWA,291,1340_27a,628,G-95,1.0,,,Wave,No,8.0,5.62,13.62,1340_27a_G-95
26841,PWA,291,1340_27a,628,G-95,1.0,,,P,Yes,8.0,5.62,13.62,1340_27a_G-95
26842,PWA,291,1340_27a,628,G-95,1.0,,,B ,No,8.0,5.62,13.62,1340_27a_G-95
26843,PWA,291,1340_27a,628,G-95,4.62,,,B ,Yes,8.0,5.62,13.62,1340_27a_G-95
26844,PWA,291,1340_27b,628,V-111,4.5,,,Wave,No,12.88,11.46,24.34,1340_27b_V-111
26845,PWA,291,1340_27b,628,V-111,2.88,,,Wave,No,12.88,11.46,24.34,1340_27b_V-111
26846,PWA,291,1340_27b,628,V-111,4.88,,,Wave,Yes,12.88,11.46,24.34,1340_27b_V-111
26847,PWA,291,1340_27b,628,V-111,8.0,,,Wave,Yes,12.88,11.46,24.34,1340_27b_V-111
26848,PWA,291,1340_27b,628,V-111,1.12,,,2xF,No,12.88,11.46,24.34,1340_27b_V-111
26849,PWA,291,1340_27b,628,V-111,3.42,,,TF,No,12.88,11.46,24.34,1340_27b_V-111
26850,PWA,291,1340_27b,628,V-111,3.95,,,T,No,12.88,11.46,24.34,1340_27b_V-111
26851,PWA,291,1340_27b,628,V-111,4.53,,,B ,Yes,12.88,11.46,24.34,1340_27b_V-111
26852,PWA,291,1340_27b,628,V-111,6.93,,,2xF,Yes,12.88,11.46,24.34,1340_27b_V-111
26853,PWA,291,1340_27b,628,E-959,2.0,,,Wave,Yes,3.12,7.07,10.19,1340_27b_E-959
26854,PWA,291,1340_27b,628,E-959,1.12,,,Wave,Yes,3.12,7.07,10.19,1340_27b_E-959
26855,PWA,291,1340_27b,628,E-959,1.0,,,B ,No,3.12,7.07,10.19,1340_27b_E-959
26856,PWA,291,1340_27b,628,E-959,2.95,,,F,Yes,3.12,7.07,10.19,1340_27b_E-959
26857,PWA,291,1340_27b,628,E-959,1.05,,,B ,No,3.12,7.07,10.19,1340_27b_E-959
26858,PWA,291,1340_27b,628,E-959,1.0,,,B ,No,3.12,7.07,10.19,1340_27b_E-959
26859,PWA,291,1340_27b,628,E-959,4.12,,,B ,Yes,3.12,7.07,10.19,1340_27b_E-959
26860,PWA,291,1340_28a,628,K-516,4.38,,,Wave,Yes,7.88,8.92,16.8,1340_28a_K-516
26861,PWA,291,1340_28a,628,K-516,3.5,,,Wave,Yes,7.88,8.92,16.8,1340_28a_K-516
26862,PWA,291,1340_28a,628,K-516,5.0,,,B ,Yes,7.88,8.92,16.8,1340_28a_K-516
26863,PWA,291,1340_28a,628,K-516,3.92,,,F,Yes,7.88,8.92,16.8,1340_28a_K-516
26864,PWA,291,1340_28a,628,G-4,0.5,,,Wave,No,5.38,7.37,12.75,1340_28a_G-4
26865,PWA,291,1340_28a,628,G-4,2.0,,,Wave,Yes,5.38,7.37,12.75,1340_28a_G-4
26866,PWA,291,1340_28a,628,G-4,0.62,,,Wave,No,5.38,7.37,12.75,1340_28a_G-4
26867,PWA,291,1340_28a,628,G-4,3.38,,,Wave,Yes,5.38,7.37,12.75,1340_28a_G-4
26868,PWA,291,1340_28a,628,G-4,3.72,,,B ,Yes,5.38,7.37,12.75,1340_28a_G-4
26869,PWA,291,1340_28a,628,G-4,3.65,,,F,Yes,5.38,7.37,12.75,1340_28a_G-4
26870,PWA,291,1340_28b,628,KA-120,4.97,,,Wave,Yes,12.09,9.76,21.85,1340_28b_KA-120
26871,PWA,291,1340_28b,628,KA-120,4.6,,,Wave,No,12.09,9.76,21.85,1340_28b_KA-120
26872,PWA,291,1340_28b,628,KA-120,7.12,,,Wave,Yes,12.09,9.76,21.85,1340_28b_KA-120
26873,PWA,291,1340_28b,628,KA-120,5.88,,,B ,Yes,12.09,9.76,21.85,1340_28b_KA-120
26874,PWA,291,1340_28b,628,KA-120,2.5,,,F,No,12.09,9.76,21.85,1340_28b_KA-120
26875,PWA,291,1340_28b,628,KA-120,3.88,,,F,Yes,12.09,9.76,21.85,1340_28b_KA-120
26876,PWA,291,1340_28b,628,E-30,6.5,,,Wave,Yes,10.88,9.62,20.5,1340_28b_E-30
26877,PWA,291,1340_28b,628,E-30,2.0,,,Wave,No,10.88,9.62,20.5,1340_28b_E-30
26878,PWA,291,1340_28b,628,E-30,4.38,,,Wave,Yes,10.88,9.62,20.5,1340_28b_E-30
26879,PWA,291,1340_28b,628,E-30,5.05,,,B ,Yes,10.88,9.62,20.5,1340_28b_E-30
26880,PWA,291,1340_28b,628,E-30,4.57,,,F,Yes,10.88,9.62,20.5,1340_28b_E-30
26881,PWA,291,1340_29a,628,E-334,6.75,,,Wave,Yes,11.75,8.83,20.58,1340_29a_E-334
26882,PWA,291,1340_29a,628,E-334,2.12,,,Wave,No,11.75,8.83,20.58,1340_29a_E-334
26883,PWA,291,1340_29a,628,E-334,2.88,,,Wave,No,11.75,8.83,20.58,1340_29a_E-334
26884,PWA,291,1340_29a,628,E-334,5.0,,,Wave,Yes,11.75,8.83,20.58,1340_29a_E-334
26885,PWA,291,1340_29a,628,E-334,1.0,,,Wave,No,11.75,8.83,20.58,1340_29a_E-334
26886,PWA,291,1340_29a,628,E-334,4.38,,,B ,Yes,11.75,8.83,20.58,1340_29a_E-334
26887,PWA,291,1340_29a,628,E-334,4.45,,,TF,Yes,11.75,8.83,20.58,1340_29a_E-334
26888,PWA,291,1340_29a,628,FRA-41,0.62,,,Wave,No,6.26,4.25,10.51,1340_29a_FRA-41
26889,PWA,291,1340_29a,628,FRA-41,1.62,,,Wave,No,6.26,4.25,10.51,1340_29a_FRA-41
26890,PWA,291,1340_29a,628,FRA-41,3.38,,,Wave,Yes,6.26,4.25,10.51,1340_29a_FRA-41
26891,PWA,291,1340_29a,628,FRA-41,2.88,,,Wave,Yes,6.26,4.25,10.51,1340_29a_FRA-41
26892,PWA,291,1340_29a,628,FRA-41,1.62,,,Wave,No,6.26,4.25,10.51,1340_29a_FRA-41
26893,PWA,291,1340_29a,628,FRA-41,3.25,,,F,Yes,6.26,4.25,10.51,1340_29a_FRA-41
26894,PWA,291,1340_29a,628,FRA-41,1.0,,,B ,Yes,6.26,4.25,10.51,1340_29a_FRA-41
26895,PWA,291,1340_29a,628,FRA-41,1.0,,,B ,No,6.26,4.25,10.51,1340_29a_FRA-41
26896,PWA,291,1340_29b,628,BRA-105,2.45,,,Wave,No,7.25,13.7,20.95,1340_29b_BRA-105
26897,PWA,291,1340_29b,628,BRA-105,3.92,,,Wave,Yes,7.25,13.7,20.95,1340_29b_BRA-105
26898,PWA,291,1340_29b,628,BRA-105,3.33,,,Wave,Yes,7.25,13.7,20.95,1340_29b_BRA-105
26899,PWA,291,1340_29b,628,BRA-105,2.38,,,Wave,No,7.25,13.7,20.95,1340_29b_BRA-105
26900,PWA,291,1340_29b,628,BRA-105,8.25,,,2xF,Yes,7.25,13.7,20.95,1340_29b_BRA-105
26901,PWA,291,1340_29b,628,BRA-105,5.45,,,P,Yes,7.25,13.7,20.95,1340_29b_BRA-105
