,source,event_id,division_id,athlete_id,place,incomplete,name
2142,Live Heats,72449,168178,566301,12,False,
2143,Live Heats,72449,168178,1206567,13,False,
2144,Live Heats,72449,168178,566303,14,False,
2145,Live Heats,72449,168178,1205619,15,False,
2146,Live Heats,72449,168178,566305,16,False,
2147,Live Heats,72449,168178,1385622,17,False,
2148,Live Heats,72449,168178,566404,18,False,
2149,Live Heats,72449,168178,1216650,19,False,
2150,Live Heats,72449,168178,566406,20,False,
2151,Live Heats,72449,168178,566399,21,False,
2152,Live Heats,72449,168178,566402,22,False,
2153,Live Heats,72449,168178,566400,23,False,
2154,Live Heats,72449,168178,566407,24,False,
2155,Live Heats,72449,168178,566408,25,False,
2156,Live Heats,72449,168178,566409,26,False,
2157,Live Heats,72449,168178,566410,27,False,
2158,Live Heats,72449,168178,566413,28,False,
2159,Live Heats,72449,168178,566411,29,False,
2160,Live Heats,72449,168178,566412,30,False,
2161,Live Heats,72449,168179,566390,1,False,
2162,Live Heats,72449,168179,566391,2,False,
2163,Live Heats,72449,168179,566392,3,False,
2164,Live Heats,72449,168179,566393,4,False,
2165,Live Heats,72449,168179,566394,5,False,
2166,Live Heats,72449,168181,566301,1,False,
2167,Live Heats,72449,168181,529958,2,False,
2168,Live Heats,72449,168181,566294,3,False,
2169,Live Heats,72449,168181,566300,4,False,
2170,Live Heats,72449,168181,1206567,5,False,
2171,Live Heats,72449,168181,566399,6,False,
2172,Live Heats,72449,168181,566400,7,False,
2173,Live Heats,72449,168181,566401,8,False,
2174,Live Heats,72449,168181,566402,9,False,
2175,Live Heats,74629,172519,1205611,1,False,
2176,Live Heats,74629,172519,1334796,2,False,
2177,Live Heats,74629,172519,1165941,3,False,
2178,Live Heats,74629,172519,776204,4,False,
2179,Live Heats,74629,172519,1540490,5,False,
2180,Live Heats,74629,172519,776206,5,False,
2181,Live Heats,74629,172519,1199256,5,False,
2182,Live Heats,74629,172519,776207,7,False,
2183,Live Heats,74629,172519,817982,7,False,
2184,Live Heats,74629,172519,776209,10,False,
2185,Live Heats,74629,172519,776210,10,False,
2186,Live Heats,74629,172519,776211,10,False,
2187,Live Heats,74629,172519,776237,13,False,
2188,Live Heats,74629,172519,776238,13,False,
2189,Live Heats,74629,172519,776239,13,False,
2190,Live Heats,74629,172519,776240,13,False,
2191,Live Heats,74629,172519,776241,13,False,
2192,Live Heats,74629,172519,776242,13,False,
2193,Live Heats,74629,172519,776243,19,False,
2194,Live Heats,74629,172519,776244,19,False,
2195,Live Heats,74629,172519,776245,19,False,
2196,Live Heats,74629,172519,776246,19,False,
2197,Live Heats,74629,172519,1198581,19,False,
2198,Live Heats,74629,172519,776248,19,False,
2199,Live Heats,74629,172519,776249,25,False,
2200,Live Heats,74629,172519,776250,25,False,
2201,Live Heats,74629,172519,776251,25,False,
2202,Live Heats,74629,172519,776252,25,False,
2203,Live Heats,74629,172519,776253,25,False,
2204,Live Heats,74629,172519,776254,25,False,
2205,Live Heats,74629,172520,776256,1,False,
2206,Live Heats,74629,172520,1198918,2,False,
2207,Live Heats,74629,172520,820028,3,False,
2208,Live Heats,74629,172520,776259,4,False,
2209,Live Heats,74629,172520,776260,5,False,
2210,Live Heats,74629,172520,776261,6,False,
2211,Live Heats,74629,172520,776262,7,False,
2212,Live Heats,74629,172520,776263,8,False,
2213,Live Heats,74629,172521,1198918,1,False,
2214,Live Heats,74629,172521,776243,2,False,
2215,Live Heats,74629,172521,776238,3,False,
2216,Live Heats,74629,172521,1198581,4,False,
2217,Live Heats,74629,172521,776248,5,False,
2218,Live Heats,74629,172522,1540490,1,False,
2219,Live Heats,74629,172522,776204,2,False,
2220,Live Heats,74629,172522,776209,3,False,
2221,Live Heats,74629,172522,776210,4,False,
2222,Live Heats,74629,172522,776207,5,False,
2223,Live Heats,74629,172522,776239,7,False,
2224,Live Heats,74629,172522,776240,7,False,
2225,Live Heats,74629,172522,776242,7,False,
2226,Live Heats,74629,172522,776245,9,False,
2227,Live Heats,74629,172522,776246,9,False,
2228,Live Heats,74629,172522,776250,11,False,
2229,Live Heats,74629,172522,776251,11,False,
2230,Live Heats,74528,172447,1199509,1,False,
2231,Live Heats,74528,172447,1540490,2,False,
2232,Live Heats,74528,172447,1202340,3,False,
2233,Live Heats,74528,172447,776570,3,False,
2234,Live Heats,74528,172447,776571,5,False,
2235,Live Heats,74528,172447,776600,5,False,
2236,Live Heats,74528,172447,107339,7,False,
2237,Live Heats,74528,172447,566400,7,False,
2238,Live Heats,74528,172447,1206477,9,False,
2239,Live Heats,74528,172447,776602,9,False,
2240,Live Heats,74528,172447,776603,9,False,
2241,Live Heats,74528,172447,1338689,13,False,
2242,Live Heats,74528,172447,776575,13,False,
2243,Live Heats,74528,172447,776604,13,False,
2244,Live Heats,74528,172450,1540490,1,False,
2245,Live Heats,72488,168251,856823,1,False,
2246,Live Heats,72488,168251,791484,2,False,
2247,Live Heats,72488,168251,791485,3,False,
2248,Live Heats,72488,168251,791615,4,False,
2249,Live Heats,72488,168251,936057,5,False,
2250,Live Heats,72488,168251,936058,6,False,
2251,Live Heats,72488,168251,1337275,7,False,
2252,Live Heats,72488,168251,936059,8,False,
2253,Live Heats,72488,168251,813428,9,False,
2254,Live Heats,72488,168251,936060,9,False,
2255,Live Heats,72488,168251,936061,9,False,
2256,Live Heats,72488,168251,936062,9,False,
2257,Live Heats,72488,168251,936063,13,False,
2258,Live Heats,72488,168252,529331,1,False,
2259,Live Heats,72488,168253,791650,1,False,
2260,Live Heats,72488,168254,791615,1,True,
2261,Live Heats,72488,168254,791616,1,True,
2262,Live Heats,72488,168254,791455,3,True,
2263,Live Heats,72488,168254,791617,4,True,
2264,Live Heats,72488,168254,923881,5,True,
2265,Live Heats,72488,168254,791714,6,True,
2266,Live Heats,72488,168254,924051,7,True,
2267,Live Heats,72488,168254,923857,8,True,
2268,Live Heats,72488,168254,813428,8,True,
2269,Live Heats,72488,168254,924052,8,True,
2270,Live Heats,72488,168254,924053,11,True,
2271,Live Heats,72488,168254,924054,11,True,
2272,Live Heats,74628,172513,776633,1,True,
2273,Live Heats,74628,172513,776666,1,True,
2274,Live Heats,74628,172513,776669,1,True,
2275,Live Heats,74628,172513,776670,1,True,
2276,Live Heats,74628,172513,776687,1,True,
2277,Live Heats,74628,172513,776672,6,True,
2278,Live Heats,74628,172513,776671,6,True,
2279,Live Heats,74628,172513,776674,6,True,
2280,Live Heats,74628,172513,776675,6,True,
2281,Live Heats,74628,172513,776676,6,True,
2282,Live Heats,74628,172513,776677,6,True,
2283,Live Heats,74628,172513,776678,6,True,
2284,Live Heats,74628,172513,776680,6,True,
2285,Live Heats,74628,172513,776681,6,True,
2286,Live Heats,74628,172513,776682,6,True,
2287,Live Heats,74628,172513,776683,6,True,
2288,Live Heats,74628,172513,776685,6,True,
2289,Live Heats,74628,172513,776686,6,True,
2290,Live Heats,74628,172513,776673,6,True,
2291,Live Heats,74628,172514,776673,1,False,
2292,Live Heats,74628,172516,776676,1,False,
2293,Live Heats,272891,474990,1113096,1,False,
2294,Live Heats,272891,474990,1113114,2,False,
2295,Live Heats,272891,474990,1113124,3,False,
2296,Live Heats,272891,474990,1488194,4,False,
2297,Live Heats,272891,474990,1488195,5,False,
2298,Live Heats,272891,474991,1198522,1,False,
2299,Live Heats,272891,474991,1113088,2,False,
2300,Live Heats,272891,474991,1304751,3,False,
2301,Live Heats,272891,474991,1198353,4,False,
2302,Live Heats,272891,474991,923883,5,False,
2303,Live Heats,272891,474991,151806,6,False,
2304,Live Heats,272891,474991,1113090,7,False,
2305,Live Heats,272891,474991,1122476,7,False,
2306,Live Heats,272891,474991,1113089,9,False,
2307,Live Heats,272891,474991,1488187,9,False,
2308,Live Heats,272891,474991,1113093,11,False,
2309,Live Heats,272891,474991,1113092,11,False,
2310,Live Heats,272891,474991,1393372,13,False,
2311,Live Heats,272891,474991,1113095,13,False,
2312,Live Heats,272891,474991,1488188,15,False,
2313,Live Heats,272891,474991,1304753,15,False,
2314,Live Heats,272891,474991,1113096,17,False,
2315,Live Heats,272891,474991,1113091,17,False,
2316,Live Heats,272891,474991,1363406,17,False,
2317,Live Heats,272891,474991,1304754,20,False,
2318,Live Heats,272891,474991,1304755,20,False,
2319,Live Heats,272891,474991,1392033,22,False,
2320,Live Heats,272891,474991,1113101,23,False,
2321,Live Heats,272891,474991,1113109,24,False,
2322,Live Heats,272891,474991,1113111,25,False,
2323,Live Heats,272891,474991,1113102,26,False,
2324,Live Heats,272891,474991,1488190,27,False,
2325,Live Heats,272891,474991,1363410,28,False,
2326,Live Heats,272891,474991,1177658,29,False,
2327,Live Heats,272891,474991,1113107,30,False,
2328,Live Heats,272891,474991,1113103,30,False,
2329,Live Heats,272891,474991,1113106,32,False,
2330,Live Heats,272891,474991,1113116,33,False,
2331,Live Heats,272891,474991,1113120,33,False,
2332,Live Heats,272891,474991,1113113,35,False,
2333,Live Heats,272891,474991,1113117,35,False,
2334,Live Heats,272891,474991,1304764,37,False,
2335,Live Heats,272891,474991,1304763,38,False,
2336,Live Heats,272891,474991,1363407,39,False,
2337,Live Heats,272891,474991,1488192,39,False,
2338,Live Heats,72453,168199,814748,1,False,
2339,Live Heats,72453,168199,1205611,2,False,
2340,Live Heats,72453,168199,1200826,3,False,
2341,Live Heats,72453,168199,817949,4,False,
2342,Live Heats,72453,168199,837486,5,False,
2343,Live Heats,72453,168199,1437356,5,False,
2344,Live Heats,72453,168199,566301,7,False,
2345,Live Heats,72453,168199,1171826,7,False,
2346,Live Heats,72453,168199,527167,9,False,
2347,Live Heats,72453,168199,566295,9,False,
2348,Live Heats,72453,168199,819666,9,False,
2349,Live Heats,72453,168199,1200835,9,False,
2350,Live Heats,72453,168199,1437353,13,False,
2351,Live Heats,72453,168199,844750,13,False,
2352,Live Heats,72453,168199,1205557,13,False,
2353,Live Heats,72453,168199,1207547,13,False,
2354,Live Heats,72453,168199,818180,17,False,
2355,Live Heats,72453,168199,835109,17,False,
2356,Live Heats,72453,168199,1200379,17,False,
2357,Live Heats,72453,168199,530552,17,False,
2358,Live Heats,72453,168199,1437366,17,False,
2359,Live Heats,72453,168199,1169635,17,False,
2360,Live Heats,72453,168199,1438222,17,False,
2361,Live Heats,72453,168199,769113,17,False,
2362,Live Heats,72453,168199,530548,25,False,
2363,Live Heats,72453,168199,769114,25,False,
2364,Live Heats,72453,168199,1206458,25,False,
2365,Live Heats,72453,168199,1380909,25,False,
2366,Live Heats,72453,168199,530553,25,False,
2367,Live Heats,72453,168199,1212625,25,False,
2368,Live Heats,72453,168199,769117,25,False,
2369,Live Heats,72453,168199,1392368,25,False,
2370,Live Heats,72453,168199,1163257,33,False,
2371,Live Heats,72453,168199,566303,33,False,
2372,Live Heats,72453,168199,1206490,33,False,
2373,Live Heats,72453,168199,769119,33,False,
2374,Live Heats,72453,168199,566300,37,False,
2375,Live Heats,72453,168199,1329185,37,False,
2376,Live Heats,72453,168199,1206482,37,False,
2377,Live Heats,72485,168233,776732,1,False,
2378,Live Heats,72485,168233,776106,2,False,
2379,Live Heats,72485,168233,776765,3,False,
2380,Live Heats,72485,168234,1589294,1,False,
2381,Live Heats,72485,168235,30676,1,False,
2382,Live Heats,72485,168235,776006,2,False,
2383,Live Heats,74594,172501,1113085,1,False,
2384,Live Heats,74594,172501,1200379,2,False,
2385,Live Heats,74594,172501,1198353,3,False,
2386,Live Heats,74594,172501,1113088,4,False,
2387,Live Heats,74594,172501,1113089,5,False,
2388,Live Heats,74594,172501,1113090,6,False,
2389,Live Heats,74594,172501,1113092,7,False,
2390,Live Heats,74594,172501,1113091,7,False,
2391,Live Heats,74594,172501,1113094,9,False,
2392,Live Heats,74594,172501,1113093,9,False,
2393,Live Heats,74594,172501,1113098,11,False,
2394,Live Heats,74594,172501,1113097,11,False,
2395,Live Heats,74594,172501,1113095,11,False,
2396,Live Heats,74594,172501,1113096,11,False,
2397,Live Heats,74594,172501,1113100,15,False,
2398,Live Heats,74594,172501,1113099,15,False,
2399,Live Heats,74594,172501,1113101,17,False,
2400,Live Heats,74594,172501,1113102,18,False,
2401,Live Heats,74594,172501,1113103,19,False,
2402,Live Heats,74594,172501,1113104,20,False,
2403,Live Heats,74594,172501,1113107,21,False,
2404,Live Heats,74594,172501,1113106,21,False,
2405,Live Heats,74594,172501,1113109,23,False,
2406,Live Heats,74594,172501,1113108,23,False,
2407,Live Heats,74594,172501,1113110,25,False,
2408,Live Heats,74594,172501,1113114,26,False,
2409,Live Heats,74594,172501,1113113,26,False,
2410,Live Heats,74594,172501,1113112,26,False,
2411,Live Heats,74594,172501,1113111,26,False,
2412,Live Heats,74594,172501,1113116,30,False,
2413,Live Heats,74594,172501,1113115,30,False,
2414,Live Heats,74594,172501,1113117,32,False,
2415,Live Heats,74594,172501,1113122,33,False,
2416,Live Heats,74594,172501,1113121,33,False,
2417,Live Heats,74594,172501,1113120,33,False,
2418,Live Heats,74594,172501,1113119,33,False,
2419,Live Heats,74594,172501,1113124,37,False,
2420,Live Heats,74594,172501,1113123,37,False,
2421,Live Heats,74594,172501,1113125,39,False,
2422,Live Heats,74594,172502,1113096,1,False,
2423,Live Heats,74594,172502,1113114,2,False,
2424,Live Heats,74594,172502,1113124,3,False,
2425,Live Heats,187576,353346,1111080,1,False,
2426,Live Heats,187576,353346,1050500,2,False,
2427,Live Heats,187576,353347,936059,1,False,
2428,Live Heats,187576,353347,791485,2,False,
2429,Live Heats,187576,353347,1050302,3,False,
2430,Live Heats,187576,353347,1176367,4,False,
2431,Live Heats,187576,353347,1400883,5,False,
2432,Live Heats,187576,353347,1050303,5,False,
2433,Live Heats,187576,353348,1400234,1,True,
2434,Live Heats,187576,353348,924051,1,True,
2435,Live Heats,187576,353348,791455,1,True,
2436,Live Heats,187576,353348,1176365,1,True,
2437,Live Heats,187576,353348,1400893,5,True,
2438,Live Heats,187576,353348,791714,5,True,
2439,Live Heats,187576,353348,1400891,5,True,
2440,Live Heats,187576,353348,1400892,5,True,
2441,Live Heats,72450,168184,566301,1,False,
2442,Live Heats,72450,168184,1122386,2,False,
2443,Live Heats,72450,168184,830095,3,False,
2444,Live Heats,72450,168184,1122387,4,False,
2445,Live Heats,72450,168184,1122388,5,False,
2446,Live Heats,72450,168184,1122389,6,False,
2447,Live Heats,72450,168184,1199256,7,False,
2448,Live Heats,72450,168184,1122390,7,False,
2449,Live Heats,72450,168184,566293,9,False,
2450,Live Heats,72450,168184,1122393,9,False,
2451,Live Heats,72450,168184,1122392,9,False,
2452,Live Heats,72450,168184,1122391,9,False,
2453,Live Heats,72450,168184,1122397,13,False,
2454,Live Heats,72450,168184,1122396,13,False,
2455,Live Heats,72450,168184,1122395,13,False,
2456,Live Heats,72450,168184,1488181,13,False,
2457,Live Heats,72450,168184,1122401,17,False,
2458,Live Heats,72450,168184,1122400,17,False,
2459,Live Heats,72450,168184,1122399,17,False,
2460,Live Heats,72450,168184,1122398,17,False,
2461,Live Heats,72450,168184,1122405,21,False,
2462,Live Heats,72450,168184,1122404,21,False,
2463,Live Heats,72450,168184,1122403,21,False,
2464,Live Heats,72450,168184,1122402,21,False,
2465,Live Heats,72450,168184,1122413,25,False,
2466,Live Heats,72450,168184,1122412,25,False,
2467,Live Heats,72450,168184,1122411,25,False,
2468,Live Heats,72450,168184,1122410,25,False,
2469,Live Heats,72450,168184,1122409,25,False,
2470,Live Heats,72450,168184,1122408,25,False,
2471,Live Heats,72450,168184,1122407,25,False,
2472,Live Heats,72450,168184,1122406,25,False,
2473,Live Heats,72450,168185,923338,1,False,
2474,Live Heats,72450,168185,1122415,2,False,
2475,Live Heats,72450,168185,1122416,3,False,
2476,Live Heats,72450,168185,1122417,4,False,
2477,Live Heats,81557,186130,817916,1,False,
2478,Live Heats,81557,186130,844750,2,False,
2479,Live Heats,81557,186130,532103,3,False,
2480,Live Heats,81557,186130,1166082,4,False,
2481,Live Heats,81557,186130,1176483,5,False,
2482,Live Heats,81557,186130,1166133,6,False,
2483,Live Heats,81557,186130,532107,7,False,
2484,Live Heats,81557,186130,576026,8,False,
2485,Live Heats,81557,186130,1181562,9,False,
2486,Live Heats,81557,186130,1171678,9,False,
2487,Live Heats,81557,186130,835109,11,False,
2488,Live Heats,81557,186131,1166942,1,False,
2489,Live Heats,81557,186131,576093,2,False,
2490,Live Heats,81557,186131,1167179,3,False,
2491,Live Heats,81557,186131,769175,4,False,
2492,Live Heats,187565,353304,820787,1,False,
2493,Live Heats,187565,353304,815310,2,False,
2494,Live Heats,187565,353304,1589294,3,False,
2495,Live Heats,187565,353304,174196,4,False,
2496,Live Heats,187565,353304,1542069,5,False,
2497,Live Heats,187565,353304,1437408,6,False,
2498,Live Heats,187565,353304,1206272,7,False,
2499,Live Heats,187565,353305,1205611,1,False,
2500,Live Heats,187565,353305,1334796,2,False,
2501,Live Heats,187565,353305,819666,3,False,
2502,Live Heats,187565,353305,1165941,4,False,
2503,Live Heats,187565,353305,1324120,5,False,
2504,Live Heats,187565,353305,814748,5,False,
2505,Live Heats,187565,353305,1205557,7,False,
2506,Live Heats,187565,353305,527167,7,False,
2507,Live Heats,187565,353305,1205619,9,False,
2508,Live Heats,187565,353305,1206567,9,False,
2509,Live Heats,187565,353305,566295,9,False,
2510,Live Heats,187565,353305,1207547,9,False,
2511,Live Heats,187565,353305,1306332,13,False,
2512,Live Heats,187565,353305,1324930,13,False,
2513,Live Heats,187565,353305,1337275,13,False,
2514,Live Heats,187565,353305,1206477,13,False,
2515,Live Heats,187565,353305,1339382,17,False,
2516,Live Heats,187565,353305,1206482,17,False,
2517,Live Heats,187565,353305,1197966,17,False,
2518,Live Heats,187565,353305,1202340,17,False,
2519,Live Heats,187565,353305,527155,21,False,
2520,Live Heats,187565,353305,818279,21,False,
2521,Live Heats,187565,353305,1199509,21,False,
2522,Live Heats,187565,353305,1329185,21,False,
2523,Live Heats,187565,353305,1417289,25,False,
2524,Live Heats,187565,353305,1339401,25,False,
2525,Live Heats,187565,353305,1342932,27,False,
2526,Live Heats,187565,353305,1342934,27,False,
2527,Live Heats,187565,353305,999813,29,False,
2528,Live Heats,187565,353305,1338967,29,False,
2529,Live Heats,187565,353305,1301829,29,False,
2530,Live Heats,187565,353305,1338689,29,False,
2531,Live Heats,187565,353305,1205039,33,False,
2532,Live Heats,187565,353305,1338877,33,False,
2533,Live Heats,305429,541464,791484,1,False,
2534,Live Heats,305429,541464,936059,2,False,
2535,Live Heats,305429,541464,1448311,3,False,
2536,Live Heats,305429,541464,1050302,4,False,
2537,Live Heats,305429,541464,1103762,5,False,
2538,Live Heats,305429,541464,791485,6,False,
2539,Live Heats,305429,541464,1111080,7,False,
2540,Live Heats,305429,541464,1050269,8,False,
2541,Live Heats,305429,541464,1176367,9,False,
2542,Live Heats,305429,541464,923859,10,False,
2543,Live Heats,305429,541464,1176368,11,False,
2544,Live Heats,305429,541464,1400883,11,False,
2545,Live Heats,305429,541464,1448341,11,False,
2546,Live Heats,305429,541465,1337275,1,False,
2547,Live Heats,305429,541465,791714,2,False,
2548,Live Heats,305429,541465,1176365,3,False,
2549,Live Heats,305429,541465,791455,4,False,
2550,Live Heats,305429,541465,1050303,5,False,
2551,Live Heats,305429,541465,924054,6,False,
2552,Live Heats,268535,467752,1437408,1,False,
2553,Live Heats,268535,467752,1206273,2,False,
2554,Live Heats,268535,467752,1206272,3,False,
2555,Live Heats,268535,467752,566393,4,False,
2556,Live Heats,268535,467753,1380909,1,False,
2557,Live Heats,268535,467753,566295,2,False,
2558,Live Heats,268535,467753,769113,3,False,
2559,Live Heats,268535,467753,1207547,4,False,
2560,Live Heats,268535,467753,1474162,5,False,
2561,Live Heats,268535,467753,1437366,5,False,
2562,Live Heats,268535,467753,1438222,7,False,
2563,Live Heats,268535,467753,1205619,7,False,
2564,Live Heats,268535,467753,1206458,9,False,
2565,Live Heats,268535,467753,1137416,10,False,
2566,Live Heats,268535,467753,769114,10,False,
2567,Live Heats,268535,467753,1329185,10,False,
2568,Live Heats,268535,467753,1438249,13,False,
2569,Live Heats,268535,467753,1206567,13,False,
2570,Live Heats,268535,467753,566297,15,False,
2571,Live Heats,268535,467753,1475389,15,False,
2572,Live Heats,268535,467753,1218411,17,False,
2573,Live Heats,268535,467753,566303,17,False,
2574,Live Heats,268535,467754,1437366,1,False,
2575,Live Heats,268535,467754,1206458,2,False,
2576,Live Heats,268535,467754,1474162,3,False,
2577,Live Heats,268535,467754,1137416,4,False,
2578,Live Heats,268535,467754,566297,5,False,
2579,Live Heats,268535,467754,1475389,5,False,
2580,Live Heats,268535,467754,1206567,7,False,
2581,Live Heats,268535,467754,566400,7,False,
2582,Live Heats,268535,467754,1208568,9,False,
2583,Live Heats,268535,467754,1206563,9,False,
2584,Live Heats,268535,467758,1474032,1,False,
2585,Live Heats,268535,467758,1206491,2,False,
2586,Live Heats,268535,467758,1616846,3,False,
2587,Live Heats,268535,467758,1206272,4,False,
2588,Live Heats,268535,467758,1137417,5,False,
2589,Live Heats,268535,467758,1213112,6,False,
2590,Live Heats,268535,467758,1435891,7,False,
2591,Live Heats,268535,467758,1338689,7,False,
2592,Live Heats,268535,569238,1329185,1,False,
2593,Live Heats,268535,569238,566400,2,False,
2594,Live Heats,268535,569238,1437352,3,False,
2595,Live Heats,268535,569238,566402,4,False,
2596,Live Heats,268535,569239,1474032,1,False,
2597,Live Heats,268535,569239,1206491,2,False,
2598,Live Heats,268535,569239,1213112,3,False,
2599,Live Heats,268535,569239,1437408,4,False,
2600,Live Heats,268535,569239,1206478,5,False,
2601,Live Heats,268535,569239,1206273,5,False,
2602,Live Heats,268535,569239,1137410,7,False,
2603,Live Heats,268535,569239,1208568,7,False,
2604,Live Heats,268535,569239,1213120,9,False,
2605,Live Heats,268535,569239,566411,9,False,
2606,Live Heats,268535,569239,566393,9,False,
2607,Live Heats,268535,569239,1616846,9,False,
2608,Live Heats,268535,569239,1137417,9,False,
2609,Live Heats,268535,569239,1218411,9,False,
2610,Live Heats,268535,569239,566402,9,False,
2611,Live Heats,268535,569239,1437666,9,False,
2612,Live Heats,268535,569239,1206467,17,False,
2613,Live Heats,268535,569239,1206563,17,False,
2614,Live Heats,268535,569239,1471907,17,False,
2615,Live Heats,268535,569239,1437352,20,False,
2616,Live Heats,268535,467757,1206272,1,False,
2617,Live Heats,268535,467757,1434327,2,False,
2618,Live Heats,268536,467760,1380909,1,False,
2619,Live Heats,268536,467760,1437356,2,False,
2620,Live Heats,268536,467760,1438222,3,False,
2621,Live Heats,268536,467760,1207547,4,False,
2622,Live Heats,268536,467760,1437366,5,False,
2623,Live Heats,268536,467760,1437353,5,False,
2624,Live Heats,268536,467760,769113,7,False,
2625,Live Heats,268536,467760,1205619,7,False,
2626,Live Heats,268536,467760,1212625,9,False,
2627,Live Heats,268536,467760,1206490,9,False,
2628,Live Heats,268536,467760,1437567,9,False,
2629,Live Heats,268536,467760,529958,9,False,
2630,Live Heats,268536,467760,1329185,13,False,
2631,Live Heats,268536,467760,1437351,13,False,
2632,Live Heats,268536,467760,1438205,13,False,
2633,Live Heats,268536,467760,1206482,13,False,
2634,Live Heats,268536,467760,1385631,17,False,
2635,Live Heats,268536,467760,1206567,17,False,
2636,Live Heats,268536,467760,1438209,17,False,
2637,Live Heats,268536,467760,1385622,20,False,
2638,Live Heats,268536,467763,1213112,1,False,
2639,Live Heats,268536,467763,1208831,2,False,
2640,Live Heats,268536,467763,1435891,3,False,
2641,Live Heats,268536,467763,1616846,3,False,
2642,Live Heats,268536,467763,1206272,5,False,
2643,Live Heats,268536,467763,1434269,5,False,
2644,Live Heats,268536,467763,1137398,7,False,
2645,Live Heats,268536,533821,776041,1,False,
2646,Live Heats,268536,533821,1435842,2,False,
2647,Live Heats,268536,533821,1390230,3,False,
2648,Live Heats,268536,533821,1216649,4,False,
2649,Live Heats,268536,533821,1437408,5,False,
2650,Live Heats,268536,533821,1222638,5,False,
2651,Live Heats,268536,533821,1222601,7,False,
2652,Live Heats,268536,533821,1221689,7,False,
2653,Live Heats,268536,533821,1380240,9,False,
2654,Live Heats,268536,533821,1436047,9,False,
2655,Live Heats,268536,533821,1218411,9,False,
2656,Live Heats,268536,533821,1385631,9,False,
2657,Live Heats,268536,533821,1208831,13,False,
2658,Live Heats,268536,533821,1380239,13,False,
2659,Live Heats,268536,533821,1206273,13,False,
2660,Live Heats,268536,533821,1208568,13,False,
2661,Live Heats,268536,533821,566402,17,False,
2662,Live Heats,268536,533821,1213702,17,False,
2663,Live Heats,268536,533821,1206467,19,False,
2664,Live Heats,268536,533821,1213112,19,False,
2665,Live Heats,268536,533821,1206478,19,False,
2666,Live Heats,268536,533821,1385556,19,False,
2667,Live Heats,268536,533821,1437352,23,False,
2668,Live Heats,268536,533821,1437666,23,False,
2669,Live Heats,268536,533821,1616846,23,False,
2670,Live Heats,268536,533821,1434167,23,False,
2671,Live Heats,268536,533821,1384384,27,False,
2672,Live Heats,268536,533821,1437570,27,False,
2673,Live Heats,268536,533821,1437410,27,False,
2674,Live Heats,268536,533821,1206570,27,False,
2675,Live Heats,268536,533821,1385584,27,False,
2676,Live Heats,268536,533821,1207620,32,False,
2677,Live Heats,268536,534578,1329185,1,True,
2678,Live Heats,268536,534578,1438241,1,True,
2679,Live Heats,268536,534578,1347244,3,True,
2680,Live Heats,268536,534578,1437350,3,True,
2681,Live Heats,268536,534578,566400,5,True,
2682,Live Heats,268536,534578,1437352,6,True,
2683,Live Heats,268536,534578,566402,6,True,
2684,Live Heats,321864,584943,820787,1,False,
2685,Live Heats,321864,584943,107339,2,False,
2686,Live Heats,321864,584943,820028,3,False,
2687,Live Heats,321864,584943,1542069,4,False,
2688,Live Heats,321864,584944,843691,1,False,
2689,Live Heats,321864,584944,835109,2,False,
2690,Live Heats,321864,584944,1301829,3,False,
2691,Live Heats,321864,584944,819666,4,False,
2692,Live Heats,321864,584944,1334796,5,False,
2693,Live Heats,321864,584944,1165941,5,False,
2694,Live Heats,321864,584944,822932,7,False,
2695,Live Heats,321864,584944,1202340,7,False,
2696,Live Heats,321864,584944,1540490,9,False,
2697,Live Heats,321864,584944,1392368,9,False,
2698,Live Heats,321864,584944,1199509,9,False,
2699,Live Heats,321864,584944,527167,9,False,
2700,Live Heats,321864,584944,1205039,13,False,
2701,Live Heats,321864,584944,1206477,13,False,
2702,Live Heats,321864,584944,1324930,15,False,
2703,Live Heats,321864,584944,1515108,15,False,
2704,Live Heats,321864,584944,1338689,17,False,
2705,Live Heats,321864,584944,1514098,18,False,
2706,Live Heats,321864,584944,1557058,19,False,
2707,Live Heats,321864,584944,1405283,19,False,
2708,Live Heats,321864,584945,1301829,1,False,
2709,Live Heats,321864,584945,1199509,2,False,
2710,Live Heats,321864,584945,1206477,3,False,
2711,Live Heats,321864,584945,1514995,4,False,
2712,Live Heats,321864,584945,1540490,5,False,
2713,Live Heats,321864,584945,1205039,5,False,
2714,Live Heats,321864,584945,1551869,7,False,
2715,Live Heats,321864,584945,1557058,7,False,
2716,Live Heats,321864,584945,1514098,9,False,
2717,Live Heats,321864,584945,1324930,9,False,
2718,Live Heats,321864,584945,1565964,11,False,
2719,Live Heats,321864,584945,1405283,12,False,
2720,Live Heats,321864,584945,1540516,13,False,
2721,Live Heats,321864,584950,1206477,1,False,
2722,Live Heats,321864,584950,1205039,2,False,
2723,Live Heats,321864,584950,1557058,3,False,
2724,Live Heats,322457,585833,1502029,1,False,
2725,Live Heats,322457,585834,776687,5,False,
2726,Live Heats,322457,585834,776681,5,False,
2727,Live Heats,322457,585834,776678,5,False,
2728,Live Heats,322457,585834,1502035,5,False,
2729,Live Heats,322457,585834,1502034,5,False,
2730,Live Heats,322457,585834,1502033,5,False,
2731,Live Heats,322457,585834,1182249,5,False,
2732,Live Heats,322457,585834,776670,5,False,
