,source,event_id,heat_id,division_id,athlete_id,result_total,win_by,needs,place,round,round_position,heat_id_athlete_id
3681,Live Heats,321864,2603364,584944,1338689,6.14,,1.87,3.0,Round 1,0.0,2603364_1338689
3682,Live Heats,321864,2603364,584944,1405283,0.0,,8.0,4.0,Round 1,0.0,2603364_1405283
3683,Live Heats,321864,2603365,584944,1540490,11.0,4.83,,1.0,Round 2,1.0,2603365_1540490
3684,Live Heats,321864,2603365,584944,1515108,6.17,,6.34,2.0,Round 2,1.0,2603365_1515108
3685,Live Heats,321864,2603365,584944,1338689,5.27,,2.91,3.0,Round 2,1.0,2603365_1338689
3686,Live Heats,321864,2603365,584944,1514098,3.84,,4.21,4.0,Round 2,1.0,2603365_1514098
3687,Live Heats,321864,2603365,584944,1557058,0.0,,6.17,5.0,Round 2,1.0,2603365_1557058
3688,Live Heats,321864,2603365,584944,1405283,0.0,,6.17,5.0,Round 2,1.0,2603365_1405283
3689,Live Heats,321864,2603366,584944,1392368,8.7,0.37,,1.0,Round 3,2.0,2603366_1392368
3690,Live Heats,321864,2603366,584944,1540490,8.33,,4.3,2.0,Round 3,2.0,2603366_1540490
3691,Live Heats,321864,2603366,584944,1301829,7.94,,4.27,3.0,Round 3,2.0,2603366_1301829
3692,Live Heats,321864,2603366,584944,843691,7.7,,4.31,4.0,Round 3,2.0,2603366_843691
3693,Live Heats,321864,2603367,584944,1334796,13.04,1.57,,1.0,Round 3,2.0,2603367_1334796
3694,Live Heats,321864,2603367,584944,835109,11.47,,6.85,2.0,Round 3,2.0,2603367_835109
3695,Live Heats,321864,2603367,584944,1206477,3.76,,8.94,3.0,Round 3,2.0,2603367_1206477
3696,Live Heats,321864,2603367,584944,1324930,0.93,,11.48,4.0,Round 3,2.0,2603367_1324930
3697,Live Heats,321864,2603368,584944,822932,10.06,0.73,,1.0,Round 3,2.0,2603368_822932
3698,Live Heats,321864,2603368,584944,819666,9.33,,4.47,2.0,Round 3,2.0,2603368_819666
3699,Live Heats,321864,2603368,584944,1205039,5.26,,5.9,3.0,Round 3,2.0,2603368_1205039
3700,Live Heats,321864,2603368,584944,1202340,5.17,,6.16,4.0,Round 3,2.0,2603368_1202340
3701,Live Heats,321864,2603369,584944,1165941,12.36,7.92,,1.0,Round 3,2.0,2603369_1165941
3702,Live Heats,321864,2603369,584944,1199509,4.44,,8.99,2.0,Round 3,2.0,2603369_1199509
3703,Live Heats,321864,2603369,584944,1515108,3.73,,2.52,3.0,Round 3,2.0,2603369_1515108
3704,Live Heats,321864,2603369,584944,527167,3.0,,1.45,4.0,Round 3,2.0,2603369_527167
3705,Live Heats,321864,2603370,584944,1301829,11.9,1.26,,1.0,R4 Redemption,3.0,2603370_1301829
3706,Live Heats,321864,2603370,584944,843691,10.64,,6.44,2.0,R4 Redemption,3.0,2603370_843691
3707,Live Heats,321864,2603370,584944,1206477,6.54,,6.67,3.0,R4 Redemption,3.0,2603370_1206477
3708,Live Heats,321864,2603370,584944,1324930,0.0,,10.65,4.0,R4 Redemption,3.0,2603370_1324930
3709,Live Heats,321864,2603371,584944,527167,10.17,4.5,,1.0,R4 Redemption,3.0,2603371_527167
3710,Live Heats,321864,2603371,584944,1202340,5.67,,7.17,2.0,R4 Redemption,3.0,2603371_1202340
3711,Live Heats,321864,2603371,584944,1205039,4.8,,3.1,3.0,R4 Redemption,3.0,2603371_1205039
3712,Live Heats,321864,2603371,584944,1515108,1.0,,4.67,4.0,R4 Redemption,3.0,2603371_1515108
3713,Live Heats,321864,2603374,584944,1301829,12.33,0.7,,1.0,Quarterfinal,4.0,2603374_1301829
3714,Live Heats,321864,2603374,584944,835109,11.63,,5.94,2.0,Quarterfinal,4.0,2603374_835109
3715,Live Heats,321864,2603374,584944,1392368,9.24,,6.37,3.0,Quarterfinal,4.0,2603374_1392368
3716,Live Heats,321864,2603375,584944,1334796,12.84,6.44,,1.0,Quarterfinal,4.0,2603375_1334796
3717,Live Heats,321864,2603375,584944,1202340,6.4,,6.45,2.0,Quarterfinal,4.0,2603375_1202340
3718,Live Heats,321864,2603375,584944,1540490,3.53,,2.88,3.0,Quarterfinal,4.0,2603375_1540490
3719,Live Heats,321864,2603379,584944,843691,15.83,6.09,,1.0,Quarterfinal,4.0,2603379_843691
3720,Live Heats,321864,2603379,584944,822932,9.74,,15.84,2.0,Quarterfinal,4.0,2603379_822932
3721,Live Heats,321864,2603379,584944,1199509,9.73,,4.62,3.0,Quarterfinal,4.0,2603379_1199509
3722,Live Heats,321864,2603380,584944,1165941,12.57,11.3,,1.0,Quarterfinal,4.0,2603380_1165941
3723,Live Heats,321864,2603380,584944,819666,1.27,,12.58,2.0,Quarterfinal,4.0,2603380_819666
3724,Live Heats,321864,2603380,584944,527167,0.0,,1.28,3.0,Quarterfinal,4.0,2603380_527167
3725,Live Heats,321864,2603376,584944,835109,15.23,3.73,,1.0,Semifinal,5.0,2603376_835109
3726,Live Heats,321864,2603376,584944,1301829,11.5,,9.33,2.0,Semifinal,5.0,2603376_1301829
3727,Live Heats,321864,2603376,584944,1334796,4.93,,9.0,3.0,Semifinal,5.0,2603376_1334796
3728,Live Heats,321864,2603376,584944,1202340,3.1,,9.4,4.0,Semifinal,5.0,2603376_1202340
3729,Live Heats,321864,2603378,584944,843691,13.83,0.7,,1.0,Semifinal,5.0,2603378_843691
3730,Live Heats,321864,2603378,584944,819666,13.13,,7.14,2.0,Semifinal,5.0,2603378_819666
3731,Live Heats,321864,2603378,584944,1165941,11.74,,6.96,3.0,Semifinal,5.0,2603378_1165941
3732,Live Heats,321864,2603378,584944,822932,11.37,,7.23,4.0,Semifinal,5.0,2603378_822932
3733,Live Heats,321864,2603377,584944,843691,16.03,1.36,,1.0,Final,6.0,2603377_843691
3734,Live Heats,321864,2603377,584944,835109,14.67,,8.26,2.0,Final,6.0,2603377_835109
3735,Live Heats,321864,2603377,584944,1301829,13.43,,9.03,3.0,Final,6.0,2603377_1301829
3736,Live Heats,321864,2603377,584944,819666,6.93,,9.1,4.0,Final,6.0,2603377_819666
3737,Live Heats,321864,2603390,584945,1540490,0.0,,0.01,1.0,Round 1,0.0,2603390_1540490
3738,Live Heats,321864,2603390,584945,1540516,0.0,,0.01,1.0,Round 1,0.0,2603390_1540516
3739,Live Heats,321864,2603390,584945,1514098,0.0,,0.01,1.0,Round 1,0.0,2603390_1514098
3740,Live Heats,321864,2603392,584945,1540516,0.0,,,1.0,R2 Challenger,1.0,2603392_1540516
3741,Live Heats,321864,2603393,584945,1205039,7.34,0.64,,1.0,R3 Seeding,2.0,2603393_1205039
3742,Live Heats,321864,2603393,584945,1551869,6.7,,3.25,2.0,R3 Seeding,2.0,2603393_1551869
3743,Live Heats,321864,2603393,584945,1557058,6.0,,3.58,3.0,R3 Seeding,2.0,2603393_1557058
3744,Live Heats,321864,2603393,584945,1405283,0.0,,6.7,4.0,R3 Seeding,2.0,2603393_1405283
3745,Live Heats,321864,2603394,584945,1540490,5.73,0.6,,1.0,R3 Seeding,2.0,2603394_1540490
3746,Live Heats,321864,2603394,584945,1301829,5.13,,3.1,2.0,R3 Seeding,2.0,2603394_1301829
3747,Live Heats,321864,2603394,584945,1565964,5.1,,2.46,3.0,R3 Seeding,2.0,2603394_1565964
3748,Live Heats,321864,2603394,584945,1206477,4.53,,2.8,4.0,R3 Seeding,2.0,2603394_1206477
3749,Live Heats,321864,2603395,584945,1199509,6.6,2.5,,1.0,R3 Seeding,2.0,2603395_1199509
3750,Live Heats,321864,2603395,584945,1514995,4.1,,3.73,2.0,R3 Seeding,2.0,2603395_1514995
3751,Live Heats,321864,2603395,584945,1514098,3.9,,2.14,3.0,R3 Seeding,2.0,2603395_1514098
3752,Live Heats,321864,2603395,584945,1324930,3.27,,2.11,4.0,R3 Seeding,2.0,2603395_1324930
3753,Live Heats,321864,2603396,584945,1557058,5.14,0.44,,1.0,R4 Redemption,3.0,2603396_1557058
3754,Live Heats,321864,2603396,584945,1324930,4.7,,2.38,2.0,R4 Redemption,3.0,2603396_1324930
3755,Live Heats,321864,2603397,584945,1206477,8.04,2.44,,1.0,R4 Redemption,3.0,2603397_1206477
3756,Live Heats,321864,2603397,584945,1514098,5.6,,5.11,2.0,R4 Redemption,3.0,2603397_1514098
3757,Live Heats,321864,2603397,584945,1565964,4.93,,5.11,3.0,R4 Redemption,3.0,2603397_1565964
3758,Live Heats,321864,2603398,584945,1206477,5.33,0.13,,1.0,Semifinal,4.0,2603398_1206477
3759,Live Heats,321864,2603398,584945,1514995,5.2,,2.33,2.0,Semifinal,4.0,2603398_1514995
3760,Live Heats,321864,2603398,584945,1205039,5.1,,2.44,3.0,Semifinal,4.0,2603398_1205039
3761,Live Heats,321864,2603398,584945,1551869,5.03,,2.61,4.0,Semifinal,4.0,2603398_1551869
3762,Live Heats,321864,2603399,584945,1301829,7.94,1.41,,1.0,Semifinal,4.0,2603399_1301829
3763,Live Heats,321864,2603399,584945,1199509,6.53,,4.02,2.0,Semifinal,4.0,2603399_1199509
3764,Live Heats,321864,2603399,584945,1540490,6.16,,3.21,3.0,Semifinal,4.0,2603399_1540490
3765,Live Heats,321864,2603399,584945,1557058,3.76,,4.5,4.0,Semifinal,4.0,2603399_1557058
3766,Live Heats,321864,2603400,584945,1301829,14.94,3.67,,1.0,Final,5.0,2603400_1301829
3767,Live Heats,321864,2603400,584945,1199509,11.27,,9.14,2.0,Final,5.0,2603400_1199509
3768,Live Heats,321864,2603400,584945,1206477,8.3,,14.95,3.0,Final,5.0,2603400_1206477
3769,Live Heats,321864,2603400,584945,1514995,7.24,,14.95,4.0,Final,5.0,2603400_1514995
3770,Live Heats,321864,2603278,584950,1206477,7.3,1.7,,1.0,Final,0.0,2603278_1206477
3771,Live Heats,321864,2603278,584950,1205039,5.6,,4.33,2.0,Final,0.0,2603278_1205039
3772,Live Heats,321864,2603278,584950,1557058,0.0,,7.3,3.0,Final,0.0,2603278_1557058
3773,Live Heats,322457,2518163,585833,1502029,1.0,,,1.0,Final,0.0,2518163_1502029
3774,Live Heats,322457,2518175,585834,776687,5.0,,,5.0,Final,0.0,2518175_776687
3775,Live Heats,322457,2518175,585834,776681,5.0,,,5.0,Final,0.0,2518175_776681
3776,Live Heats,322457,2518175,585834,776678,5.0,,,5.0,Final,0.0,2518175_776678
3777,Live Heats,322457,2518175,585834,1502035,5.0,,,5.0,Final,0.0,2518175_1502035
3778,Live Heats,322457,2518175,585834,1502034,5.0,,,5.0,Final,0.0,2518175_1502034
3779,Live Heats,322457,2518175,585834,1502033,5.0,,,5.0,Final,0.0,2518175_1502033
3780,Live Heats,322457,2518175,585834,1182249,5.0,,,5.0,Final,0.0,2518175_1182249
3781,Live Heats,322457,2518175,585834,776670,5.0,,,5.0,Final,0.0,2518175_776670
3782,Live Heats,322457,2518175,585834,1502037,9.0,,,9.0,Final,0.0,2518175_1502037
3783,Live Heats,322457,2518175,585834,776674,9.0,,,9.0,Final,0.0,2518175_776674
3784,Live Heats,322457,2518175,585834,776682,9.0,,,9.0,Final,0.0,2518175_776682
3785,Live Heats,322457,2518175,585834,1502040,9.0,,,9.0,Final,0.0,2518175_1502040
3786,Live Heats,322457,2518175,585834,776675,9.0,,,9.0,Final,0.0,2518175_776675
3787,Live Heats,322457,2518175,585834,1502039,9.0,,,9.0,Final,0.0,2518175_1502039
3788,Live Heats,322457,2518175,585834,1502038,9.0,,,9.0,Final,0.0,2518175_1502038
3789,Live Heats,322457,2518175,585834,1502036,9.0,,,9.0,Final,0.0,2518175_1502036
3790,Live Heats,266589,2543862,464921,1589294,11.66,2.66,,1.0,R1 Seeding,0.0,2543862_1589294
3791,Live Heats,266589,2543862,464921,776171,9.0,,2.67,2.0,R1 Seeding,0.0,2543862_776171
3792,Live Heats,266589,2543862,464921,1525268,8.83,,2.84,3.0,R1 Seeding,0.0,2543862_1525268
3793,Live Heats,266589,2543863,464921,174196,10.77,0.67,,1.0,R1 Seeding,0.0,2543863_174196
3794,Live Heats,266589,2543863,464921,936090,10.1,,0.68,2.0,R1 Seeding,0.0,2543863_936090
3795,Live Heats,266589,2543863,464921,1202115,9.67,,1.11,3.0,R1 Seeding,0.0,2543863_1202115
3796,Live Heats,266589,2543867,464921,936090,10.76,0.03,,1.0,R2 Redemotion ,1.0,2543867_936090
3797,Live Heats,266589,2543867,464921,1525268,10.73,,0.04,2.0,R2 Redemotion ,1.0,2543867_1525268
3798,Live Heats,266589,2543867,464921,1202115,10.5,,0.24,3.0,R2 Redemotion ,1.0,2543867_1202115
3799,Live Heats,266589,2543867,464921,776171,9.66,,1.08,4.0,R2 Redemotion ,1.0,2543867_776171
3800,Live Heats,266589,2543869,464921,1525268,11.13,0.3,,1.0,Final,2.0,2543869_1525268
3801,Live Heats,266589,2543869,464921,1589294,10.83,,0.31,2.0,Final,2.0,2543869_1589294
3802,Live Heats,266589,2543869,464921,936090,10.27,,0.87,3.0,Final,2.0,2543869_936090
3803,Live Heats,266589,2543869,464921,174196,9.37,,1.77,4.0,Final,2.0,2543869_174196
3804,Live Heats,266589,2543922,464922,814748,13.96,3.12,,1.0,R1 Seeding,0.0,2543922_814748
3805,Live Heats,266589,2543922,464922,1525317,10.84,,3.13,2.0,R1 Seeding,0.0,2543922_1525317
3806,Live Heats,266589,2543922,464922,776105,9.47,,1.37,3.0,R1 Seeding,0.0,2543922_776105
3807,Live Heats,266589,2543922,464922,1525272,9.17,,1.68,4.0,R1 Seeding,0.0,2543922_1525272
3808,Live Heats,266589,2543923,464922,776138,12.93,1.2,,1.0,R1 Seeding,0.0,2543923_776138
3809,Live Heats,266589,2543923,464922,923494,11.73,,1.21,2.0,R1 Seeding,0.0,2543923_923494
3810,Live Heats,266589,2543923,464922,30676,11.5,,0.24,3.0,R1 Seeding,0.0,2543923_30676
3811,Live Heats,266589,2543923,464922,776139,10.6,,1.14,4.0,R1 Seeding,0.0,2543923_776139
3812,Live Heats,266589,2543924,464922,776732,12.33,2.23,,1.0,R1 Seeding,0.0,2543924_776732
3813,Live Heats,266589,2543924,464922,1525270,10.1,,2.24,2.0,R1 Seeding,0.0,2543924_1525270
3814,Live Heats,266589,2543924,464922,776174,10.04,,0.06,3.0,R1 Seeding,0.0,2543924_776174
3815,Live Heats,266589,2543924,464922,1525271,5.9,,4.21,4.0,R1 Seeding,0.0,2543924_1525271
3816,Live Heats,266589,2543925,464922,1306332,12.77,0.01,,1.0,R1 Seeding,0.0,2543925_1306332
3817,Live Heats,266589,2543925,464922,1200826,12.76,,0.01,2.0,R1 Seeding,0.0,2543925_1200826
3818,Live Heats,266589,2543925,464922,776107,11.6,,1.17,3.0,R1 Seeding,0.0,2543925_776107
3819,Live Heats,266589,2543925,464922,776006,7.47,,5.3,4.0,R1 Seeding,0.0,2543925_776006
3820,Live Heats,266589,2543926,464922,776105,13.7,0.6,,1.0,R2 Redemption,1.0,2543926_776105
3821,Live Heats,266589,2543926,464922,30676,13.1,,0.61,2.0,R2 Redemption,1.0,2543926_30676
3822,Live Heats,266589,2543926,464922,776139,12.96,,0.15,3.0,R2 Redemption,1.0,2543926_776139
3823,Live Heats,266589,2543926,464922,1525272,9.0,,4.11,4.0,R2 Redemption,1.0,2543926_1525272
3824,Live Heats,266589,2543927,464922,776174,13.8,1.8,,1.0,R2 Redemption,1.0,2543927_776174
3825,Live Heats,266589,2543927,464922,776107,12.0,,1.81,2.0,R2 Redemption,1.0,2543927_776107
3826,Live Heats,266589,2543927,464922,1525271,10.7,,1.31,3.0,R2 Redemption,1.0,2543927_1525271
3827,Live Heats,266589,2543927,464922,776006,9.3,,2.71,4.0,R2 Redemption,1.0,2543927_776006
3828,Live Heats,266589,2543928,464922,814748,13.1,0.3,,1.0,Quarterfinal,2.0,2543928_814748
3829,Live Heats,266589,2543928,464922,923494,12.8,,0.31,2.0,Quarterfinal,2.0,2543928_923494
3830,Live Heats,266589,2543928,464922,30676,11.7,,1.11,3.0,Quarterfinal,2.0,2543928_30676
3831,Live Heats,266589,2543929,464922,776138,12.07,1.01,,1.0,Quarterfinal,2.0,2543929_776138
3832,Live Heats,266589,2543929,464922,1525317,11.06,,1.02,2.0,Quarterfinal,2.0,2543929_1525317
3833,Live Heats,266589,2543929,464922,776105,1.33,,9.73,3.0,Quarterfinal,2.0,2543929_776105
3834,Live Heats,266589,2543930,464922,776732,14.83,1.03,,1.0,Quarterfinal,2.0,2543930_776732
3835,Live Heats,266589,2543930,464922,1200826,13.8,,1.04,2.0,Quarterfinal,2.0,2543930_1200826
3836,Live Heats,266589,2543930,464922,776174,12.2,,1.61,3.0,Quarterfinal,2.0,2543930_776174
3837,Live Heats,266589,2543931,464922,1306332,11.96,0.36,,1.0,Quarterfinal,2.0,2543931_1306332
3838,Live Heats,266589,2543931,464922,776107,11.6,,0.37,2.0,Quarterfinal,2.0,2543931_776107
3839,Live Heats,266589,2543931,464922,1525270,10.13,,1.48,3.0,Quarterfinal,2.0,2543931_1525270
3840,Live Heats,266589,2543932,464922,776138,13.97,2.0,,1.0,Semifinal,3.0,2543932_776138
3841,Live Heats,266589,2543932,464922,814748,11.97,,2.01,2.0,Semifinal,3.0,2543932_814748
3842,Live Heats,266589,2543932,464922,923494,9.77,,2.21,3.0,Semifinal,3.0,2543932_923494
3843,Live Heats,266589,2543932,464922,1525317,8.74,,3.24,4.0,Semifinal,3.0,2543932_1525317
3844,Live Heats,266589,2543933,464922,1200826,12.87,0.77,,1.0,Semifinal,3.0,2543933_1200826
3845,Live Heats,266589,2543933,464922,1306332,12.1,,0.77,2.0,Semifinal,3.0,2543933_1306332
3846,Live Heats,266589,2543933,464922,776732,11.87,,0.24,3.0,Semifinal,3.0,2543933_776732
3847,Live Heats,266589,2543933,464922,776107,11.13,,0.98,4.0,Semifinal,3.0,2543933_776107
3848,Live Heats,266589,2543934,464922,814748,14.4,1.7,,1.0,Final,4.0,2543934_814748
3849,Live Heats,266589,2543934,464922,1200826,12.7,,1.71,2.0,Final,4.0,2543934_1200826
3850,Live Heats,266589,2543934,464922,776138,12.57,,1.84,3.0,Final,4.0,2543934_776138
3851,Live Heats,266589,2543934,464922,1306332,10.3,,4.11,4.0,Final,4.0,2543934_1306332
3852,Live Heats,266589,2543881,464923,776174,13.74,0.74,,1.0,R1 Seeding,0.0,2543881_776174
3853,Live Heats,266589,2543881,464923,776178,13.0,,0.75,2.0,R1 Seeding,0.0,2543881_776178
3854,Live Heats,266589,2543881,464923,776177,11.87,,1.14,3.0,R1 Seeding,0.0,2543881_776177
3855,Live Heats,266589,2543881,464923,791455,10.26,,2.75,4.0,R1 Seeding,0.0,2543881_791455
3856,Live Heats,266589,2543882,464923,1525258,12.1,1.13,,1.0,R1 Seeding,0.0,2543882_1525258
3857,Live Heats,266589,2543882,464923,1525267,10.97,,1.14,2.0,R1 Seeding,0.0,2543882_1525267
3858,Live Heats,266589,2543882,464923,1525254,9.97,,1.0,3.0,R1 Seeding,0.0,2543882_1525254
3859,Live Heats,266589,2543882,464923,1525257,9.74,,1.24,4.0,R1 Seeding,0.0,2543882_1525257
3860,Live Heats,266589,2543882,464923,1306332,9.16,,1.82,5.0,R1 Seeding,0.0,2543882_1306332
3861,Live Heats,266589,2543884,464923,1306332,14.3,4.67,,1.0,R2 Redemption,1.0,2543884_1306332
3862,Live Heats,266589,2543884,464923,1525257,9.63,,4.68,2.0,R2 Redemption,1.0,2543884_1525257
3863,Live Heats,266589,2543884,464923,776177,9.1,,0.54,3.0,R2 Redemption,1.0,2543884_776177
3864,Live Heats,266589,2543884,464923,791455,7.8,,1.84,4.0,R2 Redemption,1.0,2543884_791455
3865,Live Heats,266589,2543884,464923,1525254,7.8,,1.84,5.0,R2 Redemption,1.0,2543884_1525254
3866,Live Heats,266589,2543886,464923,776174,12.7,2.27,,1.0,Semifinal,2.0,2543886_776174
3867,Live Heats,266589,2543886,464923,776177,10.43,,2.28,2.0,Semifinal,2.0,2543886_776177
3868,Live Heats,266589,2543886,464923,1525267,9.6,,0.84,3.0,Semifinal,2.0,2543886_1525267
3869,Live Heats,266589,2543887,464923,1306332,13.67,1.7,,1.0,Semifinal,2.0,2543887_1306332
3870,Live Heats,266589,2543887,464923,1525257,11.97,,1.71,2.0,Semifinal,2.0,2543887_1525257
3871,Live Heats,266589,2543887,464923,776178,11.84,,0.14,3.0,Semifinal,2.0,2543887_776178
3872,Live Heats,266589,2543887,464923,1525258,10.83,,1.15,4.0,Semifinal,2.0,2543887_1525258
3873,Live Heats,266589,2543888,464923,776174,11.93,1.06,,1.0,Final,3.0,2543888_776174
3874,Live Heats,266589,2543888,464923,1306332,10.87,,1.07,2.0,Final,3.0,2543888_1306332
3875,Live Heats,266589,2543888,464923,776177,10.5,,1.44,3.0,Final,3.0,2543888_776177
3876,Live Heats,266589,2543888,464923,1525257,8.6,,3.34,4.0,Final,3.0,2543888_1525257
3877,Live Heats,266589,2543916,464924,174196,13.27,0.67,,1.0,Semifinal,0.0,2543916_174196
3878,Live Heats,266589,2543916,464924,936090,12.6,,6.61,2.0,Semifinal,0.0,2543916_936090
3879,Live Heats,266589,2543916,464924,776171,9.43,,8.17,3.0,Semifinal,0.0,2543916_776171
3880,Live Heats,266589,2543916,464924,776016,0.0,,13.28,4.0,Semifinal,0.0,2543916_776016
3881,Live Heats,266589,2544209,464924,174196,13.27,0.67,,1.0,Semifinal,0.0,2544209_174196
3882,Live Heats,266589,2544209,464924,936090,12.6,,6.61,2.0,Semifinal,0.0,2544209_936090
3883,Live Heats,266589,2544209,464924,776171,9.43,,8.17,3.0,Semifinal,0.0,2544209_776171
3884,Live Heats,266589,2544209,464924,776016,0.0,,13.28,4.0,Semifinal,0.0,2544209_776016
3885,Live Heats,266589,2544202,464924,174196,7.0,1.0,,1.0,Final,1.0,2544202_174196
3886,Live Heats,266589,2544202,464924,936090,6.0,,1.01,2.0,Final,1.0,2544202_936090
3887,Live Heats,266589,2544202,464924,776171,5.0,,2.01,3.0,Final,1.0,2544202_776171
3888,Live Heats,266589,2544202,464924,776016,4.0,,3.01,4.0,Final,1.0,2544202_776016
3889,Live Heats,266589,2543918,464925,936098,11.9,0.66,,1.0,Semifinal,0.0,2543918_936098
3890,Live Heats,266589,2543918,464925,776008,11.24,,5.84,2.0,Semifinal,0.0,2543918_776008
3891,Live Heats,266589,2543918,464925,936095,10.43,,6.4,3.0,Semifinal,0.0,2543918_936095
3892,Live Heats,266589,2543918,464925,1525251,9.76,,6.57,4.0,Semifinal,0.0,2543918_1525251
3893,Live Heats,266589,2543918,464925,776011,7.0,,8.07,5.0,Semifinal,0.0,2543918_776011
3894,Live Heats,266589,2544220,464925,936095,10.27,0.03,,1.0,Semifinal,0.0,2544220_936095
3895,Live Heats,266589,2544220,464925,1525251,10.24,,4.91,2.0,Semifinal,0.0,2544220_1525251
3896,Live Heats,266589,2544220,464925,936098,10.07,,5.21,3.0,Semifinal,0.0,2544220_936098
3897,Live Heats,266589,2544220,464925,776008,9.63,,5.38,4.0,Semifinal,0.0,2544220_776008
3898,Live Heats,266589,2544220,464925,776011,8.6,,5.94,5.0,Semifinal,0.0,2544220_776011
3899,Live Heats,266589,2544222,464925,936098,6.0,0.5,,1.0,Final,1.0,2544222_936098
3900,Live Heats,266589,2544222,464925,936095,5.5,,0.51,2.0,Final,1.0,2544222_936095
3901,Live Heats,266589,2544222,464925,776008,5.0,,1.01,3.0,Final,1.0,2544222_776008
3902,Live Heats,266589,2544222,464925,1525251,4.0,,2.01,4.0,Final,1.0,2544222_1525251
3903,Live Heats,266589,2544222,464925,776011,2.0,,4.01,5.0,Final,1.0,2544222_776011
3904,Live Heats,266589,2544224,464926,174196,12.64,4.17,,1.0,Final,0.0,2544224_174196
3905,Live Heats,266589,2544224,464926,936090,8.47,,7.74,2.0,Final,0.0,2544224_936090
3906,Live Heats,266589,2544224,464926,776171,8.3,,8.01,3.0,Final,0.0,2544224_776171
3907,Live Heats,266589,2544224,464926,776016,3.07,,9.57,4.0,Final,0.0,2544224_776016
3908,Live Heats,266589,2543919,464927,776006,11.9,1.4,,1.0,Semifinal,0.0,2543919_776006
3909,Live Heats,266589,2543919,464927,30676,10.5,,6.57,2.0,Semifinal,0.0,2543919_30676
3910,Live Heats,266589,2543919,464927,936098,9.6,,6.93,3.0,Semifinal,0.0,2543919_936098
3911,Live Heats,266589,2543919,464927,776008,9.06,,7.17,4.0,Semifinal,0.0,2543919_776008
3912,Live Heats,266589,2543919,464927,936095,8.77,,7.43,5.0,Semifinal,0.0,2543919_936095
3913,Live Heats,266589,2544225,464927,30676,12.33,0.86,,1.0,Semifinal,0.0,2544225_30676
3914,Live Heats,266589,2544225,464927,776006,11.47,,6.33,2.0,Semifinal,0.0,2544225_776006
3915,Live Heats,266589,2544225,464927,776008,10.5,,7.0,3.0,Semifinal,0.0,2544225_776008
3916,Live Heats,266589,2544225,464927,936098,9.73,,7.1,4.0,Semifinal,0.0,2544225_936098
3917,Live Heats,266589,2544225,464927,936095,9.56,,7.3,5.0,Semifinal,0.0,2544225_936095
3918,Live Heats,266589,2544226,464927,30676,6.0,1.0,,1.0,Final,1.0,2544226_30676
3919,Live Heats,266589,2544226,464927,776006,5.0,,1.01,2.0,Final,1.0,2544226_776006
3920,Live Heats,266589,2544226,464927,776008,4.5,,1.51,3.0,Final,1.0,2544226_776008
3921,Live Heats,266589,2544226,464927,936098,4.0,,2.01,4.0,Final,1.0,2544226_936098
3922,Live Heats,266589,2544226,464927,936095,3.0,,3.01,5.0,Final,1.0,2544226_936095
3923,Live Heats,266589,2543920,601831,1525252,12.67,3.01,,1.0,Semifinal,0.0,2543920_1525252
3924,Live Heats,266589,2543920,601831,791455,9.66,,7.34,2.0,Semifinal,0.0,2543920_791455
3925,Live Heats,266589,2543920,601831,1525255,9.0,,8.07,3.0,Semifinal,0.0,2543920_1525255
3926,Live Heats,266589,2543920,601831,1525266,8.44,,8.3,4.0,Semifinal,0.0,2543920_1525266
3927,Live Heats,266589,2543920,601831,1525253,8.04,,8.5,5.0,Semifinal,0.0,2543920_1525253
3928,Live Heats,266589,2549842,601831,791455,0.0,,0.01,1.0,Semifinal,0.0,2549842_791455
3929,Live Heats,266589,2549842,601831,1525252,0.0,,0.01,1.0,Semifinal,0.0,2549842_1525252
3930,Live Heats,266589,2549842,601831,1525253,0.0,,0.01,1.0,Semifinal,0.0,2549842_1525253
3931,Live Heats,266589,2549842,601831,1525266,0.0,,0.01,1.0,Semifinal,0.0,2549842_1525266
3932,Live Heats,266589,2549842,601831,1525255,0.0,,0.01,1.0,Semifinal,0.0,2549842_1525255
3933,Live Heats,266589,2549844,601831,1525252,6.0,0.5,,1.0,Final,1.0,2549844_1525252
3934,Live Heats,266589,2549844,601831,1525266,5.5,,0.51,2.0,Final,1.0,2549844_1525266
3935,Live Heats,266589,2549844,601831,791455,5.0,,1.01,3.0,Final,1.0,2549844_791455
3936,Live Heats,266589,2549844,601831,1525255,4.5,,1.51,4.0,Final,1.0,2549844_1525255
3937,Live Heats,266589,2549844,601831,1525253,4.0,,2.01,5.0,Final,1.0,2549844_1525253
3938,Live Heats,321767,2513956,584886,1437408,1.0,,,1.0,Final,0.0,2513956_1437408
3939,Live Heats,321767,2513956,584886,1206273,2.0,,,2.0,Final,0.0,2513956_1206273
3940,Live Heats,321767,2513956,584886,1206272,3.0,,,3.0,Final,0.0,2513956_1206272
3941,Live Heats,321767,2513956,584886,1500082,5.0,,,5.0,Final,0.0,2513956_1500082
3942,Live Heats,321767,2513956,584886,1434327,5.0,,,5.0,Final,0.0,2513956_1434327
3943,Live Heats,318167,2500436,579061,1488115,1.0,,,1.0,Final,0.0,2500436_1488115
3944,Live Heats,318167,2500436,579061,1488116,2.0,,,2.0,Final,0.0,2500436_1488116
